"X1";"X288";"X32";"X46";"X4";"X2";"X36";"X19";"X61";"X64";"X18";"X11";"X14";"X29";"X22";"X37";"X59";"X3";"X58";"X56";"X52";"X15";"X12";"X1.1";"X51";"X43";"X54";"X28";"X25";"X23";"X30";"X13";"X20";"X35";"X44";"X26";"X48";"X55";"X27";"X49";"X21";"X57";"X38";"X39";"X45";"X6";"X31";"X33";"X7";"X8";"X41";"X5";"X42";"X47";"X40";"X24";"X50";"X16";"X10";"X62";"X34";"X17";"X63";"X9";"X60";"X53"
42;62;36;60;9;11;57;39;49;8;14;33;52;44;40;26;64;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;54;21;50;34;30;43;35;47;45;25;3;59;46;7;37;23;38;19;13;10;63;5;48;55;53;15;22;4;28;24;12;54;248
54;248;42;62;36;60;9;11;57;39;49;8;14;33;52;44;40;26;64;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;54;21;50;34;30;43;35;47;45;25;3;59;46;7;37;23;38;19;13;10;63;5;48;55;53;15;22;4;28;24;12
42;62;36;60;9;5;57;39;49;8;14;33;52;44;40;26;64;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;54;21;50;34;30;43;35;47;45;25;3;59;46;7;37;23;38;19;13;10;63;11;48;55;53;15;22;4;28;24;12;54;240
54;240;42;62;36;60;9;5;57;39;49;8;14;33;52;44;40;26;64;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;54;21;50;34;30;43;35;47;45;25;3;59;46;7;37;23;38;19;13;10;63;11;48;55;53;15;22;4;28;24;12
42;62;36;60;9;5;57;39;49;8;14;33;52;44;40;26;64;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;54;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;38;19;13;7;63;11;48;55;53;15;22;4;28;24;12;54;240
54;240;42;62;36;60;9;5;57;39;49;8;14;33;52;44;40;26;64;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;54;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;38;19;13;7;63;11;48;55;53;15;22;4;28;24;12
42;62;36;60;9;5;57;39;49;8;14;33;52;44;40;26;38;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;54;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;64;19;13;7;63;11;48;55;53;15;22;4;28;24;12;54;212
54;212;42;62;36;60;9;5;57;39;49;8;14;33;52;44;40;26;38;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;54;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;64;19;13;7;63;11;48;55;53;15;22;4;28;24;12
42;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;64;19;13;7;63;11;48;55;53;15;22;4;28;24;12;54;212
54;212;42;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;64;19;13;7;63;11;48;55;53;15;22;4;28;24;12
42;62;36;60;54;5;40;39;49;8;14;33;52;44;57;26;38;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;64;19;13;7;63;11;48;55;53;15;22;4;28;24;12;54;254
54;212;42;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;58;51;27;18;31;20;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;64;19;13;7;63;11;48;55;53;15;22;4;28;24;12
58;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;42;51;27;18;31;20;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;64;19;13;7;63;11;48;55;53;15;22;4;28;24;12;54;214
54;214;58;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;42;51;27;18;31;20;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;46;10;37;23;64;19;13;7;63;11;48;55;53;15;22;4;28;24;12
58;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;42;51;27;18;31;20;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;4;10;37;23;64;19;13;7;63;11;48;55;53;15;22;46;28;24;12;54;210
54;210;58;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;42;51;27;18;31;20;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;4;10;37;23;64;19;13;7;63;11;48;55;53;15;22;46;28;24;12
58;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;4;10;37;23;64;19;13;7;63;11;48;55;53;15;22;46;28;24;12;54;210
54;210;58;62;36;60;54;5;57;39;49;8;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;4;10;37;23;64;19;13;7;63;11;48;55;53;15;22;46;28;24;12
58;62;36;60;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;8;10;37;23;64;19;13;7;63;11;48;55;53;15;22;46;28;24;12;54;206
54;206;58;62;36;60;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;2;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;8;10;37;23;64;19;13;7;63;11;48;55;53;15;22;46;28;24;12
58;62;36;60;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;8;10;37;23;64;19;13;7;63;11;48;55;53;15;22;2;28;24;12;54;206
54;206;58;62;36;60;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;59;8;10;37;23;64;19;13;7;63;11;48;55;53;15;22;2;28;24;12
58;62;36;60;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;23;8;10;37;59;64;19;13;7;63;11;48;55;53;15;22;2;28;24;12;54;206
54;206;58;62;36;60;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;23;8;10;37;59;64;19;13;7;63;11;48;55;53;15;22;2;28;24;12
58;62;36;48;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;23;8;10;37;59;64;19;13;7;63;11;60;55;53;15;22;2;28;24;12;54;206
54;206;58;62;36;48;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;23;8;10;37;59;64;19;13;7;63;11;60;55;53;15;22;2;28;24;12
58;62;36;48;54;5;57;39;49;59;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;23;8;10;37;4;64;19;13;7;63;11;60;55;53;15;22;2;28;24;12;54;246
54;206;58;62;36;48;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;50;34;30;43;35;47;45;25;3;23;8;10;37;59;64;19;13;7;63;11;60;55;53;15;22;2;28;24;12
58;62;36;48;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;25;3;23;8;10;50;59;64;19;13;7;63;11;60;55;53;15;22;2;28;24;12;54;206
54;206;58;62;36;48;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;25;3;23;8;10;50;59;64;19;13;7;63;11;60;55;53;15;22;2;28;24;12
58;62;36;48;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;25;3;23;8;10;50;59;64;19;13;7;63;11;60;55;53;12;22;2;28;24;15;54;206
54;206;58;62;36;48;54;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;25;3;23;8;10;50;59;64;19;13;7;63;11;60;55;53;12;22;2;28;24;15
58;62;36;48;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;25;3;23;8;54;50;59;64;19;13;7;63;11;60;55;53;12;22;2;28;24;15;54;206
54;206;58;62;36;48;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;25;3;23;8;54;50;59;64;19;13;7;63;11;60;55;53;12;22;2;28;24;15
58;62;36;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;48;3;23;8;54;50;59;64;19;13;7;63;11;60;55;53;12;22;2;28;24;15;54;210
54;210;58;62;36;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;48;3;23;8;54;50;59;64;19;13;7;63;11;60;55;53;12;22;2;28;24;15
58;62;36;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;48;3;23;53;54;50;59;64;19;13;7;63;11;60;55;8;12;22;2;28;24;15;54;238
55;238;58;62;36;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;18;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;48;3;23;53;54;50;59;64;19;13;7;63;11;60;55;8;12;22;2;28;24;15
58;62;36;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;48;3;23;53;54;50;59;64;19;13;7;63;11;60;55;8;12;22;2;28;24;18;55;238
55;238;58;62;36;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;30;43;35;47;45;48;3;23;53;54;50;59;64;19;13;7;63;11;60;55;8;12;22;2;28;24;18
58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;48;3;23;53;54;50;59;64;19;13;7;63;11;60;55;8;12;22;2;28;24;18;55;232
55;232;58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;48;3;23;53;54;50;59;64;19;13;7;63;11;60;55;8;12;22;2;28;24;18
58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;48;11;23;53;54;50;59;64;19;13;7;63;3;60;55;8;12;22;2;28;24;18;55;244
55;232;58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;48;3;23;53;54;50;59;64;19;13;7;63;11;60;55;8;12;22;2;28;24;18
58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;48;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18;55;232
55;232;58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;48;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18
58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;28;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;48;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;38;24;18;55;264
55;232;58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;38;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;48;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18
58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;48;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18;55;244
55;244;58;62;30;25;10;5;57;39;49;4;14;33;52;44;40;26;48;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;9;21;37;34;36;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18
58;62;30;25;10;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;57;21;37;34;36;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18;55;244
55;244;58;62;30;25;10;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;27;20;31;15;46;56;17;1;61;16;41;29;57;21;37;34;36;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18
58;62;30;25;10;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;46;56;17;1;61;16;41;29;57;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18;55;240
55;240;58;62;30;25;10;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;46;56;17;1;61;16;41;29;57;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;12;22;2;28;24;18
58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;46;56;17;1;61;16;41;29;57;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;24;18;55;240
55;240;58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;46;56;17;1;61;16;41;29;57;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;24;18
58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;46;56;18;1;61;16;41;29;57;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;24;17;55;244
55;244;58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;46;56;18;1;61;16;41;29;57;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;24;17
58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;61;56;18;1;46;16;41;29;57;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;24;17;55;244
55;244;58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;61;56;18;1;46;16;41;29;57;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;24;17
58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;61;56;18;1;46;16;41;29;24;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;57;17;55;244
55;244;58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;31;15;61;56;18;1;46;16;41;29;24;21;37;34;27;43;35;47;45;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;57;17
58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;43;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;57;17;55;244
55;244;58;62;30;25;12;5;9;39;49;4;14;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;43;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;57;17
58;62;30;25;12;5;9;39;49;4;17;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;43;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;57;14;55;256
55;256;58;62;30;25;12;5;9;39;49;4;17;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;43;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;57;14
58;62;30;25;12;5;9;39;49;4;17;33;52;44;40;26;48;32;11;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;43;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;6;60;55;8;10;22;2;28;57;14;55;264
55;256;58;62;30;25;12;5;9;39;49;4;17;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;43;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;55;8;10;22;2;28;57;14
58;62;30;25;12;5;9;39;49;4;17;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;43;8;10;22;2;28;57;14;55;238
55;238;58;62;30;25;12;5;9;39;49;4;17;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;43;8;10;22;2;28;57;14
58;62;30;25;12;5;9;39;49;4;17;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;63;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;13;19;7;46;11;60;43;8;10;22;2;28;57;14;55;242
55;238;58;62;30;25;12;5;9;39;49;4;17;33;52;44;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;43;8;10;22;2;28;57;14
58;62;30;25;12;5;44;39;49;4;17;33;52;9;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;43;8;10;22;2;28;57;14;55;250
55;250;58;62;30;25;12;5;44;39;49;4;17;33;52;9;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;13;19;7;63;11;60;43;8;10;22;2;28;57;14
58;13;30;25;12;5;44;39;49;4;17;33;52;9;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;19;7;63;11;60;43;8;10;22;2;28;57;14;55;250
55;250;58;13;30;25;12;5;44;39;49;4;17;33;52;9;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;19;7;63;11;60;43;8;10;22;2;28;57;14
49;13;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;19;7;63;11;60;43;8;10;22;2;28;57;14;55;250
56;250;49;13;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;32;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;19;7;63;11;60;43;8;10;22;2;28;57;14
49;13;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;19;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;32;7;63;11;60;43;8;10;22;2;28;57;14;56;250
56;250;49;13;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;19;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;32;7;63;11;60;43;8;10;22;2;28;57;14
49;13;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;32;7;63;11;60;43;8;10;22;19;28;57;14;56;250
56;250;49;13;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;6;42;51;36;20;45;15;61;56;18;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;32;7;63;11;60;43;8;10;22;19;28;57;14
49;13;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;6;42;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;32;18;63;11;60;43;8;10;22;19;28;57;14;56;250
56;250;49;13;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;6;42;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;27;55;35;47;31;38;3;23;53;54;50;59;64;62;32;18;63;11;60;43;8;10;22;19;28;57;14
49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;6;42;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;35;47;31;38;3;23;53;54;50;59;64;62;32;18;63;11;60;43;8;10;22;19;28;57;14;56;250
56;250;49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;6;42;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;35;47;31;38;3;23;53;54;50;59;64;62;32;18;63;11;60;43;8;10;22;19;28;57;14
49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;6;42;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;22;47;31;38;3;23;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14;56;250
56;250;49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;6;42;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;22;47;31;38;3;23;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14
49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;42;6;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;22;47;31;38;3;23;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14;56;260
56;260;49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;48;2;42;6;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;22;47;31;38;3;23;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14
49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;23;2;42;6;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14;56;256
56;256;49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;23;2;42;6;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14
49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;23;2;42;6;55;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;51;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14;56;262
56;256;49;27;30;25;12;5;44;39;58;4;17;33;52;9;40;26;23;2;42;6;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;13;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14
49;27;30;25;12;5;44;39;13;4;17;33;52;9;40;26;23;2;42;6;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14;56;256
56;256;49;27;30;25;12;5;44;39;13;4;17;33;52;9;40;26;23;2;42;6;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14
49;27;30;25;12;5;44;6;13;4;17;33;52;9;40;26;23;2;42;39;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14;56;254
56;254;49;27;30;25;12;5;44;6;13;4;17;33;52;9;40;26;23;2;42;39;51;36;20;45;15;61;56;7;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14
49;27;30;25;12;5;44;6;13;4;17;33;52;9;40;26;23;2;42;39;51;36;20;45;15;7;56;61;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14;56;246
56;246;49;27;30;25;12;5;44;6;13;4;17;33;52;9;40;26;23;2;42;39;51;36;20;45;15;7;56;61;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;19;28;57;14
49;27;30;25;12;5;44;6;13;4;17;33;52;9;40;26;23;2;42;39;51;36;19;45;15;7;56;61;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;20;28;57;14;56;246
56;246;49;27;30;25;12;5;44;6;13;4;17;33;52;9;40;26;23;2;42;39;51;36;19;45;15;7;56;61;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;20;28;57;14
49;27;30;7;12;5;44;6;13;4;17;33;52;9;40;26;23;2;42;39;51;36;19;45;15;25;56;61;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;20;28;57;14;56;234
56;234;49;27;30;7;12;5;44;6;13;4;17;33;52;9;40;26;23;2;42;39;51;36;19;45;15;25;56;61;1;46;16;41;29;24;21;37;34;58;55;22;47;31;38;3;48;53;54;50;59;64;62;32;18;63;11;60;43;8;10;35;20;28;57;14
