"X1";"X286";"X46";"X52";"X12";"X42";"X4";"X57";"X64";"X48";"X27";"X11";"X59";"X24";"X31";"X6";"X33";"X53";"X18";"X34";"X60";"X30";"X7";"X5";"X62";"X50";"X16";"X15";"X45";"X40";"X19";"X2";"X58";"X37";"X13";"X61";"X10";"X8";"X39";"X56";"X55";"X41";"X35";"X28";"X38";"X25";"X21";"X54";"X14";"X43";"X36";"X49";"X47";"X44";"X26";"X9";"X22";"X63";"X17";"X51";"X3";"X32";"X1.1";"X23";"X29";"X20"
26;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;3;1;35;36;8;52;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;14;54;32;21;23;53;50;9;5;6;59;22;51;31;61;4;44;61;264
61;264;26;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;3;1;35;36;8;52;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;14;54;32;21;23;53;50;9;5;6;59;22;51;31;61;4;44
26;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;1;3;35;36;8;52;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;14;54;32;21;23;53;50;9;5;6;59;22;51;31;61;4;44;61;260
61;260;26;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;1;3;35;36;8;52;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;14;54;32;21;23;53;50;9;5;6;59;22;51;31;61;4;44
26;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;1;3;35;36;8;52;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;21;23;14;50;9;5;6;59;22;51;31;61;4;44;61;260
61;260;26;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;1;3;35;36;8;52;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;21;23;14;50;9;5;6;59;22;51;31;61;4;44
26;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;1;21;35;36;8;52;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;44;61;264
61;264;26;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;1;21;35;36;8;52;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;44
52;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;1;21;35;36;8;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;44;61;264
61;264;52;25;7;58;47;62;41;42;43;16;12;39;46;48;64;2;45;1;21;35;36;8;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;44
52;25;7;58;47;62;41;42;43;16;12;8;46;48;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;44;61;264
61;264;52;25;7;58;47;62;41;42;43;16;12;8;46;48;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;44
52;25;7;58;47;62;42;41;43;16;12;8;46;48;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;44;61;268
61;268;52;25;7;58;47;62;42;41;43;16;12;8;46;48;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;55;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;44
52;25;7;58;47;62;42;41;43;16;12;8;46;48;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;55;61;268
61;268;52;25;7;58;47;62;42;41;43;16;12;8;46;48;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;28;53;54;32;3;23;14;50;9;5;6;59;22;51;31;61;4;55
52;25;7;58;47;62;42;41;43;16;12;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;28;53;54;32;3;23;14;50;9;5;6;48;22;51;31;61;4;55;61;284
61;284;52;25;7;58;47;62;42;41;43;16;12;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;28;53;54;32;3;23;14;50;9;5;6;48;22;51;31;61;4;55
52;25;7;58;47;62;42;41;43;16;12;8;46;59;21;2;45;1;64;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;28;53;54;32;3;23;14;50;9;5;6;48;22;51;31;61;4;55;61;288
61;284;52;25;7;58;47;62;42;41;43;16;12;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;28;53;54;32;3;23;14;50;9;5;6;48;22;51;31;61;4;55
52;25;7;58;47;62;42;41;43;16;12;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;48;22;51;28;61;4;55;61;284
61;284;52;25;7;58;47;62;42;41;43;16;12;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;48;22;51;28;61;4;55
52;25;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;48;22;51;28;61;4;55;61;276
61;276;52;25;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;48;22;51;28;61;4;55
52;25;7;58;47;62;42;41;12;16;43;8;46;3;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;31;53;54;32;59;23;14;50;9;5;6;48;22;51;28;61;4;55;61;292
62;276;52;25;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;60;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;48;22;51;28;61;4;55
52;25;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;48;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;60;22;51;28;61;4;55;62;276
62;276;52;25;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;48;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;60;22;51;28;61;4;55
52;4;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;48;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;60;22;51;28;61;25;55;62;276
62;276;52;4;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;39;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;48;44;11;19;29;31;53;54;32;3;23;14;50;9;5;6;60;22;51;28;61;25;55
52;4;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;3;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;48;44;11;19;29;31;53;54;32;39;23;14;50;9;5;6;60;22;51;28;61;25;55;62;276
62;276;52;4;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;35;36;3;26;49;38;63;37;33;30;15;13;17;18;56;27;24;40;34;20;10;57;48;44;11;19;29;31;53;54;32;39;23;14;50;9;5;6;60;22;51;28;61;25;55
52;4;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;10;57;48;44;11;19;29;31;53;54;32;39;23;14;50;9;5;6;60;22;51;28;61;25;55;62;272
62;272;52;4;7;58;47;62;42;41;12;16;43;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;10;57;48;44;11;19;29;31;53;54;32;39;23;14;50;9;5;6;60;22;51;28;61;25;55
52;4;7;58;47;62;42;29;12;16;43;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;10;57;48;44;11;19;41;31;53;54;32;39;23;14;50;9;5;6;60;22;51;28;61;25;55;62;272
62;272;52;4;7;58;47;62;42;29;12;16;43;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;10;57;48;44;11;19;41;31;53;54;32;39;23;14;50;9;5;6;60;22;51;28;61;25;55
52;4;7;58;47;62;42;29;12;16;43;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;53;54;32;39;23;10;50;9;5;6;60;22;51;28;61;25;55;62;272
62;272;52;4;7;58;47;62;42;29;12;16;43;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;53;54;32;39;23;10;50;9;5;6;60;22;51;28;61;25;55
52;4;7;58;47;62;42;55;12;16;43;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;53;54;32;39;23;10;50;9;5;6;60;22;51;28;61;25;29;62;272
62;272;52;4;7;58;47;62;42;55;12;16;43;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;53;54;32;39;23;10;50;9;5;6;60;22;51;28;61;25;29
52;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;53;54;32;39;23;10;50;9;5;6;60;22;51;28;61;25;29;62;276
62;276;52;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;53;54;32;39;23;10;50;9;5;6;60;22;51;28;61;25;29
32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;53;54;52;39;23;10;50;9;5;6;60;22;51;28;61;25;29;62;276
62;276;32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;36;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;53;54;52;39;23;10;50;9;5;6;60;22;51;28;61;25;29
32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;36;54;52;39;23;10;50;9;5;6;60;22;51;28;61;25;29;62;276
62;276;32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;19;41;31;36;54;52;39;23;10;50;9;5;6;60;22;51;28;61;25;29
32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;51;41;31;36;54;52;39;23;10;50;9;5;6;60;22;19;28;61;25;29;62;276
62;276;32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;49;38;63;37;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;51;41;31;36;54;52;39;23;10;50;9;5;6;60;22;19;28;61;25;29
32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;49;37;63;38;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;51;41;31;36;54;52;39;23;10;50;9;5;6;60;22;19;28;61;25;29;62;272
62;272;32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;49;37;63;38;33;30;15;35;17;18;56;27;24;40;34;20;14;57;48;44;11;51;41;31;36;54;52;39;23;10;50;9;5;6;60;22;19;28;61;25;29
32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;49;37;63;38;33;30;15;35;17;18;56;9;24;40;34;20;14;57;48;44;11;51;41;31;36;54;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29;62;272
62;272;32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;49;37;63;38;33;30;15;35;17;18;56;9;24;40;34;20;14;57;48;44;11;51;41;31;36;54;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29
32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;34;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;54;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29;62;272
62;272;32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;2;45;1;21;13;53;3;26;34;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;54;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29
32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;54;45;1;21;13;53;3;26;34;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;2;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29;62;272
62;272;32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;54;45;1;21;13;53;3;26;34;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;2;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29
32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;54;39;1;21;13;53;3;26;34;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;2;52;45;23;10;50;27;5;6;60;22;19;28;61;25;29;62;276
62;272;32;4;7;43;47;62;42;55;12;16;58;8;46;59;64;54;45;1;21;13;53;3;26;34;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;2;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29
32;4;7;34;47;62;42;55;12;16;58;8;46;59;64;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;2;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29;62;276
62;276;32;4;7;34;47;62;42;55;12;16;58;8;46;59;64;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;2;52;39;23;10;50;27;5;6;60;22;19;28;61;25;29
32;4;7;34;47;62;42;55;12;16;58;50;46;59;64;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;2;52;39;23;10;8;27;5;6;60;22;19;28;61;25;29;62;276
62;276;32;4;7;34;47;62;42;55;12;16;58;50;46;59;64;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;36;2;52;39;23;10;8;27;5;6;60;22;19;28;61;25;29
32;4;7;34;47;62;42;55;12;16;58;50;46;59;64;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;5;2;52;39;23;10;8;27;36;6;60;22;19;28;61;25;29;62;276
62;276;32;4;7;34;47;62;42;55;12;16;58;50;46;59;64;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;11;51;41;31;5;2;52;39;23;10;8;27;36;6;60;22;19;28;61;25;29
32;4;7;34;47;62;42;55;12;16;58;50;46;59;11;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;41;31;5;2;52;39;23;10;8;27;36;6;60;22;19;28;61;25;29;62;276
63;276;32;4;7;34;47;62;42;55;12;16;58;50;46;59;11;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;41;31;5;2;52;39;23;10;8;27;36;6;60;22;19;28;61;25;29
32;4;7;34;47;62;42;31;12;16;58;50;46;59;11;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;41;55;5;2;52;39;23;10;8;27;36;6;60;22;19;28;61;25;29;63;272
63;272;32;4;7;34;47;62;42;31;12;16;58;50;46;59;11;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;41;55;5;2;52;39;23;10;8;27;36;6;60;22;19;28;61;25;29
32;4;7;34;47;62;42;31;12;16;58;50;46;59;11;54;45;1;21;13;53;41;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;3;55;5;2;52;39;23;10;8;27;36;6;60;22;19;28;61;25;29;63;282
63;272;32;4;7;34;47;62;42;31;12;16;58;50;46;59;11;54;45;1;21;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;41;55;5;2;52;39;23;10;8;27;36;6;60;22;19;28;61;25;29
32;4;7;34;47;62;42;31;12;16;58;50;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;41;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;256
63;256;32;4;7;34;47;62;42;31;12;16;58;50;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;41;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;7;34;47;62;42;41;12;16;58;50;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;256
63;256;32;4;7;34;47;62;42;41;12;16;58;50;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;7;34;50;62;42;41;12;16;58;47;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;256
63;256;32;4;7;34;50;62;42;41;12;16;58;47;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;57;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;50;62;42;41;12;16;58;47;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;262
63;262;32;4;57;34;50;62;42;41;12;16;58;47;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;15;35;17;18;56;9;24;40;49;20;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;50;62;42;41;12;16;58;47;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;262
63;262;32;4;57;34;50;62;42;41;12;16;58;47;46;59;11;54;45;1;27;13;53;3;26;43;37;63;38;33;30;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;50;62;42;43;12;16;58;47;46;59;11;54;45;1;27;13;53;3;26;41;37;63;38;33;30;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;254
63;254;32;4;57;34;50;62;42;43;12;16;58;47;46;59;11;54;45;1;27;13;53;3;26;41;37;63;38;33;30;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;50;62;42;43;12;16;58;47;46;59;11;54;45;1;27;13;30;3;26;41;37;63;38;33;53;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;254
63;254;32;4;57;34;50;62;42;43;12;16;58;47;46;59;11;54;45;1;27;13;30;3;26;41;37;63;38;33;53;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;50;62;42;13;12;16;58;47;46;59;11;54;45;1;27;43;30;3;26;41;37;63;38;33;53;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;264
63;264;32;4;57;34;50;62;42;13;12;16;58;47;46;59;11;54;45;1;27;43;30;3;26;41;37;63;38;33;53;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;50;62;42;13;12;16;58;47;46;59;11;54;45;1;53;43;30;3;26;41;37;63;38;33;27;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;272
63;272;32;4;57;34;50;62;42;13;12;16;58;47;46;59;11;54;45;1;53;43;30;3;26;41;37;63;38;33;27;20;35;17;18;56;9;24;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;50;62;42;13;12;16;58;47;46;59;11;54;24;1;53;43;30;3;26;41;37;63;38;33;27;20;35;17;18;56;9;45;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;280
63;280;32;4;57;34;50;62;42;13;12;16;58;47;46;59;11;54;24;1;53;43;30;3;26;41;37;63;38;33;27;20;35;17;18;56;9;45;40;49;15;14;7;48;44;64;51;31;55;5;2;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;50;62;42;13;12;16;58;47;46;59;11;54;24;1;53;43;30;3;26;41;37;63;38;33;27;20;35;17;18;56;9;45;40;49;15;14;7;48;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;304
63;304;32;4;57;34;50;62;42;13;12;16;58;47;46;59;11;54;24;1;53;43;30;3;26;41;37;63;38;33;27;20;35;17;18;56;9;45;40;49;15;14;7;48;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;1;53;43;30;3;26;41;50;63;38;33;27;20;35;17;18;56;9;45;40;49;15;14;7;48;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;304
63;304;32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;1;53;43;30;3;26;41;50;63;38;33;27;20;35;17;18;56;9;45;40;49;15;14;7;48;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;48;53;43;30;3;26;41;50;63;38;33;27;20;35;17;18;56;9;45;40;49;15;14;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;304
63;304;32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;48;53;43;30;3;26;41;50;63;38;33;27;20;35;17;18;56;9;45;40;49;15;14;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;48;38;43;30;3;26;41;50;63;53;33;27;20;35;17;18;56;9;45;40;49;15;14;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;300
63;300;32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;48;38;43;30;3;26;41;50;63;53;33;27;20;35;17;18;56;9;45;40;49;15;14;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;48;1;43;30;3;26;41;50;63;53;33;27;20;35;17;18;56;9;45;40;49;15;14;7;38;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;304
63;300;32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;48;38;43;30;3;26;41;50;63;53;33;27;20;35;17;18;56;9;45;40;49;15;14;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;48;38;43;30;14;26;41;50;63;53;33;27;20;35;17;18;56;9;45;40;49;15;3;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;304
63;304;32;4;57;34;37;62;42;13;12;16;58;47;46;59;11;54;24;48;38;43;30;14;26;41;50;63;53;33;27;20;35;17;18;56;9;45;40;49;15;3;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
32;4;57;34;37;62;42;56;12;16;58;47;46;59;11;54;24;48;38;43;30;14;26;41;50;63;53;33;27;20;35;17;18;13;9;45;40;49;15;3;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29;63;296
63;296;32;4;57;34;37;62;42;56;12;16;58;47;46;59;11;54;24;48;38;43;30;14;26;41;50;63;53;33;27;20;35;17;18;13;9;45;40;49;15;3;7;1;44;2;51;31;55;5;64;52;39;23;10;8;21;36;6;60;22;19;28;61;25;29
