"X1";"X288";"X18";"X49";"X56";"X39";"X25";"X51";"X61";"X19";"X57";"X5";"X34";"X52";"X11";"X60";"X26";"X12";"X33";"X35";"X31";"X21";"X58";"X40";"X45";"X50";"X54";"X13";"X1.1";"X10";"X23";"X32";"X29";"X27";"X16";"X53";"X3";"X37";"X47";"X48";"X44";"X6";"X4";"X59";"X62";"X46";"X15";"X42";"X38";"X30";"X20";"X17";"X7";"X24";"X64";"X22";"X43";"X36";"X2";"X28";"X14";"X63";"X8";"X41";"X55";"X9"
50;248;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;10;8;33;5;32;52;51;50;25;18;63;35;45;16;13;4;44;37;21;15;1;7;56;11;12;20;40;2;42;53;47;27;38;48;22;46;34;58;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;10;8;33;5;32;52;51;50;25;18;63;35;45;16;13;4;44;37;21;15;1;7;56;11;12;20;53;2;42;40;47;27;38;48;22;46;34;58;6;61;43;36;19;26;50;248
50;248;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;10;8;33;5;32;52;51;50;25;18;63;35;45;16;13;4;44;37;21;15;1;7;56;11;12;20;53;2;42;40;47;27;38;48;22;46;34;58;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;38;24;10;8;33;5;32;52;51;50;25;18;63;35;45;16;13;4;44;37;21;15;1;7;56;11;12;20;53;2;42;40;47;27;59;48;22;46;34;58;6;61;43;36;19;26;50;272
50;248;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;10;8;33;5;32;52;51;50;25;18;63;35;45;16;13;4;44;37;21;15;1;7;56;11;12;20;53;2;42;40;47;27;38;48;22;46;34;58;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;10;8;33;5;32;52;51;50;2;18;63;35;45;16;13;4;44;37;21;15;1;7;56;11;12;20;53;25;42;40;47;27;38;48;22;46;34;58;6;61;43;36;19;26;50;248
50;248;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;10;8;33;5;32;52;51;50;2;18;63;35;45;16;13;4;44;37;21;15;1;7;56;11;12;20;53;25;42;40;47;27;38;48;22;46;34;58;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;32;52;51;50;2;18;63;35;45;16;13;4;44;37;21;10;1;7;56;11;12;20;53;25;42;40;47;27;38;48;22;46;34;58;6;61;43;36;19;26;50;248
50;248;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;32;52;51;50;2;18;63;35;45;16;13;4;44;37;21;10;1;7;56;11;12;20;53;25;42;40;47;27;38;48;22;46;34;58;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;32;52;51;50;2;18;63;35;45;16;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;22;46;34;11;6;61;43;36;19;26;50;256
50;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;32;52;51;50;2;18;63;35;45;16;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;22;46;34;11;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;38;24;15;8;33;5;32;52;51;50;2;18;63;35;45;16;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;59;48;22;46;34;11;6;61;43;36;19;26;50;276
50;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;32;52;51;50;2;18;63;35;45;16;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;22;46;34;11;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;32;52;51;50;2;18;16;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;22;46;34;11;6;61;43;36;19;26;50;256
50;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;32;52;51;50;2;18;16;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;22;46;34;11;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;22;46;34;11;6;61;43;36;19;26;50;256
50;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;22;46;34;11;6;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26;50;256
50;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;5;64;59;24;15;8;33;57;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26;50;276
50;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;15;8;33;5;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;33;15;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26;50;256
50;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;33;15;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;50;17;9;3;62;57;64;59;24;5;8;33;15;16;52;51;31;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26;50;264
51;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;33;15;16;52;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26;51;256
51;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;2;18;32;35;45;63;13;4;44;37;21;10;1;7;56;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;56;18;32;35;45;63;13;4;44;37;21;10;1;7;2;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26;51;256
51;256;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;56;18;32;35;45;63;13;4;44;37;21;10;1;7;2;58;12;20;53;25;42;40;47;27;38;48;6;46;34;11;22;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;56;18;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;27;38;48;6;46;34;11;22;61;43;36;19;26;51;260
51;260;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;56;18;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;27;38;48;6;46;34;11;22;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;56;18;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26;51;260
51;260;55;60;23;54;28;39;14;29;30;41;49;31;17;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;56;18;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;18;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26;51;260
51;260;55;60;23;54;28;39;14;29;30;41;49;31;18;9;3;62;57;64;59;24;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26
55;60;23;54;28;39;14;29;30;41;49;31;64;9;3;62;57;18;59;24;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26;51;260
51;260;55;60;23;54;28;39;14;29;30;41;49;31;64;9;3;62;57;18;59;24;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26
55;60;23;54;28;39;14;29;31;41;49;30;64;9;3;62;57;18;59;24;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26;51;260
51;260;55;60;23;54;28;39;14;29;31;41;49;30;64;9;3;62;57;18;59;24;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26
55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26;51;262
51;262;55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26
55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;50;57;18;59;39;5;8;52;15;16;33;51;62;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26;51;270
51;262;55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26
55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;1;32;35;45;63;40;4;44;37;21;10;17;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26;51;266
51;262;55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;20;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;26
55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;20;51;250
51;250;55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;10;1;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;34;11;27;61;43;36;19;20
55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;34;1;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;11;27;61;43;36;19;20;51;250
51;250;55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;34;1;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;11;27;61;43;36;19;20
55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;34;1;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;61;27;11;43;36;19;20;51;250
51;250;55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;44;37;21;34;1;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;61;27;11;43;36;19;20
55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;61;27;11;43;36;19;20;51;242
51;242;55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;62;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;61;27;11;43;36;19;20
55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;61;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;62;27;11;43;36;19;20;51;242
51;242;55;60;23;54;28;24;14;29;31;41;49;30;64;9;3;61;57;18;59;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;62;27;11;43;36;19;20
55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;62;27;11;43;36;19;20;51;242
51;242;55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;38;48;6;46;10;62;27;11;43;36;19;20
55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;10;48;6;46;38;62;27;11;43;36;19;20;51;242
51;242;55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;10;48;6;46;38;62;27;11;43;36;19;20
55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;10;48;6;46;19;62;27;11;43;36;38;20;51;242
51;242;55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;10;48;6;46;19;62;27;11;43;36;38;20
55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;12;18;41;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;57;26;53;25;42;13;47;22;10;48;6;46;19;62;27;11;43;36;38;20;51;258
51;242;55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;17;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;13;47;22;10;48;6;46;19;62;27;11;43;36;38;20
55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;13;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20;51;250
52;250;55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;5;8;52;15;16;33;51;50;56;13;32;35;45;63;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20
55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;63;8;52;15;16;33;51;50;56;13;32;35;45;5;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20;52;250
52;250;55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;63;8;52;15;16;33;51;50;56;13;32;35;45;5;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20
55;60;23;1;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;63;8;52;15;16;33;51;50;56;13;32;35;45;5;40;4;54;37;21;34;44;7;2;58;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20;52;262
52;250;55;60;23;54;28;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;63;8;52;15;16;33;51;50;56;13;32;35;45;5;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20
55;60;23;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;63;8;52;15;16;28;51;50;56;13;32;35;45;5;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20;52;250
52;250;55;60;23;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;63;8;52;15;16;28;51;50;56;13;32;35;45;5;40;4;1;37;21;34;44;7;2;58;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20
55;60;23;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;63;8;52;58;16;28;51;50;56;13;32;35;45;5;40;4;1;37;21;34;44;7;2;15;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20;52;258
52;258;55;60;23;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;41;39;63;8;52;58;16;28;51;50;56;13;32;35;45;5;40;4;1;37;21;34;44;7;2;15;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20
55;60;23;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;58;16;28;51;50;56;13;32;35;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20;52;258
52;258;55;60;23;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;58;16;28;51;50;56;13;32;35;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;25;42;17;47;22;10;48;6;46;19;62;27;11;43;36;38;20
55;60;23;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;58;16;28;51;50;56;13;32;35;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;17;47;22;10;48;6;46;19;25;27;11;43;36;38;20;52;258
52;258;55;60;23;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;58;16;28;51;50;56;13;32;35;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;17;47;22;10;48;6;46;19;25;27;11;43;36;38;20
55;60;56;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;58;16;28;51;50;23;13;32;35;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;17;47;22;10;48;6;46;19;25;27;11;43;36;38;20;52;262
52;262;55;60;56;54;33;24;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;58;16;28;51;50;23;13;32;35;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;17;47;22;10;48;6;46;19;25;27;11;43;36;38;20
55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;58;16;28;51;50;23;13;32;35;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;17;47;22;10;48;6;46;19;25;27;11;43;36;38;20;52;258
52;258;55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;58;16;28;51;50;23;13;32;35;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;17;47;22;10;48;6;46;19;25;27;11;43;36;38;20
55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;13;32;58;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;17;47;22;10;48;6;46;19;25;27;11;43;36;38;20;52;254
52;254;55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;13;32;58;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;17;47;22;10;48;6;46;19;25;27;11;43;36;38;20
55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;13;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;58;47;22;10;48;6;46;19;25;27;11;43;36;38;20;52;256
52;256;55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;13;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;58;47;22;10;48;6;46;19;25;27;11;43;36;38;20
55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;13;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;20;47;22;10;48;6;46;19;25;27;11;43;36;38;58;52;256
52;256;55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;13;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;20;47;22;10;48;6;46;19;25;27;11;43;36;38;58
55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;19;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;20;47;22;10;48;6;46;13;25;27;11;43;36;38;58;52;248
52;248;55;24;56;54;33;60;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;19;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;20;47;22;10;48;6;46;13;25;27;11;43;36;38;58
55;24;56;54;33;22;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;19;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;20;47;60;10;48;6;46;13;25;27;11;43;36;38;58;52;244
52;244;55;24;56;54;33;22;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;19;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;53;62;42;20;47;60;10;48;6;46;13;25;27;11;43;36;38;58
55;24;56;54;33;22;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;19;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;10;48;6;46;13;25;53;11;43;36;38;58;52;244
52;244;55;24;56;54;33;22;14;29;31;59;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;19;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;10;48;6;46;13;25;53;11;43;36;38;58
55;24;56;54;33;22;14;29;31;10;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;19;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;36;38;58;52;240
52;240;55;24;56;54;33;22;14;29;31;10;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;23;19;32;17;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;36;38;58
55;24;56;54;33;22;14;29;31;10;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;36;38;58;52;244
52;244;55;24;56;54;33;22;14;29;31;10;49;30;64;9;3;61;57;18;21;39;63;8;52;35;16;28;51;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;36;38;58
55;24;56;54;33;22;14;29;31;10;49;30;64;9;3;61;57;18;21;39;63;8;52;36;16;28;51;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;35;38;58;52;244
52;244;55;24;56;54;33;22;14;29;31;10;49;30;64;9;3;61;57;18;21;39;63;8;52;36;16;28;51;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;35;38;58
55;24;56;54;33;22;14;29;31;10;49;30;51;9;3;61;57;18;21;39;63;8;52;36;16;28;64;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;35;38;58;52;252
52;252;55;24;56;54;33;22;14;29;31;10;49;30;51;9;3;61;57;18;21;39;63;8;52;36;16;28;64;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;2;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;35;38;58
55;24;56;54;33;22;14;29;31;10;49;30;51;9;3;61;57;18;21;39;63;8;52;36;2;28;64;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;16;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;35;38;58;52;252
52;252;55;24;56;54;33;22;14;29;31;10;49;30;51;9;3;61;57;18;21;39;63;8;52;36;2;28;64;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;16;15;12;26;27;62;42;20;47;60;59;48;6;46;13;25;53;11;43;35;38;58
55;24;56;54;33;22;14;29;31;10;49;30;51;9;3;61;57;18;21;39;63;8;52;36;2;28;64;50;17;19;32;23;45;5;40;4;1;37;41;34;44;7;16;15;12;26;27;62;42;20;47;60;59;48;13;46;6;25;53;11;43;35;38;58;52;252
