"X1";"X27336";"X17";"X10";"X22";"X23";"X16";"X31";"X20";"X11";"X8";"X4";"X19";"X26";"X27";"X24";"X32";"X1.1";"X9";"X5";"X6";"X21";"X14";"X18";"X2";"X28";"X15";"X7";"X25";"X29";"X13";"X30";"X12";"X3"
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;31;25;12;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;126;21150
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;30;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;27;22;29;16;5;17;32;13;126;20472
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;7;11;15;12;25;31;24;14;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;126;21052
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;9;10;14;11;15;12;25;31;24;7;21;1;2;3;26;4;18;30;22;29;16;5;17;32;13;126;20652
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;5;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;20;17;32;13;126;20824
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;14;4;10;8;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;126;20992
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;13;21;1;2;3;26;9;18;30;22;29;16;5;17;32;7;126;21872
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;14;10;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;126;20072
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;9;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;20;18;30;22;29;16;5;17;32;13;126;21052
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;32;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;15;13;126;20096
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;26;11;15;12;25;31;24;7;21;1;2;3;14;9;18;30;22;29;16;5;17;32;13;126;20612
126;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;11;4;10;14;8;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;126;19872
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
5;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;6;17;32;13;127;20372
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;9;2;3;26;1;18;30;22;29;16;5;17;32;13;127;19872
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;23;20;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;127;19912
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;13;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;8;127;21492
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;5;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;11;17;32;13;127;20932
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;13;32;17;127;20016
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;1;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;20;2;3;26;9;18;30;22;29;16;5;17;32;13;127;20762
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;32;9;18;30;22;29;16;5;17;26;13;127;20092
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;21;10;14;11;15;12;25;31;24;7;4;1;2;3;26;9;18;30;22;29;16;5;17;32;13;127;22038
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;31;23;28;19;27;8;4;10;14;11;15;12;25;20;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;127;20192
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
22;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;6;29;16;5;17;32;13;127;21316
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;11;14;10;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;127;20012
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;1;10;14;11;15;12;25;31;24;7;21;4;2;3;26;9;18;30;22;29;16;5;17;32;13;127;20512
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;2;12;25;31;24;7;21;1;15;3;26;9;18;30;22;29;16;5;17;32;13;127;20152
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;29;7;21;1;2;3;26;9;18;30;22;24;16;5;17;32;13;127;21672
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;12;10;14;11;15;4;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;127;20632
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;1;11;15;12;25;31;24;7;21;14;2;3;26;9;18;30;22;29;16;5;17;32;13;127;20192
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;2;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;28;3;26;9;18;30;22;29;16;5;17;32;13;127;20602
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;18;15;12;25;31;24;7;21;1;2;3;26;9;11;30;22;29;16;5;17;32;13;127;20524
127;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;22;1;2;3;26;9;18;30;21;29;16;5;17;32;13;127;20252
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;21;4;10;14;11;15;12;25;31;24;7;8;1;2;3;26;9;18;30;22;29;16;5;17;32;13;128;22624
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;12;23;28;19;27;8;4;10;14;11;15;20;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;128;21318
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;21;15;12;25;31;24;7;11;1;2;3;26;9;18;30;22;29;16;5;17;32;13;128;21462
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;18;12;25;31;24;7;21;1;2;3;26;9;15;30;22;29;16;5;17;32;13;128;20268
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;31;4;10;14;11;15;12;25;8;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;128;21544
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;18;26;9;3;30;22;29;16;5;17;32;13;128;20358
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;22;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;10;29;16;5;17;32;13;128;21618
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;9;7;21;1;2;3;26;24;18;30;22;29;16;5;17;32;13;128;20982
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;17;1;2;3;26;9;18;30;22;29;16;5;21;32;13;128;20052
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
26;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;6;9;18;30;22;29;16;5;17;32;13;128;20242
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;21;31;24;7;25;1;2;3;26;9;18;30;22;29;16;5;17;32;13;128;19812
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;5;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;15;17;32;13;128;20552
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;32;5;17;16;13;128;20028
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;16;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;20;5;17;32;13;128;21106
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;30;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;8;22;29;16;5;17;32;13;128;21822
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;1;12;25;31;24;7;21;15;2;3;26;9;18;30;22;29;16;5;17;32;13;128;20392
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
29;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;6;16;5;17;32;13;128;21416
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;18;2;3;26;9;1;30;22;29;16;5;17;32;13;128;20056
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;29;22;16;5;17;32;13;128;20752
128;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;7;23;28;19;27;8;4;10;14;11;15;12;25;31;24;20;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;128;19918
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;1;15;12;25;31;24;7;21;11;2;3;26;9;18;30;22;29;16;5;17;32;13;129;21232
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;14;4;10;8;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;20992
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;32;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;4;13;129;20588
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;18;25;31;24;7;21;1;2;3;26;9;12;30;22;29;16;5;17;32;13;129;21472
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;25;28;19;27;8;4;10;14;11;15;12;23;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;20652
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;18;26;9;3;30;22;29;16;5;17;32;13;129;20358
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;30;2;3;26;9;18;1;22;29;16;5;17;32;13;129;20132
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
24;20;23;28;19;27;8;4;10;14;11;15;12;25;31;6;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;20468
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;21;4;10;14;11;15;12;25;31;24;7;8;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;22624
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;26;31;24;7;21;1;2;3;25;9;18;30;22;29;16;5;17;32;13;129;20172
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;7;14;11;15;12;25;31;24;10;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;20232
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;21;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;20;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;20872
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;16;31;24;7;21;1;2;3;26;9;18;30;22;29;25;5;17;32;13;129;20772
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;1;10;14;11;15;12;25;31;24;7;21;4;2;3;26;9;18;30;22;29;16;5;17;32;13;129;20512
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;22;18;30;9;29;16;5;17;32;13;129;21550
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;26;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;19;9;18;30;22;29;16;5;17;32;13;129;20232
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;5;30;22;29;16;18;17;32;13;129;20586
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;31;14;11;15;12;25;10;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;21120
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;7;15;12;25;31;24;11;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;19872
129;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;12;15;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;129;19832
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;11;14;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;130;20592
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;32;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;12;13;130;20980
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;3;25;31;24;7;21;1;2;12;26;9;18;30;22;29;16;5;17;32;13;130;20332
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;17;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;28;32;13;130;20572
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;15;10;14;11;4;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;130;20632
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;29;26;9;18;30;22;3;16;5;17;32;13;130;20970
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;25;23;28;19;27;8;4;10;14;11;15;12;20;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;130;20572
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;17;26;9;18;30;22;29;16;5;3;32;13;130;20590
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;32;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;14;13;130;19874
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
18;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;6;30;22;29;16;5;17;32;13;130;20176
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;14;28;19;27;8;4;10;23;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;130;21156
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;30;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;4;22;29;16;5;17;32;13;130;21196
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;1;7;21;24;2;3;26;9;18;30;22;29;16;5;17;32;13;130;21324
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;15;11;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;130;19952
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;32;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;27;13;130;20632
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;17;29;16;5;22;32;13;130;20752
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
9;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;6;18;30;22;29;16;5;17;32;13;130;20472
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;26;2;3;1;9;18;30;22;29;16;5;17;32;13;130;20750
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;31;4;10;14;11;15;12;25;8;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;130;21544
130;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;3;8;4;10;14;11;15;12;25;31;24;7;21;1;2;27;26;9;18;30;22;29;16;5;17;32;13;130;20660
131;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;13;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;8;131;21492
131;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;22;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;20;29;16;5;17;32;13;131;20532
131;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;30;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;19;22;29;16;5;17;32;13;131;20472
131;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;32;18;30;22;29;16;5;17;9;13;131;20182
131;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;21;7;1;2;3;26;9;18;30;22;29;16;5;17;32;13;131;21778
131;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;5;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;27;17;32;13;131;21368
131;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;23;28;19;27;8;4;10;12;11;15;14;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;131;19892
131;19752;6;20;23;28;19;27;8;4;10;14;11;15;12;25;31;24;7;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13
6;20;7;28;19;27;8;4;10;14;11;15;12;25;31;24;23;21;1;2;3;26;9;18;30;22;29;16;5;17;32;13;131;19982
