"X1";"X27114";"X23";"X21";"X18";"X25";"X22";"X7";"X29";"X10";"X31";"X28";"X11";"X2";"X1.1";"X26";"X9";"X20";"X8";"X15";"X4";"X6";"X14";"X13";"X27";"X30";"X17";"X12";"X3";"X5";"X24";"X32";"X19";"X16"
140;19742;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;17;31;30;12;13;9;5;6;1;26;29;2;18;25
27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;17;3;24;31;30;12;13;9;5;6;1;26;29;2;18;25;140;21462
140;19742;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;17;31;30;12;13;9;5;6;1;26;29;2;18;25
27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;1;17;31;30;12;13;9;5;6;3;26;29;2;18;25;140;20022
140;19742;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;17;31;30;12;13;9;5;6;1;26;29;2;18;25
27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;26;29;2;18;17;140;19662
140;19662;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;26;29;2;18;17
27;15;11;7;16;10;23;32;19;21;22;28;20;2;14;8;24;3;25;31;30;12;13;9;5;6;1;26;29;4;18;17;140;19902
140;19662;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;26;29;2;18;17
27;15;11;1;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;7;26;29;2;18;17;140;21162
140;19662;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;26;29;2;18;17
27;15;11;7;16;10;23;32;17;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;26;29;2;18;19;140;20422
140;19662;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;26;29;2;18;17
27;29;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;26;15;2;18;17;140;21138
140;19662;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;26;29;2;18;17
27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;17;29;2;18;26;140;19622
140;19622;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;17;29;2;18;26
27;15;11;7;16;23;10;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;17;29;2;18;26;140;21138
140;19622;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;17;29;2;18;26
27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;17;24;3;25;31;30;12;13;9;5;6;1;8;29;2;18;26;140;21538
140;19622;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;1;17;29;2;18;26
27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;26;140;19622
140;19622;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;26
27;29;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;15;1;18;26;140;21098
140;19622;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;26
27;15;11;7;16;10;23;32;19;21;22;28;20;4;5;8;24;3;25;31;30;12;13;9;14;6;2;17;29;1;18;26;140;19842
140;19622;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;26
27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;6;31;30;12;13;9;5;25;2;17;29;1;18;26;140;21722
141;19622;27;15;11;7;16;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;26
27;15;11;7;26;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16;141;19512
141;19512;27;15;11;7;26;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;18;11;7;26;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;15;16;141;20026
141;19512;27;15;11;7;26;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;29;26;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;7;1;18;16;141;21296
141;19512;27;15;11;7;26;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;22;28;9;4;14;8;24;3;25;31;30;12;13;20;5;6;2;17;29;1;18;16;141;21728
141;19512;27;15;11;7;26;10;23;32;19;21;22;28;20;4;14;8;24;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16;141;19432
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;25;22;3;8;31;30;12;13;9;5;6;2;17;29;1;18;16;141;20168
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;25;26;10;23;32;19;21;24;28;20;4;14;8;22;3;7;31;30;12;13;9;5;6;2;17;29;1;18;16;141;20322
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;5;4;14;8;22;3;25;31;30;12;13;9;20;6;2;17;29;1;18;16;141;21296
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;29;9;5;6;2;17;13;1;18;16;141;19524
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;12;30;31;13;9;5;6;2;17;29;1;18;16;141;20046
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;16;25;31;30;12;13;9;5;6;2;17;29;1;18;3;141;20192
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;25;10;23;32;19;21;24;28;20;4;14;8;22;3;26;31;30;12;13;9;5;6;2;17;29;1;18;16;141;20132
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;32;10;23;26;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16;141;19852
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;1;31;30;12;13;9;5;6;2;17;29;25;18;16;141;19788
141;19432;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;13;9;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;141;19412
141;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;18;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;11;16;141;20462
141;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;12;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;26;9;13;5;6;2;17;29;1;18;16;141;19520
141;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;6;20;4;14;8;22;3;25;31;30;12;9;13;5;28;2;17;29;1;18;16;141;21396
141;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;5;22;3;25;31;30;12;9;13;8;6;2;17;29;1;18;16;141;20332
141;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
11;15;27;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;141;19918
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;19;32;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;142;19692
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;10;32;23;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;142;19992
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;4;21;24;28;20;19;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;142;20214
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;10;18;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;23;16;142;20252
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;14;4;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;142;20272
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;18;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;10;16;142;20442
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;1;5;6;2;17;29;13;18;16;142;19812
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;11;19;26;10;23;32;7;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;142;20668
142;19412;27;15;11;7;26;10;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;142;19412
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;18;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;23;16;142;20252
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;2;6;5;17;29;1;18;16;142;19572
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;25;20;4;14;8;22;3;28;31;30;12;9;13;5;6;2;17;29;1;18;16;142;20132
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;13;22;3;25;31;30;12;9;8;5;6;2;17;29;1;18;16;142;21132
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;12;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;15;9;13;5;6;2;17;29;1;18;16;142;19572
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;28;6;4;14;8;22;3;25;31;30;12;9;13;5;20;2;17;29;1;18;16;142;22080
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;32;7;26;11;23;10;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;142;20362
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;28;20;13;14;8;22;3;25;31;30;12;9;4;5;6;2;17;29;1;18;16;142;20892
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;5;25;31;30;12;9;13;3;6;2;17;29;1;18;16;142;19872
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;29;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;26;1;18;16;142;20532
142;19412;27;15;10;7;26;11;23;32;19;21;24;28;20;4;14;8;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;142;19440
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;16;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;10;143;19940
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
9;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;27;13;5;6;2;17;29;1;18;16;143;20458
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;9;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;7;13;5;6;2;17;29;1;18;16;143;20040
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;16;17;29;1;18;2;143;19680
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;17;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;26;29;1;18;16;143;21060
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;5;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;23;6;2;17;29;1;18;16;143;22090
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;30;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;26;12;9;13;5;6;2;17;29;1;18;16;143;19640
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;29;9;13;5;6;2;17;12;1;18;16;143;21012
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;8;20;4;30;28;22;3;25;31;14;12;9;13;5;6;2;17;29;1;18;16;143;20176
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;9;19;21;24;8;20;4;14;28;22;3;25;31;30;12;32;13;5;6;2;17;29;1;18;16;143;20214
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;8;20;22;14;28;4;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;143;20288
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;26;11;23;32;19;21;24;6;20;4;14;28;22;3;25;31;30;12;9;13;5;8;2;17;29;1;18;16;143;20120
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;19;7;26;11;23;32;10;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;143;21108
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;7;24;11;23;32;19;21;26;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;143;20060
143;19440;27;15;10;7;26;11;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;143;19440
143;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;8;32;19;21;24;23;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;143;20718
143;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;6;3;25;31;30;12;9;13;5;22;2;17;29;1;18;16;143;20636
143;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;20;21;24;8;19;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;143;19580
143;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;29;14;28;22;3;25;31;30;12;9;13;5;6;2;17;4;1;18;16;143;21910
143;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;1;29;18;16;143;20530
144;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
25;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;27;31;30;12;9;13;5;6;2;17;29;1;18;16;144;20440
144;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;16;25;31;30;12;9;13;5;6;2;17;29;1;18;3;144;20120
144;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;8;26;7;23;32;19;21;24;11;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16;144;19960
144;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;29;22;3;25;31;30;12;9;13;5;6;2;17;28;1;18;16;144;21480
144;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;6;28;22;3;25;31;30;12;9;13;5;14;2;17;29;1;18;16;144;20080
144;19440;27;15;10;11;26;7;23;32;19;21;24;8;20;4;14;28;22;3;25;31;30;12;9;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16;144;19360
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
1;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;27;18;16;144;21368
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;21;7;23;32;19;26;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16;144;20240
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;1;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;20;18;16;144;21120
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;1;2;17;29;6;18;16;144;20320
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;20;11;26;7;23;32;19;21;24;8;10;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16;144;21594
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;5;20;4;9;28;22;3;25;31;30;12;14;13;8;6;2;17;29;1;18;16;144;20200
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;18;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;8;16;144;19696
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;5;22;3;25;31;30;12;14;13;28;6;2;17;29;1;18;16;144;20832
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;29;22;3;25;31;30;12;14;13;5;6;2;17;28;1;18;16;144;21400
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;14;20;4;9;28;22;3;25;31;30;12;8;13;5;6;2;17;29;1;18;16;144;20360
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;14;4;9;28;22;3;25;31;30;12;20;13;5;6;2;17;29;1;18;16;144;21750
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;29;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;24;1;18;16;144;21740
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;30;8;20;4;9;28;22;3;25;31;24;12;14;13;5;6;2;17;29;1;18;16;144;20400
144;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;16;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;9;144;19640
145;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;28;4;9;20;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16;145;20280
145;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;25;7;23;32;19;21;24;8;20;4;9;28;22;3;26;31;30;12;14;13;5;6;2;17;29;1;18;16;145;20020
145;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;19;21;24;8;20;4;5;28;22;3;25;31;30;12;14;13;9;6;2;17;29;1;18;16;145;19540
145;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
14;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;27;13;5;6;2;17;29;1;18;16;145;20178
145;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;14;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;10;13;5;6;2;17;29;1;18;16;145;19720
145;19360;27;15;10;11;26;7;23;32;19;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;16
27;15;10;11;26;7;23;32;16;21;24;8;20;4;9;28;22;3;25;31;30;12;14;13;5;6;2;17;29;1;18;19;145;20250
