"X1";"X290";"X45";"X36";"X2";"X34";"X18";"X56";"X16";"X17";"X63";"X49";"X28";"X4";"X58";"X57";"X40";"X12";"X7";"X25";"X21";"X62";"X44";"X48";"X29";"X31";"X59";"X60";"X32";"X47";"X22";"X41";"X54";"X24";"X19";"X30";"X50";"X10";"X35";"X55";"X33";"X27";"X14";"X13";"X51";"X52";"X37";"X43";"X26";"X5";"X46";"X53";"X11";"X8";"X1.1";"X39";"X6";"X20";"X9";"X15";"X61";"X3";"X64";"X38";"X23";"X42"
9;12;55;27;15;42;28;13;52;46;48;16;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;21;7;22;6;3;17;40;25;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;30;64;50;47;23;44;60;230
60;230;9;12;55;27;15;42;28;13;52;46;48;16;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;21;7;22;6;3;17;40;25;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;30;64;50;47;23;44
27;12;55;9;15;42;28;13;52;46;48;16;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;21;7;22;6;3;17;40;25;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;30;64;50;47;23;44;60;230
60;230;27;12;55;9;15;42;28;13;52;46;48;16;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;21;7;22;6;3;17;40;25;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;30;64;50;47;23;44
27;12;55;9;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;21;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;30;64;50;47;23;44;60;230
60;230;27;12;55;9;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;21;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;30;64;50;47;23;44
27;12;55;9;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;230
60;230;27;12;55;9;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;9;15;42;28;13;52;46;17;25;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;48;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;238
60;230;27;12;55;9;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
29;12;55;9;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;27;1;56;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;234
60;230;27;12;55;9;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;29;1;56;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;56;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;29;1;9;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;230
60;230;27;12;55;56;15;42;28;13;52;46;48;25;62;53;57;26;2;10;37;19;33;29;1;9;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;42;28;13;52;46;48;25;62;53;57;56;2;10;37;19;33;29;1;9;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;230
60;230;27;12;55;26;15;42;28;13;52;46;48;25;62;53;57;56;2;10;37;19;33;29;1;9;60;63;4;32;14;59;43;54;35;34;38;30;7;22;6;3;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;42;28;13;52;46;48;25;62;53;57;56;2;10;37;19;33;29;1;9;60;63;4;32;14;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;224
60;224;27;12;55;26;15;42;28;13;52;46;48;25;62;53;57;56;2;10;37;19;33;29;1;9;60;63;4;32;14;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;60;28;13;52;46;48;25;62;53;57;56;2;10;37;19;33;29;1;9;42;63;4;32;14;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;244
60;244;27;12;55;26;15;60;28;13;52;46;48;25;62;53;57;56;2;10;37;19;33;29;1;9;42;63;4;32;14;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;60;28;13;52;46;48;25;62;53;14;56;2;10;37;19;33;29;1;9;42;63;4;32;57;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;236
60;236;27;12;55;26;15;60;28;13;52;46;48;25;62;53;14;56;2;10;37;19;33;29;1;9;42;63;4;32;57;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;60;28;13;52;46;48;29;62;53;14;56;2;10;37;19;33;25;1;9;42;63;4;32;57;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;238
60;236;27;12;55;26;15;60;28;13;52;46;48;25;62;53;14;56;2;10;37;19;33;29;1;9;42;63;4;32;57;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;18;26;15;60;28;13;52;46;48;25;62;53;14;56;2;10;37;19;33;29;1;9;42;63;4;32;57;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;55;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;240
60;236;27;12;55;26;15;60;28;13;52;46;48;25;62;53;14;56;2;10;37;19;33;29;1;9;42;63;4;32;57;59;43;54;35;34;38;30;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;60;28;13;52;46;48;25;62;53;14;56;2;10;37;19;30;29;1;9;42;63;4;32;57;59;43;54;35;34;38;33;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;236
60;236;27;12;55;26;15;60;28;13;52;46;48;25;62;53;14;56;2;10;37;19;30;29;1;9;42;63;4;32;57;59;43;54;35;34;38;33;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;37;28;13;52;46;48;25;62;53;14;56;2;10;60;19;30;29;1;9;42;63;4;32;57;59;43;54;35;34;38;33;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;236
60;236;27;12;55;26;15;37;28;13;52;46;48;25;62;53;14;56;2;10;60;19;30;29;1;9;42;63;4;32;57;59;43;54;35;34;38;33;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;37;28;13;52;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;34;38;33;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44;60;244
60;244;27;12;55;26;15;37;28;13;52;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;34;38;33;7;22;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;8;36;61;21;64;50;47;23;44
27;12;55;26;15;37;28;13;52;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;34;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;22;36;61;21;64;50;47;23;44;60;244
60;244;27;12;55;26;15;37;28;13;52;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;34;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;22;36;61;21;64;50;47;23;44
27;12;55;15;26;37;28;13;52;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;34;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;22;36;61;21;64;50;47;23;44;60;244
61;244;27;12;55;15;26;37;28;13;52;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;34;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;22;36;61;21;64;50;47;23;44
27;12;55;15;26;37;28;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;34;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;52;36;61;21;64;50;47;23;44;61;244
61;244;27;12;55;15;26;37;28;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;34;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;20;41;24;58;49;52;36;61;21;64;50;47;23;44
27;12;55;15;26;37;28;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;20;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;36;61;21;64;50;47;23;44;61;244
61;244;27;12;55;15;26;37;28;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;42;63;4;32;57;2;43;54;35;20;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;36;61;21;64;50;47;23;44
27;12;55;15;26;37;42;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;28;63;4;32;57;2;43;54;35;20;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;36;61;21;64;50;47;23;44;61;244
61;244;27;12;55;15;26;37;42;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;28;63;4;32;57;2;43;54;35;20;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;36;61;21;64;50;47;23;44
27;12;55;15;26;37;42;10;22;46;48;25;62;53;14;56;59;13;60;19;30;29;1;9;28;63;4;32;57;2;43;54;35;20;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;36;61;21;64;50;47;23;44;61;260
61;244;27;12;55;15;26;37;42;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;28;63;4;32;57;2;43;54;35;20;38;33;7;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;36;61;21;64;50;47;23;44
27;12;55;15;26;37;42;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;28;63;4;32;57;2;43;54;35;20;38;33;36;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;47;23;44;61;248
61;248;27;12;55;15;26;37;42;13;22;46;48;25;62;53;14;56;59;10;60;19;30;29;1;9;28;63;4;32;57;2;43;54;35;20;38;33;36;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;47;23;44
27;12;55;15;26;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;4;32;57;2;43;54;35;20;38;33;36;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44;61;248
61;248;27;12;55;15;26;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;4;32;57;2;43;54;35;20;38;33;36;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44
27;12;55;43;26;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;4;32;57;2;15;54;35;20;38;33;36;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44;61;248
61;248;27;12;55;43;26;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;4;32;57;2;15;54;35;20;38;33;36;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44
27;12;55;43;32;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;4;26;57;2;15;54;35;20;38;33;36;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44;61;244
61;244;27;12;55;43;32;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;4;26;57;2;15;54;35;20;38;33;36;8;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44
27;12;55;43;32;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;8;26;57;2;15;54;35;20;38;33;36;4;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44;61;252
61;252;27;12;55;43;32;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;8;26;57;2;15;54;35;20;38;33;36;4;3;6;17;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44
27;12;55;43;32;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;6;38;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44;61;252
61;252;27;12;55;43;32;37;42;13;22;46;48;25;62;53;14;47;59;10;60;19;30;29;1;9;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;6;38;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44
27;12;55;43;32;37;42;13;22;46;48;25;62;53;14;47;59;10;9;19;30;29;1;60;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;6;38;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44;61;244
61;244;27;12;55;43;32;37;42;13;22;46;48;25;62;53;14;47;59;10;9;19;30;29;1;60;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;6;38;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;64;50;56;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;29;1;60;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;6;38;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;13;50;56;23;44;61;252
61;252;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;29;1;60;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;6;38;40;16;39;11;45;51;18;5;31;34;41;24;58;49;52;7;61;21;13;50;56;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;49;1;60;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;6;38;40;16;39;11;45;51;18;5;31;34;41;24;58;29;52;7;61;21;13;50;56;23;44;61;250
61;250;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;49;1;60;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;6;38;40;16;39;11;45;51;18;5;31;34;41;24;58;29;52;7;61;21;13;50;56;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;49;1;6;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;60;38;40;16;39;11;45;51;18;5;31;34;41;24;58;29;52;7;61;21;13;50;56;23;44;61;250
61;250;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;49;1;6;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;60;38;40;16;39;11;45;51;18;5;31;34;41;24;58;29;52;7;61;21;13;50;56;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;49;1;6;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;60;38;40;16;39;11;45;51;18;5;31;34;41;56;58;29;52;7;61;21;13;50;24;23;44;61;250
61;250;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;49;1;6;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;60;38;40;16;39;11;45;51;18;5;31;34;41;56;58;29;52;7;61;21;13;50;24;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;49;1;6;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;58;29;52;7;61;21;13;50;39;23;44;61;270
61;270;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;30;49;1;6;28;63;8;26;57;2;15;54;35;20;17;33;36;4;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;58;29;52;7;61;21;13;50;39;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;4;49;1;6;28;63;8;26;57;2;15;54;35;20;17;33;36;30;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;58;29;52;7;61;21;13;50;39;23;44;61;270
61;270;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;47;59;10;9;19;4;49;1;6;28;63;8;26;57;2;15;54;35;20;17;33;36;30;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;58;29;52;7;61;21;13;50;39;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;15;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;17;33;36;30;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;58;29;52;7;61;21;13;50;39;23;44;61;270
61;270;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;15;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;17;33;36;30;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;58;29;52;7;61;21;13;50;39;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;15;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;61;272
61;272;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;15;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
27;12;55;43;32;37;42;64;45;46;48;25;62;53;14;15;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;60;38;40;16;24;11;22;51;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;61;284
62;272;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;15;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;60;38;40;16;24;11;45;51;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;60;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;11;45;51;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;60;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;11;45;51;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;60;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;60;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
27;12;55;43;32;51;42;64;22;46;48;25;62;53;14;60;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;37;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;284
62;272;27;12;55;43;32;37;42;64;22;46;48;25;62;53;14;60;59;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
27;12;55;43;32;59;42;64;22;46;48;25;62;53;14;60;37;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;27;12;55;43;32;59;42;64;22;46;48;25;62;53;14;60;37;10;9;19;4;49;1;6;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;32;59;42;64;22;46;48;25;62;53;14;60;37;10;9;19;4;49;1;27;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;6;12;55;43;32;59;42;64;22;46;48;25;62;53;14;60;37;10;9;19;4;49;1;27;28;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;32;59;42;64;22;46;48;25;62;53;14;60;37;28;9;19;4;49;1;27;10;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;6;12;55;43;32;59;42;64;22;46;48;25;62;53;14;60;37;28;9;19;4;49;1;27;10;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;32;59;42;64;22;46;48;25;27;53;14;60;37;28;9;19;4;49;1;62;10;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;6;12;55;43;32;59;42;64;22;46;48;25;27;53;14;60;37;28;9;19;4;49;1;62;10;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;46;59;42;64;22;32;48;25;27;53;14;60;37;28;9;19;4;49;1;62;10;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;280
62;280;6;12;55;43;46;59;42;64;22;32;48;25;27;53;14;60;37;28;9;19;4;49;1;62;10;63;8;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;46;59;42;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;276
62;276;6;12;55;43;46;59;42;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;16;24;51;45;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;46;59;42;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;6;12;55;43;46;59;42;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;18;5;31;34;41;56;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;46;59;42;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;56;5;31;34;41;18;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;6;12;55;43;46;59;42;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;56;5;31;34;41;18;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;46;59;42;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;34;11;56;5;31;16;41;18;17;29;52;7;61;21;13;50;39;23;44;62;284
62;272;6;12;55;43;46;59;42;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;56;5;31;34;41;18;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;46;59;31;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;56;5;42;34;41;18;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;6;12;55;43;46;59;31;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;1;62;10;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;56;5;42;34;41;18;17;29;52;7;61;21;13;50;39;23;44
6;12;55;43;46;59;31;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;10;62;1;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;56;5;42;34;41;18;17;29;52;7;61;21;13;50;39;23;44;62;272
62;272;6;12;55;43;46;59;31;64;22;32;48;25;8;53;14;60;37;28;9;19;4;49;10;62;1;63;27;26;57;2;47;54;35;20;58;33;36;30;3;15;38;40;45;24;51;16;11;56;5;42;34;41;18;17;29;52;7;61;21;13;50;39;23;44
