"X1";"X28646";"X4";"X16";"X3";"X13";"X19";"X1.1";"X12";"X6";"X17";"X29";"X10";"X27";"X11";"X23";"X5";"X21";"X8";"X7";"X32";"X30";"X25";"X31";"X9";"X18";"X15";"X20";"X22";"X14";"X2";"X28";"X24";"X26"
31;27;23;32;28;22;15;16;29;1;10;26;9;8;24;11;12;3;17;14;30;19;25;21;4;7;2;5;13;6;18;20;143;20604
143;19684;31;27;23;32;28;22;15;16;13;1;10;26;9;8;24;11;12;3;17;14;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;15;16;13;1;10;26;9;8;24;11;12;30;17;14;3;19;25;21;4;7;2;5;29;6;18;20;143;22136
143;19684;31;27;23;32;28;22;15;16;13;1;10;26;9;8;24;11;12;3;17;14;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;143;19664
143;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;19;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;28;25;21;4;7;2;5;29;6;18;20;143;19944
143;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;18;6;29;20;143;20024
143;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;9;1;10;26;13;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;143;20044
143;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;11;9;8;24;26;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;143;20128
143;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;9;16;13;1;10;26;14;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;143;20264
143;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;10;22;14;16;13;1;28;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;143;20030
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;18;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;14;20;144;21378
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;6;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;1;18;20;144;19704
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;19;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;27;25;21;4;7;2;5;29;6;18;20;144;20024
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;1;32;28;22;14;16;13;23;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;144;21656
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;18;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;28;20;144;20504
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;26;28;22;14;16;13;1;10;32;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;144;19844
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;29;19;25;21;4;7;2;5;30;6;18;20;144;20024
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;29;15;30;19;25;21;4;7;2;5;17;6;18;20;144;20084
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;1;14;16;13;22;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;144;21256
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;4;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;16;7;2;5;29;6;18;20;144;20744
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;7;19;25;21;4;30;2;5;29;6;18;20;144;21554
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;21;26;9;8;24;11;12;3;17;15;30;19;25;10;4;7;2;5;29;6;18;20;144;20568
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;11;24;8;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;144;20144
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;21;12;3;17;15;30;19;25;11;4;7;2;5;29;6;18;20;144;21112
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
10;27;23;32;28;22;14;16;13;1;31;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;144;19852
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;20;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;8;144;20164
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;7;8;24;11;12;3;17;15;30;19;25;21;4;9;2;5;29;6;18;20;144;21264
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;5;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;1;29;6;18;20;144;19724
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;7;9;8;24;11;12;3;17;15;30;19;25;21;4;26;2;5;29;6;18;20;144;20556
144;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;20;29;6;18;5;144;20340
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;11;24;8;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;145;20144
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;5;24;11;12;3;17;15;30;19;25;21;4;7;2;8;29;6;18;20;145;19944
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;29;17;15;30;19;25;21;4;7;2;5;3;6;18;20;145;22632
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;3;12;11;17;15;30;19;25;21;4;7;2;5;29;6;18;20;145;21024
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;25;10;26;9;8;24;11;12;3;17;15;30;19;1;21;4;7;2;5;29;6;18;20;145;20984
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;16;23;32;28;22;14;27;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;145;20386
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;5;4;7;2;21;29;6;18;20;145;20308
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;30;24;11;12;3;17;15;8;19;25;21;4;7;2;5;29;6;18;20;145;21274
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;7;8;24;11;12;3;17;15;30;19;25;21;4;9;2;5;29;6;18;20;145;21264
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;30;15;17;19;25;21;4;7;2;5;29;6;18;20;145;20464
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;6;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;23;18;20;145;20350
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;15;8;24;11;12;3;17;9;30;19;25;21;4;7;2;5;29;6;18;20;145;20344
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;7;4;2;5;29;6;18;20;145;20384
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
16;27;23;32;28;22;14;31;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;145;19996
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;15;10;26;9;8;24;11;12;3;17;1;30;19;25;21;4;7;2;5;29;6;18;20;145;21004
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;6;5;29;2;18;20;145;19824
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;5;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;1;29;6;18;20;145;19724
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;5;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;28;29;6;18;20;145;21226
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;3;26;9;8;24;11;12;10;17;15;30;19;25;21;4;7;2;5;29;6;18;20;145;20804
145;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;11;24;8;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;145;20144
146;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;29;5;6;18;20;146;20726
146;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;9;16;13;1;10;26;14;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;146;20264
146;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;6;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;28;18;20;146;20154
146;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;2;3;17;15;30;19;25;21;4;7;12;5;29;6;18;20;146;20744
146;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;25;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;22;21;4;7;2;5;29;6;18;20;146;20184
146;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;13;26;10;1;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;146;20766
146;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;27;23;32;28;22;14;16;20;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;13;146;20798
146;19664;31;27;23;32;28;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;146;19664
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;25;10;26;9;8;24;11;12;3;17;15;30;19;1;21;4;7;2;5;29;6;18;20;146;20984
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;29;3;17;15;30;19;25;21;4;7;2;5;12;6;18;20;146;21530
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;3;32;27;22;14;16;13;1;10;26;9;8;24;11;12;23;17;15;30;19;25;21;4;7;2;5;29;6;18;20;146;21248
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;20;29;6;18;5;146;20340
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
12;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;31;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;146;19996
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;11;12;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;146;19664
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;25;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;27;21;4;7;2;5;29;6;18;20;146;20704
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;4;26;9;8;24;12;11;3;17;15;30;19;25;21;10;7;2;5;29;6;18;20;146;20864
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;10;23;32;27;22;14;16;13;1;28;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;146;20030
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;13;16;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;146;20164
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;25;17;15;30;19;3;21;4;7;2;5;29;6;18;20;146;22204
146;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;15;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;32;30;19;25;21;4;7;2;5;29;6;18;20;146;19690
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;18;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;23;20;147;20504
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;18;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;28;20;147;20504
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;5;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;22;29;6;18;20;147;20962
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;6;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;16;18;20;147;20184
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;14;27;22;32;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20;147;20932
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;7;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;27;2;5;29;6;18;20;147;20486
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;25;3;17;15;30;19;11;21;4;7;2;5;29;6;18;20;147;21182
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;17;3;11;15;30;19;25;21;4;7;2;5;29;6;18;20;147;21756
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;20;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;24;147;20004
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;21;26;9;8;24;12;11;3;17;15;30;19;25;10;4;7;2;5;29;6;18;20;147;20568
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;17;8;24;12;11;3;9;15;30;19;25;21;4;7;2;5;29;6;18;20;147;21648
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;21;9;8;24;12;11;3;17;15;30;19;25;26;4;7;2;5;29;6;18;20;147;19984
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;6;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;22;18;20;147;20170
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;2;9;8;24;12;11;3;17;15;30;19;25;21;4;7;26;5;29;6;18;20;147;20740
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;20;2;5;29;6;18;7;147;20304
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;22;14;16;13;1;10;2;9;8;24;12;11;3;17;15;30;19;25;21;4;7;26;5;29;6;18;20;147;20740
147;19664;31;28;23;32;27;22;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;19;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20;147;19624
147;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;1;10;2;9;8;24;12;11;3;17;15;30;22;25;21;4;7;26;5;29;6;18;20;147;20700
147;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;14;23;32;27;19;28;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20;147;21160
147;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;30;13;1;10;26;9;8;24;12;11;3;17;15;16;22;25;21;4;7;2;5;29;6;18;20;147;20438
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;24;10;26;9;8;1;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20;148;21176
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;29;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;27;6;18;20;148;21064
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;6;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;28;18;20;148;20114
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;4;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;13;7;2;5;29;6;18;20;148;20664
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;1;10;26;30;8;24;12;11;3;17;15;9;22;25;21;4;7;2;5;29;6;18;20;148;21158
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;5;11;3;17;15;30;22;25;21;4;7;2;12;29;6;18;20;148;20944
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;13;16;14;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20;148;19944
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;6;11;3;17;15;30;22;25;21;4;7;2;5;29;12;18;20;148;19984
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;7;25;21;4;22;2;5;29;6;18;20;148;20366
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;6;29;18;20;148;20654
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
31;28;23;32;27;19;14;16;13;8;10;26;9;1;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20;148;19784
148;19624;31;28;23;32;27;19;14;16;13;1;10;26;9;8;24;12;11;3;17;15;30;22;25;21;4;7;2;5;29;6;18;20
