"X1";"X29290";"X18";"X8";"X6";"X13";"X9";"X12";"X29";"X32";"X24";"X3";"X31";"X22";"X7";"X11";"X23";"X20";"X21";"X30";"X26";"X14";"X27";"X1.1";"X15";"X25";"X19";"X16";"X10";"X17";"X2";"X4";"X5";"X28"
139;19360;6;28;22;24;19;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
9;28;22;24;19;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;6;13;139;20080
139;19360;6;28;22;24;19;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;28;22;24;19;31;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;23;8;1;17;18;21;16;2;20;9;13;139;19720
139;19360;6;28;22;24;19;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;28;22;24;19;23;11;21;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;12;16;2;20;9;13;139;20184
139;19360;6;28;22;24;19;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;139;19360
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;16;5;3;4;31;8;1;17;18;21;25;2;20;9;13;139;21670
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;21;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;23;16;2;20;9;13;139;20160
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;20;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;19;9;13;139;19580
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;2;16;21;20;9;13;139;20686
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;21;27;25;5;3;4;31;8;1;17;18;26;16;2;20;9;13;139;20200
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
16;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;6;2;20;9;13;139;20480
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;17;15;29;32;26;27;25;5;3;4;31;8;1;10;18;21;16;2;20;9;13;139;20480
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;3;25;5;27;4;31;8;1;17;18;21;16;2;20;9;13;139;20840
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;1;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;19;17;18;21;16;2;20;9;13;139;20746
139;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;9;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;23;13;139;20710
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;15;22;24;28;23;11;12;7;14;30;10;19;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;140;20750
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;17;8;1;31;18;21;16;2;20;9;13;140;20660
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;32;7;14;30;10;15;29;12;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;140;20322
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;17;32;26;27;25;5;3;4;31;8;1;29;18;21;16;2;20;9;13;140;19880
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;9;4;31;8;1;17;18;21;16;2;20;3;13;140;19960
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;16;25;5;3;4;31;8;1;17;18;21;27;2;20;9;13;140;21320
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;17;3;4;31;8;1;5;18;21;16;2;20;9;13;140;19676
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;13;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;26;140;21284
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
27;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;6;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;140;20060
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;9;21;16;2;20;18;13;140;21096
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;17;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;7;18;21;16;2;20;9;13;140;21018
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;10;28;23;11;12;7;14;30;24;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;140;19806
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;12;11;23;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;140;20210
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;26;28;23;11;12;7;14;30;10;15;29;32;24;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;140;19660
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;8;25;5;3;4;31;27;1;17;18;21;16;2;20;9;13;140;20674
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;31;4;8;1;17;18;21;16;2;20;9;13;140;20656
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;17;5;3;4;31;8;1;25;18;21;16;2;20;9;13;140;19800
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
25;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;6;5;3;4;31;8;1;17;18;21;16;2;20;9;13;140;20494
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;1;25;5;3;4;31;8;27;17;18;21;16;2;20;9;13;140;21672
140;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;25;10;15;29;32;26;27;30;5;3;4;31;8;1;17;18;21;16;2;20;9;13;140;19800
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;13;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;12;141;20160
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;4;5;3;25;31;8;1;17;18;21;16;2;20;9;13;141;21556
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;2;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;10;20;9;13;141;20280
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;20;2;9;13;141;20086
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;8;15;29;32;26;27;25;5;3;4;31;10;1;17;18;21;16;2;20;9;13;141;19620
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;29;15;10;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;141;19880
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;8;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;28;1;17;18;21;16;2;20;9;13;141;20308
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;1;5;3;4;31;8;25;17;18;21;16;2;20;9;13;141;20502
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
31;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;6;8;1;17;18;21;16;2;20;9;13;141;19866
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;21;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;14;16;2;20;9;13;141;20286
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;18;8;1;17;31;21;16;2;20;9;13;141;19880
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;20;31;8;1;17;18;21;16;2;4;9;13;141;19866
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;20;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;30;9;13;141;19920
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;26;32;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;141;19980
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;9;18;21;16;2;20;17;13;141;19704
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;14;7;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;141;19480
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;17;25;5;3;4;31;8;1;27;18;21;16;2;20;9;13;141;21280
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;18;15;29;32;26;27;25;5;3;4;31;8;1;17;10;21;16;2;20;9;13;141;20992
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;10;28;23;11;12;7;14;30;24;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;141;19806
141;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;26;23;11;12;7;14;30;10;15;29;32;28;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;141;19520
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;1;14;30;10;15;29;32;26;27;25;5;3;4;31;8;7;17;18;21;16;2;20;9;13;142;20140
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;26;32;29;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;142;20520
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;20;26;27;25;5;3;4;31;8;1;17;18;21;16;2;32;9;13;142;19460
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;31;32;26;27;25;5;3;4;29;8;1;17;18;21;16;2;20;9;13;142;20000
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;30;14;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;142;19958
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;9;25;5;3;4;31;8;1;17;18;21;16;2;20;27;13;142;20884
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;1;26;27;25;5;3;4;31;8;32;17;18;21;16;2;20;9;13;142;20970
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;31;25;5;3;4;27;8;1;17;18;21;16;2;20;9;13;142;19620
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;26;14;30;10;15;29;32;7;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;142;20522
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;17;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;24;18;21;16;2;20;9;13;142;20640
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;10;22;24;28;23;11;12;7;14;30;19;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;142;19834
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;5;12;7;14;30;10;15;29;32;26;27;25;11;3;4;31;8;1;17;18;21;16;2;20;9;13;142;20700
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;4;3;31;8;1;17;18;21;16;2;20;9;13;142;19380
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;16;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;23;2;20;9;13;142;21386
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;20;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;14;9;13;142;20086
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;18;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;24;21;16;2;20;9;13;142;19820
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;17;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;7;18;21;16;2;20;9;13;142;21018
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;18;17;21;16;2;20;9;13;142;19920
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;15;11;12;7;14;30;10;23;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;142;20874
142;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;2;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;23;20;9;13;142;21152
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;31;4;8;1;17;18;21;16;2;20;9;13;143;20656
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;1;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;28;17;18;21;16;2;20;9;13;143;21166
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;13;9;20;143;19704
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;31;15;29;32;26;27;25;5;3;4;10;8;1;17;18;21;16;2;20;9;13;143;19642
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;27;12;7;14;30;10;15;29;32;26;11;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;143;20510
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;21;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;24;16;2;20;9;13;143;20100
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;4;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;28;31;8;1;17;18;21;16;2;20;9;13;143;20560
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;13;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;23;143;21130
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;20;8;1;17;18;21;16;2;31;9;13;143;19960
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;1;31;8;4;17;18;21;16;2;20;9;13;143;19780
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;25;12;7;14;30;10;15;29;32;26;27;11;5;3;4;31;8;1;17;18;21;16;2;20;9;13;143;22076
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;15;10;30;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;143;20308
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;9;4;31;8;1;17;18;21;16;2;20;3;13;143;19960
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;14;22;24;28;23;11;12;7;19;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;143;20468
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;17;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;23;18;21;16;2;20;9;13;143;20540
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;10;11;12;7;14;30;23;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;143;20130
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;4;29;32;26;27;25;5;3;15;31;8;1;17;18;21;16;2;20;9;13;143;20680
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;20;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;24;9;13;143;19820
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;2;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;14;20;9;13;143;20480
143;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;23;28;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;143;19440
144;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;1;8;31;17;18;21;16;2;20;9;13;144;20810
144;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;32;23;11;12;7;14;30;10;15;29;28;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;144;19680
144;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;26;10;15;29;32;30;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;144;19560
144;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;20;26;27;25;5;3;4;31;8;1;17;18;21;16;2;32;9;13;144;19460
144;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
15;19;22;24;28;23;11;12;7;14;30;10;6;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13;144;20040
144;19360;6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;31;8;1;17;18;21;16;2;20;9;13
6;19;22;24;28;23;11;12;7;14;30;10;15;29;32;26;27;25;5;3;4;17;8;1;31;18;21;16;2;20;9;13;144;20660
