"X1";"X26680";"X30";"X6";"X15";"X11";"X32";"X7";"X31";"X17";"X10";"X8";"X18";"X5";"X14";"X22";"X12";"X16";"X26";"X25";"X19";"X24";"X3";"X27";"X20";"X9";"X1.1";"X4";"X2";"X13";"X23";"X21";"X28";"X29"
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;19;28;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16;126;20798
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;28;29;17;18;32;25;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16;126;20978
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;20;9;5;13;4;16;126;21418
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;5;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;23;13;4;16;126;21602
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;30;11;6;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16;126;20702
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;28;19;20;15;31;27;10;3;22;21;7;1;8;12;14;9;2;5;13;4;16;126;21018
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
27;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;26;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16;126;20558
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;4;14;9;20;5;13;12;16;126;20678
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;21;10;3;22;27;7;1;8;12;14;9;20;5;13;4;16;126;21538
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
16;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;26;126;21814
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;28;19;13;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;2;4;16;126;20838
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;1;21;7;22;8;12;14;9;20;5;13;4;16;126;20892
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;28;19;14;15;31;27;10;3;22;21;7;1;8;12;2;9;20;5;13;4;16;126;21598
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;5;14;9;20;12;13;4;16;126;21118
126;20438;26;23;6;11;30;24;25;29;17;18;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16;126;20238
126;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;1;32;28;19;2;15;31;27;10;3;22;21;7;17;8;12;14;9;20;5;13;4;16;126;20422
126;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;3;32;28;19;2;15;31;27;10;17;22;21;7;1;8;12;14;9;20;5;13;4;16;126;20440
126;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;22;19;2;15;31;27;10;3;28;21;7;1;8;12;14;9;20;5;13;4;16;126;20678
126;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;4;7;1;8;12;14;9;20;5;13;21;16;126;21216
126;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;31;24;25;29;18;17;32;28;19;2;15;30;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16;126;20298
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;27;18;17;32;28;19;2;15;31;29;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16;127;20918
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;21;19;2;15;31;27;10;3;22;28;7;1;8;12;14;9;20;5;13;4;16;127;20918
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;20;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;11;5;13;4;16;127;21468
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;15;31;27;10;3;22;21;7;1;8;12;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16;127;20238
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;3;32;28;19;2;12;31;27;10;17;22;21;7;1;8;15;14;9;20;5;13;4;16;127;20440
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;13;9;20;5;14;4;16;127;20998
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;16;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;30;127;21064
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;13;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;2;4;16;127;20638
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;14;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;29;9;20;5;13;4;16;127;21834
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;19;6;11;30;24;25;29;18;17;32;28;23;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16;127;20778
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;25;24;30;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16;127;20558
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;1;12;31;27;10;3;22;21;7;2;8;15;14;9;20;5;13;4;16;127;20418
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;5;20;9;13;4;16;127;20658
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
17;23;6;11;30;24;25;29;18;26;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16;127;21538
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
25;23;6;11;30;24;26;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16;127;20458
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;7;29;18;17;32;28;19;2;12;31;27;10;3;22;21;25;1;8;15;14;9;20;5;13;4;16;127;21422
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;22;18;17;32;28;19;2;12;31;27;10;3;29;21;7;1;8;15;14;9;20;5;13;4;16;127;20718
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;10;12;31;27;2;3;22;21;7;1;8;15;14;9;20;5;13;4;16;127;20838
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;14;8;15;1;9;20;5;13;4;16;127;21878
127;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;14;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;18;9;20;5;13;4;16;127;22116
128;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;16;3;22;21;7;1;8;15;14;9;20;5;13;4;10;128;20778
128;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;6;11;30;24;21;29;18;17;32;28;19;2;12;31;27;10;3;22;25;7;1;8;15;14;9;20;5;13;4;16;128;20398
128;20238;26;23;6;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;8;15;14;9;20;5;13;4;16
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16;128;20118
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;11;8;23;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16;128;20302
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;25;11;30;24;8;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16;128;21770
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;8;11;30;24;25;29;2;17;32;28;19;18;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16;128;21084
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;15;22;21;7;1;6;3;14;9;20;5;13;4;16;128;20398
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;8;11;30;24;25;29;18;17;32;28;19;2;20;31;27;10;3;22;21;7;1;6;15;14;9;12;5;13;4;16;128;21384
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;8;11;30;24;25;29;5;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;18;13;4;16;128;21118
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;8;11;29;24;25;30;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16;128;20378
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;8;11;30;24;25;29;18;17;32;28;19;2;10;31;27;12;3;22;21;7;1;6;15;14;9;20;5;13;4;16;128;20638
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
4;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;26;16;128;21894
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;8;11;30;12;25;29;18;17;32;28;19;2;24;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16;128;20498
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;4;16
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;128;20118
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;15;22;21;7;1;6;3;14;9;20;5;13;16;4;128;20398
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;5;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;8;13;16;4;128;21158
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;10;2;12;31;27;19;3;22;21;7;1;6;15;14;9;20;5;13;16;4;128;22016
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;16;13;5;4;128;21378
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;12;29;18;17;32;28;19;2;25;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;128;22562
128;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;25;8;11;30;24;23;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;128;20318
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;13;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;2;16;4;129;20518
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;27;8;11;30;24;25;29;18;17;32;28;19;2;12;31;23;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;129;20178
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;1;12;31;27;10;3;22;21;7;2;6;15;14;9;20;5;13;16;4;129;20298
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;2;24;25;29;18;17;32;28;19;30;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;129;21348
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;6;32;28;19;2;12;31;27;10;3;22;21;7;1;17;15;14;9;20;5;13;16;4;129;20852
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;15;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;29;14;9;20;5;13;16;4;129;21126
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;28;24;25;29;18;17;32;30;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;129;20298
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;4;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;8;129;20738
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;13;3;22;21;7;1;6;15;14;9;20;5;10;16;4;129;20398
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;9;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;18;20;5;13;16;4;129;21064
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;20;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;18;5;13;16;4;129;20358
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;27;30;24;25;29;18;17;32;28;19;2;12;31;11;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;129;20716
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;9;7;1;6;15;14;21;20;5;13;16;4;129;20580
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;3;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;23;22;21;7;1;6;15;14;9;20;5;13;16;4;129;21376
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;9;1;6;15;14;7;20;5;13;16;4;129;20578
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;10;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;23;3;22;21;7;1;6;15;14;9;20;5;13;16;4;129;21130
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
12;23;8;11;30;24;25;29;18;17;32;28;19;2;26;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;129;21260
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;13;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;32;16;4;129;21570
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;16;27;10;3;22;21;7;1;6;15;14;9;20;5;13;31;4;129;21346
129;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;20;31;27;10;3;22;21;7;1;6;15;14;9;12;5;13;16;4;129;21384
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;21;19;2;12;31;27;10;3;22;28;7;1;6;15;14;9;20;5;13;16;4;130;20878
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;13;15;14;9;20;5;6;16;4;130;20438
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;20;2;12;31;27;10;3;22;21;7;1;6;15;14;9;19;5;13;16;4;130;20398
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;9;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;30;20;5;13;16;4;130;20928
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;13;9;20;5;14;16;4;130;20878
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;31;12;2;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;130;21810
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;19;30;24;25;29;18;17;32;28;11;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;130;21384
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;3;24;25;29;18;17;32;28;19;2;12;31;27;10;30;22;21;7;1;6;15;14;9;20;5;13;16;4;130;21116
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
7;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;26;1;6;15;14;9;20;5;13;16;4;130;20732
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;9;21;7;1;6;15;14;22;20;5;13;16;4;130;21014
130;20118;26;23;8;11;30;24;25;29;18;17;32;28;19;2;12;31;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;130;20118
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;16;15;14;9;20;5;13;6;4;130;20358
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;31;8;11;30;24;25;29;22;17;32;28;19;2;12;23;27;10;3;18;21;7;1;6;15;14;9;20;5;13;16;4;130;20338
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;21;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;31;7;1;6;15;14;9;20;5;13;16;4;130;21038
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;14;21;7;1;6;15;22;9;20;5;13;16;4;130;21346
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;31;8;11;30;24;2;29;18;17;32;28;19;25;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;130;21920
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;13;7;1;6;15;14;9;20;5;21;16;4;130;20880
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;7;22;21;3;1;6;15;14;9;20;5;13;16;4;130;20458
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
8;31;26;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4;130;20912
130;20118;26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;14;9;20;5;13;16;4
26;31;8;11;30;24;25;29;18;17;32;28;19;2;12;23;27;10;3;22;21;7;1;6;15;20;9;14;5;13;16;4;130;22190
