"X1";"X286";"X38";"X39";"X9";"X32";"X14";"X22";"X43";"X44";"X18";"X21";"X58";"X42";"X29";"X16";"X1.1";"X10";"X36";"X25";"X23";"X8";"X15";"X62";"X28";"X56";"X20";"X37";"X11";"X64";"X31";"X34";"X55";"X59";"X7";"X46";"X52";"X17";"X33";"X24";"X47";"X3";"X51";"X40";"X4";"X49";"X45";"X26";"X61";"X53";"X6";"X60";"X5";"X57";"X50";"X48";"X12";"X19";"X27";"X2";"X54";"X41";"X30";"X35";"X13";"X63"
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;11;6;1;40;38;56;58;21;35;20;37;17;15;29;39;30;51;55;2;19;53;7;60;22;64;25;10;28;23;63;16;26;3;42;49;13;61;46;36;31;45;48;14;33;34;62;9;59;43;61;186
61;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;11;6;1;40;38;56;58;21;35;20;37;17;15;29;39;30;51;55;2;19;53;7;60;22;64;25;10;28;23;63;16;26;3;42;49;13;61;46;36;31;45;48;14;33;34;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;11;6;1;40;38;56;58;21;35;20;37;17;15;23;39;30;51;55;2;19;53;7;60;22;64;25;10;28;29;63;16;26;3;42;49;13;61;46;36;31;45;48;14;33;34;62;9;59;43;61;210
61;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;11;6;1;40;38;56;58;21;35;20;37;17;15;29;39;30;51;55;2;19;53;7;60;22;64;25;10;28;23;63;16;26;3;42;49;13;61;46;36;31;45;48;14;33;34;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;11;6;1;40;38;56;58;34;35;20;37;17;15;29;39;30;51;55;2;19;53;7;60;22;64;25;10;28;23;63;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;61;186
61;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;11;6;1;40;38;56;58;34;35;20;37;17;15;29;39;30;51;55;2;19;53;7;60;22;64;25;10;28;23;63;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;11;6;1;40;38;56;58;34;35;20;37;17;63;29;39;30;51;55;2;19;53;7;60;22;64;25;10;28;23;15;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;61;182
61;182;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;11;6;1;40;38;56;58;34;35;20;37;17;63;29;39;30;51;55;2;19;53;7;60;22;64;25;10;28;23;15;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;20;37;17;63;29;39;30;51;55;2;19;53;7;60;11;64;25;10;28;23;15;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;61;188
61;188;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;20;37;17;63;29;39;30;51;55;2;19;53;7;60;11;64;25;10;28;23;15;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;20;37;17;63;29;39;30;64;55;2;19;53;7;60;11;51;25;10;28;23;15;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;61;186
61;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;20;37;17;63;29;39;30;64;55;2;19;53;7;60;11;51;25;10;28;23;15;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;59;56;58;34;35;20;37;17;63;29;39;30;64;55;2;19;53;7;60;11;51;25;10;28;23;15;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;38;43;61;188
61;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;20;37;17;63;29;39;30;64;55;2;19;53;7;60;11;51;25;10;28;23;15;16;26;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;20;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;10;28;23;15;16;29;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;61;186
61;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;20;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;10;28;23;15;16;29;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;10;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;20;28;23;15;16;29;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;61;186
61;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;10;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;20;28;23;15;16;29;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;58;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;32;34;35;10;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;20;28;23;15;16;29;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;61;212
62;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;10;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;20;28;23;15;16;29;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;29;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;62;186
62;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;29;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;1;5;8;52;12;57;24;4;22;6;54;40;38;56;58;34;35;29;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;62;194
62;186;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;22;6;1;40;38;56;58;34;35;29;37;17;63;26;39;30;64;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;29;37;17;63;26;39;30;22;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43;62;192
62;192;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;29;37;17;63;26;39;30;22;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;61;46;36;31;45;48;14;33;21;62;9;59;43
27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;29;37;17;63;61;39;30;22;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;26;46;36;31;45;48;14;33;21;62;9;59;43;62;192
62;192;27;44;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;29;37;17;63;61;39;30;22;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;26;46;36;31;45;48;14;33;21;62;9;59;43
27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;29;37;17;63;61;39;30;22;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;26;46;44;31;45;48;14;33;21;62;9;59;43;62;192
62;192;27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;29;37;17;63;61;39;30;22;55;2;19;53;7;60;11;51;25;20;28;23;15;16;10;3;42;49;13;26;46;44;31;45;48;14;33;21;62;9;59;43
27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;29;37;17;63;61;39;20;22;55;2;19;53;7;60;11;51;25;30;28;23;15;16;10;3;42;49;13;26;46;44;31;45;48;14;33;21;62;9;59;43;62;192
62;192;27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;29;37;17;63;61;39;20;22;55;2;19;53;7;60;11;51;25;30;28;23;15;16;10;3;42;49;13;26;46;44;31;45;48;14;33;21;62;9;59;43
27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;39;20;22;55;29;19;53;7;60;11;51;25;30;28;23;15;16;10;3;42;49;13;26;46;44;31;45;48;14;33;21;62;9;59;43;62;192
62;192;27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;39;20;22;55;29;19;53;7;60;11;51;25;30;28;23;15;16;10;3;42;49;13;26;46;44;31;45;48;14;33;21;62;9;59;43
27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;39;20;43;55;29;19;53;7;60;11;51;25;30;28;23;15;16;10;3;42;49;13;26;46;44;31;45;48;14;33;21;62;9;59;22;62;188
62;188;27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;39;20;43;55;29;19;53;7;60;11;51;25;30;28;23;15;16;10;3;42;49;13;26;46;44;31;45;48;14;33;21;62;9;59;22
27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;39;20;43;55;29;19;53;7;60;11;51;25;45;28;23;15;16;10;3;42;49;13;26;46;44;31;30;48;14;33;21;62;9;59;22;62;188
62;188;27;36;41;47;18;32;50;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;39;20;43;55;29;19;53;7;60;11;51;25;45;28;23;15;16;10;3;42;49;13;26;46;44;31;30;48;14;33;21;62;9;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;39;20;50;55;29;19;53;7;60;11;51;25;45;28;23;15;16;10;3;42;49;13;26;46;44;31;30;48;14;33;21;62;9;59;22;62;192
62;192;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;39;20;50;55;29;19;53;7;60;11;51;25;45;28;23;15;16;10;3;42;49;13;26;46;44;31;30;48;14;33;21;62;9;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;25;20;50;55;29;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;13;26;46;44;31;30;48;14;33;21;62;9;59;22;62;192
62;192;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;25;20;50;55;29;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;13;26;46;44;31;30;48;14;33;21;62;9;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;13;26;46;44;31;30;48;14;33;21;62;9;59;22;62;192
62;192;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;13;26;46;44;31;30;48;14;33;21;62;9;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;44;31;30;48;14;33;21;62;13;59;22;62;192
62;192;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;44;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;34;4;64;6;1;40;38;56;58;24;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;44;31;30;48;14;33;21;62;13;59;22;62;216
62;192;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;44;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;29;38;56;58;34;35;2;37;17;63;61;25;40;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;44;31;30;48;14;33;21;62;13;59;22;62;216
62;192;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;56;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;44;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;44;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22;62;192
62;192;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;64;6;1;40;38;44;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;7;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;7;6;1;40;38;44;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;64;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22;62;196
62;196;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;7;6;1;40;38;44;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;64;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;37;5;8;52;12;57;24;4;7;6;1;40;38;44;58;34;35;2;54;17;63;61;25;29;50;55;20;19;53;64;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22;62;212
62;196;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;7;6;1;40;38;44;58;34;35;2;37;17;63;61;25;29;50;55;20;19;53;64;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;7;6;1;40;38;20;58;34;35;2;37;17;63;61;25;29;50;55;44;19;53;64;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22;62;196
62;196;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;7;6;1;40;38;20;58;34;35;2;37;17;63;61;25;29;50;55;44;19;53;64;60;11;51;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;7;6;1;40;38;20;58;34;35;2;37;17;63;51;25;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22;62;196
63;196;27;36;41;47;18;32;43;54;5;8;52;12;57;24;4;7;6;1;40;38;20;58;34;35;2;37;17;63;51;25;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;54;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;25;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22;63;196
63;196;27;36;41;47;18;32;43;54;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;25;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;62;13;59;22
27;36;41;47;18;32;43;62;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;25;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;54;13;59;22;63;204
63;204;27;36;41;47;18;32;43;62;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;25;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;54;13;59;22
27;36;25;47;18;32;43;62;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;54;13;59;22;63;204
63;204;27;36;25;47;18;32;43;62;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;54;13;59;22
27;36;25;47;18;32;43;62;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;44;19;53;10;60;11;61;39;45;28;23;15;16;64;3;42;49;9;26;46;56;31;30;48;14;33;21;54;13;59;22;63;220
63;204;27;36;25;47;18;32;43;62;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;54;13;59;22
27;36;25;47;18;32;43;62;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;13;10;3;42;49;9;26;46;56;31;30;48;14;33;21;54;16;59;22;63;232
63;204;27;36;25;47;18;32;43;62;5;8;52;35;57;24;4;7;6;1;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;9;26;46;56;31;30;48;14;33;21;54;13;59;22
27;36;25;47;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;1;26;46;56;31;30;48;14;33;21;54;13;59;22;63;204
63;204;27;36;25;47;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;44;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;1;26;46;56;31;30;48;14;33;21;54;13;59;22
27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;1;26;46;56;31;30;48;14;33;21;54;13;59;22;63;204
63;204;27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;1;26;46;56;31;30;48;14;33;21;54;13;59;22
27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;55;38;20;58;34;12;2;37;17;63;51;41;29;50;40;47;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;1;26;46;56;31;30;48;14;33;21;54;13;59;22;63;220
63;204;27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;11;61;39;45;28;23;15;16;10;3;42;49;1;26;46;56;31;30;48;14;33;21;54;13;59;22
27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;11;61;39;45;28;23;15;16;10;1;42;49;3;26;46;56;31;30;48;14;33;21;54;13;59;22;63;204
63;204;27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;11;61;39;45;28;23;15;16;10;1;42;49;3;26;46;56;31;30;48;14;33;21;54;13;59;22
27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;11;61;39;45;28;23;15;16;10;1;42;49;30;26;46;56;31;3;48;14;33;21;54;13;59;22;63;204
63;204;27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;11;61;39;45;28;23;15;16;10;1;42;49;30;26;46;56;31;3;48;14;33;21;54;13;59;22
27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;14;61;39;45;28;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22;63;210
63;210;27;36;25;44;18;32;43;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;14;61;39;45;28;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22
27;36;25;44;18;32;45;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;14;61;39;43;28;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22;63;210
63;210;27;36;25;44;18;32;45;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;37;17;63;51;41;29;50;55;47;19;53;64;60;14;61;39;43;28;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22
27;36;25;44;18;32;45;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;60;14;61;39;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22;63;210
63;210;27;36;25;44;18;32;45;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;60;14;61;39;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22
27;36;25;44;18;32;45;62;5;8;61;35;57;24;4;7;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;60;14;52;39;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22;63;226
63;210;27;36;25;44;18;32;45;62;5;8;52;35;57;24;4;7;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;60;14;61;39;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22
27;36;25;44;18;32;45;62;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;7;14;61;39;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22;63;210
63;210;27;36;25;44;18;32;45;62;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;7;14;61;39;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22
27;36;25;39;18;32;45;62;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22;63;206
63;206;27;36;25;39;18;32;45;62;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22
27;36;25;39;18;32;45;62;5;8;52;35;57;24;13;60;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;4;59;22;63;226
63;206;27;36;25;39;18;32;45;62;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;30;26;46;56;31;3;48;11;33;21;54;13;59;22
27;36;25;39;18;32;45;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;3;48;11;33;21;54;13;59;22;63;198
63;198;27;36;25;39;18;32;45;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;51;41;29;50;55;47;19;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;3;48;11;33;21;54;13;59;22
27;36;25;39;18;32;45;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;3;41;29;50;55;47;19;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;51;48;11;33;21;54;13;59;22;63;198
63;198;27;36;25;39;18;32;45;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;2;28;17;63;3;41;29;50;55;47;19;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;51;48;11;33;21;54;13;59;22
27;36;25;39;18;32;45;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;19;28;17;63;3;41;29;50;55;47;2;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;51;48;11;33;21;54;13;59;22;63;204
64;204;27;36;25;39;18;32;45;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;19;28;17;63;3;41;29;50;55;47;2;53;64;7;14;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;51;48;11;33;21;54;13;59;22
27;36;25;39;18;32;14;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;19;28;17;63;3;41;29;50;55;47;2;53;64;7;45;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;51;48;11;33;21;54;13;59;22;64;204
64;204;27;36;25;39;18;32;14;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;19;28;17;63;3;41;29;50;55;47;2;53;64;7;45;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;51;48;11;33;21;54;13;59;22
27;36;25;39;18;49;14;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;19;28;17;63;3;41;29;50;55;47;2;53;64;7;45;61;44;43;37;23;15;16;10;1;42;32;62;26;46;56;31;51;48;11;33;21;54;13;59;22;64;244
64;204;27;36;25;39;18;32;14;30;5;8;52;35;57;24;4;60;6;9;40;38;20;58;34;12;19;28;17;63;3;41;29;50;55;47;2;53;64;7;45;61;44;43;37;23;15;16;10;1;42;49;62;26;46;56;31;51;48;11;33;21;54;13;59;22
