"X1";"X282";"X20";"X26";"X7";"X42";"X60";"X17";"X56";"X34";"X23";"X14";"X30";"X41";"X21";"X57";"X64";"X15";"X29";"X46";"X27";"X8";"X22";"X38";"X11";"X9";"X32";"X47";"X62";"X12";"X53";"X13";"X49";"X2";"X28";"X40";"X33";"X48";"X18";"X35";"X51";"X61";"X50";"X39";"X25";"X5";"X6";"X55";"X1.1";"X43";"X24";"X59";"X44";"X4";"X37";"X45";"X16";"X58";"X19";"X3";"X63";"X36";"X52";"X31";"X10";"X54"
23;12;57;64;38;52;25;54;18;50;46;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;5;51;27;20;26;2;63;33;3;31;37;32;11;13;15;17;14;55;212
55;212;23;12;57;64;38;52;25;54;18;50;46;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;5;51;27;20;26;2;63;33;3;31;37;32;11;13;15;17;14
23;12;57;64;38;52;25;54;18;50;46;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;32;51;27;20;26;2;63;33;3;31;37;5;11;13;15;17;14;55;212
55;212;23;12;57;64;38;52;25;54;18;50;46;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;32;51;27;20;26;2;63;33;3;31;37;5;11;13;15;17;14
20;12;57;64;38;52;25;54;18;50;46;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14;55;212
55;212;20;12;57;64;38;52;25;54;18;50;46;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14
20;12;57;64;38;52;25;54;18;50;46;7;41;56;44;55;60;19;58;43;1;36;4;28;34;10;29;45;16;30;49;42;61;22;35;48;62;39;8;40;53;9;47;59;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14;55;218
55;212;20;12;57;64;38;52;25;54;18;50;46;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14
20;12;57;64;38;52;25;46;18;50;54;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14;55;212
55;212;20;12;57;64;38;52;25;46;18;50;54;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;49;42;61;22;35;48;62;39;10;40;53;9;47;59;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14
20;12;57;64;38;52;25;46;18;50;54;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;9;47;49;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14;55;208
55;208;20;12;57;64;38;52;25;46;18;50;54;7;41;56;44;55;60;19;58;43;1;36;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;9;47;49;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14
20;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;19;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;9;47;49;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14;55;214
56;214;20;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;19;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;9;47;49;21;6;24;32;51;27;23;26;2;63;33;3;31;37;5;11;13;15;17;14
20;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;19;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;2;47;49;21;6;24;32;51;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14;56;214
56;214;20;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;19;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;2;47;49;21;6;24;32;51;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14
20;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;19;16;43;1;25;4;28;34;8;29;45;58;30;59;42;61;22;35;48;62;39;10;40;53;2;47;49;21;6;24;32;51;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14;56;242
56;214;20;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;19;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;2;47;49;21;6;24;32;51;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14
20;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;51;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;2;47;49;21;6;24;32;19;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14;56;214
56;214;20;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;51;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;10;40;53;2;47;49;21;6;24;32;19;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14
10;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;51;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14;56;220
56;220;10;12;57;64;38;52;36;46;18;50;54;7;41;56;44;55;60;51;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14
10;12;57;64;38;52;36;51;18;50;54;7;41;56;44;55;60;46;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14;56;220
56;220;10;12;57;64;38;52;36;51;18;50;54;7;41;56;44;55;60;46;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;63;33;3;31;37;5;11;13;15;17;14
10;12;57;64;38;52;63;51;18;50;54;7;41;56;44;55;60;46;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14;56;220
56;220;10;12;57;64;38;52;63;51;18;50;54;7;41;56;44;55;60;46;58;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14
10;12;57;64;58;52;63;51;18;50;54;7;41;56;44;55;60;46;38;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14;56;228
56;228;10;12;57;64;58;52;63;51;18;50;54;7;41;56;44;55;60;46;38;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14
10;12;57;64;58;52;63;51;18;50;54;7;41;56;5;55;60;46;38;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;44;11;13;15;17;14;56;242
56;228;10;12;57;64;58;52;63;51;18;50;54;7;41;56;44;55;60;46;38;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14
10;12;57;64;58;46;63;51;18;50;54;7;41;56;44;55;60;52;38;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14;56;240
56;240;10;12;57;64;58;46;63;51;18;50;54;7;41;56;44;55;60;52;38;43;1;25;4;28;34;8;29;45;16;30;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14
10;12;57;64;58;46;63;51;18;50;54;7;41;56;44;55;60;52;38;30;1;25;4;28;34;8;29;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14;56;226
56;226;10;12;57;64;58;46;63;51;18;50;54;7;41;56;44;55;60;52;38;30;1;25;4;28;34;8;29;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14
10;12;57;64;29;46;63;51;18;50;54;7;41;56;44;55;60;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14;56;222
56;222;10;12;57;64;29;46;63;51;18;50;54;7;41;56;44;55;60;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;33;3;31;37;5;11;13;15;17;14
10;12;57;64;29;46;63;51;18;50;54;7;41;56;44;55;33;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;60;3;31;37;5;11;13;15;17;14;56;222
56;222;10;12;57;64;29;46;63;51;18;50;54;7;41;56;44;55;33;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;32;19;27;23;26;9;36;60;3;31;37;5;11;13;15;17;14
10;32;57;64;29;46;63;51;18;50;54;7;41;56;44;55;33;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;37;5;11;13;15;17;14;56;222
56;222;10;32;57;64;29;46;63;51;18;50;54;7;41;56;44;55;33;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;37;5;11;13;15;17;14
10;32;57;64;29;46;63;51;18;50;54;7;41;56;44;55;33;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14;56;222
56;222;10;32;57;64;29;46;63;51;18;50;54;7;41;56;44;55;33;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;22;35;48;62;39;20;40;53;2;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14
10;32;57;64;29;46;63;51;18;50;54;7;41;56;44;55;33;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14;56;222
56;222;10;32;57;64;29;46;63;51;18;50;54;7;41;56;44;55;33;52;38;30;1;25;4;28;34;8;58;45;16;43;59;42;61;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14
10;32;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;52;38;30;1;25;4;28;34;8;58;55;16;43;59;42;61;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14;56;230
56;230;10;32;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;52;38;30;1;25;4;28;34;8;58;55;16;43;59;42;61;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;38;30;1;25;4;28;34;8;58;55;16;43;59;42;61;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14;56;230
56;230;10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;38;30;1;25;4;28;34;8;58;55;16;43;59;42;61;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;38;30;1;25;4;28;34;8;58;61;16;43;59;42;55;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14;56;222
56;222;10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;38;30;1;25;4;28;34;8;58;61;16;43;59;42;55;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;9;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;38;30;1;25;4;28;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14;56;222
56;222;10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;38;30;1;25;4;28;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;22;47;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;38;30;1;25;4;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;47;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14;56;222
57;222;10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;38;30;1;25;4;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;47;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;47;30;1;25;4;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14;57;246
57;246;10;52;57;64;29;46;63;51;18;50;54;7;41;56;44;45;33;32;47;30;1;25;4;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;1;18;50;54;7;41;56;44;45;33;32;47;30;51;25;4;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14;57;254
57;254;10;52;57;64;29;46;63;1;18;50;54;7;41;56;44;45;33;32;47;30;51;25;4;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;1;18;50;39;7;41;56;44;45;33;32;47;30;51;25;4;22;34;8;58;61;16;9;59;42;55;2;35;48;62;54;20;40;53;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14;57;262
57;254;10;52;57;64;29;46;63;1;18;50;54;7;41;56;44;45;33;32;47;30;51;25;4;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;1;18;50;54;7;41;56;44;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14;57;254
57;254;10;52;57;64;29;46;63;1;18;50;54;7;41;56;44;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;53;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;5;11;13;37;17;14
10;52;57;64;29;46;63;1;18;50;54;7;41;56;44;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;5;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;14;57;254
57;254;10;52;57;64;29;46;63;1;18;50;54;7;41;56;44;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;5;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;14
10;52;57;64;29;46;63;14;18;50;54;7;41;56;44;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;5;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;1;57;246
57;246;10;52;57;64;29;46;63;14;18;50;54;7;41;56;44;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;5;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;1
10;52;57;64;29;46;63;14;18;50;54;7;41;56;9;45;33;32;47;30;4;25;51;22;34;8;58;61;16;44;59;42;55;2;35;48;62;39;20;40;5;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;1;57;264
57;246;10;52;57;64;29;46;63;14;18;50;54;7;41;56;44;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;40;5;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;1
10;52;57;64;29;46;63;14;18;50;54;7;41;56;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;5;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;1;57;230
57;230;10;52;57;64;29;46;63;14;18;50;54;7;41;56;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;5;28;38;49;21;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;1
10;52;57;64;29;46;63;14;18;50;54;7;41;56;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;5;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;21;57;230
57;230;10;52;57;64;29;46;63;14;18;50;54;7;41;56;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;5;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;21
10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;56;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;21;57;234
57;234;10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;56;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;21
10;52;57;64;29;51;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;46;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;56;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;21;57;254
57;234;10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;56;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;21
10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;3;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;56;28;38;49;1;6;24;12;19;27;23;26;43;36;60;47;31;15;53;11;13;37;17;21;57;242
57;234;10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;44;56;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;37;17;21
10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;37;56;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;44;17;21;57;234
57;234;10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;37;56;28;38;49;1;6;24;12;19;27;23;26;43;36;60;3;31;15;53;11;13;44;17;21
10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;37;56;28;38;49;53;6;24;12;19;27;23;26;43;36;60;3;31;15;1;11;13;44;17;21;57;234
57;234;10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;16;9;59;42;55;2;35;48;62;39;20;37;56;28;38;49;53;6;24;12;19;27;23;26;43;36;60;3;31;15;1;11;13;44;17;21
10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;23;9;59;42;55;2;35;48;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21;57;234
57;234;10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;8;58;61;23;9;59;42;55;2;35;48;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21
10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;48;58;61;23;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21;57;234
57;234;10;52;57;64;29;46;63;14;18;50;54;7;41;5;40;45;33;32;47;30;4;25;51;22;34;48;58;61;23;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21
10;52;57;64;29;46;63;14;18;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;61;23;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21;57;234
57;234;10;52;57;64;29;46;63;14;18;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;61;23;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21
10;52;57;64;29;46;63;14;18;50;33;7;41;5;36;45;54;32;47;30;4;25;51;22;34;48;58;61;23;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;40;60;3;31;15;1;11;13;44;17;21;57;244
57;234;10;52;57;64;29;46;63;14;18;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;61;23;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21
10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;18;23;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21;57;234
57;234;10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;18;23;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;44;17;21
10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;18;44;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;23;17;21;57;234
58;234;10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;18;44;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;23;17;21
10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;23;17;21;58;230
58;230;10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;54;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;56;28;38;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;23;17;21
10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;38;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;56;28;54;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;23;17;21;58;222
58;222;10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;38;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;56;28;54;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;23;17;21
10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;38;32;47;23;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;56;28;54;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;30;17;21;58;232
58;222;10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;38;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;56;28;54;49;53;6;24;12;19;27;16;26;43;36;60;3;31;15;1;11;13;23;17;21
10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;38;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;60;28;54;49;53;6;24;12;19;27;16;26;43;36;56;3;31;15;1;11;13;23;17;21;58;222
58;222;10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;38;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;60;28;54;49;53;6;24;12;19;27;16;26;43;36;56;3;31;15;1;11;13;23;17;21
10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;38;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;60;28;54;49;53;6;24;12;19;27;17;26;43;36;56;3;31;15;1;11;13;23;16;21;58;222
58;222;10;52;57;64;29;46;63;14;61;50;33;7;41;5;40;45;38;32;47;30;4;25;51;22;34;48;58;44;18;9;59;42;55;2;35;8;62;39;20;37;60;28;54;49;53;6;24;12;19;27;17;26;43;36;56;3;31;15;1;11;13;23;16;21
