"X1";"X286";"X23";"X31";"X36";"X60";"X3";"X35";"X46";"X58";"X25";"X39";"X63";"X51";"X29";"X28";"X55";"X49";"X33";"X45";"X21";"X20";"X7";"X18";"X56";"X59";"X37";"X62";"X54";"X14";"X57";"X16";"X4";"X13";"X64";"X27";"X24";"X11";"X44";"X43";"X9";"X8";"X41";"X32";"X22";"X50";"X53";"X2";"X15";"X10";"X47";"X26";"X30";"X42";"X38";"X61";"X19";"X17";"X5";"X12";"X34";"X1.1";"X52";"X6";"X40";"X48"
53;230;23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;35;13;59;38;41;34;56;12;39;7;19;42;32;11;27;31;18;51;9;20;44;49;17;6;47;61;10;46;16;3;52;48;36;53;15;22;29;8;1;37
23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;35;13;59;38;41;34;56;12;39;7;19;42;32;11;27;31;18;51;9;20;44;49;17;6;47;61;10;46;16;29;52;48;36;53;15;22;3;8;1;37;53;230
53;230;23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;35;13;59;38;41;34;56;12;39;7;19;42;32;11;27;31;18;51;9;20;44;49;17;6;47;61;10;46;16;29;52;48;36;53;15;22;3;8;1;37
23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;35;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;20;44;49;17;6;47;61;10;46;16;29;11;48;36;53;15;22;3;8;1;37;53;230
53;230;23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;35;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;20;44;49;17;6;47;61;10;46;16;29;11;48;36;53;15;22;3;8;1;37
23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;20;44;49;17;6;47;61;10;35;16;29;11;48;36;53;15;22;3;8;1;37;53;230
53;230;23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;20;44;49;17;6;47;61;10;35;16;29;11;48;36;53;15;22;3;8;1;37
23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;20;44;49;17;6;47;61;10;35;16;29;11;48;36;53;15;22;3;1;8;37;53;230
53;230;23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;20;44;49;17;6;47;61;10;35;16;29;11;48;36;53;15;22;3;1;8;37
23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;29;44;49;17;6;47;61;10;35;16;20;11;48;36;53;15;22;3;1;8;37;53;214
53;214;23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;29;44;49;17;6;47;61;10;35;16;20;11;48;36;53;15;22;3;1;8;37
23;60;40;2;32;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;33;52;27;31;18;51;9;29;44;49;17;6;47;61;10;35;16;20;11;48;36;53;15;22;3;1;8;37;53;226
53;214;23;60;40;2;33;26;45;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;29;44;49;17;6;47;61;10;35;16;20;11;48;36;53;15;22;3;1;8;37
23;60;40;2;33;26;16;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;29;44;49;17;6;47;61;10;35;45;20;11;48;36;53;15;22;3;1;8;37;53;214
53;214;23;60;40;2;33;26;16;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;9;29;44;49;17;6;47;61;10;35;45;20;11;48;36;53;15;22;3;1;8;37
23;60;40;2;33;26;16;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;1;29;44;49;17;6;47;61;10;35;45;20;11;48;36;53;15;22;3;9;8;37;53;214
53;214;23;60;40;2;33;26;16;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;18;51;1;29;44;49;17;6;47;61;10;35;45;20;11;48;36;53;15;22;3;9;8;37
23;60;40;2;33;26;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;18;51;1;29;44;49;17;6;47;61;10;35;45;20;11;48;36;53;15;22;3;9;8;37;53;212
53;212;23;60;40;2;33;26;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;18;51;1;29;44;49;17;6;47;61;10;35;45;20;11;48;36;53;15;22;3;9;8;37
23;60;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;18;51;1;29;44;49;17;6;47;61;10;35;45;26;11;48;36;53;15;22;3;9;8;37;53;228
53;228;23;60;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;18;51;1;29;44;49;17;6;47;61;10;35;45;26;11;48;36;53;15;22;3;9;8;37
23;8;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;18;51;1;29;44;49;17;6;47;61;10;35;45;26;11;48;36;53;15;22;3;9;60;37;53;228
53;228;23;8;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;18;51;1;29;44;49;17;6;47;61;10;35;45;26;11;48;36;53;15;22;3;9;60;37
23;8;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;49;51;1;29;44;18;17;6;47;61;10;35;45;26;11;48;36;53;15;22;3;9;60;37;53;224
53;224;23;8;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;49;51;1;29;44;18;17;6;47;61;10;35;45;26;11;48;36;53;15;22;3;9;60;37
23;8;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;49;51;1;29;44;18;17;6;47;37;10;35;45;26;11;48;36;53;15;22;3;9;60;61;53;224
53;224;23;8;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;12;21;30;5;55;28;43;46;13;59;38;41;34;56;24;39;7;19;42;32;52;27;31;49;51;1;29;44;18;17;6;47;37;10;35;45;26;11;48;36;53;15;22;3;9;60;61
23;8;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;18;17;6;47;37;10;35;45;26;11;48;36;53;15;22;3;9;60;61;53;226
53;226;23;8;40;2;33;20;16;14;50;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;18;17;6;47;37;10;35;45;26;11;48;36;53;15;22;3;9;60;61
23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;53;15;22;3;9;60;61;53;226
53;226;23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;53;15;22;3;9;60;61
23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;1;31;49;51;27;29;44;50;17;6;47;37;10;35;45;26;11;48;36;53;15;22;3;9;60;61;53;244
53;226;23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;4;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;53;15;22;3;9;60;61
23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;53;15;22;4;9;60;61;53;226
54;226;23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;53;15;22;4;9;60;61
23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;15;22;4;9;60;53;54;226
54;226;23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;55;28;43;46;13;59;38;41;34;56;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;15;22;4;9;60;53
23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;55;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;15;22;4;9;60;53;54;224
54;224;23;8;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;55;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;15;22;4;9;60;53
23;15;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;55;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;8;22;4;9;60;53;54;224
54;224;23;15;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;55;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;8;22;4;9;60;53
23;15;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;55;12;39;7;19;42;32;52;27;31;49;51;1;29;44;36;17;6;47;37;10;35;45;26;11;48;50;61;8;22;4;9;60;53;54;244
54;224;23;15;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;55;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;8;22;4;9;60;53
23;14;40;2;33;20;16;15;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;55;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;8;22;4;9;60;53;54;232
54;224;23;15;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;55;12;39;7;19;42;32;52;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;8;22;4;9;60;53
23;15;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;8;22;4;9;60;53;54;224
54;224;23;15;40;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;26;11;48;36;61;8;22;4;9;60;53
23;15;26;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53;54;226
54;226;23;15;26;2;33;20;16;14;18;54;57;62;25;64;58;3;63;24;21;30;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;17;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53
23;15;26;2;33;20;16;14;18;54;57;62;25;64;58;3;63;17;21;30;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53;54;226
54;226;23;15;26;2;33;20;16;14;18;54;57;62;25;64;58;3;63;17;21;30;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53
23;15;30;2;33;20;16;14;18;54;57;62;25;64;58;3;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53;54;226
54;226;23;15;30;2;33;20;16;14;18;54;57;62;25;64;58;3;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53
23;15;30;2;33;14;16;20;18;54;57;62;25;64;58;3;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53;54;226
54;226;23;15;30;2;33;14;16;20;18;54;57;62;25;64;58;3;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53
15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;3;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53;54;226
54;226;15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;3;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53
15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;3;63;17;21;26;5;56;28;43;46;13;51;38;41;34;52;12;39;7;19;42;32;55;27;31;49;59;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53;54;234
54;226;15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;3;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;11;48;36;61;8;22;4;9;60;53
15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;11;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;9;60;53;54;226
54;226;15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;11;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;9;60;53
15;23;30;2;58;14;16;20;18;54;57;62;25;64;33;11;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;9;60;53;54;256
54;226;15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;11;63;17;21;26;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;31;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;9;60;53
15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;26;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;9;60;53;54;232
54;232;15;23;30;2;33;14;16;20;18;54;57;62;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;26;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;9;60;53
15;23;30;53;33;14;16;20;18;54;57;62;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;26;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;9;60;2;54;224
54;224;15;23;30;53;33;14;16;20;18;54;57;62;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;26;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;9;60;2
15;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;26;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;62;60;2;54;224
54;224;15;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;39;7;19;42;32;55;27;26;49;51;1;29;44;50;24;6;47;37;10;35;45;40;3;48;36;61;8;22;4;62;60;2
15;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;37;7;19;42;32;55;27;26;49;51;1;29;44;50;24;6;47;39;10;35;45;40;3;48;36;61;8;22;4;62;60;2;54;226
54;226;15;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;37;7;19;42;32;55;27;26;49;51;1;29;44;50;24;6;47;39;10;35;45;40;3;48;36;61;8;22;4;62;60;2
15;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;24;6;47;39;10;35;45;40;49;48;36;61;8;22;4;62;60;2;54;226
54;226;15;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;41;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;24;6;47;39;10;35;45;40;49;48;36;61;8;22;4;62;60;2
15;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;39;10;35;45;40;49;48;36;61;8;22;4;62;60;2;54;226
55;226;15;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;39;10;35;45;40;49;48;36;61;8;22;4;62;60;2
48;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;39;10;35;45;40;49;15;36;61;8;22;4;62;60;2;55;226
55;226;48;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;17;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;39;10;35;45;40;49;15;36;61;8;22;4;62;60;2
48;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;39;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;15;36;61;8;22;4;62;60;2;55;226
55;226;48;23;30;53;33;14;16;20;18;54;57;9;25;64;58;11;63;39;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;15;36;61;8;22;4;62;60;2
48;23;30;53;8;14;16;20;18;54;57;9;25;64;58;11;63;39;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;15;36;61;33;22;4;62;60;2;55;226
55;226;48;23;30;53;8;14;16;20;18;54;57;9;25;64;58;11;63;39;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;15;36;61;33;22;4;62;60;2
48;23;30;53;8;14;16;54;18;20;57;9;25;64;58;11;63;39;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;15;36;61;33;22;4;62;60;2;55;230
55;230;48;23;30;53;8;14;16;54;18;20;57;9;25;64;58;11;63;39;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;15;36;61;33;22;4;62;60;2
48;23;30;53;8;14;16;54;18;20;57;9;25;64;58;11;63;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;15;36;39;33;22;4;62;60;2;55;230
55;230;48;23;30;53;8;14;16;54;18;20;57;9;25;64;58;11;63;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;15;36;39;33;22;4;62;60;2
48;23;30;15;8;14;16;54;18;20;57;9;25;64;58;11;63;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;53;36;39;33;22;4;62;60;2;55;226
55;226;48;23;30;15;8;14;16;54;18;20;57;9;25;64;58;11;63;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;53;36;39;33;22;4;62;60;2
48;23;30;15;8;14;16;54;18;25;57;9;20;64;58;11;63;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;53;36;39;33;22;4;62;60;2;55;210
55;210;48;23;30;15;8;14;16;54;18;25;57;9;20;64;58;11;63;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;53;36;39;33;22;4;62;60;2
48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;53;36;39;33;22;4;62;60;2;55;222
55;222;48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;32;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;45;40;49;53;36;39;33;22;4;62;60;2
48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;45;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;22;4;62;60;2;55;226
55;226;48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;43;46;13;59;38;24;34;52;12;37;7;19;42;45;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;22;4;62;60;2
48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;43;46;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;22;4;62;60;2;55;250
55;250;48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;43;46;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;22;4;62;60;2
48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;22;4;62;60;2;55;250
55;250;48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;1;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;22;4;62;60;2
48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;22;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;1;4;62;60;2;55;250
55;250;48;23;30;15;8;14;63;54;18;25;57;9;20;64;58;11;16;61;21;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;22;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;1;4;62;60;2
48;23;30;15;8;14;63;54;18;25;21;9;20;64;58;11;16;61;57;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;22;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;1;4;62;60;2;55;250
55;250;48;23;30;15;8;14;63;54;18;25;21;9;20;64;58;11;16;61;57;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;22;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;1;4;62;60;2
48;23;30;15;8;14;16;54;18;25;21;9;20;64;58;11;63;61;57;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;22;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;1;4;62;60;2;55;234
55;234;48;23;30;15;8;14;16;54;18;25;21;9;20;64;58;11;63;61;57;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;22;29;44;50;41;6;47;17;10;35;32;40;49;53;36;39;33;1;4;62;60;2
53;23;30;15;8;14;16;54;18;25;21;9;20;64;58;11;63;61;57;31;5;56;28;46;43;13;42;38;24;34;52;12;37;7;19;59;45;55;27;26;3;51;22;29;44;50;41;6;47;17;10;35;32;40;49;48;36;39;33;1;4;62;60;2;55;234
