"X1";"X304";"X30";"X64";"X40";"X45";"X57";"X49";"X51";"X1.1";"X21";"X53";"X12";"X8";"X43";"X14";"X46";"X58";"X47";"X54";"X59";"X20";"X4";"X5";"X39";"X42";"X27";"X61";"X63";"X52";"X36";"X17";"X56";"X16";"X7";"X15";"X25";"X23";"X55";"X24";"X34";"X11";"X2";"X22";"X6";"X41";"X18";"X3";"X9";"X38";"X37";"X13";"X48";"X50";"X29";"X33";"X35";"X26";"X31";"X19";"X10";"X62";"X60";"X28";"X44";"X32"
41;50;4;47;27;14;57;28;29;43;49;31;34;60;19;53;58;20;16;30;10;42;5;54;51;63;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;7;64;6;59;39;45;23;1;40;3;22;56;33;12;26;52;57;270
57;270;41;50;4;47;27;14;57;28;29;43;49;31;34;60;19;53;58;20;16;30;10;42;5;54;51;63;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;7;64;6;59;39;45;23;1;40;3;22;56;33;12;26;52
41;50;4;47;27;14;12;28;29;43;49;31;34;60;19;53;58;20;16;30;10;42;5;54;51;63;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;7;64;6;59;39;45;23;1;40;3;22;56;33;57;26;52;57;270
57;270;41;50;4;47;27;14;12;28;29;43;49;31;34;60;19;53;58;20;16;30;10;42;5;54;51;63;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;7;64;6;59;39;45;23;1;40;3;22;56;33;57;26;52
41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;20;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;7;64;6;59;39;45;23;1;40;3;22;56;33;57;26;52;57;272
57;272;41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;20;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;7;64;6;59;39;45;23;1;40;3;22;56;33;57;26;52
41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;20;64;6;59;39;45;23;1;40;3;22;56;33;57;26;52;57;272
57;272;41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;20;64;6;59;39;45;23;1;40;3;22;56;33;57;26;52
41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;20;64;26;59;39;45;23;1;40;3;22;56;33;57;6;52;57;272
57;272;41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;8;2;55;25;20;64;26;59;39;45;23;1;40;3;22;56;33;57;6;52
41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;2;55;25;20;64;26;59;39;45;23;8;40;3;22;56;33;57;6;52;57;272
57;272;41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;2;55;25;20;64;26;59;39;45;23;8;40;3;22;56;33;57;6;52
41;50;63;47;27;14;12;28;29;43;49;31;34;5;19;53;58;7;16;30;10;42;60;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;2;55;25;20;64;26;59;39;45;23;8;40;3;22;56;33;57;6;52;57;288
57;272;41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;2;55;25;20;64;26;59;39;45;23;8;40;3;22;56;33;57;6;52
41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;2;55;25;20;64;26;59;45;39;23;8;40;3;22;56;33;57;6;52;57;272
57;272;41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;2;55;25;20;64;26;59;45;39;23;8;40;3;22;56;33;57;6;52
41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;40;3;22;2;33;57;6;52;57;276
57;276;41;50;63;47;27;14;12;28;29;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;40;3;22;2;33;57;6;52
41;50;63;47;27;14;12;28;40;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;29;3;22;2;33;57;6;52;57;276
57;276;41;50;63;47;27;14;12;28;40;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;11;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;29;3;22;2;33;57;6;52
41;50;63;47;27;14;12;28;40;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;29;3;22;11;33;57;6;52;57;276
57;276;41;50;63;47;27;14;12;28;40;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;29;3;22;11;33;57;6;52
52;50;63;47;27;14;12;28;40;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;29;3;22;11;33;57;6;41;57;276
57;276;52;50;63;47;27;14;12;28;40;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;29;3;22;11;33;57;6;41
52;50;63;47;27;14;40;28;12;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;29;3;22;11;33;57;6;41;57;276
57;276;52;50;63;47;27;14;40;28;12;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;17;1;56;55;25;20;64;26;59;45;39;23;8;29;3;22;11;33;57;6;41
52;50;63;47;27;14;40;28;12;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;8;29;3;22;11;33;57;6;41;57;272
57;272;52;50;63;47;27;14;40;28;12;43;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;8;29;3;22;11;33;57;6;41
52;50;63;47;27;14;40;28;12;8;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41;57;276
57;276;52;50;63;47;27;14;40;28;12;8;49;31;34;60;19;53;58;7;16;30;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41
52;50;63;47;27;14;40;28;12;8;49;30;34;60;19;53;58;7;16;31;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41;57;272
57;272;52;50;63;47;27;14;40;28;12;8;49;30;34;60;19;53;58;7;16;31;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41
52;50;63;47;27;8;40;28;12;14;49;30;34;60;19;53;58;7;16;31;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41;57;272
57;272;52;50;63;47;27;8;40;28;12;14;49;30;34;60;19;53;58;7;16;31;10;42;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41
52;50;63;47;27;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41;57;274
58;274;52;50;63;47;27;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41
52;50;63;47;27;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;20;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;18;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41;58;278
58;274;52;50;63;47;27;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;6;41
52;50;63;47;27;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;41;6;58;274
58;274;52;50;63;47;27;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;41;6
52;50;63;27;47;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;41;6;58;274
58;274;52;50;63;27;47;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;41;6
47;50;63;27;52;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;41;6;58;274
58;274;47;50;63;27;52;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;32;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;11;33;57;41;6
47;50;63;27;52;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;11;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;32;33;57;41;6;58;274
58;274;47;50;63;27;52;8;40;28;12;14;49;30;34;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;11;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;32;33;57;41;6
47;50;63;27;52;8;40;28;12;14;49;30;11;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;34;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;32;33;57;41;6;58;274
58;274;47;50;63;27;52;8;40;28;12;14;49;30;11;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;37;38;34;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;29;3;22;32;33;57;41;6
47;50;63;27;52;8;40;28;12;14;49;30;11;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;29;38;34;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6;58;274
58;274;47;50;63;27;52;8;40;28;12;14;49;30;11;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;29;38;34;35;44;24;25;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6
47;50;63;27;52;8;40;28;12;14;25;30;11;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;29;38;34;35;44;24;49;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6;58;274
58;274;47;50;63;27;52;8;40;28;12;14;25;30;11;60;19;53;42;7;16;31;10;58;5;54;51;4;61;18;46;9;15;62;21;2;13;48;36;29;38;34;35;44;24;49;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6
47;50;63;27;52;8;40;28;12;14;25;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;62;21;2;13;48;36;29;38;51;35;44;24;49;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6;58;274
58;274;47;50;63;27;52;8;40;28;12;14;25;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;62;21;2;13;48;36;29;38;51;35;44;24;49;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6
47;50;63;27;52;8;40;28;12;14;25;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;35;44;24;49;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6;58;274
58;274;47;50;63;27;52;8;40;28;12;14;25;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;35;44;24;49;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6
47;50;63;27;12;8;40;28;52;14;25;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;35;44;24;49;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6;58;274
58;274;47;50;63;27;12;8;40;28;52;14;25;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;35;44;24;49;1;56;55;17;20;64;26;59;45;39;23;43;37;3;22;32;33;57;41;6
47;50;63;27;12;8;40;28;52;14;59;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;35;44;24;49;1;56;55;17;20;64;26;25;45;39;23;43;37;3;22;32;33;57;41;6;58;266
58;266;47;50;63;27;12;8;40;28;52;14;59;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;35;44;24;49;1;56;55;17;20;64;26;25;45;39;23;43;37;3;22;32;33;57;41;6
47;50;63;27;12;8;40;28;52;14;59;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;49;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;41;6;58;266
58;266;47;50;63;27;12;8;40;28;52;14;59;30;11;60;19;53;42;7;16;31;10;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;49;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;41;6
47;50;63;27;12;8;40;28;52;14;10;30;11;60;19;53;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;49;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;41;6;58;262
58;262;47;50;63;27;12;8;40;28;52;14;10;30;11;60;19;53;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;49;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;41;6
47;50;63;27;12;8;40;28;52;14;10;30;11;49;19;53;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;60;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;41;6;58;262
58;262;47;50;63;27;12;8;40;28;52;14;10;30;11;49;19;53;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;60;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;41;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;53;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;60;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;41;6;58;246
58;246;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;53;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;60;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;41;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;41;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;60;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;53;6;58;246
58;246;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;41;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;24;60;1;56;55;17;20;64;26;25;45;39;23;43;37;3;35;32;33;57;53;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;41;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;3;35;32;33;57;53;6;58;246
58;246;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;41;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;48;36;29;38;51;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;3;35;32;33;57;53;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;41;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;3;36;29;38;51;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6;58;246
58;246;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;41;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;3;36;29;38;51;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;3;36;29;41;51;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6;58;240
59;240;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;42;7;16;31;59;58;5;54;34;4;61;18;46;9;15;21;62;2;13;3;36;29;41;51;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;42;7;16;31;59;58;5;54;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;51;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6;59;236
59;236;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;42;7;16;31;59;58;5;54;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;51;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;51;7;16;31;59;58;5;54;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;42;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6;59;244
59;244;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;51;7;16;31;59;58;5;54;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;42;22;44;45;60;1;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;1;7;16;31;59;58;5;54;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;42;22;44;45;60;51;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6;59;244
59;244;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;1;7;16;31;59;58;5;54;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;42;22;44;45;60;51;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;1;7;16;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;54;22;44;45;60;51;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6;59;244
59;244;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;1;7;16;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;54;22;44;45;60;51;56;55;17;20;64;26;25;24;39;23;43;37;48;35;32;33;57;53;6
47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;1;7;16;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;54;22;44;45;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6;59;244
59;244;47;49;63;27;12;8;40;28;52;14;10;30;11;50;19;38;1;7;16;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;54;22;44;45;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6
47;49;63;27;12;8;40;28;45;14;10;30;11;50;19;38;1;7;16;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;54;22;44;52;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6;59;244
59;244;47;49;63;27;12;8;40;28;45;14;10;30;11;50;19;38;1;7;16;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;54;22;44;52;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6
47;49;63;27;12;8;40;28;45;14;10;30;11;50;19;38;1;7;16;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6;59;244
59;244;47;49;63;27;12;8;40;28;45;14;10;30;11;50;19;38;1;7;16;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6
47;49;63;27;12;16;40;28;45;14;10;30;11;50;19;38;1;7;8;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6;59;244
59;244;47;49;63;27;12;16;40;28;45;14;10;30;11;50;19;38;1;7;8;31;59;58;5;42;34;36;61;18;46;9;15;21;62;2;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6
47;49;63;27;12;16;40;28;45;14;10;30;11;50;19;38;1;7;8;31;59;58;5;42;34;36;61;2;46;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6;59;244
59;244;47;49;63;27;12;16;40;28;45;14;10;30;11;50;19;38;1;7;8;31;59;58;5;42;34;36;61;2;46;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;24;39;23;43;37;64;35;32;33;57;53;6
47;49;24;27;12;16;40;28;45;14;10;30;11;50;19;38;1;7;8;31;59;58;5;42;34;36;61;2;46;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;63;39;23;43;37;64;35;32;33;57;53;6;59;246
59;246;47;49;24;27;12;16;40;28;45;14;10;30;11;50;19;38;1;7;8;31;59;58;5;42;34;36;61;2;46;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;63;39;23;43;37;64;35;32;33;57;53;6
47;49;24;27;12;16;40;28;45;14;10;30;11;50;19;38;1;7;8;31;59;58;5;42;46;36;61;2;34;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;63;39;23;43;37;64;35;32;33;57;53;6;59;246
59;246;47;49;24;27;12;16;40;28;45;14;10;30;11;50;19;38;1;7;8;31;59;58;5;42;46;36;61;2;34;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;63;39;23;43;37;64;35;32;33;57;53;6
47;49;24;27;12;16;40;28;45;14;50;30;11;10;19;38;1;7;8;31;59;58;5;42;46;36;61;2;34;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;63;39;23;43;37;64;35;32;33;57;53;6;59;250
59;250;47;49;24;27;12;16;40;28;45;14;50;30;11;10;19;38;1;7;8;31;59;58;5;42;46;36;61;2;34;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;63;39;23;43;37;64;35;32;33;57;53;6
47;49;24;27;12;16;39;28;45;14;50;30;11;10;19;38;1;7;8;31;59;58;5;42;46;36;61;2;34;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;63;40;23;43;37;64;35;32;33;57;53;6;59;250
59;250;47;49;24;27;12;16;39;28;45;14;50;30;11;10;19;38;1;7;8;31;59;58;5;42;46;36;61;2;34;9;15;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;48;26;25;63;40;23;43;37;64;35;32;33;57;53;6
47;49;24;27;12;16;39;28;45;14;50;30;11;10;19;38;1;7;8;31;59;58;5;42;46;36;61;2;34;9;48;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;15;26;25;63;40;23;43;37;64;35;32;33;57;53;6;59;250
59;250;47;49;24;27;12;16;39;28;45;14;50;30;11;10;19;38;1;7;8;31;59;58;5;42;46;36;61;2;34;9;48;21;62;18;13;3;4;29;41;52;22;44;54;60;51;56;55;17;20;15;26;25;63;40;23;43;37;64;35;32;33;57;53;6
