"X1";"X280";"X39";"X21";"X42";"X46";"X43";"X28";"X9";"X6";"X3";"X22";"X1.1";"X49";"X52";"X53";"X4";"X2";"X51";"X18";"X32";"X33";"X31";"X14";"X54";"X34";"X48";"X61";"X38";"X58";"X37";"X44";"X63";"X29";"X7";"X24";"X26";"X59";"X27";"X55";"X15";"X62";"X23";"X47";"X10";"X17";"X30";"X35";"X36";"X25";"X56";"X19";"X41";"X64";"X50";"X11";"X20";"X8";"X60";"X16";"X5";"X40";"X13";"X57";"X12";"X45"
45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;53;6;10;19;40;62;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;60;42;41;27;24;2;48;34;11;8;49;232
49;232;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;20;53;6;10;19;40;62;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;60;42;41;27;24;2;48;34;11;8
45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;62;53;6;10;19;40;20;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;60;42;41;27;24;2;48;34;11;8;49;232
49;232;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;62;53;6;10;19;40;20;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;60;42;41;27;24;2;48;34;11;8
45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;62;53;6;10;19;40;60;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8;49;232
49;232;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;62;53;6;10;19;40;60;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8
45;12;23;13;30;64;59;55;58;35;21;56;46;33;14;26;3;62;53;6;10;19;40;60;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;57;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8;49;248
49;232;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;62;53;6;10;19;40;60;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8
45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;6;62;19;40;60;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8;49;232
50;232;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;6;62;19;40;60;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8
45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;6;62;19;40;60;4;37;63;32;9;39;16;44;22;5;51;17;52;61;15;31;64;50;47;18;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8;50;254
50;232;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;6;62;19;40;60;4;37;63;32;9;39;16;44;22;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8
45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;6;22;19;40;60;4;37;63;32;9;39;16;44;62;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8;50;236
50;236;45;12;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;6;22;19;40;60;4;37;63;32;9;39;16;44;62;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8
45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;12;22;19;40;60;4;37;63;32;9;39;16;44;62;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8;50;234
50;234;45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;12;22;19;40;60;4;37;63;32;9;39;16;44;62;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;36;54;29;28;20;42;41;27;24;2;48;34;11;8
45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;12;22;19;40;60;4;36;63;32;9;39;16;44;62;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;37;54;29;28;20;42;41;27;24;2;48;34;11;8;50;234
50;234;45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;12;22;19;40;60;4;36;63;32;9;39;16;44;62;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;37;54;29;28;20;42;41;27;24;2;48;34;11;8
45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;12;11;19;40;60;4;36;63;32;9;39;16;44;62;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8;50;234
50;234;45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;12;11;19;40;60;4;36;63;32;9;39;16;44;62;5;18;17;52;61;15;31;64;50;47;51;7;49;43;25;1;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8
45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;12;11;19;40;60;4;36;63;32;9;39;16;44;62;5;18;17;1;61;15;31;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8;50;226
50;226;45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;12;11;19;40;60;4;36;63;32;9;39;16;44;62;5;18;17;1;61;15;31;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8
45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;11;12;19;40;60;4;36;63;32;9;39;16;44;62;5;18;17;1;61;15;31;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8;50;220
50;220;45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;11;12;19;40;60;4;36;63;32;9;39;16;44;62;5;18;17;1;61;15;31;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8
45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;11;12;19;40;60;4;36;63;32;17;39;16;44;62;5;18;9;1;61;15;31;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8;50;220
50;220;45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;11;12;19;40;60;4;36;63;32;17;39;16;44;62;5;18;9;1;61;15;31;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8
45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;62;5;18;9;1;61;15;60;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8;50;220
50;220;45;6;23;13;30;57;59;55;58;35;21;56;46;33;14;26;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;62;5;18;9;1;61;15;60;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8
35;6;23;13;30;57;59;55;58;45;21;56;46;33;14;26;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;62;5;18;9;1;61;15;60;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8;50;224
50;224;35;6;23;13;30;57;59;55;58;45;21;56;46;33;14;26;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;62;5;18;9;1;61;15;60;64;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8
35;6;23;13;30;57;59;55;58;45;21;56;46;33;14;26;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;62;5;64;9;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8;50;220
50;220;35;6;23;13;30;57;59;55;58;45;21;56;46;33;14;26;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;62;5;64;9;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;34;22;8
35;6;23;13;30;57;59;55;58;45;21;56;46;33;14;34;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;62;5;64;9;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8;50;220
50;220;35;6;23;13;30;57;59;55;58;45;21;56;46;33;14;34;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;62;5;64;9;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8
35;6;23;13;62;57;59;55;58;45;21;56;46;33;14;34;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;30;5;64;9;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8;50;222
50;222;35;6;23;13;62;57;59;55;58;45;21;56;46;33;14;34;3;10;53;11;12;19;40;31;4;36;63;32;17;39;16;44;30;5;64;9;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8
35;6;23;13;62;57;59;55;58;45;21;56;46;33;14;32;3;10;53;11;12;19;40;31;4;36;63;34;17;39;16;44;30;5;64;9;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8;50;218
50;218;35;6;23;13;62;57;59;55;58;45;21;56;46;33;14;32;3;10;53;11;12;19;40;31;4;36;63;34;17;39;16;44;30;5;64;9;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8
35;6;23;13;62;57;59;55;58;45;21;56;46;33;14;32;3;10;53;11;9;19;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8;50;218
50;218;35;6;23;13;62;57;59;55;58;45;21;56;46;33;14;32;3;10;53;11;9;19;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8
35;6;23;13;62;57;59;55;58;45;21;56;46;33;14;1;3;10;53;11;9;19;40;31;4;36;63;34;17;39;16;44;30;5;64;12;32;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8;50;246
50;218;35;6;23;13;62;57;59;55;58;45;21;56;46;33;14;32;3;10;53;11;9;19;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;8
35;6;23;13;62;57;59;55;58;45;21;56;46;33;8;32;3;10;53;11;9;19;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;14;50;214
50;214;35;6;23;13;62;57;59;55;58;45;21;56;46;33;8;32;3;10;53;11;9;19;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;51;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;14
35;6;23;13;62;57;59;55;58;45;21;56;46;33;8;32;3;10;53;11;9;51;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;14;50;216
50;216;35;6;23;13;62;57;59;55;58;45;21;56;46;33;8;32;3;10;53;11;9;51;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;28;20;42;41;27;24;2;48;26;22;14
35;6;23;13;62;57;59;55;58;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;28;20;42;41;8;24;2;48;26;22;14;50;200
50;200;35;6;23;13;62;57;59;55;58;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;36;63;34;17;39;16;44;30;5;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;28;20;42;41;8;24;2;48;26;22;14
35;6;23;13;62;57;59;55;58;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;36;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;28;5;42;41;8;24;2;48;26;22;14;50;200
51;200;35;6;23;13;62;57;59;55;58;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;36;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;28;5;42;41;8;24;2;48;26;22;14
35;6;23;13;62;57;59;55;58;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;28;5;42;41;8;36;2;48;26;22;14;51;200
51;200;35;6;23;13;62;57;59;55;58;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;28;5;42;41;8;36;2;48;26;22;14
35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;58;5;42;41;8;36;2;48;26;22;14;51;200
51;200;35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;58;5;42;41;8;36;2;48;26;22;14
35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;44;30;20;64;1;12;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;58;5;42;41;8;36;2;48;26;22;14;51;232
51;200;35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;32;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;47;19;7;49;43;25;52;38;37;54;29;58;5;42;41;8;36;2;48;26;22;14
35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;47;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;32;19;7;49;43;25;52;38;37;54;29;58;5;42;41;8;36;2;48;26;22;14;51;200
51;200;35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;47;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;44;30;20;64;12;1;61;15;60;18;50;32;19;7;49;43;25;52;38;37;54;29;58;5;42;41;8;36;2;48;26;22;14
35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;47;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;60;18;50;32;19;7;49;43;25;52;38;37;54;29;58;5;42;41;44;36;2;48;26;22;14;51;202
51;202;35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;47;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;60;18;50;32;19;7;49;43;25;52;38;37;54;29;58;5;42;41;44;36;2;48;26;22;14
35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;47;32;10;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;60;18;50;3;19;7;49;43;25;52;38;37;54;29;58;5;42;41;44;36;2;48;26;22;14;51;226
51;202;35;6;23;13;62;57;59;55;28;45;21;56;46;33;27;47;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;60;18;50;32;19;7;49;43;25;52;38;37;54;29;58;5;42;41;44;36;2;48;26;22;14
35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;38;37;54;29;58;5;42;41;44;36;2;48;26;22;14;51;210
51;210;35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;10;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;38;37;54;29;58;5;42;41;44;36;2;48;26;22;14
35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;38;10;54;29;58;5;42;41;44;36;2;48;26;22;14;51;210
51;210;35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;38;10;54;29;58;5;42;41;44;36;2;48;26;22;14
35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;38;10;54;29;58;5;14;41;44;36;2;48;26;22;42;51;210
51;210;35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;17;39;16;8;30;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;38;10;54;29;58;5;14;41;44;36;2;48;26;22;42
35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;17;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;38;10;54;29;30;5;14;41;44;36;2;48;26;22;42;51;210
51;210;35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;17;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;38;10;54;29;30;5;14;41;44;36;2;48;26;22;42
35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;17;10;54;29;30;5;14;41;44;36;2;48;26;22;42;51;210
51;210;35;6;23;60;62;57;59;55;28;45;21;56;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;7;49;43;25;52;17;10;54;29;30;5;14;41;44;36;2;48;26;22;42
35;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;17;10;54;29;30;5;14;41;44;36;2;48;26;22;42;51;210
51;210;35;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;17;10;54;29;30;5;14;41;44;36;2;48;26;22;42
10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;17;35;54;29;30;5;14;41;44;36;2;48;26;22;42;51;210
51;210;10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;17;35;54;29;30;5;14;41;44;36;2;48;26;22;42
10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;35;54;29;30;5;14;41;44;36;17;48;26;22;42;51;210
51;210;10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;31;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;35;54;29;30;5;14;41;44;36;17;48;26;22;42
10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;35;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;41;44;36;17;48;26;22;42;51;210
51;210;10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;35;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;41;44;36;17;48;26;22;42
33;6;23;60;62;57;59;55;28;45;21;7;46;10;27;47;3;37;53;11;9;51;40;35;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;41;44;36;17;48;26;22;42;51;242
51;210;10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;35;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;41;44;36;17;48;26;22;42
10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;14;37;53;11;9;51;40;35;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;3;41;44;36;17;48;26;22;42;51;234
51;210;10;6;23;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;9;51;40;35;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;41;44;36;17;48;26;22;42
10;6;9;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;23;51;40;35;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;41;44;36;17;48;26;22;42;51;214
51;214;10;6;9;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;23;51;40;35;4;24;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;41;44;36;17;48;26;22;42
10;6;9;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;24;44;36;17;48;26;22;42;51;214
51;214;10;6;9;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;16;8;58;20;64;12;1;61;15;13;18;50;32;19;56;49;43;25;52;2;31;54;29;30;5;14;24;44;36;17;48;26;22;42
10;6;9;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;16;8;58;50;64;12;1;61;15;13;18;20;32;19;56;49;43;25;52;2;31;54;29;30;5;14;24;44;36;17;48;26;22;42;51;214
52;214;10;6;9;60;62;57;59;55;28;45;21;7;46;33;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;16;8;58;50;64;12;1;61;15;13;18;20;32;19;56;49;43;25;52;2;31;54;29;30;5;14;24;44;36;17;48;26;22;42
10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;16;8;58;50;64;12;1;61;15;13;18;20;32;19;56;49;43;25;52;2;31;54;29;30;33;14;24;44;36;17;48;26;22;42;52;222
52;222;10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;16;8;58;50;64;12;1;61;15;13;18;20;32;19;56;49;43;25;52;2;31;54;29;30;33;14;24;44;36;17;48;26;22;42
10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;16;8;58;50;64;12;1;61;15;13;22;20;32;19;56;49;43;25;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42;52;222
52;222;10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;16;8;58;50;64;12;1;61;15;13;22;20;32;19;56;49;43;25;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42
10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;25;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42;52;222
52;222;10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;25;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42
10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;15;58;50;64;16;1;61;8;13;22;20;32;19;56;49;43;25;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42;52;238
52;222;10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;47;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;25;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42
10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;25;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;47;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42;52;222
52;222;10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;25;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;47;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42
10;6;9;60;62;57;59;55;28;45;48;7;46;5;27;25;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;47;52;2;31;54;29;30;33;14;24;44;36;17;21;26;18;42;52;258
52;222;10;6;9;60;62;57;59;55;28;45;21;7;46;5;27;25;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;47;52;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42
10;6;9;60;62;57;59;55;28;45;21;7;46;52;27;25;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;47;5;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42;52;226
52;226;10;6;9;60;62;57;59;55;28;45;21;7;46;52;27;25;3;37;53;11;23;51;40;35;4;41;63;34;38;39;12;8;58;50;64;16;1;61;15;13;22;20;32;19;56;49;43;47;5;2;31;54;29;30;33;14;24;44;36;17;48;26;18;42
