"X1";"X280";"X53";"X62";"X20";"X58";"X27";"X12";"X48";"X33";"X21";"X59";"X36";"X15";"X25";"X46";"X57";"X47";"X28";"X52";"X18";"X24";"X56";"X29";"X37";"X54";"X32";"X22";"X26";"X40";"X2";"X8";"X16";"X11";"X44";"X19";"X51";"X45";"X3";"X17";"X49";"X42";"X50";"X13";"X60";"X55";"X30";"X63";"X14";"X4";"X9";"X35";"X7";"X1.1";"X6";"X31";"X10";"X38";"X39";"X64";"X43";"X23";"X34";"X5";"X41";"X61"
58;242;56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;12;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;62;24;49;52;9;34;41;54;25;40;44;17;48;36;5;13;43;22;45;50;55;42;11;2;47;60;33;38;23;29;57;59;37
56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;12;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;62;24;49;52;9;34;41;54;25;40;44;17;48;36;5;23;43;22;45;50;55;42;11;2;47;60;33;38;13;29;57;59;37;58;242
58;242;56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;12;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;62;24;49;52;9;34;41;54;25;40;44;17;48;36;5;23;43;22;45;50;55;42;11;2;47;60;33;38;13;29;57;59;37
56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;12;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;62;24;49;52;9;34;41;54;25;40;44;17;48;36;5;23;43;22;45;50;55;42;11;2;47;13;33;38;60;29;57;59;37;58;242
58;242;56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;12;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;62;24;49;52;9;34;41;54;25;40;44;17;48;36;5;23;43;22;45;50;55;42;11;2;47;13;33;38;60;29;57;59;37
56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;62;24;49;52;9;34;41;54;25;40;44;17;48;36;5;23;43;22;45;50;55;42;11;12;47;13;33;38;60;29;57;59;37;58;242
58;242;56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;62;24;49;52;9;34;41;54;25;40;44;17;48;36;5;23;43;22;45;50;55;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;54;25;40;44;62;48;36;5;23;43;22;45;50;55;42;11;12;47;13;33;38;60;29;57;59;37;58;242
59;242;56;20;63;14;10;46;15;30;27;64;21;26;32;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;54;25;40;44;62;48;36;5;23;43;22;45;50;55;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;14;50;46;15;30;27;64;21;26;32;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;54;25;40;44;62;48;36;5;23;43;22;45;10;55;42;11;12;47;13;33;38;60;29;57;59;37;59;242
59;242;56;20;63;14;50;46;15;30;27;64;21;26;32;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;54;25;40;44;62;48;36;5;23;43;22;45;10;55;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;14;50;46;15;30;27;64;21;26;45;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;54;25;40;44;62;48;36;5;23;43;22;32;10;55;42;11;12;47;13;33;38;60;29;57;59;37;59;242
59;242;56;20;63;14;50;46;15;30;27;64;21;26;45;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;54;25;40;44;62;48;36;5;23;43;22;32;10;55;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;14;50;46;15;30;27;64;21;26;45;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;55;42;11;12;47;13;33;38;60;29;57;59;37;59;236
59;236;56;20;63;14;50;46;15;30;27;64;21;26;45;8;6;2;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;55;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;14;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;55;42;11;12;47;13;33;38;60;29;57;59;37;59;240
59;240;56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;14;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;55;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;13;33;38;60;29;57;59;37;59;240
59;240;56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;2;50;46;15;55;27;64;21;26;45;8;6;30;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;13;33;38;60;29;57;59;37;59;248
59;240;56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;18;19;35;39;51;31;16;61;7;17;24;49;52;9;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;18;9;35;39;51;31;16;61;7;17;24;49;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;13;33;38;60;29;57;59;37;59;240
59;240;56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;18;9;35;39;51;31;16;61;7;17;24;49;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;13;33;38;60;29;57;59;37
56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;49;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;13;33;18;60;29;57;59;37;59;240
59;240;56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;49;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;13;33;18;60;29;57;59;37
56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;49;33;18;60;29;57;59;37;59;240
59;240;56;20;63;2;50;46;15;30;27;64;21;26;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;49;33;18;60;29;57;59;37
56;20;63;2;50;46;15;30;27;64;21;29;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;49;33;18;60;26;57;59;37;59;240
59;240;56;20;63;2;50;46;15;30;27;64;21;29;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;49;33;18;60;26;57;59;37
56;20;63;2;50;46;15;30;27;64;21;29;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;5;25;40;44;62;48;36;43;23;54;22;32;10;14;42;11;12;47;49;33;18;60;26;57;59;37;59;272
59;240;56;20;63;2;50;46;15;30;27;64;21;29;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;54;22;32;10;14;42;11;12;47;49;33;18;60;26;57;59;37
56;20;63;2;50;46;15;30;27;64;21;29;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;60;54;57;59;37;59;240
59;240;56;20;63;2;50;46;15;30;27;64;21;29;45;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;60;54;57;59;37
56;20;63;2;50;46;15;30;27;64;45;29;21;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;60;54;57;59;37;59;236
59;236;56;20;63;2;50;46;15;30;27;64;45;29;21;8;6;55;4;3;1;28;58;53;38;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;60;54;57;59;37
56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;60;54;57;59;37;59;208
59;208;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;60;54;57;59;37
56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37;59;208
59;208;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;31;16;61;7;17;24;13;60;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;59;54;57;52;37;59;210
59;208;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;14;25;40;44;62;48;36;5;23;26;22;32;10;43;42;11;12;47;49;33;18;59;54;57;60;37;59;232
59;208;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;31;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;26;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;26;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;31;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37;59;208
59;208;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;26;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;31;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
56;20;63;2;50;46;15;30;27;38;45;43;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;26;16;61;7;17;24;13;52;19;34;41;29;25;40;44;62;48;36;5;23;31;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37;59;220
59;208;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;26;16;61;7;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;31;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;26;16;61;31;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37;59;208
60;208;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;51;26;16;61;31;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;31;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37;60;212
60;212;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;31;17;24;13;52;19;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;31;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37;60;212
60;212;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;31;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
56;20;63;29;50;46;15;30;27;38;45;2;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;31;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37;60;216
60;212;56;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;31;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
31;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37;60;212
60;212;31;20;63;2;50;46;15;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;32;10;14;42;11;12;47;49;33;18;59;54;57;60;37
31;20;63;2;50;46;32;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;15;10;14;42;11;12;47;49;33;18;59;54;57;60;37;60;212
60;212;31;20;63;2;50;46;32;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;26;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;15;10;14;42;11;12;47;49;33;18;59;54;57;60;37
31;20;63;2;50;46;32;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;15;10;14;42;11;12;47;26;33;18;59;54;57;60;37;60;208
60;208;31;20;63;2;50;46;32;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;7;22;15;10;14;42;11;12;47;26;33;18;59;54;57;60;37
31;20;63;2;50;46;32;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;22;15;10;14;42;11;12;47;26;7;18;59;54;57;60;37;60;208
60;208;31;20;63;2;50;46;32;30;27;38;45;29;21;8;6;55;4;3;1;28;58;53;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;22;15;10;14;42;11;12;47;26;7;18;59;54;57;60;37
31;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;4;3;1;28;58;30;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;22;15;10;14;42;11;12;47;26;7;18;59;54;57;60;37;60;206
60;206;31;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;4;3;1;28;58;30;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;22;15;10;14;42;11;12;47;26;7;18;59;54;57;60;37
31;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;30;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;22;15;10;14;42;11;12;47;26;4;18;59;54;57;60;37;60;198
60;198;31;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;30;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;22;15;10;14;42;11;12;47;26;4;18;59;54;57;60;37
31;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;30;15;10;14;42;11;12;47;26;4;18;59;54;57;60;37;60;196
60;196;31;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;30;15;10;14;42;11;12;47;26;4;18;59;54;57;60;37
31;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;34;13;52;41;43;25;40;44;62;48;36;5;23;33;30;15;10;14;42;11;12;47;26;4;18;59;54;57;60;37;60;224
60;196;31;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;30;15;10;14;42;11;12;47;26;4;18;59;54;57;60;37
60;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;30;15;10;14;42;11;12;47;26;4;18;59;54;57;31;37;60;196
60;196;60;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;30;15;10;14;42;11;12;47;26;4;18;59;54;57;31;37
60;20;52;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;63;13;34;41;43;25;40;44;62;48;36;5;23;33;30;15;10;14;42;11;12;47;26;4;18;59;54;57;31;37;60;204
60;196;60;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;23;33;30;15;10;14;42;11;12;47;26;4;18;59;54;57;31;37
60;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;54;33;30;15;10;14;42;11;12;47;26;4;18;59;23;57;31;37;60;196
60;196;60;20;63;2;50;46;32;53;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;43;25;40;44;62;48;36;5;54;33;30;15;10;14;42;11;12;47;26;4;18;59;23;57;31;37
60;20;63;2;50;46;32;43;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;53;25;40;44;62;48;36;5;54;33;30;15;10;14;42;11;12;47;26;4;18;59;23;57;31;37;60;216
60;216;60;20;63;2;50;46;32;43;27;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;53;25;40;44;62;48;36;5;54;33;30;15;10;14;42;11;12;47;26;4;18;59;23;57;31;37
60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;53;25;40;44;62;48;36;5;54;33;30;15;10;14;42;11;12;47;27;4;18;59;23;57;31;37;60;216
60;216;60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;53;25;40;44;62;48;36;5;54;33;30;15;10;14;42;11;12;47;27;4;18;59;23;57;31;37
60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;25;41;53;34;40;44;62;48;36;5;54;33;30;15;10;14;42;11;12;47;27;4;18;59;23;57;31;37;60;240
60;216;60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;53;25;40;44;62;48;36;5;54;33;30;15;10;14;42;11;12;47;27;4;18;59;23;57;31;37
60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;53;25;40;44;62;48;36;5;54;33;11;15;10;14;42;30;12;47;27;4;18;59;23;57;31;37;60;216
60;216;60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;53;25;40;44;62;48;36;5;54;33;11;15;10;14;42;30;12;47;27;4;18;59;23;57;31;37
60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;12;25;40;44;62;48;36;5;54;33;11;15;10;14;42;30;53;47;27;4;18;59;23;57;31;37;60;192
60;192;60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;55;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;12;25;40;44;62;48;36;5;54;33;11;15;10;14;42;30;53;47;27;4;18;59;23;57;31;37
60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;25;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;40;44;62;48;36;5;54;33;11;15;10;14;42;30;53;47;27;4;18;59;23;57;31;37;60;192
61;192;60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;25;7;3;1;28;58;22;64;9;35;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;40;44;62;48;36;5;54;33;11;15;10;14;42;30;53;47;27;4;18;59;23;57;31;37
60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;25;7;3;1;28;58;22;64;9;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;40;44;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37;61;192
61;192;60;20;63;2;50;46;32;43;26;38;45;29;21;8;6;25;7;3;1;28;58;22;64;9;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;40;44;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37
60;20;63;2;50;46;32;44;26;38;45;29;21;8;6;25;7;3;1;28;58;22;64;9;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;40;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37;61;188
61;188;60;20;63;2;50;46;32;44;26;38;45;29;21;8;6;25;7;3;1;28;58;22;64;9;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;40;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37
60;20;63;2;50;46;32;44;26;38;45;29;21;8;6;25;7;3;1;28;58;40;64;9;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37;61;186
61;186;60;20;63;2;50;46;32;44;26;38;45;29;21;8;6;25;7;3;1;28;58;40;64;9;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37
60;20;63;2;50;46;32;9;26;38;45;29;21;8;6;25;7;3;1;28;58;40;64;44;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37;61;182
61;182;60;20;63;2;50;46;32;9;26;38;45;29;21;8;6;25;7;3;1;28;58;40;64;44;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37
60;20;63;2;50;46;32;9;26;38;45;29;21;8;6;25;7;3;1;61;58;40;64;44;27;39;16;49;51;28;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37;61;194
61;182;60;20;63;2;50;46;32;9;26;38;45;29;21;8;6;25;7;3;1;28;58;40;64;44;27;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37
60;20;63;2;27;46;32;9;26;38;45;29;21;8;6;25;7;3;1;28;58;40;64;44;50;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37;61;182
61;182;60;20;63;2;27;46;32;9;26;38;45;29;21;8;6;25;7;3;1;28;58;40;64;44;50;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;42;30;53;47;35;4;18;59;23;57;31;37
60;20;63;2;27;46;32;9;26;38;45;29;21;8;6;25;42;3;1;28;58;40;64;44;50;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;7;30;53;47;35;4;18;59;23;57;31;37;61;178
61;178;60;20;63;2;27;46;32;9;26;38;45;29;21;8;6;25;42;3;1;28;58;40;64;44;50;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;7;30;53;47;35;4;18;59;23;57;31;37
60;20;63;2;27;25;32;9;26;38;45;29;21;8;6;46;42;3;1;28;58;40;64;44;50;39;16;49;51;61;56;17;24;19;52;13;34;41;12;55;22;43;62;48;36;5;54;33;11;15;10;14;7;30;53;47;35;4;18;59;23;57;31;37;61;206
