"X1";"X27752";"X28";"X23";"X13";"X29";"X16";"X8";"X31";"X21";"X15";"X26";"X4";"X3";"X7";"X22";"X19";"X9";"X1.1";"X10";"X12";"X14";"X5";"X18";"X30";"X32";"X20";"X27";"X6";"X11";"X17";"X2";"X25";"X24"
32;26;24;27;31;22;11;15;16;6;12;4;7;21;20;28;23;17;3;14;10;8;13;25;19;18;1;2;9;30;29;5;143;20114
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;7;19;21;28;23;17;3;14;10;8;13;25;20;18;1;2;9;30;29;5;143;20234
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;23;27;31;22;11;15;16;6;12;4;7;19;20;28;24;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5;143;20054
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;8;17;3;14;10;23;13;25;21;18;1;2;9;30;29;5;143;20336
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;13;4;7;19;20;28;23;17;3;14;10;8;12;25;21;18;1;2;9;30;29;5;143;21074
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;7;29;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;19;5;143;20514
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;1;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;11;2;9;30;29;5;143;22634
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;2;3;14;10;8;13;25;21;18;1;17;9;30;29;5;143;20704
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;29;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;26;5;143;20954
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;19;24;27;31;22;11;15;16;6;12;4;7;26;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5;143;20494
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;10;4;7;19;20;28;23;17;3;14;12;8;13;25;21;18;1;2;9;30;29;5;143;20474
143;19954;32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5;143;19954
143;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;2;19;20;28;23;17;3;14;10;8;13;25;21;18;1;7;9;30;29;5;143;20714
143;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
13;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;32;25;21;18;1;2;9;30;29;5;143;21268
143;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;21;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;26;18;1;2;9;30;29;5;143;20834
143;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;17;6;12;4;7;19;20;28;23;16;3;14;10;8;13;25;21;18;1;2;9;30;29;5;143;22318
143;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;28;24;11;15;16;6;12;4;7;19;20;31;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5;143;20034
144;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;31;9;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;24;30;29;5;144;22326
144;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
31;26;22;27;32;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5;144;20054
144;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;1;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;31;2;9;30;29;5;144;21644
144;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;5;2;9;30;29;1;144;20034
144;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;29;21;18;1;2;9;30;25;5;144;20114
144;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;3;6;12;4;7;19;20;28;23;17;16;14;10;8;13;25;21;18;1;2;9;30;29;5;144;20074
144;19954;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;3;14;10;8;13;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5;144;19734
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;8;10;3;25;21;18;1;2;9;30;29;5;144;20334
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;29;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;27;5;144;21194
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;1;20;28;23;17;13;14;10;8;3;25;21;18;19;2;9;30;29;5;144;19842
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;23;12;4;7;19;20;28;6;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5;144;21120
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;9;17;13;14;10;8;3;25;21;18;1;2;23;30;29;5;144;21960
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;5;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;28;144;21246
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
13;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;32;14;10;8;3;25;21;18;1;2;9;30;29;5;144;20918
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;4;6;12;16;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5;144;19914
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
1;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;32;2;9;30;29;5;144;21282
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;2;18;1;21;9;30;29;5;144;20378
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;4;11;15;16;6;12;24;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5;144;20628
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;1;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;15;2;9;30;29;5;144;21294
144;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
24;26;22;27;31;32;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5;144;20054
145;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;25;10;8;3;14;21;18;1;2;9;30;29;5;145;20410
145;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;20;24;11;15;16;6;12;4;7;19;31;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5;145;20254
145;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
5;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;32;145;20466
145;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;3;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;11;25;21;18;1;2;9;30;29;5;145;20654
145;19734;32;26;22;27;31;24;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;145;19714
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;30;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;16;29;5;145;20488
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;25;10;8;7;14;21;18;1;2;9;30;29;5;145;20390
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;1;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;11;2;9;30;29;5;145;22234
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;8;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;27;7;25;21;18;1;2;9;30;29;5;145;20242
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;3;19;29;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;20;5;145;20154
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;21;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;22;18;1;2;9;30;29;5;145;20334
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;14;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;22;10;8;7;25;21;18;1;2;9;30;29;5;145;21268
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;17;12;4;3;19;20;28;23;6;13;14;10;8;7;25;21;18;1;2;9;30;29;5;145;20702
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;30;8;7;25;21;18;1;2;9;10;29;5;145;20492
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;3;6;12;4;16;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;145;20554
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;5;10;8;7;25;21;18;1;2;9;30;29;14;145;20234
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;5;7;25;21;18;1;2;9;30;29;8;145;20454
145;19714;32;26;22;27;31;24;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;145;19714
145;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;12;16;6;15;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;145;19994
145;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;29;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;19;5;145;20434
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;7;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;11;25;21;18;1;2;9;30;29;5;146;20074
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;9;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;11;30;29;5;146;20914
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;29;10;8;7;25;21;18;1;2;9;30;14;5;146;20206
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;18;13;14;10;8;7;25;21;17;1;2;9;30;29;5;146;20254
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;7;28;23;17;13;14;10;8;20;25;21;18;1;2;9;30;29;5;146;20462
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;9;7;25;21;18;1;2;8;30;29;5;146;21034
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;29;9;30;2;5;146;20630
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5;146;19734
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;5;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;22;146;20932
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;1;8;7;25;21;18;10;2;9;30;29;5;146;20774
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;2;18;1;21;9;30;29;5;146;20518
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;13;3;19;20;28;23;17;4;14;10;8;7;25;21;18;1;2;9;30;29;5;146;20554
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;10;4;3;19;20;28;23;17;13;14;12;8;7;25;21;18;1;2;9;30;29;5;146;20154
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;25;10;8;7;14;21;18;1;2;9;30;29;5;146;20390
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;9;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;15;30;29;5;146;20454
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;5;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;12;146;20594
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;30;21;18;1;2;9;25;29;5;146;19874
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;23;28;20;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;146;19954
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;2;8;7;25;21;18;1;10;9;30;29;5;146;20514
146;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;15;22;11;31;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;146;20220
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;21;25;7;18;1;2;9;30;29;5;147;20632
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;1;18;2;9;30;29;5;147;21878
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;25;10;8;7;14;21;18;1;2;9;30;29;5;147;20390
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;1;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;11;2;9;30;29;5;147;22234
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;8;17;13;14;10;23;7;25;21;18;1;2;9;30;29;5;147;20096
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;2;8;7;25;21;18;1;10;9;30;29;5;147;20514
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;2;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;27;9;30;29;5;147;21436
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;2;8;7;25;21;18;1;10;9;30;29;5;147;20514
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;8;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;31;7;25;21;18;1;2;9;30;29;5;147;20230
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;5;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;3;147;20554
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;29;1;2;9;30;18;5;147;20274
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;6;16;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;147;20154
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;29;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;24;5;147;20774
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;6;27;31;22;11;15;16;24;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;147;20886
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;14;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;26;10;8;7;25;21;18;1;2;9;30;29;5;147;20704
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;11;22;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;147;21218
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;23;20;28;19;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5;147;20394
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;7;19;20;28;23;17;13;14;10;8;3;25;21;18;1;2;9;30;29;5;147;19734
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;7;8;25;21;18;1;2;9;30;29;5;147;19794
147;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;29;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;19;5;147;20434
148;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;9;28;23;17;13;14;10;8;7;25;21;18;1;2;20;30;29;5;148;21766
148;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;10;14;8;7;25;21;18;1;2;9;30;29;5;148;19854
148;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
32;26;24;27;31;22;11;15;16;6;12;4;13;19;20;28;23;17;3;14;10;8;7;25;21;18;1;2;9;30;29;5;148;21074
148;19714;32;26;24;27;31;22;11;15;16;6;12;4;3;19;20;28;23;17;13;14;10;8;7;25;21;18;1;2;9;30;29;5
