"X1";"X306";"X61";"X59";"X7";"X24";"X21";"X20";"X54";"X63";"X9";"X19";"X38";"X27";"X44";"X15";"X50";"X51";"X28";"X5";"X12";"X48";"X4";"X39";"X42";"X29";"X31";"X32";"X11";"X2";"X1.1";"X13";"X43";"X25";"X14";"X57";"X47";"X46";"X17";"X36";"X53";"X26";"X30";"X33";"X58";"X41";"X60";"X55";"X10";"X22";"X23";"X40";"X56";"X49";"X6";"X62";"X37";"X18";"X35";"X3";"X45";"X8";"X64";"X34";"X16";"X52"
35;9;56;45;8;40;22;64;10;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;17;19;44;11;3;2;50;47;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;4;34;15;63;244
63;238;35;47;56;45;8;40;22;64;10;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;17;19;44;11;3;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;4;34;15
35;47;56;45;8;40;22;64;10;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;17;19;4;11;3;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;44;34;15;63;234
63;234;35;47;56;45;8;40;22;64;10;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;17;19;4;11;3;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;44;34;15
35;47;56;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;17;10;4;11;3;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;44;34;15;63;234
63;234;35;47;56;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;17;10;4;11;3;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;44;34;15
35;47;56;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;44;34;15;63;230
63;230;35;47;56;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;44;34;15
35;47;56;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;15;34;44;63;230
63;230;35;47;56;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;26;59;12;51;14;58;46;16;52;61;23;42;37;57;15;34;44
35;26;56;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;51;14;58;46;16;52;61;23;42;37;57;15;34;44;63;230
63;230;35;26;56;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;7;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;51;14;58;46;16;52;61;23;42;37;57;15;34;44
35;26;7;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;56;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;51;14;58;46;16;52;61;23;42;37;57;15;34;44;63;228
63;228;35;26;7;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;25;24;30;31;6;43;56;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;51;14;58;46;16;52;61;23;42;37;57;15;34;44
35;26;7;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;51;24;30;31;6;43;56;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;25;14;58;46;16;52;61;23;42;37;57;15;34;44;63;228
63;228;35;26;7;45;8;40;22;64;19;55;38;53;60;41;49;27;62;1;21;5;51;24;30;31;6;43;56;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;25;14;58;46;16;52;61;23;42;37;57;15;34;44
35;26;7;45;8;40;22;64;19;55;38;53;60;41;61;27;62;1;21;5;51;24;30;31;6;43;56;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;25;14;58;46;16;52;49;23;42;37;57;15;34;44;63;212
63;212;35;26;7;45;8;40;22;64;19;55;38;53;60;41;61;27;62;1;21;5;51;24;30;31;6;43;56;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;25;14;58;46;16;52;49;23;42;37;57;15;34;44
35;26;7;45;8;40;22;64;19;55;38;53;60;41;61;27;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;25;14;58;46;16;52;49;23;42;37;24;15;34;44;63;202
63;202;35;26;7;45;8;40;22;64;19;55;38;53;60;41;61;27;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;2;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;25;14;58;46;16;52;49;23;42;37;24;15;34;44
35;26;7;45;8;40;22;64;19;55;38;53;60;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;25;14;58;46;16;52;49;23;42;37;24;15;34;44;63;202
63;202;35;26;7;45;8;40;22;64;19;55;38;53;60;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;59;12;25;14;58;46;16;52;49;23;42;37;24;15;34;44
35;59;7;45;8;40;22;64;19;55;38;53;60;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;26;12;25;14;58;46;16;52;49;23;42;37;24;15;34;44;63;202
64;202;35;59;7;45;8;40;22;64;19;55;38;53;60;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;26;12;25;14;58;46;16;52;49;23;42;37;24;15;34;44
35;59;7;45;8;40;22;64;19;55;38;53;60;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;26;12;25;14;58;15;16;52;49;23;42;37;24;46;34;44;64;202
64;202;35;59;7;45;8;40;22;64;19;55;38;53;60;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;47;26;12;25;14;58;15;16;52;49;23;42;37;24;46;34;44
35;59;7;45;8;40;22;64;19;55;38;53;60;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;52;49;23;42;37;24;46;34;44;64;202
64;202;35;59;7;45;8;40;22;64;19;55;38;53;60;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;52;49;23;42;37;24;46;34;44
35;60;7;45;8;40;22;64;19;55;38;53;59;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;52;49;23;42;37;24;46;34;44;64;202
64;202;35;60;7;45;8;40;22;64;19;55;38;53;59;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;52;49;23;42;37;24;46;34;44
35;60;52;45;8;40;22;64;19;55;38;53;59;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;24;46;34;44;64;202
64;202;35;60;52;45;8;40;22;64;19;55;38;53;59;41;61;2;62;1;21;5;51;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;24;46;34;44
35;60;52;45;8;40;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;24;46;34;44;64;210
64;210;35;60;52;45;8;40;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;43;56;3;10;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;24;46;34;44
35;60;52;45;8;40;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;43;56;3;24;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;10;46;34;44;64;210
64;210;35;60;52;45;8;40;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;43;56;3;24;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;10;46;34;44
35;60;52;45;8;43;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;24;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;10;46;34;44;64;214
64;214;35;60;52;45;8;43;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;24;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;29;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;10;46;34;44
35;60;52;29;8;43;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;24;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;10;46;34;44;64;214
64;214;35;60;52;29;8;43;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;24;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;10;46;34;44
35;60;52;29;8;24;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;10;46;34;44;64;214
64;214;35;60;52;29;8;24;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;26;12;47;14;58;15;16;7;49;23;42;37;10;46;34;44
35;60;52;29;8;24;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;47;14;58;15;16;7;49;23;42;37;10;46;34;44;64;214
64;214;35;60;52;29;8;24;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;47;14;58;15;16;7;49;23;42;37;10;46;34;44
35;60;52;29;8;24;22;64;19;55;51;53;59;41;61;2;62;1;20;5;38;57;30;31;6;40;56;3;43;4;11;17;27;50;9;39;54;21;18;36;33;32;13;48;45;63;28;25;12;26;47;14;58;15;16;7;49;23;42;37;10;46;34;44;64;222
64;214;35;60;52;29;8;24;22;64;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;31;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;47;14;58;15;16;7;49;23;42;37;10;46;34;44
35;60;52;29;8;24;22;31;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;64;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;47;14;58;15;16;7;49;23;42;37;10;46;34;44;64;222
64;222;35;60;52;29;8;24;22;31;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;64;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;47;14;58;15;16;7;49;23;42;37;10;46;34;44
35;60;52;29;8;24;22;31;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;64;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44;64;222
64;222;35;60;52;29;8;24;22;31;19;55;51;53;59;41;61;2;62;1;21;5;38;57;30;64;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;24;22;31;19;55;51;53;59;41;61;2;62;1;21;5;38;57;35;64;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44;64;222
64;222;30;60;52;29;8;24;22;31;19;55;51;53;59;41;61;2;62;1;21;5;38;57;35;64;6;40;56;3;43;4;11;17;27;50;9;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;24;22;31;9;55;51;53;59;41;61;2;62;1;21;5;38;57;35;64;6;40;56;3;43;4;11;17;27;50;19;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44;64;220
64;220;30;60;52;29;8;24;22;31;9;55;51;53;59;41;61;2;62;1;21;5;38;57;35;64;6;40;56;3;43;4;11;17;27;50;19;39;54;20;18;36;33;32;13;48;45;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;24;22;31;9;55;51;53;59;41;61;2;62;1;21;5;38;57;35;64;6;33;56;3;43;4;11;17;27;50;19;39;54;20;18;36;40;32;13;48;45;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44;64;220
64;220;30;60;52;29;8;24;22;31;9;55;51;53;59;41;61;2;62;1;21;5;38;57;35;64;6;33;56;3;43;4;11;17;27;50;19;39;54;20;18;36;40;32;13;48;45;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;24;22;31;9;55;51;53;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;11;17;27;50;19;39;54;20;18;36;40;32;13;48;35;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44;64;220
64;220;30;60;52;29;8;24;22;31;9;55;51;53;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;11;17;27;50;19;39;54;20;18;36;40;32;13;48;35;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;24;22;31;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;40;32;13;48;35;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44;64;220
64;220;30;60;52;29;8;24;22;31;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;40;32;13;48;35;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;24;22;31;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;3;56;43;4;53;17;27;50;19;39;54;20;18;36;40;32;13;48;35;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44;64;224
64;220;30;60;52;29;8;24;22;31;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;40;32;13;48;35;63;28;25;12;26;37;14;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;24;22;31;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;35;63;28;25;12;26;37;40;58;15;16;7;49;23;42;47;10;46;34;44;64;220
65;220;30;60;52;29;8;24;22;31;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;35;63;28;25;12;26;37;40;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;24;22;31;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;34;50;19;39;54;20;18;36;14;32;13;48;35;63;28;25;12;26;37;40;58;15;16;7;49;23;42;47;10;46;27;44;65;226
65;220;30;60;52;29;8;24;22;31;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;35;63;28;25;12;26;37;40;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;35;63;28;25;12;26;37;40;58;15;16;7;49;23;42;47;10;46;34;44;65;220
65;220;30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;35;63;28;25;12;26;37;40;58;15;16;7;49;23;42;47;10;46;34;44
30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;16;7;49;23;42;47;35;46;34;44;65;220
65;220;30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;16;7;49;23;42;47;35;46;34;44
30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;23;7;49;16;42;47;35;46;34;44;65;220
65;220;30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;2;62;1;21;5;38;57;45;64;6;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;23;7;49;16;42;47;35;46;34;44
30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;23;7;49;16;42;47;35;46;34;44;65;220
65;220;30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;56;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;23;7;49;16;42;47;35;46;34;44
30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;23;7;56;16;42;47;35;46;34;44;65;212
65;212;30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;23;7;56;16;42;47;35;46;34;44
30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;47;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;23;7;56;16;42;4;35;46;34;44;65;220
65;212;30;60;52;29;8;31;22;24;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;15;23;7;56;16;42;47;35;46;34;44
30;60;52;29;8;31;22;15;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;24;23;7;56;16;42;47;35;46;34;44;65;212
65;212;30;60;52;29;8;31;22;15;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;26;37;40;58;24;23;7;56;16;42;47;35;46;34;44
30;60;52;29;8;31;22;15;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;35;37;40;58;24;23;7;56;16;42;47;26;46;34;44;65;212
65;212;30;60;52;29;8;31;22;15;9;55;51;11;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;35;37;40;58;24;23;7;56;16;42;47;26;46;34;44
30;60;52;29;8;31;22;15;9;55;51;58;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;35;37;40;11;24;23;7;56;16;42;47;26;46;34;44;65;212
65;212;30;60;52;29;8;31;22;15;9;55;51;58;59;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;35;37;40;11;24;23;7;56;16;42;47;26;46;34;44
30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;35;37;40;11;24;23;7;56;16;42;47;26;46;34;44;65;216
65;216;30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;25;12;35;37;40;11;24;23;7;56;16;42;47;26;46;34;44
30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;11;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;44;65;216
65;216;30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;11;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;44
30;60;59;29;8;31;22;15;9;55;51;58;52;35;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;11;12;41;37;40;25;24;23;7;56;16;42;47;26;46;34;44;65;224
65;216;30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;5;38;57;45;64;2;33;49;3;43;4;53;17;27;50;19;39;54;20;18;36;14;32;13;48;10;63;28;11;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;44
30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;50;19;39;54;20;18;36;14;32;13;48;10;63;28;11;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;44;65;220
65;220;30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;50;19;39;54;20;18;36;14;32;13;48;10;63;28;11;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;44
30;60;59;29;8;31;22;15;9;17;51;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;55;5;50;19;39;54;20;18;36;14;32;13;48;10;63;28;11;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;44;65;238
65;220;30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;50;19;39;54;20;18;36;14;32;13;48;10;63;28;11;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;44
30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;50;19;39;54;20;18;36;14;32;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11;65;220
65;220;30;60;59;29;8;31;22;15;9;55;51;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;50;19;39;54;20;18;36;14;32;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11
30;60;59;29;8;31;22;15;9;51;55;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;50;19;39;54;20;18;36;14;32;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11;65;220
65;220;30;60;59;29;8;31;22;15;9;51;55;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;50;19;39;54;20;18;36;14;32;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11
30;60;59;29;8;31;22;15;9;51;55;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;32;19;39;54;20;18;36;14;50;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11;65;220
65;220;30;60;59;29;8;31;22;15;9;51;55;58;52;41;61;6;62;1;21;27;38;57;45;64;2;33;49;3;43;4;53;17;5;32;19;39;54;20;18;36;14;50;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11
30;60;59;29;8;45;22;15;9;51;55;58;52;41;61;6;62;1;21;27;38;57;31;64;2;33;49;3;43;4;53;17;5;32;19;39;54;20;18;36;14;50;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11;65;216
65;216;30;60;59;29;8;45;22;15;9;51;55;58;52;41;61;6;62;1;21;27;38;57;31;64;2;33;49;3;43;4;53;17;5;32;19;39;54;20;18;36;14;50;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11
30;60;59;29;8;45;22;15;9;51;55;58;52;41;61;6;62;1;21;27;38;57;31;64;2;33;18;3;43;4;53;17;5;32;19;39;54;20;49;36;14;50;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11;65;216
66;216;30;60;59;29;8;45;22;15;9;51;55;58;52;41;61;6;62;1;21;27;38;57;31;64;2;33;18;3;43;4;53;17;5;32;19;39;54;20;49;36;14;50;13;48;10;63;28;44;12;35;37;40;25;24;23;7;56;16;42;47;26;46;34;11
