"X1";"X258";"X13";"X57";"X15";"X18";"X8";"X38";"X62";"X24";"X50";"X54";"X12";"X11";"X33";"X3";"X61";"X32";"X22";"X59";"X16";"X34";"X21";"X9";"X55";"X31";"X63";"X30";"X42";"X46";"X51";"X26";"X48";"X52";"X60";"X43";"X56";"X14";"X7";"X28";"X36";"X20";"X37";"X47";"X41";"X23";"X39";"X10";"X25";"X64";"X49";"X1.1";"X2";"X6";"X35";"X19";"X27";"X45";"X17";"X44";"X5";"X58";"X4";"X53";"X29";"X40"
13;29;26;49;34;46;39;14;41;31;50;30;10;56;25;6;19;22;64;8;54;51;3;57;18;60;40;4;32;58;1;44;21;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;12;28;35;2;43;59;23;27;42;17;47;54;284
55;284;13;29;26;49;34;46;39;14;41;31;50;30;10;56;25;6;19;22;64;8;54;51;3;57;18;60;40;4;32;58;1;44;21;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;12;28;35;2;43;59;23;27;42;17;47
13;29;26;49;34;46;39;14;41;31;50;30;10;56;25;6;19;22;64;8;54;12;3;57;18;60;40;4;32;58;1;44;21;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;51;28;35;2;43;59;23;27;42;17;47;55;288
55;288;13;29;26;49;34;46;39;14;41;31;50;30;10;56;25;6;19;22;64;8;54;12;3;57;18;60;40;4;32;58;1;44;21;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;51;28;35;2;43;59;23;27;42;17;47
13;29;26;49;34;46;39;14;41;31;50;30;10;56;25;6;19;22;64;8;54;12;3;57;18;60;40;4;32;44;1;58;21;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;51;28;35;2;43;59;23;27;42;17;47;55;292
55;288;13;29;26;49;34;46;39;14;41;31;50;30;10;56;25;6;19;22;64;8;54;12;3;57;18;60;40;4;32;58;1;44;21;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;51;28;35;2;43;59;23;27;42;17;47
13;29;26;49;34;46;39;14;41;31;50;30;10;56;25;6;19;22;64;2;54;12;3;57;18;60;40;4;32;58;1;44;21;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;51;28;35;8;43;59;23;27;42;17;47;55;292
55;292;13;29;26;49;34;46;39;14;41;31;50;30;10;56;25;6;19;22;64;2;54;12;3;57;18;60;40;4;32;58;1;44;21;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;51;28;35;8;43;59;23;27;42;17;47
13;29;26;49;34;46;39;14;41;21;50;30;10;56;25;6;19;22;64;2;54;12;3;57;18;60;40;4;32;58;1;44;31;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;51;28;35;8;43;59;23;27;42;17;47;55;284
55;284;13;29;26;49;34;46;39;14;41;21;50;30;10;56;25;6;19;22;64;2;54;12;3;57;18;60;40;4;32;58;1;44;31;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;11;51;28;35;8;43;59;23;27;42;17;47
13;29;26;49;34;46;39;14;41;21;50;30;10;56;25;6;19;22;64;2;54;12;3;57;11;60;40;4;32;58;1;44;31;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;18;51;28;35;8;43;59;23;27;42;17;47;55;284
55;284;13;29;26;49;34;46;39;14;41;21;50;30;10;56;25;6;19;22;64;2;54;12;3;57;11;60;40;4;32;58;1;44;31;63;36;33;16;52;7;37;62;61;55;5;53;20;9;48;15;38;45;24;18;51;28;35;8;43;59;23;27;42;17;47
13;29;26;49;20;46;39;14;41;21;50;30;10;56;25;6;19;22;64;2;54;12;3;57;11;60;40;4;32;58;1;44;31;63;36;33;16;52;7;37;62;61;55;5;53;34;9;48;15;38;45;24;18;51;28;35;8;43;59;23;27;42;17;47;55;288
55;288;13;29;26;49;20;46;39;14;41;21;50;30;10;56;25;6;19;22;64;2;54;12;3;57;11;60;40;4;32;58;1;44;31;63;36;33;16;52;7;37;62;61;55;5;53;34;9;48;15;38;45;24;18;51;28;35;8;43;59;23;27;42;17;47
13;29;26;49;20;46;39;14;41;21;50;30;10;56;25;54;19;22;64;2;6;12;3;57;11;60;40;4;32;58;1;44;31;63;36;33;16;52;7;37;62;61;55;5;53;34;9;48;15;38;45;24;18;51;28;35;8;43;59;23;27;42;17;47;55;288
55;288;13;29;26;49;20;46;39;14;41;21;50;30;10;56;25;54;19;22;64;2;6;12;3;57;11;60;40;4;32;58;1;44;31;63;36;33;16;52;7;37;62;61;55;5;53;34;9;48;15;38;45;24;18;51;28;35;8;43;59;23;27;42;17;47
13;29;26;49;20;46;39;14;41;21;50;30;10;56;25;54;19;22;64;2;6;12;3;57;11;33;40;4;32;58;1;44;31;63;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;38;45;24;18;51;28;35;8;43;59;23;27;42;17;47;55;288
55;288;13;29;26;49;20;46;39;14;41;21;50;30;10;56;25;54;19;22;64;2;6;12;3;57;11;33;40;4;32;58;1;44;31;63;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;38;45;24;18;51;28;35;8;43;59;23;27;42;17;47
13;29;26;49;20;46;39;14;41;21;50;30;10;56;25;54;19;22;64;2;6;12;3;57;11;33;40;4;32;58;1;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;63;45;24;18;51;28;35;8;43;59;23;27;42;17;47;55;288
55;288;13;29;26;49;20;46;39;14;41;21;50;30;10;56;25;54;19;22;64;2;6;12;3;57;11;33;40;4;32;58;1;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;63;45;24;18;51;28;35;8;43;59;23;27;42;17;47
13;29;26;49;19;46;39;14;41;21;50;30;10;56;25;54;20;22;64;2;6;12;3;57;11;33;40;4;32;58;1;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;63;45;24;18;51;28;35;8;43;59;23;27;42;17;47;55;280
55;280;13;29;26;49;19;46;39;14;41;21;50;30;10;56;25;54;20;22;64;2;6;12;3;57;11;33;40;4;32;58;1;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;63;45;24;18;51;28;35;8;43;59;23;27;42;17;47
13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;20;22;64;2;6;12;3;57;11;33;40;4;32;58;1;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;63;45;24;18;51;28;35;8;43;59;23;27;42;17;41;55;280
55;280;13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;20;22;64;2;6;12;3;57;11;33;40;4;32;58;1;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;63;45;24;18;51;28;35;8;43;59;23;27;42;17;41
13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;1;22;64;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;63;45;24;18;51;28;35;8;43;59;23;27;42;17;41;55;280
55;280;13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;1;22;64;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;63;45;24;18;51;28;35;8;43;59;23;27;42;17;41
13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;1;22;64;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;51;45;24;18;63;28;35;8;43;59;23;27;42;17;41;55;280
55;280;13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;1;22;64;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;51;45;24;18;63;28;35;8;43;59;23;27;42;17;41
13;29;26;49;19;46;14;39;47;21;50;30;10;56;25;54;1;22;64;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;51;45;24;18;63;28;35;8;43;59;23;27;42;17;41;55;288
55;280;13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;1;22;64;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;16;52;7;37;62;61;55;5;53;34;9;48;15;51;45;24;18;63;28;35;8;43;59;23;27;42;17;41
13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;1;22;64;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;63;28;35;8;43;59;23;27;42;17;41;55;280
55;280;13;29;26;49;19;46;39;14;47;21;50;30;10;56;25;54;1;22;64;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;63;28;35;8;43;59;23;27;42;17;41
13;29;26;49;19;46;39;14;47;21;50;30;64;56;25;54;1;22;10;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;63;28;35;8;43;59;23;27;42;17;41;55;264
55;264;13;29;26;49;19;46;39;14;47;21;50;30;64;56;25;54;1;22;10;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;63;28;35;8;43;59;23;27;42;17;41
13;29;26;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;10;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;55;264
55;264;13;29;26;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;10;2;6;12;3;57;11;33;40;4;32;58;20;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;26;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;10;2;6;12;3;57;11;33;40;20;32;58;4;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;55;264
55;264;13;29;26;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;10;2;6;12;3;57;11;33;40;20;32;58;4;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;26;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;20;2;6;12;3;57;11;33;40;10;32;58;4;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;55;268
55;268;13;29;26;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;20;2;6;12;3;57;11;33;40;10;32;58;4;44;31;38;36;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;36;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;20;2;6;12;3;57;11;33;40;10;32;58;4;44;31;38;26;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;55;268
56;268;13;29;36;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;20;2;6;12;3;57;11;33;40;10;32;58;4;44;31;38;26;60;7;52;16;37;62;61;55;5;53;34;9;48;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;36;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;20;2;6;12;3;57;11;33;40;10;32;58;4;44;31;38;26;60;7;52;16;37;48;61;55;5;53;34;9;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;56;268
56;268;13;29;36;49;19;46;63;14;47;21;50;30;64;56;25;54;1;22;20;2;6;12;3;57;11;33;40;10;32;58;4;44;31;38;26;60;7;52;16;37;48;61;55;5;53;34;9;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;36;49;2;46;63;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;33;40;10;32;58;4;44;31;38;26;60;7;52;16;37;48;61;55;5;53;34;9;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;56;266
56;266;13;29;36;49;2;46;63;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;33;40;10;32;58;4;44;31;38;26;60;7;52;16;37;48;61;55;5;53;34;9;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;36;49;2;46;63;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;52;16;37;48;61;55;5;53;34;9;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;56;258
56;258;13;29;36;49;2;46;63;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;52;16;37;48;61;55;5;53;34;9;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;36;49;2;46;63;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;52;16;37;48;61;55;5;9;34;53;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;56;258
56;258;13;29;36;49;2;46;63;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;52;16;37;48;61;55;5;9;34;53;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;36;49;2;46;63;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;53;16;37;48;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;56;258
56;258;13;29;36;49;2;46;63;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;53;16;37;48;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;36;63;2;46;49;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;53;16;37;48;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41;56;262
56;262;13;29;36;63;2;46;49;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;53;16;37;48;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;23;27;42;17;41
13;29;23;63;2;46;49;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;53;16;37;48;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41;56;266
56;266;13;29;23;63;2;46;49;14;47;21;50;30;64;56;25;54;1;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;33;53;16;37;48;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;49;14;47;21;50;30;64;56;25;54;33;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;1;53;16;37;48;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41;56;266
56;266;13;29;23;63;2;46;49;14;47;21;50;30;64;56;25;54;33;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;1;53;16;37;48;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;54;33;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41;56;266
56;266;13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;54;33;22;20;19;6;12;3;57;11;7;40;10;32;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;54;33;22;32;19;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41;56;274
56;274;13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;54;33;22;32;19;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;22;32;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41;56;270
56;270;13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;22;32;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;22;32;54;6;12;3;57;11;7;40;16;20;58;4;44;31;38;26;60;1;53;10;37;64;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41;56;286
56;270;13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;22;32;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;15;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;22;15;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41;56;266
56;266;13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;22;15;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;49;14;47;21;27;30;48;56;25;19;33;22;15;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;50;42;17;41;56;274
56;266;13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;22;15;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;61;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;61;15;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41;56;266
56;266;13;29;23;63;2;46;49;14;47;21;50;30;48;56;25;19;33;61;15;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;27;42;17;41
13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;19;33;61;15;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;49;42;17;41;56;266
56;266;13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;19;33;61;15;54;6;12;3;57;11;7;40;10;20;58;4;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;10;20;58;19;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;49;42;17;41;56;266
56;266;13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;10;20;58;19;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;32;51;45;24;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;10;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;24;18;39;28;35;8;43;59;36;49;42;17;41;56;266
56;266;13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;10;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;24;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41;56;274
56;274;13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;1;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;61;53;16;37;64;22;55;5;9;34;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41;56;278
57;274;13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;40;61;15;54;6;12;3;57;11;7;33;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;302
57;274;13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;14;2;46;27;63;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;286
57;274;13;29;23;63;2;46;27;14;47;21;50;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;34;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;47;21;34;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;50;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;274
57;274;13;29;23;63;2;46;27;14;47;21;34;30;48;56;25;4;33;61;15;54;6;12;3;57;11;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;50;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;11;21;34;30;48;56;25;4;33;61;15;54;6;12;3;57;47;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;50;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;274
57;274;13;29;23;63;2;46;27;14;11;21;34;30;48;56;25;4;33;61;15;54;6;12;3;57;47;7;40;24;20;58;32;44;31;38;26;60;1;53;16;37;64;22;55;5;9;50;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;11;21;34;30;48;56;25;4;33;61;15;54;6;12;3;57;47;7;40;24;20;58;26;44;31;38;32;60;1;53;16;37;64;22;55;5;9;50;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;270
57;270;13;29;23;63;2;46;27;14;11;21;34;30;48;56;25;4;33;61;15;54;6;12;3;57;47;7;40;24;20;58;26;44;31;38;32;60;1;53;16;37;64;22;55;5;9;50;52;62;19;51;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;11;21;34;30;48;56;25;4;33;61;15;54;51;12;3;57;47;7;40;24;20;58;26;44;31;38;32;60;1;53;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;270
57;270;13;29;23;63;2;46;27;14;11;21;34;30;48;56;25;4;33;61;15;54;51;12;3;57;47;7;40;24;20;58;26;44;31;38;32;60;1;53;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;11;21;34;30;48;56;25;4;33;53;15;54;51;12;3;57;47;7;40;24;20;58;26;44;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;270
57;270;13;29;23;63;2;46;27;14;11;21;34;30;48;56;25;4;33;53;15;54;51;12;3;57;47;7;40;24;20;58;26;44;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;11;21;34;30;57;56;25;4;33;53;15;54;51;12;3;48;47;7;40;24;20;58;26;44;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;270
57;270;13;29;23;63;2;46;27;14;11;21;34;30;57;56;25;4;33;53;15;54;51;12;3;48;47;7;40;24;20;58;26;44;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;11;21;34;30;57;56;25;4;44;53;15;54;51;12;3;48;47;7;40;24;20;58;26;33;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;288
57;288;13;29;23;63;2;46;27;14;11;21;34;30;57;56;25;4;44;53;15;54;51;12;3;48;47;7;40;24;20;58;26;33;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;11;21;34;30;57;56;25;4;44;53;15;54;51;12;3;48;47;7;40;24;20;58;26;33;31;38;50;60;1;61;16;37;64;22;55;5;9;32;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;296
57;288;13;29;23;63;2;46;27;14;11;21;34;30;57;56;25;4;44;53;15;54;51;12;3;48;47;7;40;24;20;58;26;33;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41
13;29;23;63;2;46;27;14;11;21;34;30;57;56;25;4;44;53;15;54;51;12;58;48;47;7;40;24;20;3;26;33;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41;57;280
57;280;13;29;23;63;2;46;27;14;11;21;34;30;57;56;25;4;44;53;15;54;51;12;58;48;47;7;40;24;20;3;26;33;31;38;32;60;1;61;16;37;64;22;55;5;9;50;52;62;19;6;45;10;18;39;28;35;8;43;59;36;49;42;17;41
