"X1";"X27374";"X8";"X18";"X22";"X6";"X30";"X32";"X13";"X17";"X26";"X21";"X10";"X9";"X23";"X7";"X11";"X20";"X4";"X5";"X29";"X25";"X31";"X28";"X3";"X16";"X12";"X24";"X15";"X2";"X27";"X19";"X14";"X1.1"
26;6;20;2;18;7;21;25;28;30;22;3;23;31;4;24;19;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;136;20838
136;20300;26;6;3;2;18;7;21;25;28;30;22;20;23;31;4;24;19;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;13;25;28;30;22;20;23;31;4;24;19;32;11;10;5;27;1;14;16;8;29;15;9;12;17;21;136;21830
136;20300;26;6;3;2;18;7;21;25;28;30;22;20;23;31;4;24;19;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;136;20300
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;19;2;18;7;21;25;28;30;22;3;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;136;20898
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;9;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;23;12;17;13;136;22890
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;9;24;20;32;11;10;5;27;1;14;16;8;29;15;4;12;17;13;136;21580
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;23;25;28;30;22;19;21;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;136;21060
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;22;30;28;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;136;20640
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;13;1;14;16;8;29;15;9;12;17;27;136;21390
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;12;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;31;17;13;136;20800
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;1;30;22;19;23;31;4;24;20;32;11;10;5;27;28;14;16;8;29;15;9;12;17;13;136;21528
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;11;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;3;10;5;27;1;14;16;8;29;15;9;12;17;13;136;20580
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;8;16;29;15;9;12;17;13;136;21140
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;16;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;21;8;29;15;9;12;17;13;136;22634
136;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;8;1;14;16;27;29;15;9;12;17;13;136;20794
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;12;5;27;1;14;16;8;29;15;9;10;17;13;137;21100
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;15;1;14;16;8;29;27;9;12;17;13;137;20674
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
31;6;3;2;18;7;21;25;28;30;22;19;23;26;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;137;21140
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;9;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;6;12;17;13;137;21140
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;12;15;9;29;17;13;137;20828
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;8;23;31;4;24;20;32;11;10;5;27;1;14;16;19;29;15;9;12;17;13;137;21212
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;11;32;20;10;5;27;1;14;16;8;29;15;9;12;17;13;137;20664
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;8;24;20;32;11;10;5;27;1;14;16;4;29;15;9;12;17;13;137;20640
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;15;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;7;9;12;17;13;137;21220
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;9;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;19;12;17;13;137;22210
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;24;28;30;22;19;23;31;4;25;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;137;21300
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;22;30;28;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;137;20640
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;15;11;10;5;27;1;14;16;8;29;32;9;12;17;13;137;20486
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;1;31;4;24;20;32;11;10;5;27;23;14;16;8;29;15;9;12;17;13;137;22378
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;29;27;1;14;16;8;5;15;9;12;17;13;137;21210
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;11;22;19;23;31;4;24;20;32;30;10;5;27;1;14;16;8;29;15;9;12;17;13;137;20306
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;4;23;31;19;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;137;21222
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;17;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;31;13;137;20900
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
26;6;3;2;18;7;21;25;28;30;22;19;23;31;32;24;20;4;11;10;5;27;1;14;16;8;29;15;9;12;17;13;137;21956
137;20300;26;6;3;2;18;7;21;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;137;20260
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;18;2;3;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;138;20604
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;14;23;31;4;24;20;32;11;10;5;27;1;19;16;8;29;15;9;12;17;13;138;21596
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;32;18;7;26;25;28;30;22;19;23;31;4;24;20;2;11;10;5;27;1;14;16;8;29;15;9;12;17;13;138;22176
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;27;11;10;5;32;1;14;16;8;29;15;9;12;17;13;138;21180
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;16;20;32;11;10;5;27;1;14;24;8;29;15;9;12;17;13;138;22196
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;27;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;3;1;14;16;8;29;15;9;12;17;13;138;20920
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;8;16;29;15;9;12;17;13;138;21220
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;18;2;3;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;138;20604
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;13;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;18;138;21454
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;9;20;32;11;10;5;27;1;14;16;8;29;15;24;12;17;13;138;22874
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;25;7;26;18;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;138;20680
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;30;2;18;7;26;25;28;3;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;138;21460
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;19;30;22;28;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;138;20760
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;20;31;4;24;23;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;138;20380
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;13;15;9;12;17;29;138;20444
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;15;8;29;16;9;12;17;13;138;20460
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;17;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;2;13;138;20754
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;31;23;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;138;20740
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;16;1;14;27;8;29;15;9;12;17;13;138;21554
138;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;10;28;30;22;19;23;31;4;24;20;32;11;25;5;27;1;14;16;8;29;15;9;12;17;13;138;20824
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;5;20;32;11;10;24;27;1;14;16;8;29;15;9;12;17;13;139;21678
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;19;22;30;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;139;21060
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;15;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;19;9;12;17;13;139;20952
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;28;7;26;25;18;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13;139;20580
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;5;32;11;10;20;27;1;14;16;8;29;15;9;12;17;13;139;21498
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;15;27;1;14;16;8;29;5;9;12;17;13;139;20980
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;11;25;28;30;22;19;23;31;4;24;20;32;26;10;5;27;1;14;16;8;29;15;9;12;17;13;139;21302
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;1;27;5;14;16;8;29;15;9;12;17;13;139;20420
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;29;20;32;11;10;5;27;1;14;16;8;24;15;9;12;17;13;139;21620
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;1;4;24;20;32;11;10;5;27;31;14;16;8;29;15;9;12;17;13;139;21574
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;8;27;1;14;16;5;29;15;9;12;17;13;139;21760
139;20260;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;11;10;5;27;1;14;16;8;29;15;9;12;17;13
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11;139;20220
139;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;9;8;29;15;16;12;17;11;139;21380
139;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;12;32;13;10;5;27;1;14;16;8;29;15;9;20;17;11;139;20996
139;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;25;28;30;11;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;22;139;21092
139;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;25;28;30;14;19;23;31;4;24;20;32;13;10;5;27;1;22;16;8;29;15;9;12;17;11;139;22140
139;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;25;28;30;22;19;15;31;4;24;20;32;13;10;5;27;1;14;16;8;29;23;9;12;17;11;139;21660
139;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;17;20;32;13;10;5;27;1;14;16;8;29;15;9;12;24;11;139;20700
139;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
7;6;3;2;18;21;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11;139;20806
139;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;5;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;18;27;1;14;16;8;29;15;9;12;17;11;139;20712
140;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;16;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;26;8;29;15;9;12;17;11;140;22754
140;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;25;3;2;18;7;26;6;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11;140;21114
140;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;16;1;14;27;8;29;15;9;12;17;11;140;21514
140;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;25;28;30;22;19;23;5;4;24;20;32;13;10;31;27;1;14;16;8;29;15;9;12;17;11;140;21462
140;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
21;6;3;2;18;7;26;23;28;30;22;19;25;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11;140;20540
140;20220;21;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;27;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11;140;20120
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;26;7;18;25;28;30;22;19;23;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11;140;20720
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;13;23;31;4;24;20;32;19;10;5;21;1;14;16;8;29;15;9;12;17;11;140;21500
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;9;21;1;14;16;8;29;15;5;12;17;11;140;20280
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;5;26;25;28;30;22;19;23;31;4;24;20;32;13;10;7;21;1;14;16;8;29;15;9;12;17;11;140;20920
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;23;26;25;28;30;22;19;7;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11;140;20994
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;24;20;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11;140;20120
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;25;26;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11;140;20340
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;14;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;3;16;8;29;15;9;12;17;11;140;21280
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;29;24;32;13;10;5;21;1;14;16;8;20;15;9;12;17;11;140;21240
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;31;1;20;24;32;13;10;5;21;4;14;16;8;29;15;9;12;17;11;140;20640
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;17;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;26;11;140;20900
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;20;2;18;7;26;25;28;30;22;19;23;31;4;3;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11;140;20934
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;11;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;31;140;20316
140;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;21;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;3;1;14;16;8;29;15;9;12;17;11;140;20780
141;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;4;18;7;26;25;28;30;22;19;23;31;2;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11;141;20400
141;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;31;5;20;24;32;13;10;4;21;1;14;16;8;29;15;9;12;17;11;141;21000
141;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;14;24;32;13;10;5;21;1;20;16;8;29;15;9;12;17;11;141;21680
141;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;17;1;14;16;8;29;15;9;12;21;11;141;20220
141;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
27;6;3;2;16;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;18;8;29;15;9;12;17;11;141;21638
141;20120;27;6;3;2;18;7;26;25;28;30;22;19;23;31;4;20;24;32;13;10;5;21;1;14;16;8;29;15;9;12;17;11
