"X1";"X300";"X62";"X27";"X30";"X14";"X41";"X3";"X25";"X23";"X24";"X33";"X32";"X59";"X50";"X13";"X55";"X36";"X46";"X53";"X60";"X63";"X64";"X12";"X49";"X38";"X31";"X37";"X4";"X28";"X26";"X8";"X35";"X15";"X47";"X54";"X51";"X5";"X45";"X7";"X16";"X19";"X9";"X56";"X44";"X20";"X1.1";"X29";"X18";"X22";"X61";"X17";"X43";"X6";"X2";"X52";"X40";"X11";"X39";"X57";"X10";"X34";"X21";"X58";"X48";"X42"
61;270;55;50;61;59;11;44;7;46;8;37;60;24;33;9;4;54;48;20;25;19;47;15;62;42;2;21;23;14;64;10;5;57;51;6;58;49;32;40;18;16;31;43;27;1;17;41;53;63;22;29;34;28;30;13;3;45;36;52;26;12;39;35;38;56
55;50;61;59;11;44;7;46;8;37;60;24;33;9;4;34;48;20;25;19;47;15;62;42;2;21;23;14;64;10;5;57;51;6;58;49;32;40;18;16;31;43;27;1;17;41;53;63;22;29;54;28;30;13;3;45;36;52;26;12;39;35;38;56;61;270
61;270;55;50;61;59;11;44;7;46;8;37;60;24;33;9;4;34;48;20;25;19;47;15;62;42;2;21;23;14;64;10;5;57;51;6;58;49;32;40;18;16;31;43;27;1;17;41;53;63;22;29;54;28;30;13;3;45;36;52;26;12;39;35;38;56
43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;34;48;20;25;19;47;15;62;42;2;21;23;14;64;10;5;57;51;6;58;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;13;3;45;36;52;26;12;39;35;38;56;61;270
61;270;43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;34;48;20;25;19;47;15;62;42;2;21;23;14;64;10;5;57;51;6;58;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;13;3;45;36;52;26;12;39;35;38;56
43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;34;48;20;25;19;47;15;62;42;2;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;13;3;45;36;52;26;12;39;35;38;56;61;270
61;270;43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;34;48;20;25;19;47;15;62;42;2;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;13;3;45;36;52;26;12;39;35;38;56
43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;13;48;20;25;19;47;15;62;42;2;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;34;3;45;36;52;26;12;39;35;38;56;61;270
61;270;43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;13;48;20;25;19;47;15;62;42;2;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;34;3;45;36;52;26;12;39;35;38;56
43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;13;48;20;25;19;47;15;62;42;34;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;61;270
61;270;43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;13;48;20;25;19;47;15;62;42;34;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;13;48;20;25;19;47;15;62;42;34;21;38;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;2;3;45;36;52;26;12;39;35;23;56;61;278
61;270;43;50;61;59;11;44;7;46;8;37;60;24;33;9;4;13;48;20;25;19;47;15;62;42;34;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
43;50;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;19;47;15;62;42;34;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;61;262
61;262;43;50;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;19;47;15;62;42;34;21;23;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
43;50;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;23;47;15;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;61;260
61;260;43;50;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;23;47;15;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;63;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;50;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;23;47;15;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;61;260
61;260;63;50;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;23;47;15;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;17;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;23;47;15;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;50;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;61;260
61;260;63;17;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;23;47;15;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;50;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;50;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;61;268
61;268;63;17;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;50;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;59;11;44;7;46;8;25;60;24;33;9;4;13;22;20;37;15;47;23;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;50;41;53;43;48;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;61;280
62;268;63;17;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;21;19;14;58;10;5;57;51;6;64;49;32;40;18;16;31;55;27;1;50;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;64;49;32;40;18;16;21;55;27;1;50;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;62;268
62;268;63;17;61;59;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;64;49;32;40;18;16;21;55;27;1;50;41;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;41;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;64;49;32;40;18;16;21;55;27;1;50;59;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;62;276
62;276;63;17;61;41;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;64;49;32;40;18;16;21;55;27;1;50;59;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;41;11;44;7;46;8;53;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;64;49;32;40;18;16;21;55;27;1;50;59;25;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;62;288
62;276;63;17;61;41;11;44;7;46;8;25;60;24;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;64;49;32;40;18;16;21;55;27;1;50;59;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;41;11;44;7;46;8;25;60;49;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;64;24;32;40;18;16;21;55;27;1;50;59;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56;62;276
62;276;63;17;61;41;11;44;7;46;8;25;60;49;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;64;24;32;40;18;16;21;55;27;1;50;59;53;43;22;29;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;41;11;44;7;46;8;25;60;49;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;22;64;54;28;30;2;3;45;36;52;26;12;39;35;38;56;62;278
62;278;63;17;61;41;11;44;7;46;8;25;60;49;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;22;64;54;28;30;2;3;45;36;52;26;12;39;35;38;56
63;17;61;41;11;44;7;46;8;25;3;49;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;22;64;54;28;30;2;60;45;36;52;26;12;39;35;38;56;62;278
62;278;63;17;61;41;11;44;7;46;8;25;3;49;33;9;4;13;48;20;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;22;64;54;28;30;2;60;45;36;52;26;12;39;35;38;56
63;17;61;41;11;44;7;46;8;25;3;20;33;9;4;13;48;49;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;22;64;54;28;30;2;60;45;36;52;26;12;39;35;38;56;62;278
62;278;63;17;61;41;11;44;7;46;8;25;3;20;33;9;4;13;48;49;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;22;64;54;28;30;2;60;45;36;52;26;12;39;35;38;56
63;17;61;41;11;44;7;46;8;25;3;20;33;9;4;13;48;49;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;35;38;56;62;278
62;278;63;17;61;41;11;44;7;46;8;25;3;20;33;9;4;13;48;49;37;15;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;35;38;56
63;17;61;41;11;44;7;46;8;25;3;20;33;9;4;13;48;49;37;35;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;15;38;56;62;276
62;276;63;17;61;41;11;44;7;46;8;25;3;20;33;9;4;13;48;49;37;35;47;23;62;42;34;31;19;14;58;10;5;57;51;6;29;24;32;40;18;16;21;55;27;1;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;15;38;56
63;17;61;41;11;44;7;46;8;25;3;20;33;9;4;13;48;49;37;35;47;23;62;42;34;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;1;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;15;38;56;62;280
62;280;63;17;61;41;11;44;7;46;8;25;3;20;33;9;4;13;48;49;37;35;47;23;62;42;34;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;1;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;15;38;56
63;17;61;41;11;44;7;46;8;38;3;20;33;9;4;13;48;49;37;35;47;23;62;42;34;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;1;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56;62;276
62;276;63;17;61;41;11;44;7;46;8;38;3;20;33;9;4;13;48;49;37;35;47;23;62;42;34;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;1;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56
63;17;61;41;11;44;7;46;8;38;3;20;33;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;34;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56;62;268
62;268;63;17;61;41;11;44;7;46;8;38;3;20;33;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;34;50;59;53;43;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56
63;17;61;43;11;44;7;46;8;38;3;20;33;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;34;50;59;53;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56;62;268
62;268;63;17;61;43;11;44;7;46;8;38;3;20;33;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;34;50;59;53;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56
63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;34;50;59;33;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56;62;268
62;268;63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;34;50;59;33;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56
63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;37;49;35;47;23;62;42;1;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;34;50;59;33;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56;62;276
62;268;63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;51;6;14;24;32;40;18;16;21;55;27;34;50;59;33;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56
63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;34;6;14;24;32;40;18;16;21;55;27;51;50;59;33;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56;62;274
62;274;63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;34;6;14;24;32;40;18;16;21;55;27;51;50;59;33;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;56
63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;34;6;14;24;32;56;18;16;21;55;27;51;50;59;33;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40;62;274
62;274;63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;37;35;47;23;62;42;1;31;19;29;58;10;5;57;34;6;14;24;32;56;18;16;21;55;27;51;50;59;33;41;39;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40
63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;39;35;47;23;62;42;1;31;19;29;58;10;5;57;34;6;14;24;32;56;18;16;21;55;27;51;50;59;33;41;37;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40;62;266
62;266;63;17;61;43;11;44;7;46;8;38;3;20;53;9;4;13;48;49;39;35;47;23;62;42;1;31;19;29;58;10;5;57;34;6;14;24;32;56;18;16;21;55;27;51;50;59;33;41;37;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40
63;17;43;61;11;44;7;46;8;38;3;20;53;9;4;13;48;49;39;35;47;23;62;42;1;31;19;29;58;10;5;57;34;6;14;24;32;56;18;16;21;55;27;51;50;59;33;41;37;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40;62;268
62;268;63;17;43;61;11;44;7;46;8;38;3;20;53;9;4;13;48;49;39;35;47;23;62;42;1;31;19;29;58;10;5;57;34;6;14;24;32;56;18;16;21;55;27;51;50;59;33;41;37;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40
63;17;43;61;11;44;7;46;8;38;3;20;53;9;4;13;48;49;39;35;47;23;62;42;1;31;19;29;58;56;5;57;34;6;14;24;32;10;18;16;21;55;27;51;50;59;33;41;37;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40;62;272
63;272;63;17;43;61;11;44;7;46;8;38;3;20;53;9;4;13;48;49;39;35;47;23;62;42;1;31;19;29;58;56;5;57;34;6;14;24;32;10;18;16;21;55;27;51;50;59;33;41;37;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40
63;17;43;61;11;44;7;46;37;38;3;20;53;9;4;13;48;49;39;35;47;23;62;42;1;31;19;29;58;56;5;57;34;6;14;24;32;10;18;16;21;55;27;51;50;59;33;41;8;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40;63;272
63;272;63;17;43;61;11;44;7;46;37;38;3;20;53;9;4;13;48;49;39;35;47;23;62;42;1;31;19;29;58;56;5;57;34;6;14;24;32;10;18;16;21;55;27;51;50;59;33;41;8;64;54;28;30;2;60;45;36;52;26;12;22;15;25;40
63;17;43;61;11;44;7;46;37;38;3;20;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;14;24;32;10;18;16;21;55;27;51;50;59;33;41;8;64;54;28;30;62;60;45;36;52;26;12;22;15;25;40;63;272
63;272;63;17;43;61;11;44;7;46;37;38;3;20;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;14;24;32;10;18;16;21;55;27;51;50;59;33;41;8;64;54;28;30;62;60;45;36;52;26;12;22;15;25;40
63;17;43;61;11;44;7;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;14;24;32;10;18;16;21;55;27;51;50;59;33;41;8;64;54;28;30;62;60;45;36;52;26;12;22;20;25;40;63;272
63;272;63;17;43;61;11;44;7;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;14;24;32;10;18;16;21;55;27;51;50;59;33;41;8;64;54;28;30;62;60;45;36;52;26;12;22;20;25;40
63;17;43;61;11;44;7;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;60;24;32;10;18;16;21;55;27;51;50;59;33;41;8;64;54;28;30;62;14;45;36;52;26;12;22;20;25;40;63;272
63;272;63;17;43;61;11;44;7;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;60;24;32;10;18;16;21;55;27;51;50;59;33;41;8;64;54;28;30;62;14;45;36;52;26;12;22;20;25;40
63;17;43;61;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;60;24;32;10;18;16;21;7;27;51;50;59;33;41;8;64;54;28;30;62;14;45;36;52;26;12;22;20;25;40;63;272
63;272;63;17;43;61;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;60;24;32;10;18;16;21;7;27;51;50;59;33;41;8;64;54;28;30;62;14;45;36;52;26;12;22;20;25;40
63;17;43;8;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;60;24;32;10;18;16;21;7;27;51;50;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;20;25;40;63;268
63;268;63;17;43;8;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;60;24;32;10;18;16;21;7;27;51;50;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;20;25;40
63;17;43;8;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;60;24;32;10;18;16;21;20;27;51;50;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40;63;268
63;268;63;17;43;8;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;19;29;58;56;5;57;34;6;60;24;32;10;18;16;21;20;27;51;50;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40
63;17;43;8;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;20;27;51;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40;63;264
63;264;63;17;43;8;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;20;27;51;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40
63;17;43;51;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;20;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40;63;252
63;252;63;17;43;51;11;44;55;46;37;38;3;15;53;9;4;13;48;49;39;35;47;23;2;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;20;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40
63;17;43;51;11;44;55;46;37;38;3;15;53;9;4;13;48;49;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;20;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40;63;252
63;252;63;17;43;51;11;44;55;46;37;38;3;15;53;9;4;13;48;49;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;20;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40
63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;49;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;53;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40;63;252
63;252;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;49;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;53;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40
63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;58;49;2;35;47;23;39;42;1;31;50;29;48;56;5;57;34;6;60;24;32;10;18;16;21;53;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40;63;264
63;252;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;49;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;53;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40
63;17;43;51;11;44;55;46;37;38;3;15;20;9;56;13;48;49;2;35;47;23;39;42;1;31;50;29;58;4;5;57;34;6;60;24;32;10;18;16;21;53;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40;63;270
63;252;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;49;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;10;18;16;21;53;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;40
63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;49;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;10;63;252
63;252;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;49;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;33;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;10
63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;10;63;252
63;252;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;54;28;30;62;14;45;36;52;26;12;22;7;25;10
63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;10;28;30;62;14;45;36;52;26;12;22;7;25;54;63;252
63;252;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;50;29;58;56;5;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;10;28;30;62;14;45;36;52;26;12;22;7;25;54
63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;50;29;58;56;28;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;10;5;30;62;14;45;36;52;26;12;22;7;25;54;63;252
63;252;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;50;29;58;56;28;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;10;5;30;62;14;45;36;52;26;12;22;7;25;54
63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;50;47;23;39;42;1;31;35;29;58;56;28;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;10;5;30;62;14;45;36;52;26;12;22;7;25;54;63;270
63;252;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;50;29;58;56;28;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;10;5;30;62;14;45;36;52;26;12;22;7;25;54
63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;7;29;58;56;28;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;10;5;30;62;14;45;36;52;26;12;22;50;25;54;63;268
63;268;63;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;7;29;58;56;28;57;34;6;60;24;32;40;18;16;21;53;27;8;19;59;49;41;61;64;10;5;30;62;14;45;36;52;26;12;22;50;25;54
27;17;43;51;11;44;55;46;37;38;3;15;20;9;4;13;48;33;2;35;47;23;39;42;1;31;7;29;58;56;28;57;34;6;60;24;32;40;18;16;21;53;63;8;19;59;49;41;61;64;10;5;30;62;14;45;36;52;26;12;22;50;25;54;63;268
