"X1";"X5819398";"X25";"X19";"X23";"X8";"X3";"X10";"X1.1";"X4";"X9";"X12";"X7";"X18";"X11";"X26";"X20";"X15";"X21";"X24";"X22";"X17";"X2";"X14";"X13";"X16";"X6";"X5"
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;26;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;21;203;5466894
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;10;21;14;7;20;18;23;8;19;5;9;16;13;15;24;22;25;26;203;5494211
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;26;5;9;16;13;10;24;22;25;19;203;5508538
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;10;13;16;24;22;25;26;203;5445063
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;18;7;20;14;23;8;19;5;9;16;13;10;24;22;25;26;203;5453132
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;18;12;6;17;4;1;15;21;14;7;20;3;23;8;19;5;9;16;13;10;24;22;25;26;203;5472546
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;9;21;14;7;20;18;23;8;19;5;15;16;13;10;24;22;25;26;203;5497181
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;16;8;19;5;9;23;13;10;24;22;25;26;203;5450361
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;16;20;18;23;8;19;5;9;7;13;10;24;22;25;26;203;5471891
203;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;18;12;6;17;4;1;15;21;14;7;20;3;23;8;19;5;9;16;13;10;24;22;25;26;203;5472546
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;5;17;4;1;15;21;14;7;20;18;23;8;19;6;9;16;13;10;24;22;25;26;204;5613721
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;19;17;4;1;15;21;14;7;20;18;23;8;6;5;9;16;13;10;24;22;25;26;204;5481807
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;1;6;17;4;12;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26;204;5513328
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;25;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;6;26;204;5461789
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;13;16;9;10;24;22;25;26;204;5544128
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;9;20;18;23;8;19;5;7;16;13;10;24;22;25;26;204;5475541
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;19;8;23;5;9;16;13;10;24;22;25;26;204;5490835
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;18;7;20;14;23;8;19;5;9;16;13;10;24;22;25;26;204;5453132
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;25;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;3;26;204;5542319
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;22;16;13;10;24;9;25;26;204;5572513
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;23;7;20;18;14;8;19;5;9;16;13;10;24;22;25;26;204;5447069
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;15;12;6;17;4;1;3;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26;204;5544386
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;10;13;24;22;25;26;204;5445484
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;21;1;15;4;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26;204;5463221
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;9;8;19;5;23;16;13;10;24;22;25;26;204;5526165
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;19;20;18;23;8;7;5;9;16;13;10;24;22;25;26;204;5460363
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;25;26
2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25;204;5444470
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;25;24;22;26;10;204;5447470
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;3;12;6;17;4;1;15;21;14;7;20;18;8;23;19;5;9;16;13;10;24;22;26;25;204;5484371
204;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;13;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;3;10;24;22;26;25;204;5449254
205;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
1;11;3;12;6;17;4;2;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25;205;5533333
205;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;3;12;6;17;4;1;15;21;14;7;18;20;23;8;19;5;9;16;13;10;24;22;26;25;205;5451041
205;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;19;12;6;17;4;1;15;21;14;7;20;18;23;8;3;5;9;16;13;10;24;22;26;25;205;5533281
205;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;3;12;6;17;4;1;15;24;14;7;20;18;23;8;19;5;9;16;13;10;21;22;26;25;205;5478573
205;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;9;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;3;16;13;10;24;22;26;25;205;5565542
205;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;19;12;6;17;4;1;15;21;14;7;20;18;23;8;3;5;9;16;13;10;24;22;26;25;205;5533281
205;5444470;2;11;3;12;6;17;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;24;22;26;25
2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25;205;5444935
205;5444935;2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25
2;11;3;12;17;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;6;22;26;25;205;5451765
205;5444935;2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25
2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;10;5;9;16;13;19;17;22;26;25;205;5539197
205;5444935;2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25
2;3;11;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25;205;5448966
205;5444935;2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25
2;11;7;12;6;24;4;1;15;21;14;3;20;18;23;8;19;5;9;16;13;10;17;22;26;25;205;5464598
205;5444935;2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25
2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;17;16;13;10;9;22;26;25;205;5569156
205;5444935;2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25
2;11;3;24;6;12;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25;205;5480138
205;5444935;2;11;3;12;6;24;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;26;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25;205;5443333
205;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;24;16;13;10;17;22;9;25;205;5568080
205;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;13;4;1;15;21;14;7;20;18;23;8;19;5;9;16;26;10;17;22;24;25;205;5470475
205;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;18;4;1;15;21;14;7;20;26;23;8;19;5;9;16;13;10;17;22;24;25;205;5545746
205;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;16;4;1;15;21;14;7;20;18;23;8;19;5;9;26;13;10;17;22;24;25;205;5453949
205;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;17;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;12;22;24;25;205;5451425
205;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;9;15;21;14;7;20;18;23;8;19;5;1;16;13;10;17;22;24;25;205;5522339
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;20;1;15;21;14;7;4;18;23;8;19;5;9;16;13;10;17;22;24;25;206;5502293
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;19;3;12;6;26;4;1;15;21;14;7;20;18;23;8;11;5;9;16;13;10;17;22;24;25;206;5481570
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;25;8;19;5;9;16;13;10;17;22;24;23;206;5456595
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;10;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;11;17;22;24;25;206;5452797
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
9;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;2;16;13;10;17;22;24;25;206;5558823
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;5;14;7;20;18;23;8;19;21;9;16;13;10;17;22;24;25;206;5531545
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;23;12;6;26;4;1;15;21;14;7;20;18;3;8;19;5;9;16;13;10;17;22;24;25;206;5443628
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;5;1;15;21;14;7;20;18;23;8;19;4;9;16;13;10;17;22;24;25;206;5563361
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;9;15;21;14;7;20;18;23;8;19;5;1;16;13;10;17;22;24;25;206;5522339
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;21;14;7;23;18;20;8;19;5;9;16;13;10;17;22;24;25;206;5479974
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
8;11;3;12;6;26;4;1;15;21;14;7;20;18;23;2;19;5;9;16;13;10;17;22;24;25;206;5483666
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;23;12;6;26;4;1;15;21;14;7;20;18;3;8;19;5;9;16;13;10;17;22;24;25;206;5443628
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;8;23;18;19;5;9;16;13;10;17;22;24;25;206;5523939
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;5;21;14;7;20;18;23;8;19;15;9;16;13;10;17;22;24;25;206;5576201
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;24;9;16;13;10;17;22;5;25;206;5653430
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;19;23;8;18;5;9;16;13;10;17;22;24;25;206;5479788
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;21;25;7;20;18;23;8;19;5;9;16;13;10;17;22;24;14;206;5717385
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;13;15;21;14;7;20;18;23;8;19;5;9;16;1;10;17;22;24;25;206;5527793
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;15;6;26;4;1;12;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25;206;5526922
206;5443333;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;10;17;22;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25;206;5443201
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;21;26;4;1;15;6;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25;207;5449334
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;16;21;14;7;20;18;23;8;19;5;9;15;13;22;17;10;24;25;207;5502044
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;21;4;1;15;26;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25;207;5452563
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
26;11;3;12;6;2;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25;207;5452710
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;24;23;8;19;5;9;16;13;22;17;10;18;25;207;5612447
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;22;13;16;17;10;24;25;207;5443751
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;9;4;1;15;21;14;7;20;18;23;8;19;5;26;16;13;22;17;10;24;25;207;5523947
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;16;21;14;7;20;18;23;8;19;5;9;15;13;22;17;10;24;25;207;5502044
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;22;16;13;9;17;10;24;25;207;5582333
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
19;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;2;5;9;16;13;22;17;10;24;25;207;5482270
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;10;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;4;24;25;207;5471579
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;21;14;7;8;18;23;20;19;5;9;16;13;22;17;10;24;25;207;5550775
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;19;14;7;20;18;23;8;21;5;9;16;13;22;17;10;24;25;207;5473164
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;24;17;10;22;25;207;5452186
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;21;14;20;7;18;23;8;19;5;9;16;13;22;17;10;24;25;207;5448288
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;10;14;7;20;18;23;8;19;5;9;16;13;22;17;21;24;25;207;5478339
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;5;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;11;9;16;13;22;17;10;24;25;207;5622429
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;24;13;22;17;10;16;25;207;5454235
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24;207;5443201
207;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;26;4;1;15;21;14;13;20;18;23;8;19;5;9;16;7;22;17;10;25;24;207;5467743
208;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;26;4;1;7;21;14;15;20;18;23;8;19;5;9;16;13;22;17;10;25;24;208;5470092
208;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;26;4;1;7;21;14;15;20;18;23;8;19;5;9;16;13;22;17;10;25;24;208;5470092
208;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;9;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;11;16;13;22;17;10;25;24;208;5537058
208;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;26;8;1;15;21;14;7;20;18;23;4;19;5;9;16;13;22;17;10;25;24;208;5443726
208;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;8;3;12;6;26;4;1;15;21;14;7;20;18;23;11;19;5;9;16;13;22;17;10;25;24;208;5474214
208;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;26;4;1;15;21;14;22;20;18;23;8;19;5;9;16;13;7;17;10;25;24;208;5472379
208;5443201;2;11;3;12;6;26;4;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24;208;5443201
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;22;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;11;17;10;25;24;208;5452527
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
20;11;3;12;6;4;26;1;15;21;14;7;2;18;23;8;19;5;9;16;13;22;17;10;25;24;208;5470837
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;4;26;1;15;21;14;9;20;18;23;8;19;5;7;16;13;22;17;10;25;24;208;5474435
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;4;26;1;15;21;14;7;20;18;16;8;19;5;9;23;13;22;17;10;25;24;208;5449190
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;23;4;26;1;15;21;14;7;20;18;6;8;19;5;9;16;13;22;17;10;25;24;208;5445793
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;5;12;6;4;26;1;15;21;14;7;20;18;23;8;19;3;9;16;13;22;17;10;25;24;208;5663977
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;24;22;17;10;25;13;208;5480074
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;4;26;1;15;21;14;7;20;9;23;8;19;5;18;16;13;22;17;10;25;24;208;5505991
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;5;19;9;16;13;22;17;10;25;24;208;5527907
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;25;24
2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25;208;5443201
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;10;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;3;24;25;208;5444256
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;15;21;8;7;20;18;23;14;19;5;9;16;13;22;17;10;24;25;208;5589767
208;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;15;21;13;7;20;18;23;8;19;5;9;16;14;22;17;10;24;25;208;5462668
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;22;13;17;10;24;25;209;5444226
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;5;4;26;1;15;21;14;7;20;18;23;8;19;6;9;16;13;22;17;10;24;25;209;5602684
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;10;21;14;7;20;18;23;8;19;5;9;16;13;22;17;15;24;25;209;5506223
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;16;9;5;13;22;17;10;24;25;209;5762298
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;15;20;14;7;21;18;23;8;19;5;9;16;13;22;17;10;24;25;209;5491128
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;15;16;14;7;20;18;23;8;19;5;9;21;13;22;17;10;24;25;209;5489480
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;23;21;14;7;20;18;15;8;19;5;9;16;13;22;17;10;24;25;209;5493129
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;20;1;15;21;14;7;26;18;23;8;19;5;9;16;13;22;17;10;24;25;209;5506465
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
2;11;3;12;6;4;26;1;15;21;14;25;20;18;23;8;19;5;9;16;13;22;17;10;24;7;209;5476532
209;5443201;2;11;3;12;6;4;26;1;15;21;14;7;20;18;23;8;19;5;9;16;13;22;17;10;24;25
