"X1";"X29438";"X32";"X6";"X27";"X16";"X31";"X24";"X12";"X18";"X3";"X20";"X9";"X5";"X14";"X8";"X23";"X29";"X17";"X2";"X21";"X19";"X26";"X28";"X13";"X25";"X15";"X1.1";"X22";"X10";"X4";"X7";"X11";"X30"
117;21340;14;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;5;9
14;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;13;18;8;22;2;30;27;28;24;17;1;5;9;117;22436
118;21340;14;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;5;9
14;5;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;10;9;118;21980
118;21340;14;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;5;9
14;10;12;16;7;4;19;26;31;17;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;20;1;5;9;118;21980
118;21340;14;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;5;9
31;10;12;16;7;4;19;26;14;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;5;9;118;22458
118;21340;14;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;5;9
14;10;22;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;12;2;30;13;28;24;17;1;5;9;118;22592
118;21340;14;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;5;9
18;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;14;8;22;2;30;13;28;24;17;1;5;9;118;23178
118;21340;14;10;12;16;7;4;19;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;22;2;30;13;28;24;17;1;5;9
14;10;12;16;7;4;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;9;118;21140
118;21140;14;10;12;16;7;4;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;9
14;10;12;16;7;4;22;26;31;20;3;11;23;25;32;15;6;29;21;30;18;8;19;2;27;13;28;24;17;1;5;9;118;21620
118;21140;14;10;12;16;7;4;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;9
14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4;118;20920
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;29;22;26;31;20;3;11;23;25;32;15;6;9;21;27;18;8;19;2;30;13;28;24;17;1;5;4;118;22052
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;30;29;21;27;18;8;19;2;6;13;28;24;17;1;5;4;118;21432
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;25;9;22;26;31;20;3;11;23;7;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4;118;22174
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;6;7;9;22;26;31;20;3;11;23;25;32;15;16;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4;118;21080
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;4;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;31;118;21446
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;20;9;22;26;31;7;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4;118;22772
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;25;26;31;20;3;11;23;22;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4;118;21800
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;2;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;12;30;13;28;24;17;1;5;4;118;21520
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;24;32;15;6;29;21;27;18;8;19;2;30;13;28;25;17;1;5;4;118;21800
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;27;21;29;18;8;19;2;30;13;28;24;17;1;5;4;118;21380
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;7;16;12;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4;118;21040
118;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;29;25;32;15;6;23;21;27;18;8;19;2;30;13;28;24;17;1;5;4;118;22320
119;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;13;6;29;21;27;18;8;19;2;30;15;28;24;17;1;5;4;119;21520
119;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;13;29;21;27;18;8;19;2;30;6;28;24;17;1;5;4;119;21560
119;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;5;27;18;8;19;2;30;13;28;24;17;1;21;4;119;21012
119;20920;14;10;12;16;7;9;22;26;31;20;3;11;23;25;32;15;6;29;21;27;18;8;19;2;30;13;28;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;20960
119;20960;14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;23;16;7;9;22;26;31;20;3;11;12;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;22322
119;20960;14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;1;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;11;5;4;119;21800
119;20960;14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;24;25;13;17;1;5;4;119;23104
119;20960;14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;3;11;23;28;13;15;6;29;21;27;18;8;19;2;30;32;25;24;17;1;5;4;119;21798
119;20960;14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;15;11;23;28;32;3;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;21480
119;20960;14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;1;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;12;5;4;119;21740
119;20960;14;10;12;16;7;9;22;26;31;20;3;11;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;7;9;22;26;31;20;11;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;20760
119;20760;14;10;12;16;7;9;22;26;31;20;11;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;15;9;22;26;31;20;11;3;23;28;32;7;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;20960
119;20760;14;10;12;16;7;9;22;26;31;20;11;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;20;9;22;26;31;7;11;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;22652
119;20760;14;10;12;16;7;9;22;26;31;20;11;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;7;9;22;26;11;20;31;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;21734
119;20760;14;10;12;16;7;9;22;26;31;20;11;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;12;16;7;9;1;26;31;20;11;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;22;5;4;119;22442
119;20760;14;10;12;16;7;9;22;26;31;20;11;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;20860
119;20860;14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;11;16;7;9;22;26;31;30;12;3;23;28;32;15;6;29;21;27;18;8;19;2;20;13;25;24;17;1;5;4;119;21720
119;20860;14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;22;11;16;7;9;10;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;119;22084
119;20860;14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;11;16;7;9;22;26;31;20;12;3;23;28;30;15;6;29;21;27;18;8;19;2;32;13;25;24;17;1;5;4;119;21180
119;20860;14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;11;16;7;9;22;26;31;19;12;3;23;28;32;15;6;29;21;27;18;8;20;2;30;13;25;24;17;1;5;4;119;21140
120;20860;14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;30;29;21;27;18;8;19;2;6;13;25;24;17;1;5;4;120;21292
120;20860;14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;11;16;7;9;22;26;31;20;12;3;29;28;32;15;6;23;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;22540
120;20860;14;10;11;16;7;9;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;11;16;9;7;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;20780
120;20780;14;10;11;16;9;7;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;11;10;16;9;7;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;20940
120;20780;14;10;11;16;9;7;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;10;11;16;9;7;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;19;8;2;30;13;25;24;17;1;5;4;120;21588
120;20780;14;10;11;16;9;7;22;26;31;20;12;3;23;28;32;15;6;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;20640
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;10;22;26;31;20;12;3;23;28;32;15;7;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;20880
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;13;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;16;25;24;17;1;5;4;120;21220
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;10;16;9;7;22;26;31;20;12;3;23;28;32;15;11;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;20740
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;32;7;22;26;31;20;12;3;23;28;9;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;21212
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;8;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;6;19;2;30;13;25;24;17;1;5;4;120;21080
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;25;2;30;13;19;24;17;1;5;4;120;21280
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;3;26;31;20;12;22;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;21386
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;13;30;2;25;24;17;1;5;4;120;21320
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;2;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;16;30;13;25;24;17;1;5;4;120;21300
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;26;31;3;12;20;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;21590
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;29;31;20;12;3;23;28;32;15;10;26;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;21160
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;23;22;26;31;20;12;3;7;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;120;21882
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;30;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;11;13;25;24;17;1;5;4;120;21942
120;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
4;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;14;120;21480
121;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;12;26;31;20;22;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;121;21862
121;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;22;7;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;121;21744
121;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;26;3;20;12;31;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;121;21206
121;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;4;8;19;2;30;13;25;24;17;1;5;18;121;21230
121;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;23;22;26;31;20;12;3;7;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;121;21882
121;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;26;31;20;12;24;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;3;17;1;5;4;121;21388
121;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;23;9;7;22;26;31;20;12;3;16;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4;121;21494
121;20640;14;6;11;16;9;7;22;26;31;20;12;3;23;28;32;15;10;29;21;27;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4;121;20720
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;15;7;22;27;31;20;12;3;23;28;32;9;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4;121;21020
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;4;21;26;18;8;19;2;30;13;25;24;17;1;5;29;121;21646
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;4;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;6;121;21700
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;15;7;22;27;31;20;12;3;23;28;32;9;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4;121;21020
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;30;8;19;2;18;13;25;24;17;1;5;4;121;21260
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
1;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;14;5;4;121;21600
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;21;20;12;3;23;28;32;15;10;29;31;26;18;8;19;2;30;13;25;24;17;1;5;4;121;21000
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;30;10;29;21;26;18;8;19;2;15;13;25;24;17;1;5;4;121;21512
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;1;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;7;5;4;121;21740
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;3;9;7;22;27;31;20;12;16;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4;121;21040
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;2;10;29;21;26;18;8;19;15;30;13;25;24;17;1;5;4;121;21720
121;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;18;20;12;3;23;28;32;15;10;29;21;26;31;8;19;2;30;13;25;24;17;1;5;4;121;21160
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;15;20;12;3;23;28;32;31;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4;122;21686
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
1;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;14;5;4;122;21600
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;25;23;28;32;15;10;29;21;26;18;8;19;2;30;13;3;24;17;1;5;4;122;21832
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;17;25;24;13;1;5;4;122;23518
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;24;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;12;17;1;5;4;122;22128
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;24;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;20;17;1;5;4;122;20780
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;27;7;22;9;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4;122;20946
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;19;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;6;2;30;13;25;24;17;1;5;4;122;22096
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;3;23;28;24;15;10;29;21;26;18;8;19;2;30;13;25;32;17;1;5;4;122;21120
122;20720;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;1;5;4
14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;5;1;4;122;20640
122;20640;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;5;1;4
14;31;11;16;9;7;22;27;6;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;5;1;4;122;21056
122;20640;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;5;1;4
14;6;11;16;23;7;22;27;31;20;12;3;9;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;5;1;4;122;21986
122;20640;14;6;11;16;9;7;22;27;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;2;30;13;25;24;17;5;1;4
14;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4;122;20552
122;20552;14;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4
3;6;11;16;9;7;22;2;31;20;12;14;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4;122;21352
122;20552;14;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4
13;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;14;25;24;17;5;1;4;122;20832
122;20552;14;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4
14;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;8;26;18;21;19;27;30;13;25;24;17;5;1;4;122;21518
122;20552;14;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4
14;6;11;16;9;7;15;2;31;20;12;3;23;28;32;22;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4;122;21938
122;20552;14;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4
14;6;11;16;9;7;22;2;31;20;12;3;29;28;32;15;10;23;21;26;18;8;19;27;30;13;25;24;17;5;1;4;122;22112
122;20552;14;6;11;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;5;1;4
14;6;5;16;9;7;22;2;31;20;12;3;23;28;32;15;10;29;21;26;18;8;19;27;30;13;25;24;17;11;1;4;122;21372
