"X1";"X26600";"X9";"X14";"X25";"X7";"X23";"X26";"X22";"X12";"X3";"X13";"X5";"X16";"X2";"X6";"X27";"X28";"X32";"X21";"X10";"X20";"X8";"X24";"X31";"X29";"X17";"X18";"X19";"X1.1";"X4";"X11";"X15";"X30"
23;10;2;15;13;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;11;5;3;8;28;29;1;16;9;145;20734
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;28;13;5;3;8;31;29;1;16;9;145;19794
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;16;17;30;25;27;31;13;5;3;8;28;29;1;4;9;145;20134
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;13;31;27;5;3;8;28;29;1;16;9;145;20500
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;13;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;24;5;3;8;28;29;1;16;9;145;20178
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;30;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;10;25;27;31;13;5;3;8;28;29;1;16;9;145;20424
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;4;21;32;22;18;19;20;12;7;6;24;17;30;25;27;31;13;5;3;8;28;29;1;16;9;145;20320
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;16;6;4;17;30;25;27;31;13;5;3;8;28;29;1;7;9;145;20874
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;13;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;24;5;3;8;28;29;1;16;9;145;20178
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;5;12;7;6;4;17;30;25;27;31;13;20;3;8;28;29;1;16;9;145;20190
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;16;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;10;9;145;20414
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;1;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;22;16;9;145;20446
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;21;15;11;14;26;24;2;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9;145;20314
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;13;5;3;8;28;29;1;16;9
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;145;19474
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;1;29;28;16;13;145;20534
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
28;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;23;29;1;16;13;145;20314
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;27;22;18;19;20;12;7;6;4;17;30;25;32;31;9;5;3;8;28;29;1;16;13;145;20074
145;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;8;25;27;31;9;5;3;30;28;29;1;16;13;145;20574
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;1;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;26;16;13;146;21568
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;8;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;11;28;29;1;16;13;146;20234
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;17;14;26;24;21;32;22;18;19;20;12;7;6;4;11;30;25;27;31;9;5;3;8;28;29;1;16;13;146;20916
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;17;21;32;22;18;19;20;12;7;6;4;24;30;25;27;31;9;5;3;8;28;29;1;16;13;146;19794
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;29;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;24;1;16;13;146;20334
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;31;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;2;9;5;3;8;28;29;1;16;13;146;20422
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;9;19;20;12;7;6;4;17;30;25;27;31;18;5;3;8;28;29;1;16;13;146;20402
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;9;31;27;5;3;8;28;29;1;16;13;146;20160
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;32;11;14;26;24;21;15;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;146;20730
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
24;10;2;15;11;14;26;23;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;146;19754
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;24;14;26;11;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;146;20180
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;28;4;17;30;25;27;31;9;5;3;8;6;29;1;16;13;146;20946
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;3;4;17;30;25;27;31;9;5;6;8;28;29;1;16;13;146;19594
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;27;4;17;30;25;6;31;9;5;3;8;28;29;1;16;13;146;19916
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;22;14;26;24;21;32;11;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;146;19996
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;8;3;5;28;29;1;16;13;146;19634
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;5;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;24;3;8;28;29;1;16;13;146;19694
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;5;25;27;31;9;30;3;8;28;29;1;16;13;146;20398
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;30;22;18;19;20;12;7;6;4;17;32;25;27;31;9;5;3;8;28;29;1;16;13;146;19994
146;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;1;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;14;16;13;146;20034
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;13;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;26;147;21124
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;8;12;7;6;4;17;30;25;27;31;9;5;3;20;28;29;1;16;13;147;19686
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;5;9;31;3;8;28;29;1;16;13;147;20324
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;31;6;4;17;30;25;27;7;9;5;3;8;28;29;1;16;13;147;20952
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;19;32;22;18;21;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;147;19654
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;29;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;15;1;16;13;147;21090
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;22;24;21;32;26;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;147;19694
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;29;17;30;25;27;31;9;5;3;8;28;4;1;16;13;147;22462
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;9;20;12;7;6;4;17;30;25;27;31;19;5;3;8;28;29;1;16;13;147;21058
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;13;1;16;29;147;19888
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;27;25;30;31;9;5;3;8;28;29;1;16;13;147;19674
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;14;2;15;11;10;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;147;19554
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;30;26;24;21;32;22;18;19;20;12;7;6;4;17;14;25;27;31;9;5;3;8;28;29;1;16;13;147;20348
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;5;9;3;8;28;29;1;16;13;147;19714
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;20;26;24;21;32;22;18;19;14;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;147;20976
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;17;21;32;22;18;19;20;12;7;6;4;24;30;25;27;31;9;5;3;8;28;29;1;16;13;147;19794
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;9;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;24;5;3;8;28;29;1;16;13;147;19858
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
12;10;2;15;11;14;26;24;21;32;22;18;19;20;23;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;147;20540
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;29;4;17;30;25;27;31;9;5;3;8;28;6;1;16;13;147;21984
147;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;6;18;19;20;12;7;22;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;147;19934
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;8;5;3;9;28;29;1;16;13;148;20234
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;1;9;5;3;8;28;29;31;16;13;148;20320
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;19;32;22;18;21;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;148;19654
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;28;12;7;6;4;17;30;25;27;31;9;5;3;8;20;29;1;16;13;148;19954
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;7;32;22;18;19;20;12;21;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;148;20960
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;12;20;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;148;20740
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;17;4;6;30;25;27;31;9;5;3;8;28;29;1;16;13;148;21002
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;1;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;24;16;13;148;19990
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;17;19;20;12;7;6;4;18;30;25;27;31;9;5;3;8;28;29;1;16;13;148;19954
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;5;20;12;7;6;4;17;30;25;27;31;9;19;3;8;28;29;1;16;13;148;20534
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;20;14;26;24;21;32;22;18;19;11;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;148;21032
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;1;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;10;16;13;148;20734
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;16;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;19;13;148;21166
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;19;2;15;11;14;26;24;21;32;22;18;10;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;148;20776
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;31;22;18;19;20;12;7;6;4;17;30;25;27;32;9;5;3;8;28;29;1;16;13;148;19794
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;20;18;19;22;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;148;20714
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;2;10;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;148;19634
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;20;11;14;26;24;21;32;22;18;19;15;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;148;20824
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;25;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;11;27;31;9;5;3;8;28;29;1;16;13;148;20822
148;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;17;32;22;18;19;20;12;7;6;4;21;30;25;27;31;9;5;3;8;28;29;1;16;13;148;19614
149;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;18;19;8;12;7;6;4;17;30;25;27;31;9;5;3;20;28;29;1;16;13;149;19686
149;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;25;22;18;19;20;12;7;6;4;17;30;32;27;31;9;5;3;8;28;29;1;16;13;149;19834
149;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;3;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;26;8;28;29;1;16;13;149;21900
149;19474;23;10;2;15;11;14;26;24;21;32;22;18;19;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;149;19354
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;1;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;2;16;13;149;19854
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;8;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;24;28;29;1;16;13;149;19630
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;20;11;14;26;24;21;32;22;19;18;15;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;149;20704
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;13;8;28;29;1;16;3;149;20434
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;4;6;7;17;30;25;27;31;9;5;3;8;28;29;1;16;13;149;20394
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;4;32;22;19;18;20;12;7;6;21;17;30;25;27;31;9;5;3;8;28;29;1;16;13;149;20954
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;5;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;11;3;8;28;29;1;16;13;149;19934
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;29;12;7;6;4;17;30;25;27;31;9;5;3;8;28;20;1;16;13;149;21274
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;7;6;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;149;19354
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;3;4;17;30;25;27;31;9;5;7;8;28;29;1;16;13;149;19554
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;22;2;15;11;14;26;24;21;32;10;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;149;19896
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;17;21;32;22;19;18;20;12;6;7;4;24;30;25;27;31;9;5;3;8;28;29;1;16;13;149;19754
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;16;3;8;28;29;1;5;13;149;19514
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;25;12;6;7;4;17;30;20;27;31;9;5;3;8;28;29;1;16;13;149;20814
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;20;3;6;7;4;17;30;25;27;31;9;5;12;8;28;29;1;16;13;149;20134
149;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;6;11;14;26;24;21;32;22;19;18;20;12;15;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13;149;19974
150;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;1;25;27;31;9;5;3;8;28;29;30;16;13;150;20454
150;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
23;10;2;15;11;16;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;14;13;150;19834
150;19354;23;10;2;15;11;14;26;24;21;32;22;19;18;20;12;6;7;4;17;30;25;27;31;9;5;3;8;28;29;1;16;13
