"X1";"X272";"X51";"X35";"X12";"X5";"X54";"X24";"X4";"X26";"X11";"X9";"X62";"X7";"X27";"X63";"X49";"X23";"X17";"X1.1";"X40";"X46";"X57";"X39";"X25";"X56";"X42";"X10";"X47";"X44";"X2";"X28";"X41";"X36";"X53";"X20";"X38";"X18";"X19";"X64";"X22";"X21";"X48";"X29";"X61";"X55";"X30";"X58";"X3";"X32";"X50";"X8";"X15";"X34";"X37";"X33";"X52";"X16";"X45";"X59";"X13";"X6";"X43";"X31";"X60";"X14"
58;216;1;18;63;2;60;42;59;44;35;26;34;39;5;62;20;23;56;54;40;33;53;29;30;51;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;46;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;55;31
1;18;63;2;60;42;59;44;35;26;34;39;5;62;20;23;56;54;40;47;53;29;30;51;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;33;14;46;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;55;31;58;222
58;216;1;18;63;2;60;42;59;44;35;26;34;39;5;62;20;23;56;54;40;33;53;29;30;51;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;46;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;55;31
1;18;63;2;46;42;59;44;35;26;34;39;5;62;20;23;56;54;40;33;53;29;30;51;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;55;31;58;208
58;208;1;18;63;2;46;42;59;44;35;26;34;39;5;62;20;23;56;54;40;33;53;29;30;51;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;55;31
1;18;63;2;46;42;59;44;35;26;34;39;5;62;20;23;56;54;40;33;53;29;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;51;31;58;208
58;208;1;18;63;2;46;42;59;44;35;26;34;39;5;62;20;23;56;54;40;33;53;29;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;51;31
5;18;63;2;46;42;59;44;35;26;34;39;1;62;20;23;56;54;40;33;53;29;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;51;31;58;208
58;208;5;18;63;2;46;42;59;44;35;26;34;39;1;62;20;23;56;54;40;33;53;29;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;32;51;31
5;18;63;2;46;42;59;44;35;26;34;39;1;62;20;23;56;54;40;33;53;32;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;29;51;31;58;208
58;208;5;18;63;2;46;42;59;44;35;26;34;39;1;62;20;23;56;54;40;33;53;32;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;34;39;1;62;20;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;29;51;31;58;210
58;210;5;32;63;2;46;42;59;44;35;26;34;39;1;62;20;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;47;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;20;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;34;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;29;51;31;58;226
58;226;5;32;63;2;46;42;59;44;35;26;47;39;1;62;20;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;34;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;20;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;60;10;34;14;11;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;29;51;31;58;246
58;226;5;32;63;2;46;42;59;44;35;26;47;39;1;62;20;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;11;10;34;14;60;58;36;6;57;25;8;19;22;49;45;16;50;9;15;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;20;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;22;10;34;14;60;58;36;6;57;25;8;19;11;49;45;16;50;9;15;41;28;52;29;51;31;58;226
58;226;5;32;63;2;46;42;59;44;35;26;47;39;1;62;20;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;22;10;34;14;60;58;36;6;57;25;8;19;11;49;45;16;50;9;15;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;11;49;45;16;50;9;15;41;28;52;29;51;31;58;222
58;222;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;55;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;11;49;45;16;50;9;15;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;15;41;28;52;29;51;31;58;222
58;222;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;17;4;13;3;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;15;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;17;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;51;31;58;222
58;222;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;17;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;17;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;60;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;51;31;58;266
58;222;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;17;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;36;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;17;4;13;15;12;37;21;22;10;34;14;20;58;1;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;51;31;58;254
58;222;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;17;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;51;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;17;31;58;226
58;226;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;17;31
5;32;63;2;46;7;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;42;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;17;31;58;246
59;226;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;17;31
5;32;63;2;46;42;59;44;35;26;47;33;1;62;60;23;56;54;40;39;53;18;30;11;7;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;17;31;59;234
59;226;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;7;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;3;41;28;52;29;17;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;3;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;7;41;28;52;29;17;31;59;226
59;226;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;3;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;45;16;50;9;7;41;28;52;29;17;31
5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;50;9;7;41;28;52;29;17;31;59;226
59;226;5;32;63;2;46;42;59;44;35;26;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;43;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;50;9;7;41;28;52;29;17;31
5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;50;9;7;41;28;52;29;17;31;59;218
59;218;5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;50;9;7;41;28;52;29;17;31
5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;55;33;53;18;30;11;45;64;27;26;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;40;49;3;16;50;9;7;41;28;52;29;17;31;59;234
59;218;5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;38;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;50;9;7;41;28;52;29;17;31
5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;50;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;7;41;28;52;29;17;31;59;218
59;218;5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;50;61;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;7;41;28;52;29;17;31
5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;50;31;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;7;41;28;52;29;17;61;59;218
59;218;5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;50;31;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;7;41;28;52;29;17;61
5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;12;18;30;11;45;64;27;26;50;31;24;48;51;4;13;15;53;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;7;41;28;52;29;17;61;59;238
59;218;5;32;63;2;46;42;59;44;35;43;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;50;31;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;7;41;28;52;29;17;61
5;32;63;2;46;42;59;44;35;31;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;50;43;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;7;41;28;52;29;17;61;59;250
59;250;5;32;63;2;46;42;59;44;35;31;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;27;26;50;43;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;7;41;28;52;29;17;61
5;32;63;2;46;42;59;44;35;31;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;7;26;50;43;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61;59;242
59;242;5;32;63;2;46;42;59;44;35;31;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;7;26;50;43;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;25;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61
5;32;63;2;46;42;59;44;35;25;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;7;26;50;43;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61;59;242
59;242;5;32;63;2;46;42;59;44;35;25;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;7;26;50;43;24;48;51;4;13;15;12;37;21;22;10;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61
5;32;63;2;46;42;59;44;35;25;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;7;10;50;43;24;48;51;4;13;15;12;37;21;22;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61;59;238
59;238;5;32;63;2;46;42;59;44;35;25;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;7;10;50;43;24;48;51;4;13;15;12;37;21;22;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61
5;32;63;2;46;42;59;44;35;25;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;22;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61;59;242
59;242;5;32;63;2;46;42;59;44;35;25;47;39;1;62;60;23;56;54;40;33;53;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;22;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61
5;32;63;2;46;42;59;44;35;25;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61;59;242
59;242;5;32;63;2;46;42;59;44;35;25;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61
5;32;59;2;46;42;63;44;35;25;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61;59;240
59;240;5;32;59;2;46;42;63;44;35;25;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;9;27;41;28;52;29;17;61
5;32;59;2;46;42;63;44;35;25;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;27;9;41;28;52;29;17;61;59;240
59;240;5;32;59;2;46;42;63;44;35;25;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;27;9;41;28;52;29;17;61
5;32;59;2;46;42;63;44;35;25;47;39;1;30;60;23;56;54;40;33;22;18;62;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;27;9;41;28;52;29;17;61;59;248
59;240;5;32;59;2;46;42;63;44;35;25;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;57;31;8;19;55;49;3;16;38;27;9;41;28;52;29;17;61
5;32;59;2;46;42;63;44;35;57;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;25;31;8;19;55;49;3;16;38;27;9;41;28;52;29;17;61;59;228
59;228;5;32;59;2;46;42;63;44;35;57;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;25;31;8;19;55;49;3;16;38;27;9;41;28;52;29;17;61
5;32;57;2;46;42;63;44;35;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;25;31;8;19;55;49;3;16;38;27;9;41;28;52;29;17;61;59;222
59;222;5;32;57;2;46;42;63;44;35;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;25;31;8;19;55;49;3;16;38;27;9;41;28;52;29;17;61
5;32;57;2;49;42;63;44;35;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;25;31;8;19;55;46;3;16;38;27;9;41;28;52;29;17;61;59;222
60;222;5;32;57;2;49;42;63;44;35;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;50;43;24;48;51;12;13;15;4;37;21;53;26;34;14;20;58;36;6;25;31;8;19;55;46;3;16;38;27;9;41;28;52;29;17;61
5;32;57;2;49;42;63;44;35;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;20;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;8;19;55;46;3;16;38;27;9;41;28;52;29;17;61;60;218
60;218;5;32;57;2;49;42;63;44;35;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;20;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;8;19;55;46;3;16;38;27;9;41;28;52;29;17;61
5;32;57;2;49;42;63;44;35;59;22;39;1;62;60;23;56;54;40;33;47;18;30;11;45;64;7;10;20;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;8;19;55;46;3;16;38;27;9;41;28;52;29;17;61;60;226
60;218;5;32;57;2;49;42;63;44;35;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;20;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;8;19;55;46;3;16;38;27;9;41;28;52;29;17;61
5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;20;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;8;19;55;46;3;16;38;27;9;41;28;52;29;17;61;60;218
60;218;5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;54;40;33;22;18;30;11;45;64;7;10;20;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;8;19;55;46;3;16;38;27;9;41;28;52;29;17;61
5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;54;40;33;9;18;30;11;45;64;7;10;20;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;8;19;55;46;3;16;38;27;22;41;28;52;29;17;61;60;218
60;218;5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;54;40;33;9;18;30;11;45;64;7;10;20;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;8;19;55;46;3;16;38;27;22;41;28;52;29;17;61
5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;54;40;33;9;18;30;11;45;64;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;20;19;55;46;3;16;38;27;22;41;28;52;29;17;61;60;218
60;218;5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;54;40;33;9;18;30;11;45;64;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;6;25;31;20;19;55;46;3;16;38;27;22;41;28;52;29;17;61
5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;64;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;25;31;20;19;55;46;3;16;38;27;22;41;28;52;29;17;61;60;218
60;218;5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;64;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;25;31;20;19;55;46;3;16;38;27;22;41;28;52;29;17;61
5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;64;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61;60;218
60;218;5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;64;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61
5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;6;40;33;9;18;30;50;45;64;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;11;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61;60;226
60;218;5;35;57;2;49;42;63;44;32;59;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;64;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61
5;35;57;64;49;42;63;44;32;59;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;2;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61;60;218
60;218;5;35;57;64;49;42;63;44;32;59;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;2;7;10;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61
5;35;57;64;49;42;63;44;32;10;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;2;7;59;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61;60;222
60;222;5;35;57;64;49;42;63;44;32;10;47;39;1;62;60;23;56;6;40;33;9;18;30;11;45;2;7;59;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61
5;35;57;64;49;42;11;44;32;10;47;39;1;62;60;23;56;6;40;33;9;18;30;63;45;2;7;59;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61;60;222
60;222;5;35;57;64;49;42;11;44;32;10;47;39;1;62;60;23;56;6;40;33;9;18;30;63;45;2;7;59;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61
5;35;57;64;49;42;11;44;32;10;47;39;1;62;60;23;56;59;40;33;9;18;30;63;45;2;7;6;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61;60;230
60;230;5;35;57;64;49;42;11;44;32;10;47;39;1;62;60;23;56;59;40;33;9;18;30;63;45;2;7;6;8;43;24;48;51;12;13;15;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61
5;35;57;64;49;42;11;44;32;10;47;39;1;62;60;15;56;59;40;33;9;18;30;63;45;2;7;6;8;43;24;48;51;12;13;23;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61;60;230
60;230;5;35;57;64;49;42;11;44;32;10;47;39;1;62;60;15;56;59;40;33;9;18;30;63;45;2;7;6;8;43;24;48;51;12;13;23;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;38;27;22;41;28;52;29;17;61
5;38;57;64;49;42;11;44;32;10;47;39;1;62;60;15;56;59;40;33;9;18;30;63;45;2;7;6;8;43;24;48;51;12;13;23;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;35;27;22;41;28;52;29;17;61;60;230
60;230;5;38;57;64;49;42;11;44;32;10;47;39;1;62;60;15;56;59;40;33;9;18;30;63;45;2;7;6;8;43;24;48;51;12;13;23;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;35;27;22;41;28;52;29;17;61
5;38;57;64;49;42;24;44;32;10;47;39;1;62;60;15;56;59;40;33;9;18;30;63;45;2;7;6;8;43;11;48;51;12;13;23;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;35;27;22;41;28;52;29;17;61;60;230
60;230;5;38;57;64;49;42;24;44;32;10;47;39;1;62;60;15;56;59;40;33;9;18;30;63;45;2;7;6;8;43;11;48;51;12;13;23;4;37;21;53;26;34;14;50;58;36;54;3;31;20;19;55;46;25;16;35;27;22;41;28;52;29;17;61
5;38;57;64;49;42;24;44;32;10;47;39;1;62;60;15;56;59;40;33;9;18;30;63;45;2;7;6;8;43;11;48;51;12;13;23;3;37;21;53;26;34;14;50;58;36;54;4;31;20;19;55;46;25;16;35;27;22;41;28;52;29;17;61;60;246
