"X1";"X234";"X7";"X1.1";"X27";"X45";"X39";"X46";"X25";"X58";"X19";"X42";"X14";"X22";"X54";"X34";"X33";"X15";"X55";"X20";"X62";"X36";"X64";"X4";"X56";"X12";"X40";"X13";"X41";"X47";"X44";"X43";"X10";"X5";"X6";"X18";"X35";"X57";"X30";"X53";"X26";"X23";"X37";"X59";"X63";"X8";"X28";"X2";"X48";"X60";"X52";"X24";"X29";"X51";"X38";"X61";"X49";"X16";"X11";"X50";"X17";"X21";"X32";"X9";"X31";"X3"
50;224;7;51;10;27;32;39;54;26;19;24;47;55;11;41;30;3;15;42;48;23;16;43;5;4;35;57;64;28;18;12;20;52;58;22;2;44;63;40;62;34;45;38;49;14;37;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;31;1;29;9
7;51;10;27;32;39;54;26;19;24;47;55;11;41;30;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;63;40;62;34;45;38;49;14;37;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;31;1;29;9;50;224
50;224;7;51;10;27;32;39;54;26;19;24;47;55;11;41;30;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;63;40;62;34;45;38;49;14;37;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;31;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;30;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;63;40;62;34;45;38;47;14;37;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;31;1;29;9;50;248
50;248;7;51;10;27;32;39;54;26;19;24;49;55;11;41;30;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;63;40;62;34;45;38;47;14;37;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;31;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;30;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;37;40;62;34;45;38;47;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;31;1;29;9;50;252
51;252;7;51;10;27;32;39;54;26;19;24;49;55;11;41;30;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;37;40;62;34;45;38;47;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;31;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;30;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;37;40;62;34;45;38;31;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;47;1;29;9;51;252
51;252;7;51;10;27;32;39;54;26;19;24;49;55;11;41;30;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;37;40;62;34;45;38;31;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;37;40;62;34;30;38;31;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;47;1;29;9;51;234
51;234;7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;3;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;44;37;40;62;34;30;38;31;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;3;37;40;62;34;30;38;31;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;47;1;29;9;51;234
51;234;7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;43;5;4;57;35;64;28;18;12;20;52;58;22;2;3;37;40;62;34;30;38;31;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;4;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;40;62;34;30;38;31;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;47;1;29;9;51;240
51;240;7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;4;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;40;62;34;30;38;31;14;63;61;36;13;6;59;53;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;4;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;40;62;53;30;38;31;14;63;61;36;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;240
51;240;7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;4;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;40;62;53;30;38;31;14;63;61;36;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;4;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;36;62;53;30;38;31;14;63;61;40;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;240
51;240;7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;4;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;36;62;53;30;38;31;14;63;61;40;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;53;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;36;62;4;30;38;31;14;63;61;40;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;238
51;238;7;51;10;27;32;39;54;26;19;24;49;55;11;41;45;44;15;42;48;23;16;53;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;36;62;4;30;38;31;14;63;61;40;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;53;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;36;62;4;30;55;31;14;63;61;40;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;238
51;238;7;51;10;27;32;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;53;5;43;57;35;64;28;18;12;20;52;58;22;2;3;37;36;62;4;30;55;31;14;63;61;40;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;53;5;43;57;35;64;28;40;12;20;52;58;22;2;3;37;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;238
51;238;7;51;10;27;32;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;53;5;43;57;35;64;28;40;12;20;52;58;22;2;3;37;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;32;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;53;5;43;57;35;64;28;40;30;20;52;58;22;2;3;37;36;62;4;12;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;242
51;238;7;51;10;27;32;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;53;5;43;57;35;64;28;40;12;20;52;58;22;2;3;37;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;53;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;32;5;43;57;35;64;28;40;12;20;52;58;22;2;3;37;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;242
51;242;7;51;10;27;53;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;32;5;43;57;35;64;28;40;12;20;52;58;22;2;3;37;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;51;10;27;53;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;32;5;43;57;35;64;28;40;12;20;52;58;22;2;37;3;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;258
51;258;7;51;10;27;53;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;32;5;43;57;35;64;28;40;12;20;52;58;22;2;37;3;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;37;10;27;53;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;32;5;43;57;35;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;258
51;258;7;37;10;27;53;39;54;26;19;24;49;38;11;41;45;44;15;42;48;23;16;32;5;43;57;35;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;37;10;27;38;39;54;26;19;24;49;53;11;41;45;44;15;42;48;23;16;32;5;43;57;35;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;258
51;258;7;37;10;27;38;39;54;26;19;24;49;53;11;41;45;44;15;42;48;23;16;32;5;43;57;35;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;37;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9;51;258
51;258;7;37;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;13;6;59;34;46;56;33;50;60;21;25;17;8;47;1;29;9
7;37;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;17;6;59;34;46;56;33;50;60;21;25;13;8;47;1;29;9;51;258
51;258;7;37;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;17;6;59;34;46;56;33;50;60;21;25;13;8;47;1;29;9
7;37;10;27;38;39;54;26;19;24;49;35;11;41;45;44;62;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;15;4;30;55;31;14;63;61;18;17;6;59;34;46;56;33;50;60;21;25;13;8;47;1;29;9;51;270
51;258;7;37;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;61;18;17;6;59;34;46;56;33;50;60;21;25;13;8;47;1;29;9
7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;18;17;6;59;34;46;56;33;50;60;21;25;13;8;47;1;29;9;51;254
51;254;7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;18;17;6;59;34;46;56;33;50;60;21;25;13;8;47;1;29;9
7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;18;17;21;59;34;46;56;33;50;60;6;25;13;8;47;1;29;9;51;254
51;254;7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;18;17;21;59;34;46;56;33;50;60;6;25;13;8;47;1;29;9
7;61;10;27;38;39;15;26;19;24;49;35;11;41;45;44;54;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;18;17;21;59;34;46;56;33;50;60;6;25;13;8;47;1;29;9;51;258
52;254;7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;20;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;18;17;21;59;34;46;56;33;50;60;6;25;13;8;47;1;29;9
7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;47;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;18;17;21;59;34;46;56;33;50;60;6;25;13;8;20;1;29;9;52;254
52;254;7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;43;57;53;64;28;40;12;47;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;18;17;21;59;34;46;56;33;50;60;6;25;13;8;20;1;29;9
7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;18;57;53;64;28;40;12;47;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;25;13;8;20;1;29;9;52;254
52;254;7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;18;57;53;64;28;40;12;47;52;58;22;2;51;3;36;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;25;13;8;20;1;29;9
7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;18;57;53;64;28;40;12;47;52;58;22;2;25;3;36;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;51;13;8;20;1;29;9;52;254
52;254;7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;18;57;53;64;28;40;12;47;52;58;22;2;25;3;36;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;51;13;8;20;1;29;9
7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;18;22;53;64;28;40;12;47;52;58;57;2;25;3;36;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;51;13;8;20;1;29;9;52;254
52;254;7;61;10;27;38;39;54;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;18;22;53;64;28;40;12;47;52;58;57;2;25;3;36;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;51;13;8;20;1;29;9
7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;54;22;53;64;28;40;12;47;52;58;57;2;25;3;36;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;51;13;8;20;1;29;9;52;254
52;254;7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;54;22;53;64;28;40;12;47;52;58;57;2;25;3;36;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;51;13;8;20;1;29;9
7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;54;22;53;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;51;13;8;20;1;29;9;52;254
52;254;7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;54;22;53;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;55;31;14;63;37;43;17;21;59;34;46;56;33;50;60;6;51;13;8;20;1;29;9
7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;54;22;53;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;55;31;14;63;37;43;17;9;59;34;46;56;33;50;60;6;51;13;8;20;1;29;21;52;254
52;254;7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;16;32;5;54;22;53;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;55;31;14;63;37;43;17;9;59;34;46;56;33;50;60;6;51;13;8;20;1;29;21
7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;53;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;55;31;14;63;37;43;17;9;16;34;46;56;33;50;60;6;51;13;8;20;1;29;21;52;254
52;254;7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;53;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;55;31;14;63;37;43;17;9;16;34;46;56;33;50;60;6;51;13;8;20;1;29;21
7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;53;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;63;37;43;17;9;16;34;46;56;55;50;60;6;51;13;8;20;1;29;21;52;254
52;254;7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;53;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;63;37;43;17;9;16;34;46;56;55;50;60;6;51;13;8;20;1;29;21
7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;63;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;17;9;16;34;46;56;55;50;60;6;51;13;8;20;1;29;21;52;254
52;254;7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;63;64;36;40;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;17;9;16;34;46;56;55;50;60;6;51;13;8;20;1;29;21
7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;63;16;36;40;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;17;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21;52;266
52;266;7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;63;16;36;40;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;17;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21
7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;63;16;36;17;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21;52;266
52;266;7;61;10;27;38;39;18;26;19;24;49;35;11;41;45;44;15;42;48;23;59;32;5;54;22;63;16;36;17;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21
7;61;10;27;38;39;18;26;59;24;49;35;11;41;45;44;15;42;48;23;19;32;5;54;22;63;16;36;17;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21;52;266
52;266;7;61;10;27;38;39;18;26;59;24;49;35;11;41;45;44;15;42;48;23;19;32;5;54;22;63;16;36;17;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21
7;61;10;27;45;39;18;26;59;24;49;35;11;41;38;44;15;42;48;23;19;32;5;54;22;63;16;36;17;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21;52;274
52;266;7;61;10;27;38;39;18;26;59;24;49;35;11;41;45;44;15;42;48;23;19;32;5;54;22;63;16;36;17;12;47;52;58;57;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21
7;61;10;27;38;39;18;26;57;24;49;35;11;41;45;44;15;42;48;23;19;32;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21;52;266
52;266;7;61;10;27;38;39;18;26;57;24;49;35;11;41;45;44;15;42;48;23;19;32;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;51;13;8;20;1;29;21
7;61;10;27;38;39;18;26;57;24;49;35;11;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;32;13;8;20;1;29;21;52;262
52;262;7;61;10;27;38;39;18;26;57;24;49;35;11;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;32;13;8;20;1;29;21
7;61;10;27;38;39;18;26;57;32;49;35;11;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;24;13;8;20;1;29;21;52;258
52;258;7;61;10;27;38;39;18;26;57;32;49;35;11;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;24;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;24;13;8;20;1;29;21;52;254
52;254;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;43;40;9;64;34;46;56;55;50;60;6;24;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;64;40;9;43;34;46;56;55;50;60;6;24;13;8;20;1;29;21;52;254
52;254;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;52;58;59;2;25;3;28;62;4;30;33;31;14;53;37;64;40;9;43;34;46;56;55;50;60;6;24;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;60;58;59;2;25;3;28;62;4;30;33;31;14;53;37;64;40;9;43;34;46;56;55;50;52;6;24;13;8;20;1;29;21;52;256
53;256;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;17;12;47;60;58;59;2;25;3;28;62;4;30;33;31;14;53;37;64;40;9;43;34;46;56;55;50;52;6;24;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;2;25;3;28;62;4;30;33;31;14;53;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21;53;256
53;256;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;2;25;3;28;62;4;30;33;31;14;53;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;2;25;3;28;62;4;30;33;53;14;31;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21;53;256
53;256;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;2;25;3;28;62;4;30;33;53;14;31;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21
7;61;25;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;2;10;3;28;62;4;30;33;53;14;31;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21;53;260
53;256;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;2;25;3;28;62;4;30;33;53;14;31;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;2;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21;53;256
53;256;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;42;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;2;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;42;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21;53;252
53;252;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;54;22;63;16;36;24;12;47;60;58;59;42;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;54;42;63;16;36;24;12;47;60;58;59;22;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21;53;256
53;256;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;54;42;63;16;36;24;12;47;60;58;59;22;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;20;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;54;42;20;16;36;24;12;47;60;58;59;22;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;63;1;29;21;53;256
53;256;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;54;42;20;16;36;24;12;47;60;58;59;22;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;63;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;12;42;20;16;36;24;54;47;60;58;59;22;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;63;1;29;21;53;264
53;264;7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;12;42;20;16;36;24;54;47;60;58;59;22;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;63;1;29;21
7;61;10;27;38;11;18;26;57;32;49;35;39;41;45;44;15;2;48;23;19;51;5;12;42;20;16;36;24;54;22;60;58;59;47;25;3;28;62;4;30;31;53;14;33;37;64;40;9;43;34;46;56;55;50;52;6;17;13;8;63;1;29;21;53;266
