"X1";"X270";"X24";"X48";"X43";"X34";"X52";"X47";"X17";"X16";"X5";"X60";"X20";"X13";"X57";"X7";"X19";"X3";"X35";"X58";"X22";"X53";"X38";"X8";"X64";"X54";"X50";"X6";"X23";"X46";"X36";"X40";"X44";"X33";"X27";"X15";"X25";"X49";"X37";"X30";"X1.1";"X28";"X31";"X26";"X29";"X12";"X55";"X21";"X39";"X51";"X14";"X11";"X2";"X9";"X42";"X32";"X59";"X18";"X62";"X45";"X56";"X4";"X41";"X63";"X10";"X61"
36;34;59;57;64;18;49;16;56;19;11;54;28;37;31;15;39;55;24;43;8;30;33;29;61;32;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;46;26;53;2;40;1;50;45;44;7;6;38;47;25;21;10;51;3;58;5;12;63;20;48;288
49;288;36;34;59;57;64;18;49;16;56;19;11;54;28;37;31;15;39;55;24;43;8;30;33;29;61;32;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;46;26;53;2;40;1;50;45;44;7;6;38;47;25;21;10;51;3;58;5;12;63;20
36;34;44;57;64;18;49;16;56;19;11;54;28;37;31;15;39;55;24;43;8;30;33;29;61;32;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;46;26;53;2;40;1;50;45;59;7;6;38;47;25;21;10;51;3;58;5;12;63;20;49;284
49;284;36;34;44;57;64;18;49;16;56;19;11;54;28;37;31;15;39;55;24;43;8;30;33;29;61;32;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;46;26;53;2;40;1;50;45;59;7;6;38;47;25;21;10;51;3;58;5;12;63;20
36;34;46;57;64;18;49;16;56;19;11;54;28;37;31;15;39;55;24;43;8;30;33;29;61;32;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;10;51;3;58;5;12;63;20;49;280
49;280;36;34;46;57;64;18;49;16;56;19;11;54;28;37;31;15;39;55;24;43;8;30;33;29;61;32;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;10;51;3;58;5;12;63;20
36;34;31;57;64;18;49;16;56;19;11;54;28;37;46;15;39;55;24;43;8;30;33;29;61;32;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;10;51;3;58;5;12;63;20;49;288
49;288;36;34;31;57;64;18;49;16;56;19;11;54;28;37;46;15;39;55;24;43;8;30;33;29;61;32;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;10;51;3;58;5;12;63;20
36;34;31;57;64;18;49;16;56;19;11;54;28;37;46;15;39;32;24;43;8;30;33;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;10;51;3;58;5;12;63;20;49;288
49;288;36;34;31;57;64;18;49;16;56;19;11;54;28;37;46;15;39;32;24;43;8;30;33;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;10;51;3;58;5;12;63;20
36;34;31;57;64;18;49;16;56;19;11;54;28;37;46;10;39;32;24;43;8;30;33;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;15;51;3;58;5;12;63;20;49;288
49;288;36;34;31;57;64;18;49;16;56;19;11;54;28;37;46;10;39;32;24;43;8;30;33;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;15;51;3;58;5;12;63;20
36;34;31;57;64;18;49;16;56;19;11;33;28;37;46;10;39;32;24;43;8;30;54;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;15;51;3;58;5;12;63;20;49;288
49;288;36;34;31;57;64;18;49;16;56;19;11;33;28;37;46;10;39;32;24;43;8;30;54;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;50;45;59;7;6;38;47;25;21;15;51;3;58;5;12;63;20
36;34;31;57;64;18;49;16;56;19;11;33;28;37;46;10;39;32;24;43;8;30;54;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;58;45;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20;49;288
49;288;36;34;31;57;64;18;49;16;56;19;11;33;28;37;46;10;39;32;24;43;8;30;54;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;58;45;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20
36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;58;45;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20;49;286
49;286;36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;9;17;42;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;58;45;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20
36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;58;45;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;4;13;35;48;62;41;44;26;53;2;40;1;58;45;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20
36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;4;13;35;45;62;41;44;26;53;2;40;1;58;48;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;4;13;35;45;62;41;44;26;53;2;40;1;58;48;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20
36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;4;13;35;25;62;41;44;26;53;2;40;1;58;48;59;7;6;38;47;45;21;15;51;3;50;5;12;63;20;49;280
49;274;36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;4;13;35;45;62;41;44;26;53;2;40;1;58;48;59;7;6;38;47;25;21;15;51;3;50;5;12;63;20
36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;4;13;35;45;62;41;44;26;53;2;40;1;58;48;59;5;6;38;47;25;21;15;51;3;50;7;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;4;13;35;45;62;41;44;26;53;2;40;1;58;48;59;5;6;38;47;25;21;15;51;3;50;7;12;63;20
36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;38;47;25;21;15;51;3;50;7;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;9;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;38;47;25;21;15;51;3;50;7;12;63;20
36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;47;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;38;9;25;21;15;51;3;50;7;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;8;30;54;29;61;55;42;17;47;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;38;9;25;21;15;51;3;50;7;12;63;20
36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;38;30;54;29;61;55;42;17;47;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;15;51;3;50;7;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;56;19;11;33;28;37;46;10;39;31;24;43;38;30;54;29;61;55;42;17;47;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;15;51;3;50;7;12;63;20
36;34;32;57;64;18;49;16;51;19;11;33;28;37;46;10;39;31;24;43;38;30;54;29;61;55;42;17;47;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;15;56;3;50;7;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;51;19;11;33;28;37;46;10;39;31;24;43;38;30;54;29;61;55;42;17;47;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;15;56;3;50;7;12;63;20
36;34;32;57;64;18;49;16;51;19;11;33;28;37;46;10;39;31;24;43;38;30;54;29;61;55;42;15;47;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;51;19;11;33;28;37;46;10;39;31;24;43;38;30;54;29;61;55;42;15;47;14;23;52;60;27;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20
36;34;32;57;64;18;49;16;51;19;11;33;28;37;46;27;39;31;24;43;38;30;54;29;61;55;42;15;47;14;23;52;60;10;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;51;19;11;33;28;37;46;27;39;31;24;43;38;30;54;29;61;55;42;15;47;14;23;52;60;10;22;35;13;4;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20
36;34;32;57;64;18;49;16;51;19;11;33;28;37;46;27;39;31;24;43;4;30;54;29;61;55;42;15;47;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20;49;274
49;274;36;34;32;57;64;18;49;16;51;19;11;33;28;37;46;27;39;31;24;43;4;30;54;29;61;55;42;15;47;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20
36;34;55;57;64;18;49;16;51;19;11;33;28;37;46;27;39;31;24;43;4;30;54;29;61;32;42;15;47;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20;49;280
50;280;36;34;55;57;64;18;49;16;51;19;11;33;28;37;46;27;39;31;24;43;4;30;54;29;61;32;42;15;47;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;1;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20
36;34;55;57;64;18;49;16;51;19;11;33;28;37;46;27;39;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20;50;280
50;280;36;34;55;57;64;18;49;16;51;19;11;33;28;37;46;27;39;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20
36;34;55;57;64;18;49;16;51;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20;50;280
50;280;36;34;55;57;64;18;49;16;51;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;59;5;6;8;9;25;21;17;56;3;50;7;12;63;20
36;34;55;57;64;18;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;59;5;6;8;9;25;21;17;56;51;50;7;12;63;20;50;280
50;280;36;34;55;57;64;18;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;59;5;6;8;9;25;21;17;56;51;50;7;12;63;20
36;34;55;57;64;18;49;16;3;19;52;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;39;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;59;5;6;8;9;25;21;17;56;51;50;7;12;63;20;50;286
50;280;36;34;55;57;64;18;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;59;5;6;8;9;25;21;17;56;51;50;7;12;63;20
36;34;55;57;64;59;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;18;5;6;8;9;25;21;17;56;51;50;7;12;63;20;50;276
50;276;36;34;55;57;64;59;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;2;40;47;58;48;18;5;6;8;9;25;21;17;56;51;50;7;12;63;20
36;34;55;57;64;59;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;21;17;56;2;50;7;12;63;20;50;276
50;276;36;34;55;57;64;59;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;23;52;60;10;22;35;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;21;17;56;2;50;7;12;63;20
36;34;55;57;64;59;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;35;52;60;10;22;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;21;17;56;2;50;7;12;63;20;50;276
50;276;36;34;55;57;64;59;49;16;3;19;39;33;28;37;46;27;11;31;24;43;4;30;54;29;61;32;42;15;1;14;35;52;60;10;22;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;21;17;56;2;50;7;12;63;20
36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;37;43;4;30;54;29;61;32;42;15;1;14;35;52;60;10;22;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;21;17;56;2;50;7;12;63;20;50;276
50;276;36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;37;43;4;30;54;29;61;32;42;15;1;14;35;52;60;10;22;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;21;17;56;2;50;7;12;63;20
36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;4;30;54;29;61;32;42;15;1;14;35;52;60;10;22;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;21;17;56;2;50;7;12;37;20;50;272
50;272;36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;4;30;54;29;61;32;42;15;1;14;35;52;60;10;22;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;21;17;56;2;50;7;12;37;20
36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;4;30;54;29;61;32;42;15;1;14;35;52;60;10;21;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;22;17;56;2;50;7;12;37;20;50;274
50;274;36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;4;30;54;29;61;32;42;15;1;14;35;52;60;10;21;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;8;9;25;22;17;56;2;50;7;12;37;20
36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;8;30;54;29;61;32;42;15;1;14;35;52;60;10;21;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;4;9;25;22;17;56;2;50;7;12;37;20;50;274
50;274;36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;8;30;54;29;61;32;42;15;1;14;35;52;60;10;21;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;6;4;9;25;22;17;56;2;50;7;12;37;20
36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;8;30;54;29;61;32;42;15;1;14;35;52;60;10;21;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;6;50;274
50;274;36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;8;30;54;29;61;32;42;15;1;14;35;52;60;10;21;23;13;38;45;62;41;44;26;53;51;40;47;58;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;6
36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;8;30;54;29;61;32;42;15;1;14;35;52;60;10;21;23;13;38;45;58;41;44;26;53;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;6;50;274
50;274;36;34;55;57;64;59;49;16;3;19;39;33;28;24;46;27;11;31;63;43;8;30;54;29;61;32;42;15;1;14;35;52;60;10;21;23;13;38;45;58;41;44;26;53;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;6
36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;31;63;43;8;30;54;29;61;32;42;15;1;46;35;52;60;10;21;23;13;38;45;58;41;44;26;53;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;6;50;272
50;272;36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;31;63;43;8;30;54;29;61;32;42;15;1;46;35;52;60;10;21;23;13;38;45;58;41;44;26;53;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;6
36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;31;63;43;8;30;54;29;61;32;42;15;53;46;35;52;60;10;21;23;13;38;45;58;41;44;26;1;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;6;50;272
50;272;36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;31;63;43;8;30;54;29;61;32;42;15;53;46;35;52;60;10;21;23;13;38;45;58;41;44;26;1;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;6
36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;31;63;43;8;30;54;29;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;44;26;1;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;38;50;272
50;272;36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;31;63;43;8;30;54;29;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;44;26;1;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;38
36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;44;26;1;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;38;50;272
50;272;36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;44;26;1;51;40;47;62;48;18;5;20;4;9;25;22;17;56;2;50;7;12;37;38
36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;44;26;1;51;40;47;62;48;25;5;20;4;9;18;22;17;56;2;50;7;12;37;38;50;272
50;272;36;34;55;57;64;59;49;16;3;19;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;44;26;1;51;40;47;62;48;25;5;20;4;9;18;22;17;56;2;50;7;12;37;38
36;34;55;57;38;59;49;16;3;19;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;44;26;1;51;40;47;62;48;25;5;20;4;9;18;22;17;56;2;50;7;12;37;64;50;272
50;272;36;34;55;57;38;59;49;16;3;19;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;44;26;1;51;40;47;62;48;25;5;20;4;9;18;22;17;56;2;50;7;12;37;64
36;34;55;57;38;59;49;16;3;44;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;1;51;40;47;62;48;25;5;20;4;9;18;22;17;56;2;50;7;12;37;64;50;264
51;264;36;34;55;57;38;59;49;16;3;44;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;1;51;40;47;62;48;25;5;20;4;9;18;22;17;56;2;50;7;12;37;64
36;34;55;57;38;56;49;16;3;44;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;1;51;40;47;62;48;25;5;20;4;9;18;22;17;59;2;50;7;12;37;64;51;260
51;260;36;34;55;57;38;56;49;16;3;44;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;1;51;40;47;62;48;25;5;20;4;9;18;22;17;59;2;50;7;12;37;64
36;34;55;57;38;56;49;16;3;44;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;7;51;40;47;62;48;25;5;20;4;9;18;22;17;59;2;50;1;12;37;64;51;236
51;236;36;34;55;57;38;56;49;16;3;44;39;33;28;24;14;27;11;29;63;43;8;30;54;31;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;7;51;40;47;62;48;25;5;20;4;9;18;22;17;59;2;50;1;12;37;64
36;34;55;57;38;56;49;16;3;44;39;33;28;24;14;27;11;29;63;43;8;30;54;25;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;18;22;17;59;2;50;1;12;37;64;51;236
51;236;36;34;55;57;38;56;49;16;3;44;39;33;28;24;14;27;11;29;63;43;8;30;54;25;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;18;22;17;59;2;50;1;12;37;64
36;34;55;57;38;56;49;16;3;44;39;33;28;24;14;27;11;29;63;43;18;30;54;25;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;1;12;37;64;51;236
51;236;36;34;55;57;38;56;49;16;3;44;39;33;28;24;14;27;11;29;63;43;18;30;54;25;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;1;12;37;64
36;34;55;57;38;56;49;16;3;1;39;33;28;24;14;27;11;29;63;43;18;30;54;25;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;12;37;64;51;248
51;248;36;34;55;57;38;56;49;16;3;1;39;33;28;24;14;27;11;29;63;43;18;30;54;25;61;32;42;15;53;46;35;52;60;10;21;23;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;12;37;64
36;34;55;57;38;56;49;16;3;1;39;33;28;24;14;23;11;29;63;43;18;30;54;25;61;32;42;15;53;46;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;12;37;64;51;248
51;248;36;34;55;57;38;56;49;16;3;1;39;33;28;24;14;23;11;29;63;43;18;30;54;25;61;32;42;15;53;46;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;12;37;64
36;34;55;57;38;56;49;16;3;1;39;33;28;24;14;23;11;29;63;43;18;30;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;12;37;64;51;248
51;248;36;34;55;57;38;56;49;16;3;1;39;33;28;24;14;23;11;29;63;43;18;30;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;12;37;64
36;34;55;57;38;56;49;16;12;1;39;33;28;24;14;23;11;29;63;43;18;30;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;3;37;64;51;248
51;248;36;34;55;57;38;56;49;16;12;1;39;33;28;24;14;23;11;29;63;43;18;30;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;3;37;64
36;34;55;57;38;56;49;16;12;1;39;33;28;24;14;23;30;29;63;43;18;11;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;3;37;64;51;252
51;252;36;34;55;57;38;56;49;16;12;1;39;33;28;24;14;23;30;29;63;43;18;11;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;3;37;64
37;34;55;57;38;56;49;16;12;1;39;33;28;24;14;23;30;29;63;43;18;11;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;3;36;64;51;252
51;252;37;34;55;57;38;56;49;16;12;1;39;33;28;24;14;23;30;29;63;43;18;11;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;48;31;5;20;4;9;8;22;17;59;2;50;44;3;36;64
37;34;55;57;38;56;49;16;12;1;39;33;28;24;14;23;30;29;63;43;18;11;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;64;31;5;20;4;9;8;22;17;59;2;50;44;3;36;48;51;252
51;252;37;34;55;57;38;56;49;16;12;1;39;33;28;24;14;23;30;29;63;43;18;11;54;25;61;32;46;15;53;42;35;52;60;10;21;27;13;6;45;58;41;19;26;7;51;40;47;62;64;31;5;20;4;9;8;22;17;59;2;50;44;3;36;48
