"X1";"X270";"X24";"X61";"X1.1";"X43";"X44";"X37";"X35";"X59";"X27";"X64";"X63";"X60";"X17";"X23";"X25";"X32";"X22";"X46";"X12";"X56";"X28";"X14";"X3";"X16";"X54";"X2";"X11";"X45";"X8";"X47";"X58";"X42";"X49";"X53";"X29";"X10";"X40";"X57";"X15";"X52";"X50";"X7";"X20";"X18";"X19";"X31";"X36";"X5";"X21";"X38";"X30";"X33";"X51";"X62";"X9";"X41";"X6";"X39";"X13";"X55";"X26";"X34";"X4";"X48"
54;220;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;30;24;41;13;26;10;39;62;47;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;1;51;37;16;40;61;56;34;21;27;31
35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;26;10;39;62;30;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;1;51;37;16;40;61;56;34;21;27;31;54;216
54;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;26;10;39;62;30;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;1;51;37;16;40;61;56;34;21;27;31
35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;1;51;37;16;40;61;56;34;21;26;31;54;216
54;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;1;51;37;16;40;61;56;34;21;26;31
35;63;53;25;20;28;55;44;14;46;12;8;17;49;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;59;45;33;60;58;64;29;32;50;9;2;5;4;1;51;37;16;40;61;56;34;21;26;31;54;236
54;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;1;51;37;16;40;61;56;34;21;26;31
35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;61;56;34;21;1;31;54;216
54;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;52;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;61;56;34;21;1;31
35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31;54;216
54;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31
35;63;53;25;20;28;55;44;14;56;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;46;34;21;1;31;54;232
54;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31
35;63;53;25;20;28;55;30;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;44;6;19;48;3;57;22;61;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31;54;236
54;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;23;49;45;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31
35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;45;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31;54;216
55;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;45;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31
35;63;53;25;20;3;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;28;57;22;61;15;43;38;11;54;7;18;45;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31;55;236
55;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;45;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;40;52;56;34;21;1;31
35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;45;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;31;55;216
55;216;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;19;48;3;57;22;61;15;43;38;11;54;7;18;45;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;31
35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;45;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;31;55;220
55;220;35;63;53;25;20;28;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;45;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;31
35;63;53;25;20;45;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;31;55;224
55;224;35;63;53;25;20;45;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;10;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;31
35;63;53;25;20;45;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;31;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;10;55;220
55;220;35;63;53;25;20;45;55;44;14;46;12;8;17;59;42;36;47;24;41;13;27;31;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;10
35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;10;55;220
55;220;35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;58;64;29;32;50;9;2;5;4;26;51;37;16;52;40;56;34;21;1;10
35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;29;32;50;9;2;5;4;26;51;37;16;58;40;56;34;21;1;10;55;220
55;220;35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;29;32;50;9;2;5;4;26;51;37;16;58;40;56;34;21;1;10
35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;5;32;50;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10;55;220
55;220;35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;54;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;5;32;50;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10
35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;50;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10;55;216
55;216;35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;50;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10
35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;61;13;27;31;39;62;30;6;50;48;3;57;22;41;15;43;38;11;19;7;18;28;49;23;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10;55;224
55;216;35;63;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;62;30;6;50;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10
35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;63;30;6;50;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10;55;216
55;216;35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;63;30;6;50;48;3;57;22;61;15;43;38;11;19;7;18;28;49;23;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10
35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;63;23;6;50;48;3;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10;55;216
55;216;35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;63;23;6;50;48;3;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10
35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;63;23;6;50;48;3;57;22;61;15;43;38;11;19;60;18;28;49;30;33;7;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10;55;240
55;216;35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;27;31;39;63;23;6;50;48;3;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10
35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;3;31;39;63;23;6;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10;55;216
55;216;35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;3;31;39;63;23;6;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;58;40;56;34;21;1;10
35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;6;40;56;34;21;1;10;55;216
55;216;35;62;53;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;13;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;6;40;56;34;21;1;10
35;62;13;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;53;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;6;40;56;34;21;1;10;55;216
55;216;35;62;13;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;53;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;30;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;6;40;56;34;21;1;10
35;62;13;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;30;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;6;40;56;34;21;1;10;55;214
55;214;35;62;13;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;30;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;4;26;51;37;16;6;40;56;34;21;1;10
35;62;13;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;16;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;4;26;51;37;30;6;40;56;34;21;1;10;55;222
55;222;35;62;13;25;20;45;55;44;14;46;47;8;17;59;42;36;12;24;41;16;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;4;26;51;37;30;6;40;56;34;21;1;10
35;62;13;25;20;45;55;44;14;46;47;4;17;59;42;36;12;24;41;16;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;34;21;1;10;55;222
55;222;35;62;13;25;20;45;55;44;14;46;47;4;17;59;42;36;12;24;41;16;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;34;21;1;10
35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;12;24;41;16;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;4;21;1;10;55;222
56;222;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;12;24;41;16;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;4;21;1;10
35;62;13;25;20;45;55;44;14;46;47;34;17;10;42;36;12;24;41;16;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;4;21;1;59;56;226
56;222;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;12;24;41;16;3;31;39;63;23;58;50;48;27;57;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;4;21;1;10
35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;12;24;41;16;3;31;39;63;23;58;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;4;21;1;10;56;238
56;238;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;12;24;41;16;3;31;39;63;23;58;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;4;21;1;10
35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;31;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;4;21;1;10;56;230
56;230;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;31;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;54;9;2;29;8;26;51;37;30;6;40;56;4;21;1;10
35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;31;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;51;9;2;29;8;26;54;37;30;6;40;56;4;21;1;10;56;230
56;230;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;31;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;64;5;32;51;9;2;29;8;26;54;37;30;6;40;56;4;21;1;10
35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;64;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;31;5;32;51;9;2;29;8;26;54;37;30;6;40;56;4;21;1;10;56;246
56;246;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;64;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;52;31;5;32;51;9;2;29;8;26;54;37;30;6;40;56;4;21;1;10
35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;64;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;10;31;5;32;51;9;2;29;8;26;54;37;30;6;40;56;4;21;1;52;56;246
56;246;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;64;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;33;60;10;31;5;32;51;9;2;29;8;26;54;37;30;6;40;56;4;21;1;52
35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;64;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;10;60;33;31;5;32;51;9;2;29;8;26;54;37;30;6;40;56;4;21;1;52;56;246
56;246;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;64;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;10;60;33;31;5;32;51;9;2;29;8;26;54;37;30;6;40;56;4;21;1;52
35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;64;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;10;60;33;31;5;32;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52;56;246
56;246;35;62;13;25;20;45;55;44;14;46;47;34;17;59;42;36;58;24;41;16;3;64;39;63;23;12;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;10;60;33;31;5;32;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52
35;62;13;25;20;45;55;44;14;46;12;34;17;59;42;36;58;24;41;16;3;64;39;63;23;47;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;10;60;33;31;5;32;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52;56;250
56;250;35;62;13;25;20;45;55;44;14;46;12;34;17;59;42;36;58;24;41;16;3;64;39;63;23;47;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;10;60;33;31;5;32;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52
35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;10;60;33;31;5;32;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52;56;250
56;250;35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;10;60;33;31;5;32;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52
35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;32;60;33;31;5;10;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52;56;250
56;250;35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;48;27;50;22;61;15;43;38;11;19;7;18;28;49;53;32;60;33;31;5;10;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52
35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;27;48;50;22;61;15;43;38;11;19;7;18;28;49;53;32;60;33;31;5;10;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52;56;250
56;250;35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;27;48;50;22;61;15;43;38;11;19;7;18;28;49;53;32;60;33;31;5;10;9;51;2;29;8;26;54;37;30;6;40;56;4;21;1;52
35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;27;48;50;22;61;15;43;38;11;30;7;18;28;49;53;32;60;33;31;5;10;9;51;2;29;8;26;54;37;19;6;40;56;4;21;1;52;56;234
56;234;35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;27;48;50;22;61;15;43;38;11;30;7;18;28;49;53;32;60;33;31;5;10;9;51;2;29;8;26;54;37;19;6;40;56;4;21;1;52
35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;27;48;50;22;61;15;43;38;11;30;7;18;51;49;53;32;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52;56;234
56;234;35;62;13;25;20;45;55;44;14;46;12;34;24;59;42;36;58;17;41;16;3;64;39;63;23;47;57;27;48;50;22;61;15;43;38;11;30;7;18;51;49;53;32;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52
35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;48;50;22;61;15;43;38;11;30;7;18;51;49;53;32;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52;56;234
56;234;35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;48;50;22;61;15;43;38;11;30;7;18;51;49;53;32;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52
35;62;13;25;58;45;64;44;14;46;12;34;24;59;42;36;20;17;41;16;3;55;39;63;23;47;57;27;48;50;22;61;15;43;38;11;30;7;18;51;49;53;32;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52;56;262
56;234;35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;48;50;22;61;15;43;38;11;30;7;18;51;49;53;32;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52
35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;15;43;38;11;30;7;18;51;49;53;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52;56;234
56;234;35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;15;43;38;11;30;7;18;51;49;53;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52
35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;18;51;49;53;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52;56;232
56;232;35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;18;51;49;53;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;40;56;4;21;1;52
35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;40;51;49;53;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;18;56;4;21;1;52;56;244
56;244;35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;40;51;49;53;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;18;56;4;21;1;52
35;62;13;25;20;45;64;44;14;46;12;34;24;59;36;42;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;40;51;49;53;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;18;56;4;21;1;52;56;260
57;244;35;62;13;25;20;45;64;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;40;51;49;53;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;18;56;4;21;1;52
35;62;13;25;20;45;53;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;40;51;49;64;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;18;56;4;21;1;52;57;244
57;244;35;62;13;25;20;45;53;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;40;51;49;64;48;60;33;31;5;10;9;28;2;29;8;26;54;37;19;6;18;56;4;21;1;52
35;62;13;25;20;45;53;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;40;2;49;64;48;60;33;31;5;10;9;28;51;29;8;26;54;37;19;6;18;56;4;21;1;52;57;244
57;244;35;62;13;25;20;45;53;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;32;50;22;61;30;43;38;11;15;7;40;2;49;64;48;60;33;31;5;10;9;28;51;29;8;26;54;37;19;6;18;56;4;21;1;52
35;62;13;25;20;45;53;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;56;50;22;61;30;43;38;11;15;7;40;2;49;64;48;60;33;31;5;10;9;28;51;29;8;26;54;37;19;6;18;32;4;21;1;52;57;244
57;244;35;62;13;25;20;45;53;44;14;46;12;34;24;59;42;36;58;17;41;16;3;55;39;63;23;47;57;27;56;50;22;61;30;43;38;11;15;7;40;2;49;64;48;60;33;31;5;10;9;28;51;29;8;26;54;37;19;6;18;32;4;21;1;52
35;62;13;25;20;45;53;44;14;36;12;34;24;59;42;46;58;17;41;16;3;55;39;63;23;47;57;27;56;50;22;61;30;43;38;11;15;7;40;2;49;64;48;60;33;31;5;10;9;28;51;29;8;26;54;37;19;6;18;32;4;21;1;52;57;256
