"X1";"X290";"X38";"X36";"X49";"X48";"X44";"X54";"X58";"X34";"X46";"X4";"X2";"X45";"X23";"X43";"X5";"X19";"X61";"X64";"X8";"X55";"X11";"X10";"X21";"X39";"X18";"X1.1";"X24";"X15";"X30";"X27";"X22";"X7";"X63";"X60";"X62";"X9";"X32";"X28";"X37";"X51";"X14";"X59";"X16";"X13";"X12";"X52";"X31";"X33";"X47";"X53";"X40";"X25";"X50";"X20";"X57";"X17";"X29";"X35";"X3";"X56";"X42";"X6";"X41";"X26"
62;298;63;21;40;58;27;3;13;55;15;44;30;10;62;23;33;48;60;53;42;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;54;6;50;12;17;32;36;49;24;46;28;51;52;59;64;47;61;1;35;38;14;22;43;56;41;31;4;34;37;45
63;21;40;58;27;3;13;55;15;44;30;10;62;23;33;4;60;53;42;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;54;6;50;12;17;32;36;49;24;46;28;51;52;59;64;47;61;1;35;38;14;22;43;56;41;31;48;34;37;45;62;298
62;298;63;21;40;58;27;3;13;55;15;44;30;10;62;23;33;4;60;53;42;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;54;6;50;12;17;32;36;49;24;46;28;51;52;59;64;47;61;1;35;38;14;22;43;56;41;31;48;34;37;45
63;21;40;58;27;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;6;50;12;17;32;36;49;24;46;28;51;52;59;64;47;61;1;35;38;14;22;43;56;41;31;48;34;37;45;62;292
62;292;63;21;40;58;27;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;6;50;12;17;32;36;49;24;46;28;51;52;59;64;47;61;1;35;38;14;22;43;56;41;31;48;34;37;45
63;21;40;58;27;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;35;50;12;17;32;36;49;24;46;28;51;52;59;64;47;61;1;6;38;14;22;43;56;41;31;48;34;37;45;62;292
62;292;63;21;40;58;27;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;35;50;12;17;32;36;49;24;46;28;51;52;59;64;47;61;1;6;38;14;22;43;56;41;31;48;34;37;45
63;21;40;58;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;35;50;12;17;27;36;49;24;46;28;51;52;59;64;47;61;1;6;38;14;22;43;56;41;31;48;34;37;45;62;292
62;292;63;21;40;58;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;35;50;12;17;27;36;49;24;46;28;51;52;59;64;47;61;1;6;38;14;22;43;56;41;31;48;34;37;45
63;21;40;58;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;51;50;12;17;27;36;49;24;46;28;35;52;59;64;47;61;1;6;38;14;22;43;56;41;31;48;34;37;45;62;296
62;296;63;21;40;58;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;51;50;12;17;27;36;49;24;46;28;35;52;59;64;47;61;1;6;38;14;22;43;56;41;31;48;34;37;45
63;21;40;58;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;51;50;12;17;27;36;49;24;46;28;35;52;59;64;47;61;1;6;14;38;22;43;56;41;31;48;34;37;45;62;296
62;296;63;21;40;58;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;51;50;12;17;27;36;49;24;46;28;35;52;59;64;47;61;1;6;14;38;22;43;56;41;31;48;34;37;45
63;21;40;58;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;51;50;12;17;27;36;49;24;46;28;35;52;64;59;47;61;1;6;14;38;22;43;56;41;31;48;34;37;45;62;296
62;296;63;21;40;58;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;7;42;51;50;12;17;27;36;49;24;46;28;35;52;64;59;47;61;1;6;14;38;22;43;56;41;31;48;34;37;45
63;21;40;7;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;58;42;51;50;12;17;27;36;49;24;46;28;35;52;64;59;47;61;1;6;14;38;22;43;56;41;31;48;34;37;45;62;292
62;292;63;21;40;7;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;58;42;51;50;12;17;27;36;49;24;46;28;35;52;64;59;47;61;1;6;14;38;22;43;56;41;31;48;34;37;45
63;21;40;7;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;58;42;51;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45;62;292
62;292;63;21;40;7;32;3;13;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;58;42;51;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45
13;21;40;7;32;3;63;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;58;42;51;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45;62;292
62;292;13;21;40;7;32;3;63;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;19;16;9;20;26;58;42;51;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45
13;21;19;7;32;3;63;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;40;16;9;20;26;58;42;51;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45;62;296
62;296;13;21;19;7;32;3;63;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;40;16;9;20;26;58;42;51;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45
13;51;19;7;32;3;63;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45;62;296
63;296;13;51;19;7;32;3;63;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45
51;13;19;7;32;3;63;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45;63;296
63;296;51;13;19;7;32;3;63;55;15;44;30;10;62;23;33;4;60;53;54;8;5;11;18;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45
51;13;19;7;32;3;63;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;18;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45;63;296
63;296;51;13;19;7;32;3;63;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;18;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;48;34;37;45
51;13;19;7;32;3;63;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;18;34;37;45;63;296
63;296;51;13;19;7;32;3;63;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;64;59;47;61;52;6;14;38;22;43;56;41;31;18;34;37;45
64;13;19;7;32;3;63;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;51;59;47;61;52;6;14;38;22;43;56;41;31;18;34;37;45;63;296
63;296;64;13;19;7;32;3;63;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;51;59;47;61;52;6;14;38;22;43;56;41;31;18;34;37;45
64;13;19;7;32;3;14;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;51;59;47;61;52;6;63;38;22;43;56;41;31;18;34;37;45;63;296
63;296;64;13;19;7;32;3;14;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;51;59;47;61;52;6;63;38;22;43;56;41;31;18;34;37;45
45;13;19;7;32;3;14;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;51;59;47;61;52;6;63;38;22;43;56;41;31;18;34;37;64;63;296
63;296;45;13;19;7;32;3;14;55;5;44;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;51;59;47;61;52;6;63;38;22;43;56;41;31;18;34;37;64
45;13;44;7;32;3;14;55;5;19;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;51;59;47;61;52;6;63;38;22;43;56;41;31;18;34;37;64;63;284
63;284;45;13;44;7;32;3;14;55;5;19;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;28;35;1;51;59;47;61;52;6;63;38;22;43;56;41;31;18;34;37;64
45;13;44;7;32;3;14;55;5;19;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;61;52;6;63;38;22;43;56;41;31;18;34;37;64;63;284
63;284;45;13;44;7;32;3;14;55;5;19;30;10;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;61;52;6;63;38;22;43;56;41;31;18;34;37;64
45;13;44;7;32;3;14;55;5;19;30;56;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;61;52;6;63;38;22;43;10;41;31;18;34;37;64;63;284
63;284;45;13;44;7;32;3;14;55;5;19;30;56;62;23;33;4;60;53;54;8;15;11;48;29;2;25;39;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;61;52;6;63;38;22;43;10;41;31;18;34;37;64
45;13;44;7;32;3;14;55;5;19;30;56;62;23;33;4;60;53;54;8;15;11;48;29;39;25;2;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;61;52;6;63;38;22;43;10;41;31;18;34;37;64;63;272
63;272;45;13;44;7;32;3;14;55;5;19;30;56;62;23;33;4;60;53;54;8;15;11;48;29;39;25;2;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;61;52;6;63;38;22;43;10;41;31;18;34;37;64
45;61;44;7;32;3;14;55;5;19;30;56;62;23;33;4;60;53;54;8;15;11;48;29;39;25;2;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;37;64;63;272
63;272;45;61;44;7;32;3;14;55;5;19;30;56;62;23;33;4;60;53;54;8;15;11;48;29;39;25;2;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;37;64
45;61;44;7;32;3;14;55;5;19;30;56;62;23;33;37;60;53;54;8;15;11;48;29;39;25;2;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;4;64;63;272
63;272;45;61;44;7;32;3;14;55;5;19;30;56;62;23;33;37;60;53;54;8;15;11;48;29;39;25;2;57;40;16;9;20;26;58;42;21;50;12;17;27;36;49;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;4;64
45;61;44;7;32;3;14;55;5;19;30;56;62;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;9;20;26;58;42;21;50;12;17;27;29;49;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;4;64;63;272
63;272;45;61;44;7;32;3;14;55;5;19;30;56;62;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;9;20;26;58;42;21;50;12;17;27;29;49;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;4;64
45;61;44;7;32;3;14;55;5;19;30;42;62;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;9;20;26;58;56;21;50;12;17;27;29;49;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;4;64;63;276
63;276;45;61;44;7;32;3;14;55;5;19;30;42;62;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;9;20;26;58;56;21;50;12;17;27;29;49;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;4;64
45;61;44;7;32;3;14;55;5;19;30;42;62;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;9;20;26;58;56;21;50;12;17;27;29;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64;63;276
63;276;45;61;44;7;32;3;14;55;5;19;30;42;62;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;9;20;26;58;56;21;50;12;17;27;29;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64
45;61;44;7;32;3;14;55;5;19;30;42;62;23;33;37;60;53;54;8;15;11;48;36;17;25;2;57;40;16;9;20;26;58;56;21;50;12;39;27;29;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64;63;288
63;276;45;61;44;7;32;3;14;55;5;19;30;42;62;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;9;20;26;58;56;21;50;12;17;27;29;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64
45;61;44;7;32;3;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;62;20;26;58;56;21;50;12;17;27;29;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64;63;276
63;276;45;61;44;7;32;3;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;40;16;62;20;26;58;56;21;50;12;17;27;29;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64
45;61;44;7;32;3;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;29;16;62;20;26;58;56;21;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64;63;276
63;276;45;61;44;7;32;3;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;29;16;62;20;26;58;56;21;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64
45;61;44;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;3;16;62;20;26;58;56;21;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64;63;276
63;276;45;61;44;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;36;39;25;2;57;3;16;62;20;26;58;56;21;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64
45;61;44;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;16;39;25;2;57;3;36;62;20;26;58;56;21;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64;63;272
64;272;45;61;44;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;16;39;25;2;57;3;36;62;20;26;58;56;21;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;18;34;49;64
45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;16;39;25;2;57;3;36;62;20;26;58;56;21;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;44;34;49;64;64;276
64;276;45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;8;15;11;48;16;39;25;2;57;3;36;62;20;26;58;56;21;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;44;34;49;64
45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;58;56;8;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;44;34;49;64;64;278
64;278;45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;58;56;8;50;12;17;27;40;4;24;46;47;35;1;51;59;28;13;52;6;63;38;22;43;10;41;31;44;34;49;64
45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;58;56;8;50;12;17;27;40;4;24;46;47;35;1;51;59;28;6;52;13;63;38;22;43;10;41;31;44;34;49;64;64;278
64;278;45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;58;56;8;50;12;17;27;40;4;24;46;47;35;1;51;59;28;6;52;13;63;38;22;43;10;41;31;44;34;49;64
45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;50;12;17;27;40;58;24;46;47;35;1;51;59;28;6;52;13;63;38;22;43;10;41;31;44;34;49;64;64;278
64;278;45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;50;12;17;27;40;58;24;46;47;35;1;51;59;28;6;52;13;63;38;22;43;10;41;31;44;34;49;64
45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;58;24;46;47;50;1;51;59;28;6;52;13;63;38;22;43;10;41;31;44;34;49;64;64;278
64;278;45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;58;24;46;47;50;1;51;59;28;6;52;13;63;38;22;43;10;41;31;44;34;49;64
17;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;45;27;40;58;24;46;47;50;1;51;59;28;6;52;13;63;38;22;43;10;41;31;44;34;49;64;64;290
64;278;45;61;18;7;32;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;58;24;46;47;50;1;51;59;28;6;52;13;63;38;22;43;10;41;31;44;34;49;64
45;61;18;7;43;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;58;24;46;47;50;1;51;59;28;6;52;13;63;38;22;32;10;41;31;44;34;49;64;64;278
64;278;45;61;18;7;43;29;14;55;5;19;30;42;9;23;33;37;60;53;54;21;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;58;24;46;47;50;1;51;59;28;6;52;13;63;38;22;32;10;41;31;44;34;49;64
45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;58;24;46;47;50;1;51;59;28;6;52;13;63;38;22;32;10;41;31;44;34;49;64;64;282
64;282;45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;58;24;46;47;50;1;51;59;28;6;52;13;63;38;22;32;10;41;31;44;34;49;64
45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;63;24;46;47;50;1;51;59;28;6;52;13;58;38;22;32;10;41;31;44;34;49;64;64;282
64;282;45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;63;24;46;47;50;1;51;59;28;6;52;13;58;38;22;32;10;41;31;44;34;49;64
45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;63;24;46;47;50;1;51;59;28;6;22;13;58;38;52;32;10;41;31;44;34;49;64;64;282
64;282;45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;2;57;3;36;62;20;26;4;56;8;35;12;17;27;40;63;24;46;47;50;1;51;59;28;6;22;13;58;38;52;32;10;41;31;44;34;49;64
45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;35;12;17;27;40;63;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64;64;286
64;286;45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;35;12;17;27;40;63;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64
45;61;18;34;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;35;12;17;27;40;63;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;7;49;64;64;294
64;286;45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;35;12;17;27;40;63;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64
45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;35;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64;64;286
64;286;45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;35;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64
45;61;25;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;18;6;57;3;36;62;20;26;4;56;8;35;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64;64;290
64;286;45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;60;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;35;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64
45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;35;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64;64;286
64;286;45;61;18;7;43;29;14;21;5;19;30;42;9;23;33;37;35;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;31;44;34;49;64
45;31;18;7;43;29;14;21;5;19;30;42;9;23;33;37;35;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;61;44;34;49;64;64;286
64;286;45;31;18;7;43;29;14;21;5;19;30;42;9;23;33;37;35;53;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;61;44;34;49;64
45;31;18;7;43;29;14;21;5;19;30;42;9;53;33;37;35;23;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;61;44;34;49;64;64;274
64;274;45;31;18;7;43;29;14;21;5;19;30;42;9;53;33;37;35;23;54;55;15;11;48;16;39;25;6;57;3;36;62;20;26;4;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;61;44;34;49;64
45;31;18;7;43;29;14;21;5;19;30;42;9;53;33;37;35;23;54;55;15;11;48;16;39;4;6;57;3;36;62;20;26;25;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;61;44;34;49;64;64;274
64;274;45;31;18;7;43;29;14;21;5;19;30;42;9;53;33;37;35;23;54;55;15;11;48;16;39;4;6;57;3;36;62;20;26;25;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;52;32;10;41;61;44;34;49;64
45;31;18;7;43;29;14;21;5;19;30;42;9;53;33;37;35;23;54;55;15;11;48;16;39;4;6;57;3;36;62;20;26;25;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;61;32;10;41;52;44;34;49;64;64;274
64;274;45;31;18;7;43;29;14;21;5;19;30;42;9;53;33;37;35;23;54;55;15;11;48;16;39;4;6;57;3;36;62;20;26;25;56;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;61;32;10;41;52;44;34;49;64
45;31;18;7;43;56;14;21;5;19;30;42;9;53;33;37;35;23;54;55;15;11;48;16;39;4;6;57;3;36;62;20;26;25;29;8;60;12;17;27;63;40;24;46;47;50;1;51;59;28;2;22;13;58;38;61;32;10;41;52;44;34;49;64;64;262
