"X1";"X274";"X45";"X33";"X37";"X19";"X38";"X32";"X42";"X5";"X48";"X9";"X7";"X1.1";"X34";"X41";"X54";"X20";"X4";"X24";"X27";"X3";"X43";"X11";"X26";"X63";"X62";"X56";"X10";"X23";"X31";"X35";"X61";"X47";"X22";"X12";"X36";"X30";"X49";"X53";"X18";"X55";"X59";"X17";"X14";"X29";"X57";"X16";"X6";"X21";"X28";"X50";"X39";"X51";"X15";"X46";"X64";"X60";"X40";"X25";"X13";"X58";"X2";"X44";"X8";"X52"
54;63;7;6;49;12;60;47;8;33;32;3;11;24;50;44;28;20;56;39;9;42;61;55;2;58;1;59;30;13;40;57;4;29;64;46;19;52;17;27;25;23;31;36;5;48;62;26;35;53;22;34;41;10;18;21;14;45;43;51;37;38;15;16;61;254
61;238;54;63;7;6;49;12;60;47;8;22;32;3;11;24;50;44;28;20;56;39;9;42;61;55;2;58;1;59;30;13;40;57;4;29;64;46;19;52;17;27;25;23;31;36;5;48;62;26;35;53;33;34;41;10;18;21;14;45;43;51;37;38;15;16
54;63;7;31;49;12;60;47;8;22;32;3;11;24;50;44;28;20;56;39;9;42;61;55;2;58;1;59;30;13;40;57;4;29;64;46;19;52;17;27;25;23;6;36;5;48;62;26;35;53;33;34;41;10;18;21;14;45;43;51;37;38;15;16;61;242
61;242;54;63;7;31;49;12;60;47;8;22;32;3;11;24;50;44;28;20;56;39;9;42;61;55;2;58;1;59;30;13;40;57;4;29;64;46;19;52;17;27;25;23;6;36;5;48;62;26;35;53;33;34;41;10;18;21;14;45;43;51;37;38;15;16
54;63;7;31;49;12;60;47;8;22;32;3;11;24;50;44;28;20;56;39;9;42;4;55;2;58;1;59;30;13;40;57;61;29;64;46;19;52;17;27;25;23;6;36;5;48;62;26;35;53;33;34;41;10;18;21;14;45;43;51;37;38;15;16;61;238
61;238;54;63;7;31;49;12;60;47;8;22;32;3;11;24;50;44;28;20;56;39;9;42;4;55;2;58;1;59;30;13;40;57;61;29;64;46;19;52;17;27;25;23;6;36;5;48;62;26;35;53;33;34;41;10;18;21;14;45;43;51;37;38;15;16
54;63;7;31;49;12;60;47;8;22;32;3;11;24;50;44;28;20;56;39;9;42;4;55;2;58;1;59;30;13;40;57;61;29;64;52;19;46;17;27;25;23;6;36;5;48;62;26;35;53;33;34;41;10;18;21;14;45;43;51;37;38;15;16;61;238
61;238;54;63;7;31;49;12;60;47;8;22;32;3;11;24;50;44;28;20;56;39;9;42;4;55;2;58;1;59;30;13;40;57;61;29;64;52;19;46;17;27;25;23;6;36;5;48;62;26;35;53;33;34;41;10;18;21;14;45;43;51;37;38;15;16
54;63;7;31;49;12;60;47;8;22;32;3;11;24;50;44;45;20;56;39;9;42;4;55;2;58;1;59;30;13;40;57;61;29;64;52;19;46;17;27;25;23;6;36;5;48;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16;61;262
61;262;54;63;7;31;49;12;60;47;8;22;32;3;11;24;50;44;45;20;56;39;9;42;4;55;2;58;1;59;30;13;40;57;61;29;64;52;19;46;17;27;25;23;6;36;5;48;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16
54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;20;56;39;9;42;4;55;2;58;1;59;30;13;40;57;61;29;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16;61;262
61;262;54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;20;56;39;9;42;4;55;2;58;1;59;30;13;40;57;61;29;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16
54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;20;56;39;9;29;4;55;2;58;1;59;30;13;40;57;61;42;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16;61;258
61;258;54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;20;56;39;9;29;4;55;2;58;1;59;30;13;40;57;61;42;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16
54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;42;56;39;9;29;4;55;2;58;1;59;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16;61;258
61;258;54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;42;56;39;9;29;4;55;2;58;1;59;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16
54;63;7;31;49;48;60;47;8;22;9;3;11;24;50;44;45;42;56;39;32;29;4;55;2;58;1;59;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16;61;278
61;258;54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;42;56;39;9;29;4;55;2;58;1;59;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16
54;63;7;31;49;13;60;47;8;22;32;3;11;24;50;44;45;42;56;39;9;29;4;55;2;58;1;59;30;48;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16;61;274
61;258;54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;42;56;39;9;29;4;55;2;58;1;59;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;15;16
54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;59;16;61;258
61;258;54;63;7;31;49;48;60;47;8;22;32;3;11;24;50;44;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;44;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;59;16;61;246
61;246;54;63;7;31;49;48;60;47;8;44;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;17;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;28;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;44;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;28;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;17;43;51;37;38;59;16;61;264
61;264;54;63;7;31;49;48;60;47;8;44;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;28;27;25;23;6;36;5;12;62;26;35;53;33;34;41;10;18;21;14;17;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;44;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;28;27;25;23;17;36;5;12;62;26;35;53;33;34;41;10;18;21;14;6;43;51;37;38;59;16;61;264
61;264;54;63;7;31;49;48;60;47;8;44;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;28;27;25;23;17;36;5;12;62;26;35;53;33;34;41;10;18;21;14;6;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;28;27;25;23;44;36;5;12;62;26;35;53;33;34;41;10;18;21;14;6;43;51;37;38;59;16;61;288
61;288;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;58;1;15;30;13;40;57;61;20;64;52;19;46;28;27;25;23;44;36;5;12;62;26;35;53;33;34;41;10;18;21;14;6;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;30;1;15;58;13;40;57;61;20;64;52;19;46;28;27;25;23;44;36;5;12;62;26;35;53;33;34;41;10;18;21;14;6;43;51;37;38;59;16;61;288
61;288;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;2;30;1;15;58;13;40;57;61;20;64;52;19;46;28;27;25;23;44;36;5;12;62;26;35;53;33;34;41;10;18;21;14;6;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;6;30;1;15;58;13;40;57;61;20;64;52;19;46;28;27;25;23;44;36;5;12;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16;61;288
62;288;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;6;30;1;15;58;13;40;57;61;20;64;52;19;46;28;27;25;23;44;36;5;12;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;13;30;1;15;58;6;40;57;61;20;64;52;19;46;28;27;25;23;44;36;5;12;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16;62;292
62;292;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;13;30;1;15;58;6;40;57;61;20;64;52;19;46;28;27;25;23;44;36;5;12;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;13;30;1;15;58;5;40;57;61;20;64;52;19;46;28;27;25;23;44;36;6;12;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16;62;288
62;288;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;13;30;1;15;58;5;40;57;61;20;64;52;19;46;28;27;25;23;44;36;6;12;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;13;30;1;15;58;5;40;12;61;20;64;52;19;46;28;27;25;23;44;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16;62;288
62;288;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;13;30;1;15;58;5;40;12;61;20;64;52;19;46;28;27;25;23;44;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;13;30;1;15;58;5;40;12;61;20;44;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16;62;292
62;292;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;22;45;42;56;39;9;29;4;55;13;30;1;15;58;5;40;12;61;20;44;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;15;58;5;40;12;61;20;44;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16;62;288
62;288;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;15;58;5;40;12;61;20;44;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;43;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;15;58;5;40;12;61;20;43;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16;62;286
62;286;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;15;58;5;40;12;61;20;43;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16
54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;15;58;27;40;12;61;20;43;52;19;46;28;5;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16;62;290
62;286;54;63;7;31;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;15;58;5;40;12;61;20;43;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16
54;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;15;58;31;40;12;61;20;43;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16;62;282
62;282;54;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;15;58;31;40;12;61;20;43;52;19;46;28;27;25;23;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16
54;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;23;58;31;40;12;61;20;43;52;19;46;28;27;25;15;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16;62;286
62;286;54;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;22;23;58;31;40;12;61;20;43;52;19;46;28;27;25;15;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16
54;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;31;23;58;22;40;12;61;20;43;52;19;46;28;27;25;15;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16;62;282
62;282;54;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;55;13;30;31;23;58;22;40;12;61;20;43;52;19;46;28;27;25;15;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16
54;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;30;13;55;31;23;58;22;40;12;61;20;43;52;19;46;28;27;25;15;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16;62;282
62;282;54;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;30;13;55;31;23;58;22;40;12;61;20;43;52;19;46;28;27;25;15;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;51;37;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;30;13;55;31;23;58;22;40;12;61;20;43;52;19;46;28;27;25;15;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16;62;282
62;282;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;30;13;55;31;23;58;22;40;12;61;20;43;52;19;46;28;27;25;15;64;36;6;57;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;30;13;55;31;23;58;22;40;12;61;20;57;52;19;46;28;27;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16;62;274
62;274;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;30;13;55;31;23;58;22;40;12;61;20;57;52;19;46;28;27;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;61;13;55;31;23;58;22;40;12;30;20;57;52;19;46;28;27;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16;62;278
62;274;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;29;4;30;13;55;31;23;58;22;40;12;61;20;57;52;19;46;28;27;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;22;40;12;61;20;57;52;19;46;28;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16;62;274
62;274;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;22;40;12;61;20;57;52;19;46;28;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;22;19;12;61;20;57;52;40;46;28;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16;62;258
62;258;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;22;19;12;61;20;57;52;40;46;28;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;57;30;13;55;31;23;58;22;19;12;61;20;4;52;40;46;28;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16;62;268
62;258;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;22;19;12;61;20;57;52;40;46;28;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;37;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;22;19;12;61;20;57;52;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;28;38;59;16;62;270
62;270;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;22;19;12;61;20;57;52;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;28;38;59;16;62;274
62;274;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;28;38;59;16
51;63;7;4;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;5;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;28;38;59;16;62;278
63;274;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;52;36;12;61;20;57;22;40;46;37;29;25;15;64;19;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;28;38;59;16;63;286
63;274;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;42;56;39;9;27;4;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;10;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;10;56;39;9;27;4;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;42;18;21;14;2;44;54;28;38;59;16;63;274
63;274;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;10;56;39;9;27;4;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;37;29;25;15;64;36;6;43;62;26;35;53;33;34;41;42;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;10;56;39;9;27;4;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;42;29;25;15;64;36;6;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16;63;280
63;280;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;10;56;39;9;27;4;30;13;55;31;23;58;52;19;12;61;20;57;22;40;46;42;29;25;15;64;36;6;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;10;56;39;9;27;4;30;13;55;31;6;58;52;19;12;61;20;57;22;40;46;42;29;25;15;64;36;23;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16;63;280
63;280;51;63;7;5;49;48;60;47;8;17;32;3;11;24;50;1;45;10;56;39;9;27;4;30;13;55;31;6;58;52;19;12;61;20;57;22;40;46;42;29;25;15;64;36;23;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;9;27;4;30;13;55;31;6;58;52;19;12;61;20;57;22;40;46;42;29;25;15;64;36;23;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16;63;280
63;280;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;9;27;4;30;13;55;31;6;58;52;19;12;61;20;57;22;40;46;42;29;25;15;64;36;23;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;9;23;4;30;13;55;31;6;58;52;19;12;61;20;57;22;40;46;42;29;25;15;64;36;27;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16;63;276
63;276;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;9;23;4;30;13;55;31;6;58;52;19;12;61;20;57;22;40;46;42;29;25;15;64;36;27;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;29;23;4;30;13;55;31;6;58;52;19;12;61;20;57;22;40;46;42;9;25;15;64;36;27;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16;63;276
63;276;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;29;23;4;30;13;55;31;6;58;52;19;12;61;20;57;22;40;46;42;9;25;15;64;36;27;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;20;57;22;40;46;42;9;25;15;64;36;27;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16;63;272
63;272;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;20;57;22;40;46;42;9;25;15;64;36;27;43;62;26;35;53;33;34;41;37;18;21;14;2;44;54;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;20;57;22;40;46;42;9;25;15;64;36;27;54;62;26;35;53;33;34;41;37;18;21;14;2;44;43;28;38;59;16;63;260
63;260;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;20;57;22;40;46;42;9;25;15;64;36;27;54;62;26;35;53;33;34;41;37;18;21;14;2;44;43;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;42;9;25;15;64;36;27;54;62;26;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16;63;260
63;260;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;42;9;25;15;64;36;27;54;62;26;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;42;9;25;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16;63;260
63;260;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;42;9;25;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;25;9;42;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16;63;242
63;242;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;25;9;42;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16
51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;31;52;23;4;30;13;55;39;6;58;29;19;12;61;43;57;22;40;46;25;9;42;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16;63;260
63;242;51;63;7;5;49;48;60;47;10;17;32;3;11;24;50;1;45;8;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;25;9;42;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16
51;63;7;5;49;48;60;8;10;17;32;3;11;24;50;1;45;47;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;25;9;42;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16;63;230
63;230;51;63;7;5;49;48;60;8;10;17;32;3;11;24;50;1;45;47;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;25;9;42;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16
51;63;7;5;49;48;60;8;10;17;32;3;11;47;50;1;45;24;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;25;9;42;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16;63;250
63;230;51;63;7;5;49;48;60;8;10;17;32;3;11;24;50;1;45;47;56;39;52;23;4;30;13;55;31;6;58;29;19;12;61;43;57;22;40;46;25;9;42;26;64;36;27;54;62;15;35;53;33;34;41;37;18;21;14;2;44;20;28;38;59;16
