"X1";"X310";"X48";"X37";"X60";"X61";"X18";"X3";"X19";"X44";"X11";"X39";"X25";"X59";"X29";"X34";"X17";"X56";"X8";"X57";"X15";"X10";"X6";"X63";"X27";"X16";"X45";"X58";"X54";"X33";"X23";"X22";"X1.1";"X4";"X35";"X42";"X30";"X26";"X28";"X31";"X41";"X20";"X53";"X55";"X5";"X14";"X38";"X47";"X50";"X52";"X43";"X24";"X13";"X2";"X12";"X64";"X49";"X32";"X62";"X46";"X51";"X9";"X21";"X40";"X36";"X7"
59;218;31;51;9;35;38;64;15;34;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;13;48;41;4;17;54;19;1;22;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18
31;51;9;35;38;64;15;34;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;48;41;4;17;54;19;1;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18;59;222
59;222;31;51;9;35;38;64;15;34;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;48;41;4;17;54;19;1;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18
31;51;9;35;38;64;15;1;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;48;41;4;17;54;19;34;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18;59;226
59;226;31;51;9;35;38;64;15;1;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;48;41;4;17;54;19;34;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18
31;51;9;35;38;64;15;1;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18;59;228
59;228;31;51;9;35;38;64;15;1;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18
31;51;9;35;38;64;15;1;54;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;34;41;4;17;5;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18;59;230
59;228;31;51;9;35;38;64;15;1;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18
31;51;9;35;1;64;15;38;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18;59;212
59;212;31;51;9;35;1;64;15;38;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;30;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;18
31;51;9;35;1;64;15;38;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;30;59;216
59;216;31;51;9;35;1;64;15;38;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;30
31;51;9;35;1;64;30;38;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;15;59;216
59;216;31;51;9;35;1;64;30;38;5;8;55;39;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;6;42;43;12;28;45;50;27;15
31;51;9;35;1;64;30;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;39;42;43;12;28;45;50;27;15;59;216
59;216;31;51;9;35;1;64;30;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;39;42;43;12;28;45;50;27;15
31;51;9;35;1;64;30;38;10;8;55;6;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;5;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;39;42;43;12;28;45;50;27;15;59;222
59;216;31;51;9;35;1;64;30;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;37;11;33;21;61;57;49;56;29;39;42;43;12;28;45;50;27;15
31;51;9;35;1;64;37;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;30;11;33;21;61;57;49;56;29;39;42;43;12;28;45;50;27;15;59;216
59;216;31;51;9;35;1;64;37;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;30;11;33;21;61;57;49;56;29;39;42;43;12;28;45;50;27;15
31;51;9;35;1;64;37;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;30;39;33;21;61;57;49;56;29;11;42;43;12;28;45;50;27;15;59;216
59;216;31;51;9;35;1;64;37;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;60;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;30;39;33;21;61;57;49;56;29;11;42;43;12;28;45;50;27;15
31;51;9;35;1;64;37;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;28;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;30;39;33;21;61;57;49;56;29;11;42;43;12;60;45;50;27;15;59;216
59;216;31;51;9;35;1;64;37;38;5;8;55;6;59;47;63;20;36;24;3;46;62;25;14;28;53;32;18;22;34;41;4;17;54;19;48;13;40;2;10;16;44;58;23;7;26;52;30;39;33;21;61;57;49;56;29;11;42;43;12;60;45;50;27;15
31;51;9;35;1;64;37;38;5;8;55;6;59;40;63;20;36;24;3;46;62;25;14;28;53;32;18;22;34;41;4;17;54;19;48;13;47;2;10;16;44;58;23;7;26;52;30;39;33;21;61;57;49;56;29;11;42;43;12;60;45;50;27;15;59;224
60;224;31;51;9;35;1;64;37;38;5;8;55;6;59;40;63;20;36;24;3;46;62;25;14;28;53;32;18;22;34;41;4;17;54;19;48;13;47;2;10;16;44;58;23;7;26;52;30;39;33;21;61;57;49;56;29;11;42;43;12;60;45;50;27;15
31;51;9;35;1;64;37;38;5;8;55;6;59;40;63;20;36;24;3;46;62;25;14;28;53;32;18;30;34;41;4;17;54;19;48;13;47;2;10;16;44;58;23;7;26;52;22;39;33;21;61;57;49;56;29;11;42;43;12;60;45;50;27;15;60;224
60;224;31;51;9;35;1;64;37;38;5;8;55;6;59;40;63;20;36;24;3;46;62;25;14;28;53;32;18;30;34;41;4;17;54;19;48;13;47;2;10;16;44;58;23;7;26;52;22;39;33;21;61;57;49;56;29;11;42;43;12;60;45;50;27;15
31;51;9;35;1;64;37;38;5;8;55;6;59;40;63;20;36;24;3;46;62;25;14;28;53;32;18;30;34;41;4;17;54;19;48;13;47;2;10;16;44;58;23;7;26;43;22;39;33;21;61;57;49;56;29;11;42;52;12;60;45;50;27;15;60;224
60;224;31;51;9;35;1;64;37;38;5;8;55;6;59;40;63;20;36;24;3;46;62;25;14;28;53;32;18;30;34;41;4;17;54;19;48;13;47;2;10;16;44;58;23;7;26;43;22;39;33;21;61;57;49;56;29;11;42;52;12;60;45;50;27;15
31;51;9;35;1;64;37;38;5;8;55;6;59;40;63;20;36;24;3;46;62;25;14;28;53;32;18;30;34;41;4;17;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;61;57;49;56;29;11;42;52;12;60;45;50;27;15;60;224
60;224;31;51;9;35;1;64;37;38;5;8;55;6;59;40;63;20;36;24;3;46;62;25;14;28;53;32;18;30;34;41;4;17;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;61;57;49;56;29;11;42;52;12;60;45;50;27;15
31;51;9;35;1;64;37;38;5;8;28;6;59;40;63;20;36;24;3;46;62;25;14;55;53;32;18;30;34;41;4;17;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;61;57;49;56;29;11;42;52;12;60;45;50;27;15;60;244
60;244;31;51;9;35;1;64;37;38;5;8;28;6;59;40;63;20;36;24;3;46;62;25;14;55;53;32;18;30;34;41;4;17;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;61;57;49;56;29;11;42;52;12;60;45;50;27;15
31;51;9;35;1;64;37;38;5;8;28;6;59;40;63;20;36;24;3;17;62;25;14;55;53;32;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;61;57;49;56;29;11;42;52;12;60;45;50;27;15;60;236
60;236;31;51;9;35;1;64;37;38;5;8;28;6;59;40;63;20;36;24;3;17;62;25;14;55;53;32;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;61;57;49;56;29;11;42;52;12;60;45;50;27;15
31;51;9;35;1;64;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;32;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;27;15;60;236
60;236;31;51;9;35;1;64;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;32;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;27;15
31;51;9;35;1;32;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;27;15;60;240
60;240;31;51;9;35;1;32;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;27;15
31;51;9;41;1;32;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;64;18;30;34;35;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;27;15;60;252
60;240;31;51;9;35;1;32;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;27;15
31;30;9;35;1;32;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;64;18;51;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;27;15;60;244
60;240;31;51;9;35;1;32;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;27;15
31;51;9;35;27;32;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;1;15;60;240
60;240;31;51;9;35;27;32;37;38;5;8;28;6;59;40;63;20;36;24;3;17;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;1;15
17;51;9;35;27;32;37;38;5;8;28;6;59;40;63;20;36;24;3;31;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;1;15;60;246
60;246;17;51;9;35;27;32;37;38;5;8;28;6;59;40;63;20;36;24;3;31;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;48;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;1;15
17;51;9;35;27;32;37;38;5;8;28;6;59;40;63;20;36;24;48;31;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;1;15;60;230
60;230;17;51;9;35;27;32;37;38;5;8;28;6;59;40;63;20;36;24;48;31;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;12;60;45;50;1;15
17;51;9;35;27;32;37;38;12;8;28;6;59;40;63;20;36;24;48;31;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;5;60;45;50;1;15;60;230
60;230;17;51;9;35;27;32;37;38;12;8;28;6;59;40;63;20;36;24;48;31;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;22;39;33;21;62;57;49;56;29;11;42;52;5;60;45;50;1;15
17;51;9;35;27;32;37;38;12;8;28;6;59;40;63;20;36;24;48;31;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;33;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;60;230
60;230;17;51;9;35;27;32;37;38;12;8;28;6;59;40;63;20;36;24;48;31;61;25;14;55;53;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;33;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;12;8;28;6;59;40;63;20;36;24;48;31;61;25;14;55;32;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;33;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;60;242
60;242;17;51;9;35;27;53;37;38;12;8;28;6;59;40;63;20;36;24;48;31;61;25;14;55;32;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;33;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;12;8;28;6;59;40;63;20;36;33;48;31;61;25;14;55;32;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;60;242
60;242;17;51;9;35;27;53;37;38;12;8;28;6;59;40;63;20;36;33;48;31;61;25;14;55;32;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;60;230
60;230;17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;64;18;30;34;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;64;18;34;30;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;60;226
60;226;17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;64;18;34;30;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;26;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;64;18;34;30;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;8;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;60;262
60;226;17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;64;18;34;30;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;30;18;34;64;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;60;226
61;226;17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;30;18;34;64;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;30;18;34;64;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;29;52;39;24;21;62;57;49;56;43;11;42;22;5;60;45;50;1;15;61;246
61;226;17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;33;48;31;61;25;14;55;32;30;18;34;64;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;64;48;31;61;25;14;55;32;30;18;34;33;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;226
61;226;17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;64;48;31;61;25;14;55;32;30;18;34;33;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
12;51;9;35;27;53;37;38;28;8;17;6;59;40;63;20;36;64;48;31;61;25;14;55;32;30;18;34;33;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;246
61;226;17;51;9;35;27;53;37;38;28;8;12;6;59;40;63;20;36;64;48;31;61;25;14;55;32;30;18;34;33;41;4;46;54;19;23;13;47;2;10;16;44;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;8;12;6;59;44;63;20;36;64;48;31;61;25;14;55;32;30;18;34;33;41;4;46;54;19;23;13;47;2;10;16;40;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;230
61;230;17;51;9;35;27;53;37;38;28;8;12;6;59;44;63;20;36;64;48;31;61;25;14;55;32;30;18;34;33;41;4;46;54;19;23;13;47;2;10;16;40;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;48;31;8;25;14;55;32;30;18;34;33;41;4;46;54;19;23;13;47;2;10;16;40;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;238
61;238;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;48;31;8;25;14;55;32;30;18;34;33;41;4;46;54;19;23;13;47;2;10;16;40;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;48;31;8;25;14;55;32;30;18;34;33;16;4;46;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;246
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;48;31;8;25;14;55;32;30;18;34;33;16;4;46;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;56;31;8;25;14;55;32;30;18;34;33;16;4;46;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;39;24;21;62;57;49;48;29;11;42;22;5;60;45;50;1;15;61;258
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;48;31;8;25;14;55;32;30;18;34;33;16;4;46;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;39;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;34;33;16;4;46;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;246
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;34;33;16;4;46;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;34;33;16;4;46;54;19;23;13;56;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;47;29;11;42;22;5;60;45;50;1;15;61;258
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;34;33;16;4;46;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;34;33;16;46;4;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;246
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;34;33;16;46;4;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;18;64;39;31;8;25;14;55;32;30;36;34;33;16;46;4;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;282
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;34;33;16;46;4;54;19;23;13;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;13;33;16;46;4;54;19;23;34;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15;61;246
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;13;33;16;46;4;54;19;23;34;47;2;10;41;40;58;3;7;26;43;52;48;24;21;62;57;49;56;29;11;42;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;13;33;16;46;4;54;19;23;34;47;2;10;41;40;58;42;7;26;43;52;48;24;21;62;57;49;56;29;11;3;22;5;60;45;50;1;15;61;246
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;13;33;16;46;4;54;19;23;34;47;2;10;41;40;58;42;7;26;43;52;48;24;21;62;57;49;56;29;11;3;22;5;60;45;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;13;33;16;46;4;54;19;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;62;57;49;56;29;11;3;22;5;60;48;50;1;15;61;246
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;18;13;33;16;46;4;54;19;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;62;57;49;56;29;11;3;22;5;60;48;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;4;13;33;16;46;18;54;19;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;62;57;49;56;29;11;3;22;5;60;48;50;1;15;61;246
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;4;13;33;16;46;18;54;19;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;62;57;49;56;29;11;3;22;5;60;48;50;1;15
17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;4;13;33;16;46;18;54;62;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;19;57;49;56;29;11;3;22;5;60;48;50;1;15;61;246
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;4;13;33;16;46;18;54;62;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;19;57;49;56;29;11;3;22;5;60;48;50;1;15
17;39;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;51;31;8;25;14;55;32;30;4;13;33;16;46;18;54;62;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;19;57;49;56;29;11;3;22;5;60;48;50;1;15;61;258
61;246;17;51;9;35;27;53;37;38;28;61;12;6;59;44;63;20;36;64;39;31;8;25;14;55;32;30;4;13;33;16;46;18;54;62;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;19;57;49;56;29;11;3;22;5;60;48;50;1;15
17;51;9;35;27;64;37;38;28;61;12;6;59;44;63;20;36;53;39;31;8;25;14;55;32;30;4;13;33;16;46;18;54;62;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;19;57;49;56;29;11;3;22;5;60;48;50;1;15;61;234
61;234;17;51;9;35;27;64;37;38;28;61;12;6;59;44;63;20;36;53;39;31;8;25;14;55;32;30;4;13;33;16;46;18;54;62;23;34;47;2;10;41;40;58;42;7;26;43;52;45;24;21;19;57;49;56;29;11;3;22;5;60;48;50;1;15
17;51;9;35;27;64;37;38;28;61;12;6;59;44;63;20;43;53;39;31;8;25;14;55;32;30;4;13;33;16;46;18;54;62;23;34;47;2;10;41;40;58;42;7;26;36;52;45;24;21;19;57;49;56;29;11;3;22;5;60;48;50;1;15;61;234
