"X1";"X288";"X2";"X57";"X11";"X54";"X62";"X40";"X19";"X46";"X36";"X34";"X41";"X7";"X3";"X15";"X27";"X31";"X28";"X35";"X24";"X39";"X23";"X38";"X17";"X51";"X1.1";"X48";"X52";"X42";"X47";"X14";"X16";"X25";"X21";"X63";"X20";"X32";"X49";"X55";"X6";"X8";"X5";"X61";"X18";"X60";"X22";"X43";"X64";"X9";"X59";"X30";"X10";"X12";"X44";"X37";"X13";"X58";"X26";"X45";"X53";"X29";"X4";"X50";"X56";"X33"
56;250;12;37;30;7;57;9;31;35;34;13;38;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;36;5;58;53;17;46;41;15;18;32;56;33;10;42;52;2;23;44;43;26;20;50;21;3;62;4;27;51;49;24;29;63;14
12;37;30;7;57;9;31;35;34;13;38;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;36;5;58;53;17;46;41;15;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14;56;250
56;250;12;37;30;7;57;9;31;35;34;13;38;19;55;40;45;28;11;22;16;54;6;47;64;1;61;59;39;8;60;25;48;36;5;58;53;17;46;41;15;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14
12;37;30;7;57;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;1;34;59;39;8;60;25;48;36;5;58;53;17;46;41;15;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14;56;250
56;250;12;37;30;7;57;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;1;34;59;39;8;60;25;48;36;5;58;53;17;46;41;15;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14
12;37;30;7;57;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;34;59;39;8;60;25;48;36;5;58;53;17;1;41;15;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14;56;254
56;254;12;37;30;7;57;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;34;59;39;8;60;25;48;36;5;58;53;17;1;41;15;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14
12;37;30;7;57;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;34;59;58;8;60;25;48;36;5;39;53;17;1;41;15;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14;56;270
56;254;12;37;30;7;57;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;34;59;39;8;60;25;48;36;5;58;53;17;1;41;15;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14
12;37;30;7;57;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;34;59;39;8;60;25;15;36;5;58;53;17;1;41;48;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14;56;254
56;254;12;37;30;7;57;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;34;59;39;8;60;25;15;36;5;58;53;17;1;41;48;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;3;62;4;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;34;59;39;8;60;25;15;36;5;58;53;17;1;41;48;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14;56;254
57;254;12;37;30;7;3;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;34;59;39;8;60;25;15;36;5;58;53;17;1;41;48;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;48;59;39;8;60;25;15;36;5;58;53;17;1;41;34;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14;57;260
57;260;12;37;30;7;3;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;48;59;39;8;60;25;15;36;5;58;53;17;1;41;34;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;48;41;39;8;60;25;15;36;5;58;53;17;1;59;34;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14;57;260
57;260;12;37;30;7;3;9;31;35;61;13;38;19;55;40;45;28;11;22;16;54;6;47;64;46;48;41;39;8;60;25;15;36;5;58;53;17;1;59;34;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;15;36;5;58;53;17;1;59;34;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14;57;260
57;260;12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;15;36;5;58;53;17;1;59;34;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;13;38;6;55;40;53;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;15;36;5;58;45;17;1;59;34;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14;57;276
57;260;12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;15;36;5;58;53;17;1;59;34;18;32;43;33;10;42;52;2;23;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;42;52;2;15;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14;57;260
57;260;12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;42;52;2;15;44;56;26;20;50;21;57;62;4;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;2;15;44;56;26;20;50;21;57;62;42;27;51;49;24;29;63;14;57;260
57;260;12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;2;15;44;56;26;20;50;21;57;62;42;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;50;21;57;62;2;27;51;49;24;29;63;14;57;260
57;260;12;37;30;7;3;9;31;35;61;13;38;6;55;40;45;28;11;22;16;54;19;47;64;46;48;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;50;21;57;62;2;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;47;38;6;55;40;45;28;11;22;16;54;19;13;64;46;48;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;50;21;57;62;2;27;51;49;24;29;63;14;57;264
57;264;12;37;30;7;3;9;31;35;61;47;38;6;55;40;45;28;11;22;16;54;19;13;64;46;48;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;50;21;57;62;2;27;51;49;24;29;63;14
12;37;30;7;3;9;31;35;61;47;38;6;55;40;45;28;11;22;16;54;19;13;64;46;29;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;50;21;57;62;2;27;51;49;24;48;63;14;57;264
57;264;12;37;30;7;3;9;31;35;61;47;38;6;55;40;45;28;11;22;16;54;19;13;64;46;29;41;39;8;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;50;21;57;62;2;27;51;49;24;48;63;14
12;37;30;7;3;9;31;35;61;47;38;6;55;40;45;28;11;22;16;54;19;13;64;46;29;41;39;50;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;8;21;57;62;2;27;51;49;24;48;63;14;57;260
57;260;12;37;30;7;3;9;31;35;61;47;38;6;55;40;45;28;11;22;16;54;19;13;64;46;29;41;39;50;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;8;21;57;62;2;27;51;49;24;48;63;14
12;37;30;7;3;9;31;54;61;47;38;6;55;40;45;28;11;22;16;35;19;13;64;46;29;41;39;50;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;8;21;57;62;2;27;51;49;24;48;63;14;57;264
57;264;12;37;30;7;3;9;31;54;61;47;38;6;55;40;45;28;11;22;16;35;19;13;64;46;29;41;39;50;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;8;21;57;62;2;27;51;49;24;48;63;14
12;37;30;7;3;9;31;54;61;47;38;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;50;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;8;21;57;62;2;22;51;49;24;48;63;14;57;264
57;264;12;37;30;7;3;9;31;54;61;47;38;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;50;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;15;44;56;26;20;8;21;57;62;2;22;51;49;24;48;63;14
12;37;30;7;3;9;31;54;61;47;38;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;50;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;21;44;56;26;20;8;15;57;62;2;22;51;49;24;48;63;14;57;264
57;264;12;37;30;7;3;9;31;54;61;47;38;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;50;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;21;44;56;26;20;8;15;57;62;2;22;51;49;24;48;63;14
12;37;30;7;3;9;31;54;61;47;38;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;26;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;21;44;56;50;20;8;15;57;62;2;22;51;49;24;48;63;14;57;264
57;264;12;37;30;7;3;9;31;54;61;47;38;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;26;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;21;44;56;50;20;8;15;57;62;2;22;51;49;24;48;63;14
38;37;30;7;3;9;31;54;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;26;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;21;44;56;50;20;8;15;57;62;2;22;51;49;24;48;63;14;57;260
57;260;38;37;30;7;3;9;31;54;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;26;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;21;44;56;50;20;8;15;57;62;2;22;51;49;24;48;63;14
38;37;30;7;3;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;26;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;21;44;56;50;20;8;15;57;62;2;22;51;54;24;48;63;14;57;256
57;256;38;37;30;7;3;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;26;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;42;21;44;56;50;20;8;15;57;62;2;22;51;54;24;48;63;14
38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;26;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;3;21;44;56;50;20;8;15;57;62;2;22;51;54;24;48;63;14;57;256
57;256;38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;29;41;39;26;60;25;23;36;5;58;53;17;1;59;34;18;32;43;33;10;4;52;3;21;44;56;50;20;8;15;57;62;2;22;51;54;24;48;63;14
38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;23;36;5;58;53;17;1;59;29;18;32;43;33;10;4;52;3;21;44;56;50;20;8;15;57;62;2;22;51;54;24;48;63;14;57;262
57;262;38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;23;36;5;58;53;17;1;59;29;18;32;43;33;10;4;52;3;21;44;56;50;20;8;15;57;62;2;22;51;54;24;48;63;14
38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;23;36;5;58;53;17;1;59;29;18;32;43;33;10;4;52;3;21;44;56;50;20;8;15;57;14;2;22;51;54;24;48;63;62;57;262
57;262;38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;23;36;5;58;53;17;1;59;29;18;32;43;33;10;4;52;3;21;44;56;50;20;8;15;57;14;2;22;51;54;24;48;63;62
38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;23;36;5;58;53;17;1;59;29;18;32;43;33;10;4;52;3;21;44;56;50;20;22;15;57;14;2;8;51;54;24;48;63;62;57;262
58;262;38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;23;36;5;58;53;17;1;59;29;18;32;43;33;10;4;52;3;21;44;56;50;20;22;15;57;14;2;8;51;54;24;48;63;62
38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;23;36;5;58;53;17;1;59;29;50;32;43;33;10;4;52;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62;58;262
58;262;38;37;30;7;42;9;31;49;61;47;12;6;55;40;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;23;36;5;58;53;17;1;59;29;50;32;43;33;10;4;52;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62
38;37;30;7;42;9;31;49;61;47;12;6;55;23;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;40;36;5;58;53;17;1;59;29;50;32;43;33;10;4;52;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62;58;266
58;266;38;37;30;7;42;9;31;49;61;47;12;6;55;23;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;40;36;5;58;53;17;1;59;29;50;32;43;33;10;4;52;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62
38;37;30;7;42;9;31;49;61;47;12;6;55;23;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;40;36;29;58;53;17;1;59;5;50;32;43;33;10;4;52;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62;58;254
58;254;38;37;30;7;42;9;31;49;61;47;12;6;55;23;45;28;11;27;16;35;19;13;64;46;34;41;39;26;60;25;40;36;29;58;53;17;1;59;5;50;32;43;33;10;4;52;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62
38;37;30;7;42;9;31;49;61;47;12;19;55;23;45;28;11;27;16;35;6;13;64;46;34;41;39;26;60;25;40;36;29;58;53;17;1;59;5;50;32;43;33;10;4;52;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62;58;254
58;254;38;37;30;7;42;9;31;49;61;47;12;19;55;23;45;28;11;27;16;35;6;13;64;46;34;41;39;26;60;25;40;36;29;58;53;17;1;59;5;50;32;43;33;10;4;52;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62
38;37;30;7;42;9;31;49;61;47;12;19;55;23;45;28;11;52;16;35;6;13;64;46;34;41;39;26;60;25;40;36;29;58;53;17;1;59;5;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62;58;230
58;230;38;37;30;7;42;9;31;49;61;47;12;19;55;23;45;28;11;52;16;35;6;13;64;46;34;41;39;26;60;25;40;36;29;58;53;17;1;59;5;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;24;48;63;62
38;37;30;7;42;9;31;49;61;47;12;19;55;23;45;28;11;52;16;35;6;13;64;46;34;41;39;26;60;25;40;36;29;58;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;63;62;58;236
58;236;38;37;30;7;42;9;31;49;61;47;12;19;55;23;45;28;11;52;16;35;6;13;64;46;34;41;39;26;60;25;40;36;29;58;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;63;62
38;37;30;7;42;9;31;49;61;47;12;19;55;23;45;58;11;52;16;35;6;13;64;46;34;41;39;26;60;25;40;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;63;62;58;236
58;236;38;37;30;7;42;9;31;49;61;47;12;19;55;23;45;58;11;52;16;35;6;13;64;46;34;41;39;26;60;25;40;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;63;62
38;40;30;7;42;9;31;49;61;47;12;19;55;23;45;58;11;52;16;35;6;13;64;46;34;41;39;26;60;25;37;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;63;62;58;236
58;236;38;40;30;7;42;9;31;49;61;47;12;19;55;23;45;58;11;52;16;35;6;13;64;46;34;41;39;26;60;25;37;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;63;62
38;40;30;7;42;9;31;49;61;47;12;19;55;23;63;58;11;52;16;35;6;13;64;46;34;41;39;26;60;25;37;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62;58;236
58;236;38;40;30;7;42;9;31;49;61;47;12;19;55;23;63;58;11;52;16;35;6;13;64;46;34;41;39;26;60;25;37;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62
38;40;30;7;42;9;6;49;61;47;12;19;55;23;63;58;11;52;16;35;31;13;64;46;34;41;39;26;60;25;37;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62;58;236
58;236;38;40;30;7;42;9;6;49;61;47;12;19;55;23;63;58;11;52;16;35;31;13;64;46;34;41;39;26;60;25;37;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62
38;40;30;7;42;9;6;49;61;47;12;19;55;23;63;58;11;52;16;35;31;13;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62;58;236
58;236;38;40;30;7;42;9;6;49;61;47;12;19;55;23;63;58;11;52;16;35;31;13;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;59;24;50;32;43;33;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62
38;40;30;7;42;9;6;49;61;47;12;19;55;23;63;58;11;52;16;35;31;13;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;33;24;50;32;43;59;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62;58;236
58;236;38;40;30;7;42;9;6;49;61;47;12;19;55;23;63;58;11;52;16;35;31;13;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;33;24;50;32;43;59;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62
38;40;30;7;42;9;6;49;61;47;43;19;55;23;63;58;11;52;16;35;31;13;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;33;24;50;32;12;59;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62;58;232
58;232;38;40;30;7;42;9;6;49;61;47;43;19;55;23;63;58;11;52;16;35;31;13;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;33;24;50;32;12;59;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62
38;40;30;7;42;9;13;49;61;47;43;19;55;23;63;58;11;52;16;35;31;6;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;33;24;50;32;12;59;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62;58;232
58;232;38;40;30;7;42;9;13;49;61;47;43;19;55;23;63;58;11;52;16;35;31;6;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;33;24;50;32;12;59;10;4;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62
38;40;30;7;42;9;13;49;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;33;24;50;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62;58;232
58;232;38;40;30;7;42;9;13;49;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;41;39;26;34;25;37;36;29;28;53;17;1;33;24;50;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62
38;40;30;7;42;9;13;49;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;37;36;29;41;53;17;1;33;24;50;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62;58;232
58;232;38;40;30;7;42;9;13;49;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;37;36;29;41;53;17;1;33;24;50;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;2;8;51;54;5;48;45;62
38;40;30;7;42;9;13;49;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;2;36;29;41;53;17;1;33;24;50;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;8;51;54;5;48;45;62;58;232
58;232;38;40;30;7;42;9;13;49;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;2;36;29;41;53;17;1;33;24;50;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;8;51;54;5;48;45;62
38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;2;36;29;49;53;17;1;33;24;50;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;8;51;54;5;48;45;62;58;212
58;212;38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;2;36;29;49;53;17;1;33;24;50;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;8;51;54;5;48;45;62
38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;2;36;29;49;53;17;1;33;24;8;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;50;51;54;5;48;45;62;58;212
58;212;38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;2;36;29;49;53;17;1;33;24;8;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;50;51;54;5;48;45;62
38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;50;51;54;5;33;45;62;58;212
59;212;38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;60;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;32;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;50;51;54;5;33;45;62
38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;60;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;50;51;54;5;33;45;62;59;212
59;212;38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;60;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;50;51;54;5;33;45;62
38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;27;17;1;48;24;8;60;12;59;10;6;53;3;21;44;56;18;20;22;15;57;14;37;50;51;54;5;33;45;62;59;236
59;212;38;40;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;60;12;59;10;6;27;3;21;44;56;18;20;22;15;57;14;37;50;51;54;5;33;45;62
38;57;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;60;12;59;10;6;27;3;21;44;56;18;20;22;15;40;14;37;50;51;54;5;33;45;62;59;212
59;212;38;57;30;7;42;9;13;41;61;47;43;19;55;23;63;58;11;52;16;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;60;12;59;10;6;27;3;21;44;56;18;20;22;15;40;14;37;50;51;54;5;33;45;62
38;57;30;7;42;9;13;41;16;47;43;19;55;23;63;58;11;52;61;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;60;12;59;10;6;27;3;21;44;56;18;20;22;15;40;14;37;50;51;54;5;33;45;62;59;212
59;212;38;57;30;7;42;9;13;41;16;47;43;19;55;23;63;58;11;52;61;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;24;8;60;12;59;10;6;27;3;21;44;56;18;20;22;15;40;14;37;50;51;54;5;33;45;62
38;57;30;7;42;9;13;41;16;47;43;19;55;23;63;58;11;52;61;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;6;8;60;12;59;10;24;27;3;21;44;56;18;20;22;15;40;14;37;50;51;54;5;33;45;62;59;212
59;212;38;57;30;7;42;9;13;41;16;47;43;19;55;23;63;58;11;52;61;35;31;4;64;46;32;28;39;26;34;25;2;36;29;49;53;17;1;48;6;8;60;12;59;10;24;27;3;21;44;56;18;20;22;15;40;14;37;50;51;54;5;33;45;62
38;57;30;7;42;9;13;41;16;47;43;19;55;23;63;58;11;52;61;35;34;4;64;46;32;28;39;26;31;25;2;36;29;49;53;17;1;48;6;8;60;12;59;10;24;27;3;21;44;56;18;20;22;15;40;14;37;50;51;54;5;33;45;62;59;212
