"X1";"X264";"X56";"X43";"X30";"X4";"X14";"X19";"X58";"X7";"X52";"X9";"X17";"X2";"X13";"X5";"X23";"X26";"X42";"X18";"X20";"X6";"X35";"X45";"X46";"X3";"X10";"X62";"X33";"X64";"X61";"X38";"X48";"X21";"X34";"X32";"X39";"X53";"X51";"X50";"X60";"X41";"X8";"X47";"X15";"X31";"X16";"X40";"X55";"X59";"X49";"X24";"X25";"X63";"X37";"X44";"X22";"X12";"X54";"X27";"X1.1";"X11";"X28";"X36";"X29";"X57"
42;7;4;43;45;13;32;18;59;39;48;11;26;15;23;5;6;16;40;61;10;55;64;51;14;24;36;2;52;33;63;3;54;41;62;27;57;9;50;53;22;58;60;21;44;25;29;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;57;268
57;262;42;7;4;61;45;13;32;18;59;39;48;11;26;15;23;5;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;41;62;27;57;9;50;53;22;58;60;21;44;25;29;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;4;61;45;13;32;18;59;39;48;11;26;15;23;5;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;41;62;27;57;9;50;53;22;58;60;21;44;29;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;57;250
57;250;42;7;4;61;45;13;32;18;59;39;48;11;26;15;23;5;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;41;62;27;57;9;50;53;22;58;60;21;44;29;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;18;59;39;48;11;26;15;23;5;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;22;58;60;21;44;29;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;57;246
57;246;42;7;41;61;45;13;32;18;59;39;48;11;26;15;23;5;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;22;58;60;21;44;29;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;18;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;22;58;60;21;44;29;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;57;238
58;238;42;7;41;61;45;13;32;18;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;22;58;60;21;44;29;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;18;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;58;238
58;238;42;7;41;61;45;13;32;18;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;18;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;58;54;4;62;27;57;9;50;53;29;3;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;58;240
58;238;42;7;41;61;45;13;32;18;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;51;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;51;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;18;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;58;242
58;242;42;7;41;61;45;13;32;51;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;18;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;51;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;21;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;29;58;60;18;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;58;258
58;242;42;7;41;61;45;13;32;51;59;39;48;11;26;15;5;23;6;16;40;43;10;55;64;18;14;24;36;2;52;33;63;3;54;4;62;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;51;54;39;48;11;26;15;5;23;6;16;40;43;10;55;64;18;14;24;36;2;52;33;63;3;59;4;62;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;58;246
58;246;42;7;41;61;45;13;32;51;54;39;48;11;26;15;5;23;6;16;40;43;10;55;64;18;14;24;36;2;52;33;63;3;59;4;62;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;51;54;62;48;11;26;15;5;23;6;16;40;43;10;55;64;18;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;58;254
58;254;42;7;41;61;45;13;32;51;54;62;48;11;26;15;5;23;6;16;40;43;10;55;64;18;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;51;10;62;48;11;26;15;5;23;6;16;40;43;54;55;64;18;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;58;254
58;254;42;7;41;61;45;13;32;51;10;62;48;11;26;15;5;23;6;16;40;43;54;55;64;18;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;51;10;62;48;11;26;15;5;23;6;16;40;3;54;55;64;18;14;24;36;2;52;33;63;43;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28;58;266
58;254;42;7;41;61;45;13;32;51;10;62;48;11;26;15;5;23;6;16;40;43;54;55;64;18;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;49;17;12;8;31;56;38;47;28
42;7;41;61;45;13;32;51;10;62;48;11;26;15;5;23;6;16;40;43;54;55;64;18;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;31;17;12;8;49;56;38;47;28;58;254
58;254;42;7;41;61;45;13;32;51;10;62;48;11;26;15;5;23;6;16;40;43;54;55;64;18;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;31;17;12;8;49;56;38;47;28
42;7;41;61;45;13;32;51;18;62;48;11;26;15;5;23;6;16;40;43;54;55;64;10;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;31;17;12;8;49;56;38;47;28;58;254
58;254;42;7;41;61;45;13;32;51;18;62;48;11;26;15;5;23;6;16;40;43;54;55;64;10;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;35;31;17;12;8;49;56;38;47;28
35;7;41;61;45;13;32;51;18;62;48;11;26;15;5;23;6;16;40;43;54;55;64;10;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;42;31;17;12;8;49;56;38;47;28;58;254
58;254;35;7;41;61;45;13;32;51;18;62;48;11;26;15;5;23;6;16;40;43;54;55;64;10;14;24;36;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;42;31;17;12;8;49;56;38;47;28
35;7;41;61;45;13;32;51;18;62;48;11;26;15;5;23;6;16;40;43;54;55;64;10;14;24;42;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;56;38;47;28;58;254
58;254;35;7;41;61;45;13;32;51;18;62;48;11;26;15;5;23;6;16;40;43;54;55;64;10;14;24;42;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;56;38;47;28
35;7;41;61;45;13;32;51;18;62;48;11;26;15;5;23;6;16;40;43;54;55;56;10;14;24;42;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28;58;254
58;254;35;7;41;61;45;13;32;51;18;62;48;11;26;15;5;23;6;16;40;43;54;55;56;10;14;24;42;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28
35;7;41;61;45;13;32;51;18;62;48;11;54;15;5;23;6;16;40;43;26;55;56;10;14;24;42;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28;58;254
58;254;35;7;41;61;45;13;32;51;18;62;48;11;54;15;5;23;6;16;40;43;26;55;56;10;14;24;42;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28
35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;43;26;55;54;10;14;24;42;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28;58;254
58;254;35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;43;26;55;54;10;14;24;42;2;52;33;63;3;59;4;39;27;57;9;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28
35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;43;26;55;54;10;14;24;42;2;52;33;63;9;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28;58;254
58;254;35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;43;26;55;54;10;14;24;42;2;52;33;63;9;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28
35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;9;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28;58;260
58;260;35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;9;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28
35;7;9;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;41;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28;58;264
58;260;35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;9;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;49;64;38;47;28
35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;49;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;64;38;47;28;58;262
58;262;35;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;49;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;64;38;47;28
28;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;49;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;64;38;47;35;58;262
59;262;28;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;49;59;4;39;27;57;3;50;53;29;58;60;21;44;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;64;38;47;35
28;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;49;59;4;39;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;64;38;47;35;59;262
59;262;28;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;52;33;63;49;59;4;39;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;64;38;47;35
28;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;39;33;63;49;59;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;64;38;47;35;59;260
59;260;28;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;39;33;63;49;59;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;64;38;47;35
28;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;39;33;63;49;64;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;59;38;47;35;59;260
59;260;28;7;41;61;45;13;32;51;18;62;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;39;33;63;49;64;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;30;20;36;31;17;12;8;9;59;38;47;35
28;7;41;61;45;13;32;51;18;30;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;39;33;63;49;64;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;62;20;36;31;17;12;8;9;59;38;47;35;59;256
59;256;28;7;41;61;45;13;32;51;18;30;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;2;39;33;63;49;64;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;62;20;36;31;17;12;8;9;59;38;47;35
28;7;41;61;45;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;49;64;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;62;20;36;31;17;12;8;9;59;38;47;35;59;276
59;276;28;7;41;61;45;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;49;64;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;62;20;36;31;17;12;8;9;59;38;47;35
28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;49;64;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;62;20;36;31;17;45;8;9;59;38;47;35;59;276
59;276;28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;49;64;4;52;27;57;44;50;53;29;58;60;21;3;22;25;19;37;1;34;46;62;20;36;31;17;45;8;9;59;38;47;35
28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;44;64;4;52;27;57;49;50;53;29;58;60;21;3;22;25;19;37;1;34;46;62;20;36;31;17;45;8;9;59;38;47;35;59;276
59;276;28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;44;64;4;52;27;57;49;50;53;29;58;60;21;3;22;25;19;37;1;34;46;62;20;36;31;17;45;8;9;59;38;47;35
28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;44;64;4;52;27;57;49;50;53;29;58;60;38;3;22;25;19;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35;59;272
59;272;28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;44;64;4;52;27;57;49;50;53;29;58;60;38;3;22;25;19;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35
28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;19;64;4;52;27;57;49;50;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35;59;272
59;272;28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;19;64;4;52;27;57;49;50;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35
28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;19;64;50;52;27;57;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35;59;278
59;278;28;7;41;61;12;13;32;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;43;42;30;39;33;63;19;64;50;52;27;57;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35
28;7;41;61;12;13;43;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;32;42;30;39;33;63;19;64;50;52;27;57;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35;59;278
59;278;28;7;41;61;12;13;43;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;32;42;30;39;33;63;19;64;50;52;27;57;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35
28;7;41;61;12;13;43;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;57;42;30;39;33;63;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35;59;262
59;262;28;7;41;61;12;13;43;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;57;42;30;39;33;63;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35
28;7;53;61;12;13;43;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;57;42;30;39;33;63;19;64;50;52;27;32;49;4;41;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35;59;264
59;262;28;7;41;61;12;13;43;51;18;2;48;11;56;15;5;23;6;16;40;24;26;55;54;10;14;57;42;30;39;33;63;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35
28;7;41;61;12;13;43;51;18;2;48;11;56;15;5;23;6;16;40;63;26;55;54;10;14;57;42;30;39;33;24;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35;59;260
59;260;28;7;41;61;12;13;43;51;18;2;48;11;56;15;5;23;6;16;40;63;26;55;54;10;14;57;42;30;39;33;24;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;8;9;59;21;47;35
28;7;41;61;8;13;43;51;18;2;48;11;56;15;5;23;6;16;40;63;26;55;54;10;14;57;42;30;39;33;24;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;12;9;59;21;47;35;59;260
59;260;28;7;41;61;8;13;43;51;18;2;48;11;56;15;5;23;6;16;40;63;26;55;54;10;14;57;42;30;39;33;24;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;12;9;59;21;47;35
28;7;41;61;8;13;43;51;26;2;48;11;56;15;5;23;6;16;40;63;18;55;54;10;14;57;42;30;39;33;24;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;12;9;59;21;47;35;59;260
59;260;28;7;41;61;8;13;43;51;26;2;48;11;56;15;5;23;6;16;40;63;18;55;54;10;14;57;42;30;39;33;24;19;64;50;52;27;32;49;4;53;29;58;60;38;3;22;25;44;37;1;34;46;62;20;36;31;17;45;12;9;59;21;47;35
28;7;41;61;8;13;43;51;26;2;48;11;56;15;5;23;6;16;40;63;18;55;54;10;14;57;42;30;39;33;24;19;64;50;52;27;32;49;4;53;34;58;60;38;3;22;25;44;37;1;29;46;62;20;36;31;17;45;12;9;59;21;47;35;59;260
59;260;28;7;41;61;8;13;43;51;26;2;48;11;56;15;5;23;6;16;40;63;18;55;54;10;14;57;42;30;39;33;24;19;64;50;52;27;32;49;4;53;34;58;60;38;3;22;25;44;37;1;29;46;62;20;36;31;17;45;12;9;59;21;47;35
28;7;41;61;8;13;43;51;26;2;48;11;56;15;5;23;6;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;38;3;22;25;44;37;1;29;46;62;20;36;31;17;45;12;9;59;39;47;35;59;260
59;260;28;7;41;61;8;13;43;51;26;2;48;11;56;15;5;23;6;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;38;3;22;25;44;37;1;29;46;62;20;36;31;17;45;12;9;59;39;47;35
28;7;41;45;8;13;43;51;26;2;48;11;56;15;5;23;6;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;38;3;22;25;44;37;1;29;46;62;20;36;31;17;61;12;9;59;39;47;35;59;260
59;260;28;7;41;45;8;13;43;51;26;2;48;11;56;15;5;23;6;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;38;3;22;25;44;37;1;29;46;62;20;36;31;17;61;12;9;59;39;47;35
28;7;41;45;8;13;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;6;3;22;25;44;37;1;29;46;62;20;36;31;17;61;12;9;59;39;47;35;59;260
60;260;28;7;41;45;8;13;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;6;3;22;25;44;37;1;29;46;62;20;36;31;17;61;12;9;59;39;47;35
28;7;41;45;8;13;43;51;26;2;48;11;56;15;17;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;6;3;22;25;44;37;1;29;46;62;20;36;31;5;61;12;9;59;39;47;35;60;284
60;260;28;7;41;45;8;13;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;6;3;22;25;44;37;1;29;46;62;20;36;31;17;61;12;9;59;39;47;35
28;7;58;45;8;13;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;41;60;6;3;22;25;44;37;1;29;46;62;20;36;31;17;61;12;9;59;39;47;35;60;264
60;260;28;7;41;45;8;13;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;60;6;3;22;25;44;37;1;29;46;62;20;36;31;17;61;12;9;59;39;47;35
28;7;41;45;8;13;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;31;60;61;12;9;59;39;47;35;60;260
60;260;28;7;41;45;8;13;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;50;52;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;31;60;61;12;9;59;39;47;35
28;7;41;45;8;50;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;13;52;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;31;60;61;12;9;59;39;47;35;60;268
60;268;28;7;41;45;8;50;43;51;26;2;48;11;56;15;5;23;38;16;40;63;18;55;54;10;14;57;42;30;21;33;24;19;64;13;52;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;31;60;61;12;9;59;39;47;35
28;7;41;45;8;50;43;51;26;2;48;11;56;15;5;23;38;16;40;30;18;55;54;10;14;57;42;63;21;33;24;19;64;13;52;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;31;60;61;12;9;59;39;47;35;60;258
60;258;28;7;41;45;8;50;43;51;26;2;48;11;56;15;5;23;38;16;40;30;18;55;54;10;14;57;42;63;21;33;24;19;64;13;52;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;31;60;61;12;9;59;39;47;35
28;7;41;45;8;50;43;51;26;2;48;11;56;15;5;23;38;16;40;30;18;55;33;10;14;57;42;63;21;54;24;19;64;13;52;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;31;60;61;12;9;59;39;47;35;60;262
60;262;28;7;41;45;8;50;43;51;26;2;48;11;56;15;5;23;38;16;40;30;18;55;33;10;14;57;42;63;21;54;24;19;64;13;52;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;31;60;61;12;9;59;39;47;35
28;7;41;45;8;50;43;51;26;2;48;11;56;15;5;23;38;16;40;30;18;55;33;10;14;57;42;63;21;54;24;19;64;13;31;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;52;60;61;12;9;59;39;47;35;60;262
60;262;28;7;41;45;8;50;43;51;26;2;48;11;56;15;5;23;38;16;40;30;18;55;33;10;14;57;42;63;21;54;24;19;64;13;31;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;52;60;61;12;9;59;39;47;35
28;7;41;45;8;50;43;51;26;2;48;11;56;15;16;23;38;5;40;30;18;55;33;10;14;57;42;63;21;54;24;19;64;13;31;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;52;60;61;12;9;59;39;47;35;60;256
60;256;28;7;41;45;8;50;43;51;26;2;48;11;56;15;16;23;38;5;40;30;18;55;33;10;14;57;42;63;21;54;24;19;64;13;31;27;32;49;4;53;34;58;17;6;3;22;25;44;37;1;29;46;62;20;36;52;60;61;12;9;59;39;47;35
