"X1";"X27344";"X3";"X11";"X20";"X22";"X1.1";"X26";"X12";"X5";"X14";"X4";"X29";"X25";"X7";"X27";"X28";"X19";"X13";"X31";"X30";"X18";"X8";"X9";"X16";"X6";"X32";"X21";"X23";"X10";"X17";"X24";"X2";"X15"
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20;127;20306
127;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;1;27;25;23;24;28;16;5;10;8;15;31;30;26;32;11;14;29;13;20;127;20986
127;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;14;5;10;1;15;31;30;26;32;11;16;29;13;20;127;20586
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;20;26;32;11;14;29;13;30;128;20626
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;12;3;2;4;21;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20;128;21974
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
32;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;19;11;14;29;13;20;128;21906
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;4;22;9;17;21;3;2;7;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20;128;20906
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;14;11;29;13;20;128;20626
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;13;26;32;11;14;29;30;20;128;20834
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;30;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;2;26;32;11;14;29;13;20;128;21858
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;18;17;21;3;2;4;12;9;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20;128;20444
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;30;10;1;15;31;5;26;32;11;14;29;13;20;128;21774
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;28;27;25;23;24;8;16;5;10;1;15;31;30;26;32;11;14;29;13;20;128;21824
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;15;1;31;30;26;32;11;14;29;13;20;128;20866
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;29;5;10;1;15;31;30;26;32;11;14;16;13;20;128;20622
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;25;27;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20;128;20746
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;30;23;24;28;16;5;10;1;15;31;25;26;32;11;14;29;13;20;128;20786
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;11;23;24;28;16;5;10;1;15;31;30;26;32;25;14;29;13;20;128;21372
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;29;14;13;20;128;21044
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;30;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;7;26;32;11;14;29;13;20;128;21120
128;20306;19;7;22;9;17;21;3;2;4;12;18;6;8;27;25;23;24;28;16;5;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;128;20266
128;20266;19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;20;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;3;128;21348
128;20266;19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;25;2;4;12;18;5;8;27;3;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;128;22254
129;20266;19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
32;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;19;11;14;29;13;20;129;21866
129;20266;19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;24;2;4;12;18;5;8;27;25;23;3;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;21428
129;20266;19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;12;18;8;5;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;21066
129;20266;19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;29;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;12;13;20;129;21104
129;20266;19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;22;9;17;21;3;2;4;28;18;5;8;27;25;23;24;12;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;21462
129;20266;19;7;22;9;17;21;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;20266
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
1;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;19;15;31;30;26;32;11;14;29;13;20;129;20552
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;14;25;23;24;28;16;6;10;1;15;31;30;26;32;11;27;29;13;20;129;21092
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;2;17;22;3;9;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;20526
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;13;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;27;20;129;20878
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;24;8;27;25;23;5;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;20554
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;31;23;24;28;16;6;10;1;15;25;30;26;32;11;14;29;13;20;129;20806
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;18;2;4;12;3;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;21384
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;15;24;28;16;6;10;1;23;31;30;26;32;11;14;29;13;20;129;22116
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;18;12;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;21240
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;31;10;1;15;6;30;26;32;11;14;29;13;20;129;21366
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;25;8;27;5;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;20612
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;10;16;6;28;1;15;31;30;26;32;11;14;29;13;20;129;21954
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;24;21;9;17;22;3;2;4;12;18;5;8;27;25;23;7;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;129;20584
129;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;11;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;18;14;29;13;20;129;21062
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;20;30;26;32;11;14;29;13;31;130;20706
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
30;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;19;26;32;11;14;29;13;20;130;21266
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;8;12;18;5;4;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;20526
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;12;17;22;3;2;4;9;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;20826
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;30;6;10;1;15;31;16;26;32;11;14;29;13;20;130;20726
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;8;9;17;22;3;2;4;12;18;5;21;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;21776
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;8;18;5;12;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;20566
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;4;22;3;2;17;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;21354
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;15;1;31;30;26;32;11;14;29;13;20;130;20826
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;14;32;11;26;29;13;20;130;22640
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
20;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;19;130;20786
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;24;8;27;25;23;5;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;20554
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;28;3;2;4;12;18;5;8;27;25;23;24;22;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;21386
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;12;9;17;22;3;2;4;21;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;21934
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
4;7;21;9;17;22;3;2;19;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;21272
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;32;26;11;14;29;13;20;130;21626
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;24;22;3;2;4;12;18;5;8;27;25;23;17;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;20666
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;22;21;9;17;7;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;20490
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;32;30;26;31;11;14;29;13;20;130;20586
130;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
24;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;19;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;130;20426
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;20;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;18;131;20626
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;16;2;4;12;18;5;8;27;25;23;24;28;3;6;10;1;15;31;30;26;32;11;14;29;13;20;131;21746
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;15;1;10;31;30;26;32;11;14;29;13;20;131;20306
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;30;31;15;26;32;11;14;29;13;20;131;20868
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;15;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;7;31;30;26;32;11;14;29;13;20;131;21146
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;32;8;27;25;23;24;28;16;6;10;1;15;31;30;26;5;11;14;29;13;20;131;21530
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;24;17;22;3;2;4;12;18;5;8;27;25;23;9;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;131;21152
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;14;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;21;29;13;20;131;22294
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;20;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;4;131;20496
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;8;2;4;12;18;5;3;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;131;20506
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;14;23;24;28;16;6;10;1;15;31;30;26;32;11;25;29;13;20;131;21526
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;29;24;28;16;6;10;1;15;31;30;26;32;11;14;23;13;20;131;21906
131;20266;19;7;21;9;17;22;3;2;4;12;18;5;8;27;25;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;131;20174
131;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;17;22;3;2;4;10;18;5;8;27;9;23;24;28;16;6;12;1;15;31;30;26;32;11;14;29;13;20;131;20574
131;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;31;10;1;15;6;30;26;32;11;14;29;13;20;131;21182
131;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;28;25;17;22;3;2;4;12;18;5;8;27;9;23;24;21;16;6;10;1;15;31;30;26;32;11;14;29;13;20;131;21374
131;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;17;22;3;2;4;12;18;27;8;5;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;131;20654
131;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;17;22;3;2;4;12;27;5;8;18;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;131;20654
131;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;16;28;24;6;10;1;15;31;30;26;32;11;14;29;13;20;131;22166
131;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;2;25;17;22;3;21;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;131;20880
132;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;17;22;3;2;4;12;18;31;8;27;9;23;24;28;16;6;10;1;15;5;30;26;32;11;14;29;13;20;132;20734
132;20174;19;7;21;25;17;22;3;2;4;12;18;5;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20;132;20092
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;5;22;3;2;4;26;18;17;8;27;9;23;24;28;16;6;10;1;15;31;30;12;32;11;14;29;13;20;132;22330
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;31;30;26;32;11;14;29;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;29;30;26;32;11;14;31;13;20;132;20052
132;20052;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;29;30;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;26;9;23;24;28;16;6;10;1;15;29;30;27;32;11;14;31;13;20;132;20252
132;20052;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;29;30;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;29;9;23;24;28;16;6;10;1;15;27;30;26;32;11;14;31;13;20;132;20612
132;20052;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;29;30;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;30;29;26;32;11;14;31;13;20;132;20092
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;30;29;26;32;11;14;31;13;20
29;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;30;19;26;32;11;14;31;13;20;132;21332
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;30;29;26;32;11;14;31;13;20
19;28;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;7;16;6;10;1;15;30;29;26;32;11;14;31;13;20;132;21644
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;30;29;26;32;11;14;31;13;20
19;7;4;25;5;22;3;2;21;12;18;17;8;27;9;23;24;28;16;6;10;1;15;30;29;26;32;11;14;31;13;20;132;21844
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;30;29;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;12;18;15;8;27;9;23;24;28;16;6;10;1;17;30;29;26;32;11;14;31;13;20;132;21286
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;6;10;1;15;30;29;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;32;11;14;31;13;20;132;20092
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;1;10;15;6;30;29;26;32;11;14;31;13;20;132;20652
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;32;11;14;31;13;20
19;7;21;25;5;22;32;2;4;12;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;3;11;14;31;13;20;132;22578
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;13;28;16;1;10;6;15;30;29;26;32;11;14;31;24;20;132;21488
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;20;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;32;11;14;31;13;12;132;20586
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;32;11;14;31;13;20
19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;32;24;28;16;1;10;6;15;30;29;26;23;11;14;31;13;20;132;21932
132;20092;19;7;21;25;5;22;3;2;4;12;18;17;8;27;9;23;24;28;16;1;10;6;15;30;29;26;32;11;14;31;13;20
