"X1";"X27304";"X15";"X1.1";"X5";"X19";"X17";"X20";"X6";"X21";"X25";"X14";"X16";"X31";"X26";"X3";"X24";"X22";"X10";"X18";"X23";"X30";"X2";"X8";"X32";"X7";"X27";"X28";"X4";"X12";"X29";"X13";"X11";"X9"
122;20014;7;23;19;26;24;20;6;2;4;12;21;17;1;25;28;22;18;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;23;19;26;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16;122;20014
122;20014;7;23;19;26;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;23;19;26;24;20;12;2;4;6;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16;122;21134
122;20014;7;23;19;26;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;21;19;26;24;20;6;2;4;12;23;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16;122;20454
122;20014;7;23;19;26;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;23;19;26;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;15;30;32;27;10;9;13;29;14;16;122;20414
122;20014;7;23;19;26;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16;122;20054
122;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;5;3;8;11;10;30;32;27;15;9;13;29;14;16;122;20234
122;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;9;5;11;10;30;32;27;15;3;13;29;14;16;122;20534
122;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;6;2;4;12;21;10;1;25;28;18;22;31;8;3;5;11;17;30;32;27;15;9;13;29;14;16;122;20676
122;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;8;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;19;3;5;11;10;30;32;27;15;9;13;29;14;16;122;21048
122;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;9;32;27;15;30;13;29;14;16;122;20662
122;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;5;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;23;11;10;30;32;27;15;9;13;29;14;16;122;21798
122;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;30;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;6;32;27;15;9;13;29;14;16;122;21960
122;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;30;10;11;32;27;15;9;13;29;14;16;122;20160
123;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;17;2;4;12;21;6;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16;123;20708
123;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;15;9;13;29;14;16
7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;15;14;16;123;20054
123;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;15;14;16
7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;27;11;10;30;32;5;29;9;13;15;14;16;123;22816
123;20054;7;26;19;23;24;20;6;2;4;12;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;15;14;16
7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16;123;20054
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;26;19;23;24;20;6;27;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;2;29;9;13;12;14;16;123;22450
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;26;19;3;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;23;5;11;10;30;32;27;29;9;13;12;14;16;123;21412
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;26;19;23;24;20;6;2;4;15;21;17;1;14;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;25;16;123;20146
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;16;13;12;14;9;123;20134
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;5;31;8;3;22;11;10;30;32;27;29;9;13;12;14;16;123;21492
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;14;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;26;16;123;21260
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;32;30;27;29;9;13;12;14;16;123;20174
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;9;5;11;10;30;32;27;29;3;13;12;14;16;123;20534
123;20054;7;26;19;23;24;20;6;2;4;15;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;13;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;123;19894
123;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;14;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;20;16;123;20816
123;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;32;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;4;27;29;9;15;12;14;16;123;21696
123;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;16;14;12;123;19974
123;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;14;30;32;27;29;9;15;12;10;16;123;20034
123;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
18;26;19;23;24;20;6;2;4;13;21;17;1;25;28;7;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;123;20262
123;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;6;24;20;23;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;123;21502
123;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;15;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;2;12;14;16;123;20574
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;28;4;13;21;17;1;25;2;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;21200
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;6;19;23;24;20;26;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;21370
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;6;20;24;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;21410
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;29;31;8;3;5;11;10;30;32;27;22;9;15;12;14;16;124;21774
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;8;24;20;6;2;4;13;21;17;1;25;28;18;22;31;23;3;5;11;10;30;32;27;29;9;15;12;14;16;124;20964
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;11;4;13;21;17;1;25;28;18;22;31;8;3;5;2;10;30;32;27;29;9;15;12;14;16;124;20234
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;10;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;20;30;32;27;29;9;15;12;14;16;124;20866
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;2;20;6;24;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;20712
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
25;26;19;23;24;20;6;2;4;13;21;17;1;7;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;20234
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;31;25;28;18;22;1;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;22136
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;8;1;25;28;18;22;31;17;3;5;11;10;30;32;27;29;9;15;12;14;16;124;20146
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;17;6;2;4;13;21;20;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;20274
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;5;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;19;11;10;30;32;27;29;9;15;12;14;16;124;21422
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;3;8;31;5;11;10;30;32;27;29;9;15;12;14;16;124;21972
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;14;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;24;16;124;20720
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;31;17;1;25;28;18;22;21;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;20774
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
5;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;7;11;10;30;32;27;29;9;15;12;14;16;124;20094
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;28;25;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;20234
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;31;20;6;2;4;13;21;17;1;25;28;18;22;24;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;20654
124;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;4;6;2;20;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;124;21090
125;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
2;26;19;23;24;20;6;7;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;125;20094
125;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;9;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;24;15;12;14;16;125;21276
125;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;25;23;24;20;6;2;4;13;21;17;1;19;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;125;20374
125;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;31;23;24;20;6;2;4;13;21;17;1;25;28;18;22;19;8;3;5;11;10;30;32;27;29;9;15;12;14;16;125;20854
125;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;32;11;10;30;5;27;29;9;15;12;14;16;125;21256
125;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
24;26;19;23;7;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16;125;20012
125;19894;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;30;32;27;29;9;15;12;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16;125;19762
125;19762;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16
7;26;31;23;24;20;6;2;4;13;21;17;1;25;28;18;22;19;8;3;5;11;10;12;32;27;29;9;15;30;14;16;125;20762
125;19762;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;10;4;13;21;17;1;25;28;18;22;31;8;3;5;11;2;12;32;27;29;9;15;30;14;16;125;20042
125;19762;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;1;2;4;13;21;17;6;25;28;18;22;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16;125;20242
125;19762;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;18;22;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;22;18;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16;125;19762
125;19762;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;22;18;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16
7;26;19;23;17;20;6;2;4;13;21;24;1;25;28;22;18;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16;125;20282
125;19762;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;22;18;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;11;13;21;17;1;25;28;22;18;31;8;3;5;4;10;12;32;27;29;9;15;30;14;16;125;20042
125;19762;7;26;19;23;24;20;6;2;4;13;21;17;1;25;28;22;18;31;8;3;5;11;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16;125;19600
125;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;28;20;6;2;4;13;21;17;1;11;24;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16;125;19880
125;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;16;29;9;15;30;14;27;125;21660
125;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;2;23;24;20;6;19;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16;125;20470
125;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;31;20;6;2;4;13;21;17;1;11;28;22;18;24;8;3;5;25;10;12;32;27;29;9;15;30;14;16;125;20440
125;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;32;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;24;27;29;9;15;30;14;16;125;20680
125;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;31;18;8;3;5;25;10;12;32;27;29;9;15;30;14;16;125;21280
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;15;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;2;30;14;16;126;20320
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;16;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;1;126;21000
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;15;25;10;12;32;27;29;9;5;30;14;16;126;20160
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;3;8;5;25;10;12;32;27;29;9;15;30;14;16;126;19800
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;30;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;20;14;16;126;19860
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;17;21;13;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16;126;20886
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;12;31;8;3;5;25;10;18;32;27;29;9;15;30;14;16;126;21244
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;11;21;17;1;13;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16;126;19780
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;4;19;23;24;20;6;2;26;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16;126;20560
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
32;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;7;27;29;9;15;30;14;16;126;20740
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;20;24;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16;126;19680
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;9;27;29;32;15;30;14;16;126;20620
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;8;20;6;2;4;13;21;17;1;11;28;22;18;31;24;3;5;25;10;12;32;27;29;9;15;30;14;16;126;20290
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;14;12;32;27;29;9;15;30;10;16;126;19740
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;5;3;8;25;10;12;32;27;29;9;15;30;14;16;126;19700
126;19600;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;8;3;5;25;10;12;32;27;29;9;15;30;14;16
7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;15;3;5;25;10;12;32;27;29;9;8;30;14;16;126;19460
126;19460;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;15;3;5;25;10;12;32;27;29;9;8;30;14;16
5;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;15;3;7;25;10;12;32;27;29;9;8;30;14;16;126;19620
126;19460;7;26;19;23;24;20;6;2;4;13;21;17;1;11;28;22;18;31;15;3;5;25;10;12;32;27;29;9;8;30;14;16
7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16;126;19320
126;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;10;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;19;12;32;27;29;9;8;30;14;16;126;20332
126;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;19;23;24;20;6;2;3;13;21;17;10;11;28;22;18;31;15;4;5;25;1;12;32;27;29;9;8;30;14;16;126;19340
127;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;19;23;24;20;6;2;3;13;21;17;1;11;27;22;18;31;15;4;5;25;10;12;32;28;29;9;8;30;14;16;127;19500
127;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;15;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;19;4;5;25;10;12;32;27;29;9;8;30;14;16;127;20866
127;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;25;31;15;4;5;18;10;12;32;27;29;9;8;30;14;16;127;19820
127;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;19;23;24;20;6;8;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;2;30;14;16;127;19780
127;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;19;23;24;20;6;2;3;13;21;17;15;11;28;22;18;31;1;4;5;25;10;12;32;27;29;9;8;30;14;16;127;20240
127;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;19;23;24;20;6;2;3;13;21;9;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;17;8;30;14;16;127;20100
127;19320;7;26;19;23;24;20;6;2;3;13;21;17;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16
7;26;17;23;24;20;6;2;3;13;21;19;1;11;28;22;18;31;15;4;5;25;10;12;32;27;29;9;8;30;14;16;127;19840
