"X1";"X298";"X17";"X56";"X9";"X40";"X53";"X20";"X41";"X60";"X6";"X3";"X22";"X54";"X44";"X38";"X16";"X28";"X26";"X62";"X1.1";"X43";"X4";"X45";"X15";"X51";"X32";"X36";"X34";"X27";"X42";"X24";"X13";"X46";"X30";"X49";"X2";"X63";"X11";"X57";"X23";"X5";"X55";"X19";"X14";"X64";"X21";"X50";"X59";"X39";"X12";"X25";"X35";"X48";"X18";"X58";"X33";"X29";"X8";"X7";"X52";"X10";"X31";"X47";"X37";"X61"
17;64;36;10;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;28;56;57;50;2;6;24;16;46;53;7;63;216
63;216;17;64;36;10;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;28;56;57;50;2;6;24;16;46;53;7
17;64;36;10;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;21;1;34;51;5;63;37;14;28;56;57;50;2;6;24;16;46;53;7;63;228
63;216;17;64;36;10;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;28;56;57;50;2;6;24;16;46;53;7
17;64;36;10;61;21;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;30;37;14;28;56;57;50;2;6;24;16;46;53;7;63;232
63;216;17;64;36;10;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;28;56;57;50;2;6;24;16;46;53;7
17;64;36;28;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;10;56;57;50;2;6;24;16;46;53;7;63;212
63;212;17;64;36;28;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;10;56;57;50;2;6;24;16;46;53;7
17;64;36;28;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;63;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;15;1;34;51;5;21;37;14;10;56;57;50;2;6;24;16;46;53;7;63;240
63;212;17;64;36;28;61;30;25;22;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;43;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;10;56;57;50;2;6;24;16;46;53;7
17;64;36;28;61;30;25;43;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;22;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;10;56;57;50;2;6;24;16;46;53;7;63;208
63;208;17;64;36;28;61;30;25;43;23;60;42;11;13;62;58;18;55;19;59;35;48;9;3;4;32;8;44;15;22;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;1;34;51;5;21;37;14;10;56;57;50;2;6;24;16;46;53;7
17;64;36;28;61;30;25;43;23;60;42;11;13;62;58;18;1;19;59;35;48;9;3;4;32;8;44;15;22;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;6;24;16;46;53;7;63;224
63;224;17;64;36;28;61;30;25;43;23;60;42;11;13;62;58;18;1;19;59;35;48;9;3;4;32;8;44;15;22;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;6;24;16;46;53;7
17;64;36;28;61;30;25;43;23;60;42;11;13;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;4;24;16;46;53;7;63;224
63;224;17;64;36;28;61;30;25;43;23;60;42;11;13;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;4;24;16;46;53;7
17;64;36;28;61;30;25;43;23;60;42;11;13;62;58;18;1;19;24;35;48;9;3;6;32;8;44;15;22;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;4;59;16;46;53;7;63;244
63;224;17;64;36;28;61;30;25;43;23;60;42;11;13;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;54;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;4;24;16;46;53;7
17;64;36;28;61;30;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;4;24;16;46;53;7;63;224
63;224;17;64;36;28;61;30;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;12;31;20;45;27;26;49;40;39;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;4;24;16;46;53;7
17;64;39;28;61;30;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;12;31;20;45;27;26;49;40;36;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;4;24;16;46;53;7;63;224
64;224;17;64;39;28;61;30;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;12;31;20;45;27;26;49;40;36;33;29;47;52;41;63;55;34;51;5;21;37;14;10;56;57;50;2;4;24;16;46;53;7
17;64;39;28;61;30;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;12;31;20;45;27;26;49;40;36;33;29;47;52;41;63;4;34;51;5;21;37;14;10;56;57;50;2;55;24;16;46;53;7;64;224
64;224;17;64;39;28;61;30;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;12;31;20;45;27;26;49;40;36;33;29;47;52;41;63;4;34;51;5;21;37;14;10;56;57;50;2;55;24;16;46;53;7
17;64;39;28;61;47;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;12;31;20;45;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;10;56;57;50;2;55;24;16;46;53;7;64;224
64;224;17;64;39;28;61;47;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;12;31;20;45;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;10;56;57;50;2;55;24;16;46;53;7
12;64;39;28;61;47;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;17;31;20;45;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;10;56;57;50;2;55;24;16;46;53;7;64;228
64;228;12;64;39;28;61;47;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;17;31;20;45;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;10;56;57;50;2;55;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;17;31;20;45;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7;64;224
64;224;12;64;39;28;61;10;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;13;17;31;20;45;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;20;13;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7;64;222
64;222;12;64;39;28;61;10;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;20;13;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;20;13;27;33;49;40;36;26;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7;64;230
64;222;12;64;39;28;61;10;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;20;13;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;20;13;27;30;49;40;36;33;29;26;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7;64;234
64;222;12;64;39;28;61;10;25;43;23;60;42;11;54;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;20;13;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;20;13;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7;64;222
64;222;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;20;13;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;55;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;55;13;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;20;24;16;46;53;7;64;222
64;222;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;8;44;15;22;38;45;17;31;55;13;27;26;49;40;36;33;29;30;52;41;63;4;34;51;5;21;37;14;47;56;57;50;2;20;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;34;44;15;22;38;45;17;31;55;13;27;26;49;40;36;33;29;30;52;41;63;4;8;51;5;21;37;14;47;56;57;50;2;20;24;16;46;53;7;64;222
64;222;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;34;44;15;22;38;45;17;31;55;13;27;26;49;40;36;33;29;30;52;41;63;4;8;51;5;21;37;14;47;56;57;50;2;20;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;51;58;18;1;19;59;35;48;9;3;6;32;34;44;15;22;38;45;17;31;55;13;27;26;49;40;36;33;29;30;52;41;63;4;8;62;5;21;37;14;47;56;57;50;2;20;24;16;46;53;7;64;226
64;222;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;34;44;15;22;38;45;17;31;55;13;27;26;49;40;36;33;29;30;52;41;63;4;8;51;5;21;37;14;47;56;57;50;2;20;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;34;44;15;22;38;45;17;31;55;13;27;26;49;40;36;33;29;30;52;41;63;4;8;5;51;21;37;14;47;56;57;50;2;20;24;16;46;53;7;64;222
64;222;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;34;44;15;22;38;45;17;31;55;13;27;26;49;40;36;33;29;30;52;41;63;4;8;5;51;21;37;14;47;56;57;50;2;20;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;34;44;15;22;52;45;17;31;55;13;27;26;49;40;36;33;29;30;38;41;63;4;8;5;51;21;37;14;47;56;57;50;2;20;24;16;46;53;7;64;238
64;238;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;48;9;3;6;32;34;44;15;22;52;45;17;31;55;13;27;26;49;40;36;33;29;30;38;41;63;4;8;5;51;21;37;14;47;56;57;50;2;20;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;15;22;52;45;17;31;55;13;27;26;49;40;48;33;29;30;38;41;63;4;8;5;51;21;37;14;47;56;57;50;2;20;24;16;46;53;7;64;238
64;238;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;15;22;52;45;17;31;55;13;27;26;49;40;48;33;29;30;38;41;63;4;8;5;51;21;37;14;47;56;57;50;2;20;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;15;22;52;45;17;31;55;13;27;26;49;40;48;33;2;30;38;41;63;4;8;5;51;21;37;14;47;56;57;50;29;20;24;16;46;53;7;64;238
64;238;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;15;22;52;45;17;31;55;13;27;26;49;40;48;33;2;30;38;41;63;4;8;5;51;21;37;14;47;56;57;50;29;20;24;16;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;15;16;52;45;17;31;55;13;27;26;49;40;48;33;2;30;38;41;63;4;8;5;51;21;37;14;47;56;57;50;29;20;24;22;46;53;7;64;238
64;238;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;15;16;52;45;17;31;55;13;27;26;49;40;48;33;2;30;38;41;63;4;8;5;51;21;37;14;47;56;57;50;29;20;24;22;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;57;16;52;45;17;31;55;13;27;26;49;40;48;33;2;30;38;41;63;4;8;5;51;21;37;14;47;56;15;50;29;20;24;22;46;53;7;64;230
64;230;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;57;16;52;45;17;31;55;13;27;26;49;40;48;33;2;30;38;41;63;4;8;5;51;21;37;14;47;56;15;50;29;20;24;22;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;57;16;52;45;17;31;55;13;27;26;49;40;48;33;56;30;38;41;63;4;8;5;51;21;37;14;47;2;15;50;29;20;24;22;46;53;7;64;230
64;230;12;64;39;28;61;10;25;43;23;60;42;54;11;62;58;18;1;19;59;35;36;9;3;6;32;34;44;57;16;52;45;17;31;55;13;27;26;49;40;48;33;56;30;38;41;63;4;8;5;51;21;37;14;47;2;15;50;29;20;24;22;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;24;18;1;19;59;35;36;9;3;6;32;34;44;57;16;52;45;17;31;55;13;27;26;49;40;48;33;56;30;38;41;63;4;8;5;51;21;37;14;47;2;15;50;29;20;58;22;46;53;7;64;266
64;266;12;64;39;28;61;10;25;43;23;60;42;54;11;62;24;18;1;19;59;35;36;9;3;6;32;34;44;57;16;52;45;17;31;55;13;27;26;49;40;48;33;56;30;38;41;63;4;8;5;51;21;37;14;47;2;15;50;29;20;58;22;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;24;18;1;19;59;35;36;9;3;6;32;34;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;56;30;38;41;63;4;8;5;51;21;37;14;47;2;15;49;29;20;58;22;46;53;7;64;266
65;266;12;64;39;28;61;10;25;43;23;60;42;54;11;62;24;18;1;19;59;35;36;9;3;6;32;34;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;56;30;38;41;63;4;8;5;51;21;37;14;47;2;15;49;29;20;58;22;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;24;18;1;19;59;35;36;9;3;6;32;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;56;34;38;41;63;4;8;5;51;21;37;14;47;2;15;49;29;20;58;22;46;53;7;65;266
65;266;12;64;39;28;61;10;25;43;23;60;42;54;11;62;24;18;1;19;59;35;36;9;3;6;32;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;56;34;38;41;63;4;8;5;51;21;37;14;47;2;15;49;29;20;58;22;46;53;7
12;64;39;28;61;10;25;43;23;60;42;54;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;34;38;41;63;4;8;5;51;21;37;14;47;2;15;49;29;20;58;22;46;53;7;65;266
65;266;12;64;39;28;61;10;25;43;23;60;42;54;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;34;38;41;63;4;8;5;51;21;37;14;47;2;15;49;29;20;58;22;46;53;7
12;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;34;38;41;63;4;8;5;51;21;37;14;47;2;15;49;29;20;58;54;46;53;7;65;266
65;266;12;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;34;38;41;63;4;8;5;51;21;37;14;47;2;15;49;29;20;58;54;46;53;7
12;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;34;38;41;63;4;8;5;46;21;37;14;47;2;15;49;29;20;58;54;51;53;7;65;266
65;266;12;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;34;38;41;63;4;8;5;46;21;37;14;47;2;15;49;29;20;58;54;51;53;7
12;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;59;35;36;9;3;6;56;30;27;57;16;52;45;17;31;55;13;44;26;50;40;48;33;32;34;38;41;63;4;8;5;46;21;37;14;47;2;15;49;29;20;58;54;51;53;7;65;286
65;266;12;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;34;38;41;63;4;8;5;46;21;37;14;47;2;15;49;29;20;58;54;51;53;7
34;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;15;49;29;20;58;54;51;53;7;65;266
65;266;34;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;13;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;15;49;29;20;58;54;51;53;7
34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;15;49;29;20;58;54;51;53;7;65;266
65;266;34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;45;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;15;49;29;20;58;54;51;53;7
34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;45;49;29;20;58;54;51;53;7;65;266
65;266;34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;45;49;29;20;58;54;51;53;7
34;64;39;28;61;10;25;43;23;14;42;22;13;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;60;47;2;45;49;29;20;58;54;51;53;7;65;278
65;266;34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;59;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;45;49;29;20;58;54;51;53;7
34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;53;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;45;49;29;20;58;54;51;59;7;65;274
65;274;34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;53;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;46;21;37;14;47;2;45;49;29;20;58;54;51;59;7
34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;53;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;54;51;59;7;65;274
65;274;34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;53;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;11;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;54;51;59;7
34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;53;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;11;51;59;7;65;278
65;278;34;64;39;28;61;10;25;43;23;60;42;22;13;62;24;18;1;19;53;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;11;51;59;7
34;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;53;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;13;51;59;7;65;278
65;278;34;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;53;35;36;9;3;6;56;30;44;57;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;13;51;59;7
34;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;53;35;36;57;3;6;56;30;44;9;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;13;51;59;7;65;278
65;278;34;64;39;28;61;10;25;43;23;60;42;22;11;62;24;18;1;19;53;35;36;57;3;6;56;30;44;9;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;13;51;59;7
34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;1;19;42;35;36;57;3;6;56;30;44;9;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;13;51;59;7;65;278
65;278;34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;1;19;42;35;36;57;3;6;56;30;44;9;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;13;51;59;7
34;64;39;28;61;10;25;43;23;40;53;22;11;62;24;18;1;19;42;35;36;57;3;6;56;30;44;9;16;52;15;17;31;55;54;27;26;50;60;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;13;51;59;7;65;280
65;278;34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;1;19;42;35;36;57;3;6;56;30;44;9;16;52;15;17;31;55;54;27;26;50;40;48;33;32;12;38;41;63;4;8;5;58;21;37;14;47;2;45;49;29;20;46;13;51;59;7
34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;1;19;42;35;36;57;3;6;56;30;44;9;16;52;15;17;31;55;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;46;13;51;59;7;65;278
65;278;34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;1;19;42;35;36;57;3;6;56;30;44;9;16;52;15;17;31;55;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;46;13;51;59;7
34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;1;19;42;35;36;57;3;6;56;30;44;9;16;52;15;17;31;46;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;55;13;51;59;7;65;278
65;278;34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;1;19;42;35;36;57;3;6;56;30;44;9;16;52;15;17;31;46;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;55;13;51;59;7
34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;15;19;42;35;36;57;3;6;56;30;44;9;16;52;1;17;31;46;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;55;13;51;59;7;65;274
65;274;34;64;39;28;61;10;25;43;23;60;53;22;11;62;24;18;15;19;42;35;36;57;3;6;56;30;44;9;16;52;1;17;31;46;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;55;13;51;59;7
34;64;39;28;61;9;25;43;23;60;53;22;11;62;24;18;15;19;42;35;36;57;3;6;56;30;44;10;16;52;1;17;31;46;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;55;13;51;59;7;65;278
66;278;34;64;39;28;61;9;25;43;23;60;53;22;11;62;24;18;15;19;42;35;36;57;3;6;56;30;44;10;16;52;1;17;31;46;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;55;13;51;59;7
34;64;39;28;61;9;25;43;23;60;53;22;11;62;24;18;15;19;42;35;36;57;3;6;56;31;44;10;16;52;1;17;30;46;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;55;13;51;59;7;66;274
66;274;34;64;39;28;61;9;25;43;23;60;53;22;11;62;24;18;15;19;42;35;36;57;3;6;56;31;44;10;16;52;1;17;30;46;54;27;26;50;40;48;33;32;47;38;41;63;4;8;5;58;21;37;14;12;2;45;49;29;20;55;13;51;59;7
