"X1";"X290";"X28";"X13";"X18";"X10";"X31";"X51";"X36";"X54";"X11";"X52";"X56";"X58";"X37";"X34";"X47";"X38";"X4";"X12";"X7";"X24";"X43";"X48";"X21";"X1.1";"X55";"X32";"X8";"X3";"X57";"X45";"X46";"X63";"X19";"X22";"X16";"X42";"X62";"X60";"X17";"X29";"X6";"X23";"X49";"X2";"X50";"X61";"X27";"X39";"X15";"X64";"X44";"X14";"X5";"X59";"X53";"X41";"X35";"X30";"X9";"X40";"X20";"X33";"X26";"X25"
59;262;36;56;40;55;7;50;49;29;9;27;47;15;10;60;17;19;14;12;43;8;13;52;35;11;33;23;54;25;28;58;39;18;3;61;26;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;35;29;9;27;47;15;10;60;17;19;14;12;43;8;13;52;49;11;33;23;54;25;28;58;39;18;3;61;26;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;59;262
60;262;36;56;40;55;7;50;35;29;9;27;47;15;10;60;17;19;14;12;43;8;13;52;49;11;33;23;54;25;28;58;39;18;3;61;26;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;49;11;33;23;54;25;28;58;39;18;3;61;26;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;262
60;262;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;49;11;33;23;54;25;28;58;39;18;3;61;26;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;49;11;33;23;54;25;28;58;26;18;3;61;39;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;258
60;258;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;49;11;33;23;54;25;28;58;26;18;3;61;39;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;33;23;54;25;28;58;26;18;49;61;39;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;260
60;260;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;33;23;54;25;28;58;26;18;49;61;39;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;33;23;54;25;28;58;26;18;39;61;49;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;260
60;260;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;33;23;54;25;28;58;26;18;39;61;49;44;21;6;22;59;37;42;4;31;32;51;41;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;33;23;41;25;28;58;26;18;39;61;49;44;21;6;22;59;37;42;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;288
60;288;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;33;23;41;25;28;58;26;18;39;61;49;44;21;6;22;59;37;42;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;33;23;41;25;28;58;26;37;39;61;49;44;21;6;22;59;18;42;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;292
60;292;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;33;23;41;25;28;58;26;37;39;61;49;44;21;6;22;59;18;42;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;39;23;41;25;28;58;26;37;33;61;49;44;21;6;22;59;18;42;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;288
60;288;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;39;23;41;25;28;58;26;37;33;61;49;44;21;6;22;59;18;42;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;39;23;41;25;28;58;26;37;33;61;49;44;21;6;22;59;42;18;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;288
60;288;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;39;23;41;25;28;58;26;37;33;61;49;44;21;6;22;59;42;18;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;28;23;41;25;39;58;26;37;33;61;49;44;21;6;22;59;42;18;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34;60;288
60;288;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;28;23;41;25;39;58;26;37;33;61;49;44;21;6;22;59;42;18;4;31;32;51;54;24;64;38;16;53;46;62;30;57;20;2;48;45;1;5;63;34
36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;28;23;41;25;39;58;26;37;33;61;49;44;20;6;22;59;42;18;4;31;32;51;54;24;64;38;16;53;46;62;30;57;21;2;48;45;1;5;63;34;60;288
60;288;36;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;28;23;41;25;39;58;26;37;33;61;49;44;20;6;22;59;42;18;4;31;32;51;54;24;64;38;16;53;46;62;30;57;21;2;48;45;1;5;63;34
41;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;28;23;36;25;39;58;26;37;33;61;49;44;20;6;22;59;42;18;4;31;32;51;54;24;64;38;16;53;46;62;30;57;21;2;48;45;1;5;63;34;60;276
60;276;41;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;12;43;8;13;52;3;11;28;23;36;25;39;58;26;37;33;61;49;44;20;6;22;59;42;18;4;31;32;51;54;24;64;38;16;53;46;62;30;57;21;2;48;45;1;5;63;34
41;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;31;43;8;13;52;3;11;28;23;36;25;39;58;26;37;33;61;49;44;20;6;22;59;42;18;4;12;32;51;54;24;64;38;16;53;46;62;30;57;21;2;48;45;1;5;63;34;60;280
60;280;41;56;40;55;7;50;19;29;9;27;47;15;10;60;17;35;14;31;43;8;13;52;3;11;28;23;36;25;39;58;26;37;33;61;49;44;20;6;22;59;42;18;4;12;32;51;54;24;64;38;16;53;46;62;30;57;21;2;48;45;1;5;63;34
41;56;40;55;7;21;19;29;9;27;47;15;10;60;17;35;14;31;43;8;13;52;3;11;28;23;36;25;39;58;26;37;33;61;49;44;20;6;22;59;42;18;4;12;32;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34;60;280
60;280;41;56;40;55;7;21;19;29;9;27;47;15;10;60;17;35;14;31;43;8;13;52;3;11;28;23;36;25;39;58;26;37;33;61;49;44;20;6;22;59;42;18;4;12;32;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34
41;56;40;55;7;21;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;3;11;28;23;36;25;39;58;26;37;33;61;49;44;20;6;22;59;14;18;4;12;32;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34;60;276
60;276;41;56;40;55;7;21;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;3;11;28;23;36;25;39;58;26;37;33;61;49;44;20;6;22;59;14;18;4;12;32;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34
41;56;40;55;7;21;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;25;39;58;26;37;33;61;49;44;3;6;22;59;14;18;4;12;32;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34;60;272
60;272;41;56;40;55;7;21;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;25;39;58;26;37;33;61;49;44;3;6;22;59;14;18;4;12;32;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34
41;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;25;39;58;26;37;33;61;49;44;3;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34;60;264
60;264;41;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;25;39;58;26;37;33;61;49;44;3;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34
3;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;25;39;58;26;37;33;61;49;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34;60;260
60;260;3;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;25;39;58;26;37;33;61;49;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34
3;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;49;39;58;26;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34;60;260
60;260;3;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;49;39;58;26;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;50;2;48;45;1;5;63;34
3;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;26;2;48;45;1;5;63;34;60;260
60;260;3;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;26;2;48;45;1;5;63;34
3;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;59;39;58;50;37;33;61;25;44;41;6;22;49;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;26;2;48;45;1;5;63;34;60;264
61;260;3;56;40;55;7;32;19;29;9;27;47;15;10;60;17;35;42;31;43;8;13;52;20;11;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;26;2;48;45;1;5;63;34
3;56;42;55;7;32;19;29;9;27;47;15;10;60;17;35;40;31;43;8;13;52;20;11;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;26;2;48;45;1;5;63;34;61;266
61;266;3;56;42;55;7;32;19;29;9;27;47;15;10;60;17;35;40;31;43;8;13;52;20;11;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;26;2;48;45;1;5;63;34
3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;11;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;26;2;48;45;1;5;63;34;61;262
61;262;3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;11;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;30;57;26;2;48;45;1;5;63;34
3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;11;57;26;2;48;45;1;5;63;34;61;262
61;262;3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;11;57;26;2;48;45;1;5;63;34
3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;11;20;30;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;52;57;26;2;48;45;1;5;63;34;61;266
61;262;3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;11;57;26;2;48;45;1;5;63;34
3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;26;57;11;2;48;45;1;5;63;34;61;262
61;262;3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;39;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;26;57;11;2;48;45;1;5;63;34
3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;26;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;39;57;11;2;48;45;1;5;63;34;61;262
61;262;3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;26;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;38;16;53;46;62;39;57;11;2;48;45;1;5;63;34
3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;26;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;34;16;53;46;62;39;57;11;2;48;45;1;5;63;38;61;262
61;262;3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;52;20;30;28;23;36;49;26;58;50;37;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;34;16;53;46;62;39;57;11;2;48;45;1;5;63;38
3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;37;20;30;28;23;36;49;26;58;50;52;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;34;16;53;46;62;39;57;11;2;48;45;1;5;63;38;61;270
61;270;3;56;42;31;7;32;19;29;9;27;47;15;10;60;17;35;40;55;43;8;13;37;20;30;28;23;36;49;26;58;50;52;33;61;25;44;41;6;22;59;14;18;4;12;21;51;54;24;64;34;16;53;46;62;39;57;11;2;48;45;1;5;63;38
3;56;42;31;7;32;19;29;25;27;47;15;10;60;17;35;40;55;43;8;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;41;6;22;59;14;18;4;12;21;51;54;24;64;34;16;53;46;62;39;57;11;2;48;45;1;5;63;38;61;268
61;268;3;56;42;31;7;32;19;29;25;27;47;15;10;60;17;35;40;55;43;8;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;41;6;22;59;14;18;4;12;21;51;54;24;64;34;16;53;46;62;39;57;11;2;48;45;1;5;63;38
3;56;42;31;7;32;19;29;25;27;47;15;10;60;17;35;40;55;43;8;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;12;21;51;41;24;64;34;16;53;46;62;39;57;11;2;48;45;1;5;63;38;61;280
61;280;3;56;42;31;7;32;19;29;25;27;47;15;10;60;17;35;40;55;43;8;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;12;21;51;41;24;64;34;16;53;46;62;39;57;11;2;48;45;1;5;63;38
3;56;42;31;7;32;19;29;25;27;47;15;10;60;17;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;12;21;51;41;24;64;34;16;53;46;8;39;57;11;2;48;45;1;5;63;38;61;284
61;284;3;56;42;31;7;32;19;29;25;27;47;15;10;60;17;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;12;21;51;41;24;64;34;16;53;46;8;39;57;11;2;48;45;1;5;63;38
3;56;42;31;7;32;19;29;25;27;47;15;10;60;17;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;12;21;51;41;24;64;34;16;53;46;8;39;57;11;2;48;45;1;63;5;38;61;284
61;284;3;56;42;31;7;32;19;29;25;27;47;15;10;60;17;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;12;21;51;41;24;64;34;16;53;46;8;39;57;11;2;48;45;1;63;5;38
3;56;42;31;7;32;19;29;25;12;47;15;10;60;17;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;27;21;51;41;24;64;34;16;53;46;8;39;57;11;2;48;45;1;63;5;38;61;288
61;288;3;56;42;31;7;32;19;29;25;12;47;15;10;60;17;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;27;21;51;41;24;64;34;16;53;46;8;39;57;11;2;48;45;1;63;5;38
3;56;42;31;7;32;19;29;25;12;47;15;10;60;53;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;27;21;51;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;5;38;61;284
61;284;3;56;42;31;7;32;19;29;25;12;47;15;10;60;53;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;22;59;14;18;4;27;21;51;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;5;38
3;56;42;31;7;32;19;29;25;12;47;15;10;60;53;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;5;38;61;280
61;280;3;56;42;31;7;32;19;29;25;12;47;15;10;60;53;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;5;38
3;56;42;31;7;32;19;29;25;12;47;15;10;60;53;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;34;41;24;64;22;16;17;46;8;39;57;11;2;48;45;1;63;5;38;61;284
61;280;3;56;42;31;7;32;19;29;25;12;47;15;10;60;53;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;5;38
3;56;42;31;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;5;38;61;280
61;280;3;56;42;31;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;28;23;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;5;38
3;56;42;31;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;28;5;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;23;38;61;280
61;280;3;56;42;31;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;28;5;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;23;38
3;56;42;28;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;31;5;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;23;38;61;276
61;276;3;56;42;28;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;31;5;36;49;26;58;50;52;33;61;9;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;17;46;8;39;57;11;2;48;45;1;63;23;38
3;56;42;28;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;31;5;36;49;26;58;50;52;33;61;17;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;9;46;8;39;57;11;2;48;45;1;63;23;38;61;276
62;276;3;56;42;28;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;31;5;36;49;26;58;50;52;33;61;17;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;9;46;8;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;9;46;8;39;57;11;2;48;45;1;63;23;38;62;278
62;278;52;56;42;28;7;32;19;29;10;12;47;15;25;60;53;35;40;55;43;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;59;14;18;4;27;21;22;41;24;64;34;16;9;46;8;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;19;29;10;12;47;15;25;60;53;35;40;55;14;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;59;43;18;4;27;21;22;41;24;64;34;16;9;46;8;39;57;11;2;48;45;1;63;23;38;62;270
62;270;52;56;42;28;7;32;19;29;10;12;47;15;25;60;53;35;40;55;14;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;59;43;18;4;27;21;22;41;24;64;34;16;9;46;8;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;19;29;10;12;47;15;25;8;53;35;40;55;14;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;59;43;18;4;27;21;22;41;24;64;34;16;9;46;60;39;57;11;2;48;45;1;63;23;38;62;258
62;258;52;56;42;28;7;32;19;29;10;12;47;15;25;8;53;35;40;55;14;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;59;43;18;4;27;21;22;41;24;64;34;16;9;46;60;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;19;29;10;12;47;15;25;8;53;35;40;55;14;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;46;43;18;4;27;21;22;41;24;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38;62;258
62;258;52;56;42;28;7;32;19;29;10;12;47;15;25;8;53;35;40;55;14;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;46;43;18;4;27;21;22;41;24;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;19;29;10;12;47;15;25;8;53;35;40;55;14;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38;62;234
62;234;52;56;42;28;7;32;19;29;10;12;47;15;25;8;53;35;40;55;14;62;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;19;29;10;12;47;62;25;8;53;35;40;55;14;15;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38;62;230
62;230;52;56;42;28;7;32;19;29;10;12;47;62;25;8;53;35;40;55;14;15;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;19;29;10;12;47;62;25;8;53;35;40;15;14;55;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38;62;236
62;230;52;56;42;28;7;32;19;29;10;12;47;62;25;8;53;35;40;55;14;15;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;44;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;44;29;10;12;47;62;25;8;53;35;40;55;14;15;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;19;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38;62;230
62;230;52;56;42;28;7;32;44;29;10;12;47;62;25;8;53;35;40;55;14;15;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;19;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;59;60;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;44;29;10;12;47;62;25;8;53;59;40;55;14;15;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;19;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;35;60;39;57;11;2;48;45;1;63;23;38;62;230
62;230;52;56;42;28;7;32;44;29;10;12;47;62;25;8;53;59;40;55;14;15;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;19;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;35;60;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;44;29;10;12;47;62;25;8;53;59;40;58;14;15;13;37;20;30;31;5;36;49;26;55;50;3;33;61;17;19;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;35;60;39;57;11;2;48;45;1;63;23;38;62;238
62;230;52;56;42;28;7;32;44;29;10;12;47;62;25;8;53;59;40;55;14;15;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;19;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;35;60;39;57;11;2;48;45;1;63;23;38
52;56;42;28;7;32;44;29;15;12;47;62;25;8;53;59;40;55;14;10;13;37;20;30;31;5;36;49;26;58;50;3;33;61;17;19;54;6;51;46;43;18;4;24;21;22;41;27;64;34;16;9;35;60;39;57;11;2;48;45;1;63;23;38;62;224
