"X1";"X254";"X31";"X62";"X40";"X53";"X37";"X41";"X61";"X18";"X17";"X22";"X50";"X8";"X55";"X38";"X16";"X47";"X9";"X49";"X2";"X63";"X46";"X35";"X57";"X24";"X25";"X29";"X15";"X30";"X3";"X58";"X23";"X43";"X4";"X10";"X60";"X21";"X14";"X28";"X64";"X27";"X1.1";"X6";"X5";"X36";"X42";"X48";"X45";"X54";"X12";"X44";"X32";"X39";"X52";"X13";"X51";"X11";"X34";"X59";"X33";"X7";"X56";"X20";"X19";"X26"
52;49;61;30;4;12;23;60;43;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;39;19;27;57;50;58;11;53;38;25;10;9;18;8;56;16;15;28;45;31;44;6;64;2;1;63;33;42;36;3;41;62;47;21;55;5;35;48;48;282
48;266;52;49;61;30;4;12;23;60;43;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;25;10;39;18;8;56;16;15;28;45;31;44;6;64;2;1;63;33;42;36;3;41;62;47;21;55;5;35;48
52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;25;10;39;18;8;56;16;15;28;45;31;44;43;64;2;1;63;33;42;36;3;41;62;47;21;55;5;35;48;48;266
48;266;52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;25;10;39;18;8;56;16;15;28;45;31;44;43;64;2;1;63;33;42;36;3;41;62;47;21;55;5;35;48
52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;25;10;39;18;8;56;16;15;28;45;31;44;43;64;2;1;63;33;62;36;3;41;42;47;21;55;5;35;48;48;266
48;266;52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;25;10;39;18;8;56;16;15;28;45;31;44;43;64;2;1;63;33;62;36;3;41;42;47;21;55;5;35;48
52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;8;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;33;62;36;3;41;42;47;21;55;5;35;48;48;266
48;266;52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;8;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;33;62;36;3;41;42;47;21;55;5;35;48
52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;33;62;36;8;41;42;47;21;55;5;35;48;48;266
48;266;52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;54;20;13;37;14;46;34;7;40;32;59;9;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;33;62;36;8;41;42;47;21;55;5;35;48
52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;7;20;13;37;14;46;34;54;40;32;59;9;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;33;62;36;8;41;42;47;21;55;5;35;48;48;266
48;266;52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;7;20;13;37;14;46;34;54;40;32;59;9;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;33;62;36;8;41;42;47;21;55;5;35;48
52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;7;20;13;37;14;46;34;54;40;32;59;9;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;5;35;48;48;266
49;266;52;49;61;30;4;12;23;60;6;51;17;24;29;26;22;7;20;13;37;14;46;34;54;40;32;59;9;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;5;35;48
52;49;61;6;4;12;23;60;30;51;17;24;29;26;22;7;20;13;37;14;46;34;54;40;32;59;9;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;5;35;48;49;266
49;266;52;49;61;6;4;12;23;60;30;51;17;24;29;26;22;7;20;13;37;14;46;34;54;40;32;59;9;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;5;35;48
52;49;61;6;4;12;23;60;30;51;17;24;29;26;22;7;20;13;9;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;5;35;48;49;246
49;246;52;49;61;6;4;12;23;60;30;51;17;24;29;26;22;7;20;13;9;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;5;35;48
52;49;61;6;4;60;23;12;30;51;17;24;29;26;22;7;20;13;9;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;5;35;48;49;246
49;246;52;49;61;6;4;60;23;12;30;51;17;24;29;26;22;7;20;13;9;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;18;25;56;16;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;5;35;48
52;49;61;6;4;60;23;12;30;51;17;24;29;26;22;7;20;13;9;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;18;25;56;5;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;16;35;48;49;246
49;246;52;49;61;6;4;60;23;12;30;51;17;24;29;26;22;7;20;13;9;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;18;25;56;5;15;28;45;31;44;43;64;2;1;63;21;62;36;8;41;42;47;33;55;16;35;48
52;49;61;6;4;60;23;12;30;51;17;24;29;26;22;7;63;13;9;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;18;25;56;5;15;28;45;31;44;43;64;2;1;20;21;62;36;8;41;42;47;33;55;16;35;48;49;266
49;266;52;49;61;6;4;60;23;12;30;51;17;24;29;26;22;7;63;13;9;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;18;25;56;5;15;28;45;31;44;43;64;2;1;20;21;62;36;8;41;42;47;33;55;16;35;48
52;49;61;6;4;60;23;12;30;51;17;24;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;9;25;56;5;15;28;45;31;44;43;64;2;1;20;21;62;36;8;41;42;47;33;55;16;35;48;49;252
49;252;52;49;61;6;4;60;23;12;30;51;17;24;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;9;25;56;5;15;28;45;31;44;43;64;2;1;20;21;62;36;8;41;42;47;33;55;16;35;48
52;49;61;6;4;60;23;12;30;51;17;5;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;9;25;56;24;15;28;45;31;44;43;64;2;1;20;21;62;36;8;41;42;47;33;55;16;35;48;49;252
49;252;52;49;61;6;4;60;23;12;30;51;17;5;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;57;50;58;11;53;38;3;10;39;9;25;56;24;15;28;45;31;44;43;64;2;1;20;21;62;36;8;41;42;47;33;55;16;35;48
52;49;61;6;4;60;23;12;30;51;17;5;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;57;50;58;41;53;38;3;10;39;9;25;56;24;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;48;49;248
49;248;52;49;61;6;4;60;23;12;30;51;17;5;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;57;50;58;41;53;38;3;10;39;9;25;56;24;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;48
52;49;61;6;4;60;23;12;30;51;17;5;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;57;50;58;41;53;38;3;10;39;48;25;56;24;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;9;49;248
49;248;52;49;61;6;4;60;23;12;30;51;17;5;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;57;50;58;41;53;38;3;10;39;48;25;56;24;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;9
52;49;61;6;4;60;23;12;30;51;17;5;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;24;50;58;41;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;9;49;252
49;252;52;49;61;6;4;60;23;12;30;51;17;5;29;26;22;7;63;13;18;14;46;34;54;40;32;59;37;19;27;24;50;58;41;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;9
52;49;61;6;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;27;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;9;49;256
49;256;52;49;61;6;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;27;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;9
52;49;61;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;27;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;6;49;256
49;256;52;49;61;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;27;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;6
52;49;61;9;4;60;23;12;30;38;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;27;24;50;58;22;53;51;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;6;49;268
49;256;52;49;61;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;27;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;47;33;55;16;35;6
52;49;61;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;47;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;27;33;55;16;35;6;49;256
49;256;52;49;61;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;47;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;27;33;55;16;35;6
52;35;61;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;47;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;27;33;55;16;49;6;49;256
49;256;52;35;61;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;47;24;50;58;22;53;38;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;27;33;55;16;49;6
52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;47;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;27;33;55;16;49;6;49;256
49;256;52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;47;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;45;31;44;43;64;2;1;20;21;62;36;8;11;42;27;33;55;16;49;6
52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;47;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;62;31;44;43;64;2;1;20;21;45;36;8;11;42;27;33;55;16;49;6;49;256
49;256;52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;47;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;62;31;44;43;64;2;1;20;21;45;36;8;11;42;27;33;55;16;49;6
52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;62;31;44;43;64;2;1;20;21;45;36;8;11;42;27;33;55;16;47;6;49;256
49;256;52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;62;31;44;43;64;2;1;20;21;45;36;8;11;42;27;33;55;16;47;6
52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;62;31;44;43;64;2;1;20;21;45;47;8;11;42;27;33;55;16;36;6;49;256
49;256;52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;62;31;44;43;64;2;1;20;21;45;47;8;11;42;27;33;55;16;36;6
52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6;49;256
50;256;52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;34;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;56;57;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6
52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;34;57;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6;50;258
50;258;52;35;38;9;4;60;23;12;30;51;17;5;29;26;41;7;63;13;18;14;46;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;34;57;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6
52;35;38;9;4;60;23;12;30;51;17;5;29;26;13;7;63;41;18;14;46;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;34;57;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6;50;262
50;262;52;35;38;9;4;60;23;12;30;51;17;5;29;26;13;7;63;41;18;14;46;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;25;34;57;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6
52;35;38;9;4;60;23;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;57;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6;50;262
50;262;52;35;38;9;4;60;23;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;57;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6
52;35;57;9;4;60;23;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6;50;266
50;266;52;35;57;9;4;60;23;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;2;1;20;43;45;47;8;11;42;27;33;55;16;36;6
52;35;57;9;4;60;23;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;2;1;20;43;45;11;8;47;42;27;33;55;16;36;6;50;266
50;266;52;35;57;9;4;60;23;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;2;1;20;43;45;11;8;47;42;27;33;55;16;36;6
52;35;57;9;4;60;2;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;1;20;43;45;11;8;47;42;27;33;55;16;36;6;50;266
50;266;52;35;57;9;4;60;2;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;1;20;43;45;11;8;47;42;27;33;55;16;36;6
52;35;57;9;4;60;2;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6;50;266
50;266;52;35;57;9;4;60;2;12;30;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;19;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6
52;35;57;9;4;60;2;12;19;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;30;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6;50;262
50;262;52;35;57;9;4;60;2;12;19;51;17;5;29;26;13;7;63;41;18;14;25;56;54;40;32;59;37;30;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6
52;29;57;9;4;60;2;12;19;51;17;5;35;26;13;7;63;41;18;14;25;56;54;40;32;59;37;30;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6;50;262
50;262;52;29;57;9;4;60;2;12;19;51;17;5;35;26;13;7;63;41;18;14;25;56;54;40;32;59;37;30;49;24;50;58;22;53;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6
52;29;57;9;4;60;2;12;19;51;17;5;35;26;13;7;63;41;53;14;25;56;54;40;32;59;37;30;49;24;50;58;22;18;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6;50;278
50;278;52;29;57;9;4;60;2;12;19;51;17;5;35;26;13;7;63;41;53;14;25;56;54;40;32;59;37;30;49;24;50;58;22;18;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6
52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;51;63;41;53;14;25;56;54;40;32;59;37;30;49;24;50;58;22;18;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6;50;274
50;274;52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;51;63;41;53;14;25;56;54;40;32;59;37;30;49;24;50;58;22;18;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6
52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;51;63;41;53;14;18;56;54;40;32;59;37;30;49;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6;50;274
50;274;52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;51;63;41;53;14;18;56;54;40;32;59;37;30;49;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;62;31;44;21;64;23;8;20;43;45;11;1;47;42;27;33;55;16;36;6
52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;51;63;41;53;14;18;56;54;40;32;59;37;30;49;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6;50;274
50;274;52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;51;63;41;53;14;18;56;54;40;32;59;37;30;49;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6
52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;51;63;41;53;14;18;54;56;40;32;59;37;30;49;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6;50;272
50;272;52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;51;63;41;53;14;18;54;56;40;32;59;37;30;49;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6
52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;30;63;41;53;14;18;54;56;40;32;59;37;51;49;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6;50;276
50;276;52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;30;63;41;53;14;18;54;56;40;32;59;37;51;49;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6
52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6;50;276
50;276;52;29;57;9;4;60;2;12;19;7;17;5;35;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;39;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6
52;29;39;9;4;60;2;12;19;7;17;5;35;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6;50;272
50;272;52;29;39;9;4;60;2;12;19;7;17;5;35;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;33;55;16;36;6
52;29;39;9;4;33;2;12;19;7;17;5;35;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;60;55;16;36;6;50;280
50;280;52;29;39;9;4;33;2;12;19;7;17;5;35;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;44;21;64;23;8;20;43;45;11;1;62;42;27;60;55;16;36;6
52;29;39;9;4;33;2;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;35;21;64;23;8;20;43;45;11;1;62;42;27;60;55;16;36;6;50;280
50;280;52;29;39;9;4;33;2;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;35;21;64;23;8;20;43;45;11;1;62;42;27;60;55;16;36;6
52;29;39;9;4;33;2;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;35;64;21;23;8;20;43;45;11;1;62;42;27;60;55;16;36;6;50;280
51;280;52;29;39;9;4;33;2;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;56;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;35;64;21;23;8;20;43;45;11;1;62;42;27;60;55;16;36;6
52;29;39;9;4;33;2;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;35;64;21;23;56;20;43;45;11;1;62;42;27;60;55;16;36;6;51;280
51;280;52;29;39;9;4;33;2;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;35;64;21;23;56;20;43;45;11;1;62;42;27;60;55;16;36;6
52;29;39;9;4;33;45;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;35;64;21;23;56;20;43;2;11;1;62;42;27;60;55;16;36;6;51;280
51;280;52;29;39;9;4;33;45;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;48;46;34;38;15;28;47;31;35;64;21;23;56;20;43;2;11;1;62;42;27;60;55;16;36;6
52;29;39;9;4;33;45;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;38;46;34;48;15;28;47;31;35;64;21;23;56;20;43;2;11;1;62;42;27;60;55;16;36;6;51;268
51;268;52;29;39;9;4;33;45;12;19;7;17;5;44;26;13;30;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;38;46;34;48;15;28;47;31;35;64;21;23;56;20;43;2;11;1;62;42;27;60;55;16;36;6
52;29;39;9;4;30;45;12;19;7;17;5;44;26;13;33;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;38;46;34;48;15;28;47;31;35;64;21;23;56;20;43;2;11;1;62;42;27;60;55;16;36;6;51;248
51;248;52;29;39;9;4;30;45;12;19;7;17;5;44;26;13;33;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;38;46;34;48;15;28;47;31;35;64;21;23;56;20;43;2;11;1;62;42;27;60;55;16;36;6
52;29;39;9;4;30;45;12;19;7;17;5;44;26;13;33;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;38;46;34;48;15;11;47;31;35;64;21;23;56;20;43;2;28;1;62;42;27;60;55;16;36;6;51;248
51;248;52;29;39;9;4;30;45;12;19;7;17;5;44;26;13;33;63;41;53;14;18;54;49;40;32;59;37;51;8;24;50;58;22;25;61;3;10;57;38;46;34;48;15;11;47;31;35;64;21;23;56;20;43;2;28;1;62;42;27;60;55;16;36;6
