"X1";"X264";"X6";"X64";"X54";"X1.1";"X50";"X45";"X38";"X52";"X51";"X4";"X19";"X18";"X59";"X2";"X31";"X56";"X63";"X57";"X12";"X17";"X49";"X33";"X30";"X24";"X14";"X27";"X21";"X15";"X53";"X55";"X43";"X29";"X61";"X39";"X13";"X48";"X32";"X58";"X26";"X34";"X62";"X25";"X7";"X36";"X41";"X47";"X9";"X40";"X42";"X11";"X23";"X60";"X5";"X16";"X44";"X28";"X10";"X46";"X35";"X37";"X3";"X8";"X22";"X20"
55;264;22;52;37;12;18;53;50;10;60;58;44;63;17;56;32;6;47;57;39;21;15;61;27;13;31;55;20;14;5;45;16;23;34;11;41;8;40;35;25;30;46;29;64;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62
22;52;37;12;18;53;50;10;60;58;44;63;17;56;32;6;47;57;39;21;15;16;27;13;31;55;20;14;5;45;61;23;34;11;41;8;40;35;25;30;46;29;64;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62;55;264
55;264;22;52;37;12;18;53;50;10;60;58;44;63;17;56;32;6;47;57;39;21;15;16;27;13;31;55;20;14;5;45;61;23;34;11;41;8;40;35;25;30;46;29;64;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62
22;52;37;12;18;53;50;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;55;20;14;5;45;61;23;34;11;41;8;40;35;25;30;46;29;64;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62;55;256
55;256;22;52;37;12;18;53;50;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;55;20;14;5;45;61;23;34;11;41;8;40;35;25;30;46;29;64;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62
22;52;37;12;18;53;50;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;61;23;34;11;41;8;40;35;25;30;46;29;55;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62;55;256
55;256;22;52;37;12;18;53;50;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;61;23;34;11;41;8;40;35;25;30;46;29;55;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62
22;52;37;12;18;53;50;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;61;23;34;11;41;8;40;46;25;30;35;29;55;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62;55;256
55;256;22;52;37;12;18;53;50;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;61;23;34;11;41;8;40;46;25;30;35;29;55;48;2;49;1;51;28;19;24;38;43;59;33;42;4;26;3;54;9;7;36;62
22;52;37;12;18;53;50;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;61;23;34;11;41;8;40;46;26;30;35;29;55;48;2;49;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62;55;250
55;250;22;52;37;12;18;53;50;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;61;23;34;11;41;8;40;46;26;30;35;29;55;48;2;49;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;18;53;49;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;61;23;34;11;41;8;40;46;26;30;35;29;55;48;2;50;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62;55;242
55;242;22;52;37;12;18;53;49;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;61;23;34;11;41;8;40;46;26;30;35;29;55;48;2;50;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;18;53;49;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;35;23;34;11;41;8;40;46;26;30;61;29;55;48;2;50;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62;55;242
55;242;22;52;37;12;18;53;49;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;5;45;35;23;34;11;41;8;40;46;26;30;61;29;55;48;2;50;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;18;53;49;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;50;45;35;23;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62;55;246
55;246;22;52;37;12;18;53;49;6;60;58;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;50;45;35;23;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;18;53;49;6;60;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62;55;224
55;224;22;52;37;12;18;53;49;6;60;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;14;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;18;53;49;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62;55;224
55;224;22;52;37;12;18;53;49;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;19;24;38;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;18;53;49;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;19;38;24;43;59;33;42;4;25;3;54;9;7;36;62;55;224
55;224;22;52;37;12;18;53;49;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;19;38;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;19;53;49;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62;55;224
55;224;22;52;37;12;19;53;49;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;5;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;19;5;49;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;53;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62;55;224
55;224;22;52;37;12;19;5;49;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;41;8;40;46;26;30;61;29;55;48;2;53;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;19;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;49;8;40;46;26;30;61;29;55;48;2;53;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62;55;224
55;224;22;52;37;12;19;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;27;13;31;64;20;60;50;45;35;58;34;11;49;8;40;46;26;30;61;29;55;48;2;53;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;64;20;60;50;45;35;58;34;11;49;8;40;46;26;30;61;29;55;48;2;53;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62;55;224
55;224;22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;64;20;60;50;45;35;58;34;11;49;8;40;46;26;30;61;29;55;48;2;53;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;27;5;41;6;14;23;44;63;17;20;32;10;47;57;39;21;15;16;19;13;31;64;56;60;50;45;35;58;34;11;49;8;40;46;26;30;61;29;55;48;2;53;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62;55;256
55;224;22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;64;20;60;50;45;35;58;34;11;49;8;40;46;26;30;61;29;55;48;2;53;1;51;28;18;38;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;64;20;60;50;45;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62;55;224
56;224;22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;64;20;60;50;45;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;50;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62;56;224
56;224;22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;50;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;20;57;39;21;15;16;19;13;31;45;47;60;50;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62;56;256
56;224;22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;50;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;9;21;15;16;19;13;31;45;20;60;50;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;39;7;36;62;56;256
56;224;22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;50;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;28;57;39;21;15;16;19;13;31;45;20;60;50;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;47;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62;56;244
56;224;22;52;37;12;27;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;50;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;50;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62;56;224
56;224;22;52;37;12;50;5;41;6;14;23;44;63;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;29;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;50;5;41;6;14;23;44;29;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;63;24;43;59;33;42;4;25;3;54;9;7;36;62;56;224
56;224;22;52;37;12;50;5;41;6;14;23;44;29;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;35;58;34;11;49;8;40;46;26;30;61;38;55;48;2;53;1;51;28;18;63;24;43;59;33;42;4;25;3;54;9;7;36;62
22;52;37;12;50;5;41;6;14;23;44;29;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;35;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;30;63;24;43;59;33;42;4;25;3;54;9;7;36;62;56;224
56;224;22;52;37;12;50;5;41;6;14;23;44;29;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;35;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;30;63;24;43;59;33;42;4;25;3;54;9;7;36;62
54;52;37;12;50;5;41;6;14;23;44;29;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;35;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;30;63;24;43;59;33;42;4;25;3;22;9;7;36;62;56;224
56;224;54;52;37;12;50;5;41;6;14;23;44;29;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;35;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;30;63;24;43;59;33;42;4;25;3;22;9;7;36;62
54;52;37;12;50;5;41;6;14;23;44;29;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62;56;224
56;224;54;52;37;12;50;5;41;6;14;23;44;29;17;56;32;10;47;57;39;21;15;16;19;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62
54;52;37;12;50;5;41;6;14;23;19;29;17;56;32;10;47;57;39;21;15;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62;56;224
56;224;54;52;37;12;50;5;41;6;14;23;19;29;17;56;32;10;47;57;39;21;15;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62
54;52;37;12;50;5;41;6;14;23;19;29;17;56;32;10;47;57;39;21;15;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;46;40;26;18;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62;56;240
56;224;54;52;37;12;50;5;41;6;14;23;19;29;17;56;32;10;47;57;39;21;15;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;18;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62
54;52;37;12;50;5;41;6;14;23;19;29;17;56;32;10;47;57;39;21;18;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;15;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62;56;224
56;224;54;52;37;12;50;5;41;6;14;23;19;29;17;56;32;10;47;57;39;21;18;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;15;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62
14;52;37;12;50;5;41;6;54;23;19;29;17;56;32;10;47;57;39;21;18;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;15;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62;56;224
56;224;14;52;37;12;50;5;41;6;54;23;19;29;17;56;32;10;47;57;39;21;18;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;15;61;38;55;48;2;53;1;51;28;35;63;24;43;59;33;42;4;25;3;22;9;7;36;62
14;52;37;12;50;5;41;6;54;23;19;29;17;56;32;10;47;57;39;21;18;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;15;61;33;55;48;2;53;1;51;28;35;63;24;43;59;38;42;4;25;3;22;9;7;36;62;56;224
56;224;14;52;37;12;50;5;41;6;54;23;19;29;17;56;32;10;47;57;39;21;18;16;44;13;31;45;20;60;27;64;30;58;34;11;49;8;40;46;26;15;61;33;55;48;2;53;1;51;28;35;63;24;43;59;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;5;41;6;54;23;19;29;17;56;32;10;47;57;39;21;18;16;44;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;33;55;48;2;53;60;51;28;35;63;24;43;59;38;42;4;25;3;22;9;7;36;62;56;240
56;240;14;52;37;12;50;5;41;6;54;23;19;29;17;56;32;10;47;57;39;21;18;16;44;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;33;55;48;2;53;60;51;28;35;63;24;43;59;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;5;41;6;54;23;19;29;17;43;32;10;47;57;39;21;18;16;44;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;33;55;48;2;53;60;51;28;35;63;24;56;59;38;42;4;25;3;22;9;7;36;62;56;260
56;260;14;52;37;12;50;5;41;6;54;23;19;29;17;43;32;10;47;57;39;21;18;16;44;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;33;55;48;2;53;60;51;28;35;63;24;56;59;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;44;41;6;54;23;19;29;17;43;32;10;47;57;39;21;18;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;33;55;48;2;53;60;51;28;35;63;24;56;59;38;42;4;25;3;22;9;7;36;62;56;264
56;264;14;52;37;12;50;44;41;6;54;23;19;29;17;43;32;10;47;57;39;21;18;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;33;55;48;2;53;60;51;28;35;63;24;56;59;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;44;41;6;54;23;19;29;17;43;32;10;47;57;39;21;33;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;18;55;48;2;53;60;51;28;35;63;24;56;59;38;42;4;25;3;22;9;7;36;62;56;264
56;264;14;52;37;12;50;44;41;6;54;23;19;29;17;43;32;10;47;57;39;21;33;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;18;55;48;2;53;60;51;28;35;63;24;56;59;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;44;41;6;54;23;19;29;17;43;32;10;47;57;61;21;33;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;39;18;55;48;2;53;60;51;28;35;63;24;56;59;38;42;4;25;3;22;9;7;36;62;56;280
56;264;14;52;37;12;50;44;41;6;54;23;19;29;17;43;32;10;47;57;39;21;33;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;18;55;48;2;53;60;51;28;35;63;24;56;59;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;44;41;6;54;23;19;29;17;43;32;10;47;57;39;21;33;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;25;3;22;9;7;36;62;56;264
57;264;14;52;37;12;50;44;41;6;54;23;19;29;17;43;32;10;47;57;39;21;33;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;61;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;44;41;6;61;23;19;29;17;43;32;10;47;57;39;21;33;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;25;3;22;9;7;36;62;57;264
57;264;14;52;37;12;50;44;41;6;61;23;19;29;17;43;32;10;47;57;39;21;33;16;5;13;31;45;20;1;27;64;30;58;34;11;49;8;40;46;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;44;41;6;61;23;19;29;17;43;32;10;47;57;39;21;33;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;46;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;25;3;22;9;7;36;62;57;264
57;264;14;52;37;12;50;44;41;6;61;23;19;29;17;43;32;10;47;57;39;21;33;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;46;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;25;3;22;9;7;36;62
14;52;37;12;50;44;41;6;61;23;19;29;17;43;32;10;47;57;39;21;33;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62;57;264
57;264;14;52;37;12;50;44;41;6;61;23;19;29;17;43;32;10;47;57;39;21;33;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;12;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;33;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62;57;284
57;284;14;52;37;12;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;33;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62;57;284
57;284;14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;18;55;48;2;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;2;55;48;18;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62;57;284
57;284;14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;2;55;48;18;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;12;16;30;13;31;45;36;1;27;64;5;58;34;11;49;8;40;25;26;15;54;2;55;48;18;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;20;62;57;292
57;284;14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;8;40;25;26;15;54;2;55;48;18;53;60;51;28;35;59;24;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;53;60;51;28;35;59;8;56;63;38;42;4;46;3;22;9;7;36;62;57;284
57;284;14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;47;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;53;60;51;28;35;59;8;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;8;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;53;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62;57;278
57;278;14;52;37;33;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;8;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;53;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;53;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;8;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62;57;278
57;278;14;52;37;53;50;44;41;6;61;23;19;29;17;43;32;10;21;57;39;8;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;44;50;53;41;6;61;23;19;29;17;43;32;10;21;57;39;8;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62;57;274
57;274;14;52;37;44;50;53;41;6;61;23;19;29;17;43;32;10;21;57;39;8;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;44;50;53;41;6;61;23;19;8;17;43;32;10;21;57;39;29;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62;57;282
57;282;14;52;37;44;50;53;41;6;61;23;19;8;17;43;32;10;21;57;39;29;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;44;50;18;41;6;61;23;19;8;17;43;32;10;21;57;39;29;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;53;33;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62;57;294
57;282;14;52;37;44;50;53;41;6;61;23;19;8;17;43;32;10;21;57;39;29;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;56;63;38;42;4;46;3;22;9;7;36;62
14;52;37;44;50;53;41;6;61;23;19;56;17;43;32;10;21;57;39;29;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;8;63;38;42;4;46;3;22;9;7;36;62;57;282
57;282;14;52;37;44;50;53;41;6;61;23;19;56;17;43;32;10;21;57;39;29;12;16;30;13;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;8;63;38;42;4;46;3;22;9;7;36;62
14;52;37;44;50;53;41;6;61;23;19;56;17;43;32;10;21;57;39;29;12;16;30;38;31;45;20;1;27;64;5;58;34;11;49;24;40;25;26;15;54;2;55;48;18;33;60;51;28;35;59;47;8;63;13;42;4;46;3;22;9;7;36;62;57;282
