"X1";"X302";"X14";"X18";"X37";"X53";"X30";"X50";"X9";"X24";"X29";"X58";"X49";"X5";"X57";"X7";"X12";"X62";"X8";"X41";"X43";"X13";"X34";"X44";"X35";"X48";"X32";"X39";"X21";"X4";"X20";"X52";"X40";"X11";"X19";"X2";"X38";"X61";"X42";"X6";"X60";"X51";"X17";"X59";"X31";"X26";"X45";"X1.1";"X3";"X47";"X15";"X27";"X22";"X56";"X63";"X46";"X33";"X23";"X28";"X36";"X64";"X55";"X16";"X54";"X10";"X25"
19;46;39;25;1;7;27;14;56;61;22;59;57;24;55;2;11;43;60;64;37;30;6;52;29;20;48;38;26;53;63;12;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;42;54;18;21;13;32;33;10;15;51;5;17;45;58;62;61;268
61;268;19;46;39;25;1;7;27;14;56;61;22;59;57;24;55;2;11;43;60;64;37;30;6;52;29;20;48;38;26;53;63;12;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;42;54;18;21;13;32;33;10;15;51;5;17;45;58;62
19;46;39;25;1;7;27;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;6;52;29;20;48;38;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;42;54;18;21;13;32;33;10;15;51;5;17;45;58;62;61;268
62;268;19;46;39;25;1;7;27;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;6;52;29;20;48;38;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;42;54;18;21;13;32;33;10;15;51;5;17;45;58;62
19;46;39;25;1;7;27;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;42;52;29;20;48;38;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;6;54;18;21;13;32;33;10;15;51;5;17;45;58;62;62;268
62;268;19;46;39;25;1;7;27;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;42;52;29;20;48;38;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;6;54;18;21;13;32;33;10;15;51;5;17;45;58;62
19;46;39;25;1;7;17;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;42;52;29;20;48;38;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;6;54;18;21;13;32;33;10;15;51;5;27;45;58;62;62;268
62;268;19;46;39;25;1;7;17;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;42;52;29;20;48;38;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;6;54;18;21;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;17;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;42;52;29;20;48;38;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;6;19;18;21;13;32;33;10;15;51;5;27;45;58;62;62;268
62;268;54;46;39;25;1;7;17;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;42;52;29;20;48;38;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;44;8;34;4;35;23;6;19;18;21;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;17;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;38;8;34;4;35;23;6;19;18;21;13;32;33;10;15;51;5;27;45;58;62;62;268
62;268;54;46;39;25;1;7;17;14;56;61;22;59;12;24;55;2;11;43;60;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;38;8;34;4;35;23;6;19;18;21;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;17;14;56;61;22;59;12;24;55;2;11;43;21;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;38;8;34;4;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62;62;252
62;252;54;46;39;25;1;7;17;14;56;61;22;59;12;24;55;2;11;43;21;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;50;31;38;8;34;4;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;17;14;56;61;22;50;12;24;55;2;11;43;21;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;59;31;38;8;34;4;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62;62;252
62;252;54;46;39;25;1;7;17;14;56;61;22;50;12;24;55;2;11;43;21;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;59;31;38;8;34;4;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;17;14;56;61;22;50;12;24;55;2;4;43;21;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62;62;240
62;240;54;46;39;25;1;7;17;14;56;61;22;50;12;24;55;2;4;43;21;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;17;14;56;61;22;50;12;24;55;2;4;43;21;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;3;16;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62;62;244
62;240;54;46;39;25;1;7;17;14;56;61;22;50;12;24;55;2;4;43;21;64;37;30;42;52;29;20;48;44;26;53;63;57;9;47;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;63;14;56;61;22;50;12;24;55;2;4;43;21;64;37;30;42;52;29;20;48;44;26;53;17;57;9;47;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62;62;240
62;240;54;46;39;25;1;7;63;14;56;61;22;50;12;24;55;2;4;43;21;64;37;30;42;52;29;20;48;44;26;53;17;57;9;47;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;63;14;56;61;22;50;12;24;55;2;4;43;21;64;37;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62;62;240
62;240;54;46;39;25;1;7;63;14;56;61;22;50;12;24;55;2;4;43;21;64;37;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;63;14;56;61;22;50;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62;62;240
62;240;54;46;39;25;1;7;63;14;56;61;22;50;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62
54;46;24;25;1;7;63;14;56;61;22;50;12;39;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62;62;242
62;240;54;46;39;25;1;7;63;14;56;61;22;50;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;10;15;51;5;27;45;58;62
54;46;39;25;1;7;63;14;56;61;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;50;15;51;5;27;45;58;62;62;240
62;240;54;46;39;25;1;7;63;14;56;61;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;50;15;51;5;27;45;58;62
54;46;61;25;1;7;63;14;56;39;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;50;15;51;5;27;45;58;62;62;226
62;226;54;46;61;25;1;7;63;14;56;39;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;49;40;59;31;38;8;34;11;35;23;6;19;18;60;13;32;33;50;15;51;5;27;45;58;62
54;46;61;25;1;7;63;14;56;39;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;6;19;18;60;13;49;33;50;15;51;5;27;45;58;62;62;226
62;226;54;46;61;25;1;7;63;14;56;39;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;57;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;6;19;18;60;13;49;33;50;15;51;5;27;45;58;62
54;46;61;25;57;7;63;14;56;39;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;6;19;18;60;13;49;33;50;15;51;5;27;45;58;62;62;228
62;228;54;46;61;25;57;7;63;14;56;39;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;6;19;18;60;13;49;33;50;15;51;5;27;45;58;62
54;46;61;25;57;7;63;14;56;19;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;6;39;18;60;13;49;33;50;15;51;5;27;45;58;62;62;240
62;240;54;46;61;25;57;7;63;14;56;19;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;6;39;18;60;13;49;33;50;15;51;5;27;45;58;62
54;46;61;25;57;7;63;14;56;19;22;10;12;24;55;2;4;43;37;64;21;30;42;41;29;20;48;44;26;53;47;1;9;17;52;28;16;3;36;32;40;59;31;38;8;34;11;35;23;6;39;18;60;13;49;33;50;15;51;5;27;45;58;62;62;248
62;240;54;46;61;25;57;7;63;14;56;19;22;10;12;24;55;2;4;43;37;64;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;6;39;18;60;13;49;33;50;15;51;5;27;45;58;62
54;46;61;25;57;7;63;14;56;19;22;10;12;24;55;2;4;43;37;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;50;15;51;5;27;45;58;62;62;244
62;244;54;46;61;25;57;7;63;14;56;19;22;10;12;24;55;2;4;43;37;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;50;15;51;5;27;45;58;62
54;50;61;25;57;7;63;14;56;19;22;10;12;24;55;2;4;43;37;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;62;244
63;244;54;50;61;25;57;7;63;14;56;19;22;10;12;24;55;2;4;43;37;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;37;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;240
63;240;54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;37;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;14;56;12;22;10;41;24;55;2;4;43;37;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;19;28;16;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;244
63;240;54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;37;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;16;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;16;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;240
63;240;54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;16;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;55;57;7;63;14;56;12;22;10;19;24;25;2;4;43;16;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;256
63;240;54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;16;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;14;56;12;22;10;24;19;55;2;4;43;16;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;260
63;240;54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;16;6;21;30;42;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;35;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;16;6;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;240
63;240;54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;16;6;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;16;6;21;30;35;52;29;20;48;44;26;53;47;1;9;17;38;28;37;3;36;32;40;59;31;41;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;270
63;240;54;50;61;25;57;7;63;14;56;12;22;10;19;24;55;2;4;43;16;6;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;4;43;16;6;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;236
63;236;54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;4;43;16;6;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;28;37;3;36;32;40;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;4;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;3;36;32;40;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;228
63;228;54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;4;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;3;36;32;40;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;3;36;32;4;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;216
63;216;54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;3;36;32;4;59;31;38;8;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;32;4;59;31;38;3;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;216
63;216;54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;32;4;59;31;38;3;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;56;14;12;22;38;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;32;4;59;31;10;3;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62;63;240
63;216;54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;32;4;59;31;38;3;34;11;42;23;64;39;18;60;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;32;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62;63;216
63;216;54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;32;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;38;53;47;1;9;17;41;6;37;8;36;32;4;59;60;26;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62;63;244
63;216;54;50;61;25;57;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;32;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62;63;216
63;216;54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;2;40;43;16;28;21;30;35;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;2;40;43;35;28;21;30;16;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62;63;216
63;216;54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;2;40;43;35;28;21;30;16;52;29;20;48;44;26;53;47;1;9;17;41;6;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;2;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;6;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62;63;220
63;220;54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;2;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;6;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62;63;220
63;220;54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;18;11;42;23;64;39;34;31;13;49;33;46;15;51;5;27;45;58;62;63;228
63;220;54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
54;50;61;25;32;28;63;56;14;12;22;10;19;24;55;6;40;43;35;7;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62;63;248
64;220;54;50;61;25;32;7;63;56;14;12;22;10;19;24;55;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
55;50;61;25;32;7;63;56;14;12;22;10;19;24;54;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62;64;216
64;216;55;50;61;25;32;7;63;56;14;12;22;10;19;24;54;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;13;49;33;46;15;51;5;27;45;58;62
55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;32;49;33;46;15;51;5;27;45;58;62;64;216
64;216;55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;6;40;43;35;28;21;30;48;52;29;20;16;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;32;49;33;46;15;51;5;27;45;58;62
55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;6;40;43;35;28;21;30;48;52;29;20;58;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;32;49;33;46;15;51;5;27;45;16;62;64;216
64;216;55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;6;40;43;35;28;21;30;48;52;29;20;58;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;11;42;23;64;39;18;31;32;49;33;46;15;51;5;27;45;16;62
55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;11;40;43;35;28;21;30;48;52;29;20;58;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;6;42;23;64;39;18;31;32;49;33;46;15;51;5;27;45;16;62;64;216
64;216;55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;11;40;43;35;28;21;30;48;52;29;20;58;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;6;42;23;64;39;18;31;32;49;33;46;15;51;5;27;45;16;62
55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;11;40;43;35;28;21;30;48;52;33;20;58;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;6;42;23;64;39;18;31;32;49;29;46;15;51;5;27;45;16;62;64;216
64;216;55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;11;40;43;35;28;21;30;48;52;33;20;58;44;26;53;47;1;9;17;41;2;37;8;36;57;4;59;60;38;3;34;6;42;23;64;39;18;31;32;49;29;46;15;51;5;27;45;16;62
55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;11;40;43;35;28;21;30;48;52;33;20;58;44;26;53;47;4;9;17;41;2;37;8;36;57;1;59;60;38;3;34;6;42;23;64;39;18;31;32;49;29;46;15;51;5;27;45;16;62;64;212
64;212;55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;11;40;43;35;28;21;30;48;52;33;20;58;44;26;53;47;4;9;17;41;2;37;8;36;57;1;59;60;38;3;34;6;42;23;64;39;18;31;32;49;29;46;15;51;5;27;45;16;62
55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;11;23;43;35;28;21;30;48;52;33;20;58;44;26;53;47;4;9;17;41;2;37;8;36;57;1;59;60;38;3;34;6;42;40;64;39;18;31;32;49;29;46;15;51;5;27;45;16;62;64;228
64;228;55;50;61;25;13;7;63;56;14;12;22;10;19;24;54;11;23;43;35;28;21;30;48;52;33;20;58;44;26;53;47;4;9;17;41;2;37;8;36;57;1;59;60;38;3;34;6;42;40;64;39;18;31;32;49;29;46;15;51;5;27;45;16;62
55;50;61;25;13;7;10;56;14;12;22;63;19;24;54;11;23;43;35;28;21;30;48;52;33;20;58;44;26;53;47;4;9;17;41;2;37;8;36;57;1;59;60;38;3;34;6;42;40;64;39;18;31;32;49;29;46;15;51;5;27;45;16;62;64;228
64;228;55;50;61;25;13;7;10;56;14;12;22;63;19;24;54;11;23;43;35;28;21;30;48;52;33;20;58;44;26;53;47;4;9;17;41;2;37;8;36;57;1;59;60;38;3;34;6;42;40;64;39;18;31;32;49;29;46;15;51;5;27;45;16;62
55;50;61;25;13;7;10;56;14;12;22;63;19;24;54;11;23;43;35;28;21;30;48;52;33;20;58;44;26;53;47;4;9;17;41;2;37;8;39;57;1;59;60;38;3;34;6;42;40;64;36;18;31;32;49;29;46;15;51;5;27;45;16;62;64;240
64;240;55;50;61;25;13;7;10;56;14;12;22;63;19;24;54;11;23;43;35;28;21;30;48;52;33;20;58;44;26;53;47;4;9;17;41;2;37;8;39;57;1;59;60;38;3;34;6;42;40;64;36;18;31;32;49;29;46;15;51;5;27;45;16;62
55;20;61;25;13;7;10;56;14;12;22;63;19;24;54;11;23;43;35;28;21;30;48;52;33;50;58;44;26;53;47;4;9;17;41;2;37;8;39;57;1;59;60;38;3;34;6;42;40;64;36;18;31;32;49;29;46;15;51;5;27;45;16;62;64;240
64;240;55;20;61;25;13;7;10;56;14;12;22;63;19;24;54;11;23;43;35;28;21;30;48;52;33;50;58;44;26;53;47;4;9;17;41;2;37;8;39;57;1;59;60;38;3;34;6;42;40;64;36;18;31;32;49;29;46;15;51;5;27;45;16;62
