"X1";"X256";"X21";"X39";"X58";"X8";"X31";"X61";"X6";"X25";"X15";"X24";"X29";"X56";"X60";"X42";"X32";"X51";"X9";"X11";"X63";"X19";"X35";"X64";"X62";"X3";"X7";"X54";"X30";"X52";"X17";"X45";"X5";"X10";"X27";"X44";"X33";"X49";"X53";"X1.1";"X14";"X40";"X26";"X2";"X36";"X48";"X57";"X28";"X43";"X50";"X18";"X47";"X16";"X23";"X55";"X13";"X34";"X38";"X46";"X4";"X41";"X37";"X20";"X12";"X22";"X59"
57;236;15;2;52;34;33;24;23;6;27;11;4;62;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;64;36;56;60;42;54;35;48;14;17;5;59;12;30;53;1;3;32;55;13;57;18
15;2;52;34;33;24;23;6;27;11;4;62;29;40;59;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;64;36;56;60;42;54;35;48;14;17;5;45;12;30;53;1;3;32;55;13;57;18;57;242
57;236;15;2;52;34;33;24;23;6;27;11;4;62;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;64;36;56;60;42;54;35;48;14;17;5;59;12;30;53;1;3;32;55;13;57;18
15;2;52;34;33;24;23;13;27;11;4;62;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;64;36;56;60;42;54;35;48;14;17;5;59;12;30;53;1;3;32;55;6;57;18;57;252
57;252;15;2;52;34;33;24;23;13;27;11;4;62;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;64;36;56;60;42;54;35;48;14;17;5;59;12;30;53;1;3;32;55;6;57;18
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;36;56;60;42;54;35;48;14;17;5;59;12;30;53;1;3;32;55;6;57;18;57;252
57;252;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;36;56;60;42;54;35;48;14;17;5;59;12;30;53;1;3;32;55;6;57;18
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;36;56;60;42;54;35;48;14;17;5;59;12;30;6;1;3;32;55;53;57;18;57;252
57;252;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;36;56;60;42;54;35;48;14;17;5;59;12;30;6;1;3;32;55;53;57;18
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;54;56;60;42;36;35;48;14;17;5;59;12;30;6;1;3;32;55;53;57;18;57;264
57;264;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;7;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;54;56;60;42;36;35;48;14;17;5;59;12;30;6;1;3;32;55;53;57;18
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;54;56;60;42;36;35;48;14;17;5;59;12;30;6;1;3;32;55;53;57;7;57;276
57;276;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;54;56;60;42;36;35;48;14;17;5;59;12;30;6;1;3;32;55;53;57;7
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;60;56;54;42;36;35;48;14;17;5;59;12;30;6;1;3;32;55;53;57;7;57;276
57;276;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;60;56;54;42;36;35;48;14;17;5;59;12;30;6;1;3;32;55;53;57;7
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;60;56;54;42;36;35;48;14;17;5;57;12;30;6;1;3;32;55;53;59;7;57;276
57;276;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;38;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;60;56;54;42;36;35;48;14;17;5;57;12;30;6;1;3;32;55;53;59;7
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;35;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;60;56;54;42;36;38;48;14;17;5;57;12;30;6;1;3;32;55;53;59;7;57;284
57;284;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;35;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;26;28;39;16;62;60;56;54;42;36;38;48;14;17;5;57;12;30;6;1;3;32;55;53;59;7
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;35;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;17;5;57;12;30;6;1;26;32;55;53;59;7;57;284
57;284;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;35;58;18;50;41;43;37;10;25;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;17;5;57;12;30;6;1;26;32;55;53;59;7
15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;35;58;18;50;41;43;37;10;30;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;17;5;57;12;25;6;1;26;32;55;53;59;7;57;284
57;284;15;2;52;34;33;24;23;13;27;11;4;64;29;40;45;49;35;58;18;50;41;43;37;10;30;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;17;5;57;12;25;6;1;26;32;55;53;59;7
15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;58;18;50;41;43;37;10;30;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;17;5;57;12;25;6;1;26;32;55;53;59;7;57;284
57;284;15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;58;18;50;41;43;37;10;30;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;17;5;57;12;25;6;1;26;32;55;53;59;7
15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;58;18;50;41;17;37;10;30;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;6;1;26;32;55;53;59;7;57;288
58;288;15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;58;18;50;41;17;37;10;30;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;6;1;26;32;55;53;59;7
15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;58;18;50;30;17;37;10;41;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;6;1;26;32;55;53;59;7;58;288
58;288;15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;58;18;50;30;17;37;10;41;44;20;21;61;47;46;31;22;9;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;6;1;26;32;55;53;59;7
15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;58;18;50;30;17;37;10;41;44;20;21;61;47;46;31;22;55;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;6;1;26;32;9;53;59;7;58;288
58;288;15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;58;18;50;30;17;37;10;41;44;20;21;61;47;46;31;22;55;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;6;1;26;32;9;53;59;7
15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;21;61;47;46;31;22;55;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;6;1;26;32;9;53;59;7;58;288
58;288;15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;21;61;47;46;31;22;55;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;6;1;26;32;9;53;59;7
15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;21;61;47;6;31;22;55;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;46;1;26;32;9;53;59;7;58;288
58;288;15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;21;61;47;6;31;22;55;51;63;8;19;3;28;39;16;62;60;56;54;42;36;38;48;14;43;5;57;12;25;46;1;26;32;9;53;59;7
15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;21;61;47;6;31;22;55;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;60;57;12;25;46;1;26;32;9;53;59;7;58;272
58;272;15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;21;61;47;6;31;22;55;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;60;57;12;25;46;1;26;32;9;53;59;7
15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;55;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;60;57;12;21;46;1;26;32;9;53;59;7;58;272
58;272;15;2;52;34;33;24;23;35;27;11;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;55;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;60;57;12;21;46;1;26;32;9;53;59;7
15;2;52;34;33;24;23;35;27;53;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;55;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;60;57;12;21;46;1;26;32;9;11;59;7;58;256
58;256;15;2;52;34;33;24;23;35;27;53;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;55;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;60;57;12;21;46;1;26;32;9;11;59;7
15;2;52;34;33;24;23;35;27;55;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;60;57;12;21;46;1;26;32;9;11;59;7;58;260
58;260;15;2;52;34;33;24;23;35;27;55;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;60;57;12;21;46;1;26;32;9;11;59;7
15;2;52;34;33;24;23;35;27;55;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;7;58;260
58;260;15;2;52;34;33;24;23;35;27;55;4;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;7
15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;7;58;252
58;252;15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;39;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;7
15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;7;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39;58;252
58;252;15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;7;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39
15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;49;13;44;58;50;30;17;37;10;41;18;20;25;61;47;6;31;22;53;51;63;8;19;3;28;7;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39;58;264
58;252;15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;49;13;44;18;50;30;17;37;10;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;7;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39
15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;7;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39;58;252
58;252;15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;7;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39
15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;46;19;3;28;7;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;8;1;26;32;60;11;59;39;58;264
58;252;15;2;52;34;33;24;4;35;27;55;23;64;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;7;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39
15;2;52;34;33;24;4;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;64;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39;58;252
58;252;15;2;52;34;33;24;4;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;64;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;26;32;60;11;59;39
15;2;52;34;33;24;4;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;64;32;60;11;59;39;58;252
58;252;15;2;52;34;33;24;4;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;64;32;60;11;59;39
15;2;52;34;33;24;4;35;27;55;20;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;23;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;64;32;60;11;59;39;58;268
58;252;15;2;52;34;33;24;4;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;43;9;57;12;21;46;1;64;32;60;11;59;39
15;2;52;34;33;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;4;9;57;12;21;46;1;64;32;60;11;59;39;58;252
58;252;15;2;52;34;33;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;4;9;57;12;21;46;1;64;32;60;11;59;39
15;2;52;34;33;24;43;35;27;55;23;7;29;40;45;10;13;44;42;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;18;36;38;48;14;4;9;57;12;21;46;1;64;32;60;11;59;39;58;260
58;252;15;2;52;34;33;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;4;9;57;12;21;46;1;64;32;60;11;59;39
15;2;52;34;33;10;43;35;27;55;23;7;29;40;45;24;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;4;9;57;12;21;46;1;64;32;60;11;59;39;58;272
59;252;15;2;52;34;33;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;41;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;4;9;57;12;21;46;1;64;32;60;11;59;39
15;2;52;34;33;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;46;1;64;32;60;11;59;39;59;252
59;252;15;2;52;34;33;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;20;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;46;1;64;32;60;11;59;39
15;2;52;34;20;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;46;1;64;32;60;11;59;39;59;252
59;252;15;2;52;34;20;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;47;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;46;1;64;32;60;11;59;39
15;2;47;34;20;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;52;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;46;1;64;32;60;11;59;39;59;252
59;252;15;2;47;34;20;24;43;35;27;55;23;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;52;6;31;22;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;46;1;64;32;60;11;59;39
15;2;47;34;20;24;43;35;27;55;22;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;46;1;64;32;60;11;59;39;59;248
59;248;15;2;47;34;20;24;43;35;27;55;22;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;46;1;64;32;60;11;59;39
15;46;47;34;20;24;43;35;27;55;22;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;60;11;59;39;59;248
59;248;15;46;47;34;20;24;43;35;27;55;22;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;8;19;3;28;26;16;62;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;60;11;59;39
15;46;47;34;20;24;43;62;27;55;22;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;8;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;60;11;59;39;59;236
59;236;15;46;47;34;20;24;43;62;27;55;22;7;29;40;45;10;13;44;18;50;30;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;8;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;60;11;59;39
15;46;47;34;20;24;43;62;27;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;8;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;30;11;59;39;59;236
59;236;15;46;47;34;20;24;43;62;27;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;8;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;30;11;59;39
15;46;47;34;20;24;43;62;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;30;11;59;39;59;260
59;260;15;46;47;34;20;24;43;62;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;30;11;59;39
15;46;47;34;20;24;43;62;8;55;22;7;29;40;45;10;13;44;59;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;30;11;18;39;59;268
59;260;15;46;47;34;20;24;43;62;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;1;64;32;30;11;59;39
15;1;47;34;20;24;43;62;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;46;64;32;30;11;59;39;59;260
59;260;15;1;47;34;20;24;43;62;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;46;64;32;30;11;59;39
62;1;47;34;20;24;43;15;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;46;64;32;30;11;59;39;59;264
59;264;62;1;47;34;20;24;43;15;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;19;3;28;26;16;35;5;56;54;42;36;38;48;14;41;9;57;12;21;2;46;64;32;30;11;59;39
62;1;47;34;20;24;43;15;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;42;3;28;26;16;35;5;56;54;19;36;38;48;14;41;9;57;12;21;2;46;64;32;30;11;59;39;59;264
59;264;62;1;47;34;20;24;43;15;8;55;22;7;29;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;42;3;28;26;16;35;5;56;54;19;36;38;48;14;41;9;57;12;21;2;46;64;32;30;11;59;39
62;1;47;34;20;24;43;15;8;55;22;7;48;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;42;3;28;26;16;35;5;56;54;19;36;38;29;14;41;9;57;12;21;2;46;64;32;30;11;59;39;59;264
59;264;62;1;47;34;20;24;43;15;8;55;22;7;48;40;45;10;13;44;18;50;60;17;37;49;4;58;33;25;61;52;6;31;23;53;51;63;27;42;3;28;26;16;35;5;56;54;19;36;38;29;14;41;9;57;12;21;2;46;64;32;30;11;59;39
62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;44;18;50;60;17;37;49;4;58;33;43;61;52;6;31;23;53;51;63;27;42;3;28;26;16;35;5;56;54;19;36;38;29;14;41;9;57;12;21;2;46;64;32;30;11;59;39;59;264
59;264;62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;44;18;50;60;17;37;49;4;58;33;43;61;52;6;31;23;53;51;63;27;42;3;28;26;16;35;5;56;54;19;36;38;29;14;41;9;57;12;21;2;46;64;32;30;11;59;39
62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;12;18;50;60;17;37;49;4;58;33;43;61;52;6;31;23;53;51;63;27;42;3;28;26;16;35;5;56;54;19;36;38;29;14;41;9;57;44;21;2;46;64;32;30;11;59;39;59;264
59;264;62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;12;18;50;60;17;37;49;4;58;33;43;61;52;6;31;23;53;51;63;27;42;3;28;26;16;35;5;56;54;19;36;38;29;14;41;9;57;44;21;2;46;64;32;30;11;59;39
62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;12;18;50;60;17;37;49;4;58;33;43;61;52;6;31;23;53;51;63;27;42;3;2;26;16;35;5;56;54;19;36;38;29;14;41;9;57;44;21;28;46;64;32;30;11;59;39;59;264
59;264;62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;12;18;50;60;17;37;49;4;58;33;43;61;52;6;31;23;53;51;63;27;42;3;2;26;16;35;5;56;54;19;36;38;29;14;41;9;57;44;21;28;46;64;32;30;11;59;39
62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;12;18;50;60;17;37;49;41;58;33;43;61;52;6;31;23;53;51;63;27;42;3;2;26;16;35;5;56;54;19;36;38;29;14;4;9;57;44;21;28;46;64;32;30;11;59;39;59;264
59;264;62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;12;18;50;60;17;37;49;41;58;33;43;61;52;6;31;23;53;51;63;27;42;3;2;26;16;35;5;56;54;19;36;38;29;14;4;9;57;44;21;28;46;64;32;30;11;59;39
62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;12;18;50;60;17;64;49;41;58;33;43;61;52;6;31;23;53;51;63;27;42;3;2;26;16;35;5;56;54;19;36;38;29;14;4;9;57;44;21;28;46;37;32;30;11;59;39;59;264
59;264;62;1;47;34;20;24;25;15;8;55;22;7;48;40;45;10;13;12;18;50;60;17;64;49;41;58;33;43;61;52;6;31;23;53;51;63;27;42;3;2;26;16;35;5;56;54;19;36;38;29;14;4;9;57;44;21;28;46;37;32;30;11;59;39
62;1;47;34;20;24;25;15;8;55;9;7;48;40;45;10;13;12;18;50;60;17;64;49;41;58;33;43;61;52;6;31;23;53;51;63;27;42;3;2;26;16;35;5;56;54;19;36;38;29;14;4;22;57;44;21;28;46;37;32;30;11;59;39;59;276
