"X1";"X258";"X24";"X25";"X21";"X10";"X26";"X64";"X34";"X6";"X16";"X11";"X55";"X18";"X13";"X50";"X32";"X12";"X30";"X19";"X40";"X57";"X35";"X61";"X45";"X43";"X3";"X15";"X56";"X60";"X58";"X37";"X5";"X59";"X41";"X28";"X49";"X2";"X38";"X22";"X48";"X33";"X29";"X53";"X54";"X14";"X4";"X42";"X46";"X20";"X1.1";"X39";"X23";"X47";"X51";"X52";"X63";"X8";"X44";"X9";"X62";"X7";"X36";"X31";"X17";"X27"
49;258;2;34;3;52;17;45;11;51;26;49;8;18;62;30;50;40;22;21;47;25;23;46;13;7;38;6;39;48;61;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;14;24;28;5;43;10;56;19;4;9;60;64;15;16;12;37;54;36
2;34;3;52;17;45;11;51;26;49;8;18;62;30;50;40;22;21;47;25;23;46;13;7;38;6;39;48;61;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;5;43;10;56;19;4;9;60;64;15;16;12;37;54;14;49;258
49;258;2;34;3;52;17;45;11;51;26;49;8;18;62;30;50;40;22;21;47;25;23;46;13;7;38;6;39;48;61;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;5;43;10;56;19;4;9;60;64;15;16;12;37;54;14
2;34;3;52;17;45;11;51;26;49;8;18;62;30;50;40;22;21;47;25;23;46;13;7;38;6;39;48;5;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;61;43;10;56;19;4;9;60;64;15;16;12;37;54;14;49;258
49;258;2;34;3;52;17;45;11;51;26;49;8;18;62;30;50;40;22;21;47;25;23;46;13;7;38;6;39;48;5;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;61;43;10;56;19;4;9;60;64;15;16;12;37;54;14
2;34;3;52;17;45;11;51;26;49;8;18;62;30;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;61;43;10;56;19;4;9;60;64;15;6;12;37;54;14;49;258
49;258;2;34;3;52;17;45;11;51;26;49;8;18;62;30;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;61;43;10;56;19;4;9;60;64;15;6;12;37;54;14
2;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;30;43;10;56;19;4;9;60;64;15;6;12;37;54;14;49;242
49;242;2;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;30;43;10;56;19;4;9;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14;49;242
49;242;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;55;58;33;32;41;20;53;42;59;1;31;44;63;57;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;55;58;33;32;41;20;53;42;59;31;1;44;63;57;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14;49;242
49;242;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;55;58;33;32;41;20;53;42;59;31;1;44;63;57;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;57;58;33;32;41;20;53;42;59;31;1;44;63;55;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14;49;238
49;238;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;23;46;13;7;38;16;39;48;5;35;57;58;33;32;41;20;53;42;59;31;1;44;63;55;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;35;46;13;7;38;16;39;48;5;23;57;58;33;32;41;20;53;42;59;31;1;44;63;55;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14;49;242
49;242;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;47;25;35;46;13;7;38;16;39;48;5;23;57;58;33;32;41;20;53;42;59;31;1;44;63;55;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;59;31;1;44;63;55;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14;49;242
49;242;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;59;31;1;44;63;55;27;29;36;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;59;31;1;36;63;55;27;29;44;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14;49;242
49;242;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;59;31;1;36;63;55;27;29;44;24;28;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;63;55;27;29;44;24;59;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14;49;254
49;254;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;63;55;27;29;44;24;59;30;43;10;56;19;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;63;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14;49;254
49;254;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;63;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;46;49;8;18;62;61;50;40;22;21;7;25;35;26;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;63;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14;49;256
49;254;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;63;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;12;42;28;31;1;36;63;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;53;37;54;14;49;294
49;254;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;16;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;63;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;63;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;16;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14;49;254
49;254;9;34;3;52;17;45;11;51;26;49;8;18;62;61;50;40;22;21;7;25;35;46;13;47;38;63;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;16;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;63;18;62;61;50;40;22;21;7;25;35;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;16;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14;49;230
49;230;9;34;3;52;17;45;11;51;26;49;63;18;62;61;50;40;22;21;7;25;35;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;16;55;27;29;44;24;59;30;43;19;56;10;4;2;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;63;18;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;16;55;27;29;44;24;59;30;43;19;56;10;4;35;60;64;15;6;12;37;54;14;49;230
49;230;9;34;3;52;17;45;11;51;26;49;63;18;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;16;55;27;29;44;24;59;30;43;19;56;10;4;35;60;64;15;6;12;37;54;14
9;34;3;52;17;45;11;51;26;49;63;18;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;16;55;27;29;4;24;59;30;43;19;56;10;44;35;60;64;15;6;12;37;54;14;49;230
50;230;9;34;3;52;17;45;11;51;26;49;63;18;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;42;28;31;1;36;16;55;27;29;4;24;59;30;43;19;56;10;44;35;60;64;15;6;12;37;54;14
9;42;3;52;17;45;11;51;26;49;63;18;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;4;24;59;30;43;19;56;10;44;35;60;64;15;6;12;37;54;14;50;230
50;230;9;42;3;52;17;45;11;51;26;49;63;18;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;4;24;59;30;43;19;56;10;44;35;60;64;15;6;12;37;54;14
9;42;3;52;17;45;4;51;26;49;63;18;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;19;56;10;44;35;60;64;15;6;12;37;54;14;50;230
50;230;9;42;3;52;17;45;4;51;26;49;63;18;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;19;56;10;44;35;60;64;15;6;12;37;54;14
9;42;3;52;17;45;4;51;26;49;63;19;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;18;56;10;44;35;60;64;15;6;12;37;54;14;50;230
50;230;9;42;3;52;17;45;4;51;26;49;63;19;62;61;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;18;56;10;44;35;60;64;15;6;12;37;54;14
9;42;3;52;17;45;4;51;26;49;63;19;62;37;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;18;56;10;44;35;60;64;15;6;12;61;54;14;50;234
50;234;9;42;3;52;17;45;4;51;26;49;63;19;62;37;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;18;56;10;44;35;60;64;15;6;12;61;54;14
9;44;3;52;17;45;4;51;26;49;63;19;62;37;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;18;56;10;42;35;60;64;15;6;12;61;54;14;50;234
50;234;9;44;3;52;17;45;4;51;26;49;63;19;62;37;50;40;22;21;7;25;2;46;13;47;38;8;39;48;5;23;57;58;33;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;18;56;10;42;35;60;64;15;6;12;61;54;14
9;44;3;52;17;45;4;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;39;48;5;23;57;58;7;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;18;56;10;42;35;60;64;15;6;12;61;54;14;50;228
50;228;9;44;3;52;17;45;4;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;39;48;5;23;57;58;7;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;30;43;18;56;10;42;35;60;64;15;6;12;61;54;14
9;44;3;52;17;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;39;48;5;23;57;58;7;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;4;43;18;56;10;42;35;60;64;15;6;12;61;54;14;50;228
50;228;9;44;3;52;17;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;39;48;5;23;57;58;7;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;4;43;18;56;10;42;35;60;64;15;6;12;61;54;14
9;44;3;52;17;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;4;43;18;56;10;42;35;60;64;15;39;12;61;54;14;50;220
50;220;9;44;3;52;17;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;34;28;31;1;36;16;55;27;29;11;24;59;4;43;18;56;10;42;35;60;64;15;39;12;61;54;14
9;44;3;52;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;16;55;27;29;11;24;59;4;43;18;56;10;42;35;60;64;15;39;12;61;54;14;50;220
50;220;9;44;3;52;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;16;55;27;29;11;24;59;4;43;18;56;10;42;35;60;64;15;39;12;61;54;14
9;44;3;52;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;54;14;50;220
50;220;9;44;3;52;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;54;14
9;44;3;52;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;18;11;27;29;55;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;54;14;50;252
50;220;9;44;3;52;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;54;14
9;44;3;52;34;45;30;51;26;16;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;18;55;27;29;11;24;59;4;43;49;56;10;42;35;60;64;15;39;12;61;54;14;50;268
50;220;9;44;3;52;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;13;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;54;14
9;44;3;13;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;54;14;50;220
50;220;9;44;3;13;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;17;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;54;14
9;44;3;13;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;17;14;50;220
50;220;9;44;3;13;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;17;14
29;44;3;13;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;9;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;17;14;50;232
50;220;9;44;3;13;34;45;30;51;26;49;63;19;62;37;50;40;22;21;33;25;2;46;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;17;14
9;44;63;13;34;45;30;51;26;49;3;19;62;37;50;40;22;21;33;25;2;46;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;17;14;50;232
50;232;9;44;63;13;34;45;30;51;26;49;3;19;62;37;50;40;22;21;33;25;2;46;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;10;42;35;60;64;15;39;12;61;17;14
9;44;63;13;34;45;30;51;26;49;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14;50;236
50;236;9;44;63;13;34;45;30;51;26;49;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14
9;44;63;13;34;45;30;51;26;27;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;49;29;11;24;59;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14;50;260
50;236;9;44;63;13;34;45;30;51;26;49;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;28;31;1;36;18;55;27;29;11;24;59;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14
9;44;63;13;34;45;30;51;26;49;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;59;31;1;36;18;55;27;29;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14;50;248
50;248;9;44;63;13;34;45;30;51;26;49;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;57;58;7;32;41;20;53;54;59;31;1;36;18;55;27;29;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14
9;44;63;13;34;45;30;51;26;57;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;49;58;7;32;41;20;53;54;59;31;1;36;18;55;27;29;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14;50;256
51;256;9;44;63;13;34;45;30;51;26;57;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;49;58;7;32;41;20;53;54;59;31;1;36;18;55;27;29;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14
9;44;63;13;34;45;30;51;18;57;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;49;58;7;32;41;20;53;54;59;31;1;36;26;55;27;29;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14;51;256
51;256;9;44;63;13;34;45;30;51;18;57;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;49;58;7;32;41;20;53;54;59;31;1;36;26;55;27;29;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;61;17;14
9;44;63;13;34;45;30;51;18;57;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;49;58;7;32;41;20;53;61;59;31;1;36;26;55;27;29;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;17;14;51;256
51;256;9;44;63;13;34;45;30;51;18;57;3;19;62;37;50;40;22;21;33;25;2;10;52;47;38;8;6;48;5;23;49;58;7;32;41;20;53;61;59;31;1;36;26;55;27;29;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;17;14
9;44;63;13;34;45;30;51;18;57;3;19;62;37;50;40;22;21;33;25;2;10;52;29;38;8;6;48;5;23;49;58;7;32;41;20;53;61;59;31;1;36;26;55;27;47;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;17;14;51;256
51;256;9;44;63;13;34;45;30;51;18;57;3;19;62;37;50;40;22;21;33;25;2;10;52;29;38;8;6;48;5;23;49;58;7;32;41;20;53;61;59;31;1;36;26;55;27;47;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;17;14
9;44;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;29;38;8;6;48;5;23;49;58;7;32;41;20;53;61;59;31;1;36;26;55;27;47;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;244
51;244;9;44;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;29;38;8;6;48;5;23;49;58;7;32;41;20;53;61;59;31;1;36;26;55;27;47;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;29;38;8;6;48;5;23;49;58;7;32;41;20;53;61;44;31;1;36;26;55;27;47;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;232
51;232;9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;29;38;8;6;48;5;23;49;58;7;32;41;20;53;61;44;31;1;36;26;55;27;47;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
63;59;9;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;29;38;8;6;48;5;23;49;58;7;32;41;20;53;61;44;31;1;36;26;55;27;47;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;236
51;232;9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;29;38;8;6;48;5;23;49;58;7;32;41;20;53;61;44;31;1;36;26;55;27;47;11;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;11;38;8;6;48;5;23;49;58;7;32;41;20;53;61;44;31;1;36;26;55;27;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;232
51;232;9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;11;38;8;6;48;5;23;49;58;7;32;41;20;53;61;44;31;1;36;26;55;27;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;31;1;36;41;55;27;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;234
51;234;9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;22;21;33;25;2;10;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;31;1;36;41;55;27;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;10;21;33;25;2;22;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;31;1;36;41;55;27;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;244
51;244;9;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;10;21;33;25;2;22;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;31;1;36;41;55;27;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
21;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;31;1;36;41;55;27;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;244
51;244;21;59;63;13;34;45;30;51;18;57;17;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;31;1;36;41;55;27;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
21;59;63;13;34;27;30;51;18;57;17;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;31;1;36;41;55;45;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;256
51;256;21;59;63;13;34;27;30;51;18;57;17;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;31;1;36;41;55;45;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
21;31;63;13;34;27;30;51;18;57;17;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;59;1;36;41;55;45;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14;51;256
51;256;21;31;63;13;34;27;30;51;18;57;17;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;48;5;23;49;58;7;32;26;20;53;61;44;59;1;36;41;55;45;47;29;24;28;4;43;16;56;46;42;35;60;64;15;39;12;54;3;14
21;31;63;13;34;27;30;51;18;57;17;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;39;5;23;49;58;7;32;26;20;53;61;44;59;1;36;41;55;45;47;29;24;28;4;43;16;56;46;42;35;60;64;15;48;12;54;3;14;51;256
51;256;21;31;63;13;34;27;30;51;18;57;17;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;39;5;23;49;58;7;32;26;20;53;61;44;59;1;36;41;55;45;47;29;24;28;4;43;16;56;46;42;35;60;64;15;48;12;54;3;14
21;31;63;13;34;27;30;51;18;57;1;19;62;37;50;40;10;9;33;25;2;22;52;11;38;8;6;39;5;23;49;58;7;32;26;20;53;61;44;59;17;36;41;55;45;47;29;24;28;4;43;16;56;46;42;35;60;64;15;48;12;54;3;14;51;260
