"X1";"X27040";"X10";"X11";"X15";"X1.1";"X19";"X13";"X22";"X6";"X23";"X14";"X7";"X25";"X9";"X20";"X8";"X24";"X31";"X29";"X27";"X18";"X4";"X17";"X28";"X2";"X30";"X26";"X32";"X5";"X3";"X12";"X21";"X16"
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;6;16;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;25;32;141;19602
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
1;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;26;4;7;8;20;17;3;16;32;141;20098
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;2;30;31;24;6;25;23;28;27;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32;141;20294
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;22;24;6;25;23;28;2;11;15;12;19;29;18;31;21;1;4;7;8;20;17;3;16;32;141;19442
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;32;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;28;141;19122
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;3;20;17;8;16;32;141;19042
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
24;10;13;14;9;5;27;30;31;26;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32;141;20222
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;20;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;9;17;3;16;32;141;21312
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;15;6;25;23;28;2;11;24;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32;141;20748
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;6;19;23;28;2;11;15;12;25;29;18;22;21;1;4;7;8;20;17;3;16;32;141;19402
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;19;6;25;23;28;2;11;15;12;24;29;18;22;21;1;4;7;8;20;17;3;16;32;141;18962
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;5;9;14;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32;141;18962
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;6;20;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;25;17;3;16;32;141;20242
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
23;10;13;14;9;5;27;30;31;24;6;25;26;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32;141;19282
141;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;32;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;6;141;19894
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;23;13;14;9;5;27;30;31;24;6;25;10;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32;142;20340
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;8;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;6;20;17;3;16;32;142;19802
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;6;25;8;28;2;11;15;12;19;29;18;22;21;1;4;7;23;20;17;3;16;32;142;20150
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;1;6;25;23;28;2;11;15;12;19;29;18;22;21;24;4;7;8;20;17;3;16;32;142;19988
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;4;7;8;20;17;3;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32;142;18882
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;8;18;22;21;1;3;7;29;20;17;4;16;32;142;20222
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;22;31;24;6;25;23;28;2;11;15;12;19;29;18;30;21;1;3;7;8;20;17;4;16;32;142;19282
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;20;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;24;17;4;16;32;142;18942
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;20;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;5;17;4;16;32;142;21156
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
13;10;26;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32;142;19336
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;2;6;25;23;28;24;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32;142;20134
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
18;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;26;22;21;1;3;7;8;20;17;4;16;32;142;19602
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;3;6;25;23;28;2;11;15;12;19;29;18;22;21;1;24;7;8;20;17;4;16;32;142;19664
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;28;14;9;5;27;30;31;24;6;25;23;13;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32;142;20348
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;16;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;6;32;142;19802
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;31;14;9;5;27;30;13;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32;142;20426
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;29;19;18;22;21;1;3;7;8;20;17;4;16;32;142;19402
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;21;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;10;1;3;7;8;20;17;4;16;32;142;20310
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;18;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;9;22;21;1;3;7;8;20;17;4;16;32;142;20042
142;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;4;22;21;1;3;7;8;20;17;18;16;32;142;20120
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;20;22;21;1;3;7;8;18;17;4;16;32;143;19602
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;22;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;10;21;1;3;7;8;20;17;4;16;32;143;19330
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;18;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;9;22;21;1;3;7;8;20;17;4;16;32;143;20042
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;28;25;23;6;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32;143;19442
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;20;15;12;19;29;18;22;21;1;3;7;8;11;17;4;16;32;143;21630
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;21;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;10;1;3;7;8;20;17;4;16;32;143;20310
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;22;11;15;12;19;29;18;2;21;1;3;7;8;20;17;4;16;32;143;19634
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;22;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;10;21;1;3;7;8;20;17;4;16;32;143;19330
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;27;5;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32;143;20374
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
3;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;26;7;8;20;17;4;16;32;143;20082
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;18;2;11;15;12;19;29;28;22;21;1;3;7;8;20;17;4;16;32;143;19522
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;16;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;28;32;143;19030
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;22;6;25;23;28;2;11;15;12;19;29;18;24;21;1;3;7;8;20;17;4;16;32;143;19762
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;4;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;9;16;32;143;20342
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;19;15;12;11;29;18;22;21;1;3;7;8;20;17;4;16;32;143;20726
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;17;1;3;7;8;20;21;4;16;32;143;19202
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;13;14;9;5;27;30;22;24;6;25;23;28;2;11;15;12;19;29;18;31;21;1;3;7;8;20;17;4;16;32;143;19442
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
1;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;26;3;7;8;20;17;4;16;32;143;20098
143;18882;26;10;13;14;9;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32;143;18882
143;18882;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;16;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;25;32;143;19642
144;18882;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;3;21;1;22;7;8;20;17;4;16;32;144;19740
144;18882;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;17;22;21;1;3;7;8;20;18;4;16;32;144;19162
144;18882;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;20;21;1;3;7;8;22;17;4;16;32;144;20022
144;18882;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;7;11;15;12;19;29;18;22;21;1;3;2;8;20;17;4;16;32;144;19242
144;18882;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;12;19;29;18;22;21;1;3;7;8;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;144;18902
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
17;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;26;4;16;32;144;20482
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;18;19;29;8;22;21;1;3;7;12;20;17;4;16;32;144;20690
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;1;24;6;25;23;28;2;11;15;8;19;29;18;22;21;31;3;7;12;20;17;4;16;32;144;20600
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;4;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;10;16;32;144;20662
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;32;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;11;144;20454
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;8;30;31;24;6;25;23;28;2;11;15;27;19;29;18;22;21;1;3;7;12;20;17;4;16;32;144;20490
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;8;15;11;19;29;18;22;21;1;3;7;12;20;17;4;16;32;144;19902
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;15;27;30;31;24;6;25;23;28;2;11;5;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;144;19622
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;8;28;2;11;15;23;19;29;18;22;21;1;3;7;12;20;17;4;16;32;144;20260
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;27;13;5;14;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;144;20018
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;1;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;5;3;7;12;20;17;4;16;32;144;19442
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;21;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;9;1;3;7;12;20;17;4;16;32;144;20074
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;15;9;14;13;5;27;30;31;24;6;25;23;28;2;11;10;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;144;19022
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;1;19;29;18;22;21;8;3;7;12;20;17;4;16;32;144;20302
144;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;16;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;9;32;144;19942
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;2;13;5;27;30;31;24;6;25;23;28;14;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;145;19302
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;32;29;18;22;21;1;3;7;12;20;17;4;16;19;145;19062
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;15;14;13;5;27;30;31;24;6;25;23;28;2;11;9;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;145;19442
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;2;6;25;23;28;24;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;145;20154
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;11;15;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;145;18902
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;25;27;30;31;24;6;5;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;145;19584
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;13;5;27;30;31;24;6;1;23;28;2;15;11;8;19;29;18;22;21;25;3;7;12;20;17;4;16;32;145;19514
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;9;14;3;5;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;13;7;12;20;17;4;16;32;145;19562
145;18902;26;10;9;14;13;5;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;145;18902
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;3;18;22;21;1;29;7;12;20;17;4;16;32;145;20426
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;24;6;25;23;28;22;15;11;8;19;29;18;2;21;1;3;7;12;20;17;4;16;32;145;19654
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;21;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;9;1;3;7;12;20;17;4;16;32;145;20074
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;18;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;5;22;21;1;3;7;12;20;17;4;16;32;145;20126
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;21;24;6;25;23;28;2;15;11;8;19;29;18;22;31;1;3;7;12;20;17;4;16;32;145;19822
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;24;4;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;6;16;32;145;20222
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;17;11;8;19;29;18;22;21;1;3;7;12;20;15;4;16;32;145;21568
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;20;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;24;17;4;16;32;145;18962
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;24;6;25;19;28;2;15;11;8;23;29;18;22;21;1;3;7;12;20;17;4;16;32;145;19422
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;20;12;17;4;16;32;145;19442
145;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;19;30;31;24;6;25;23;28;2;15;11;8;27;29;18;22;21;1;3;7;12;20;17;4;16;32;145;19862
146;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;31;16;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;24;32;146;19556
146;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;13;9;27;30;17;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;31;4;16;32;146;20462
146;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;27;5;14;13;9;10;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;146;20166
146;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;30;13;9;27;14;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32;146;19592
146;18902;26;10;5;14;13;9;27;30;31;24;6;25;23;28;2;15;11;8;19;29;18;22;21;1;3;7;12;20;17;4;16;32
26;10;5;14;19;9;27;30;31;24;6;25;23;28;2;15;11;8;13;29;18;22;21;1;3;7;12;20;17;4;16;32;146;19708
