"X1";"X278";"X48";"X43";"X2";"X45";"X41";"X46";"X17";"X61";"X10";"X20";"X58";"X38";"X11";"X31";"X37";"X15";"X1.1";"X51";"X32";"X49";"X24";"X23";"X39";"X22";"X28";"X13";"X35";"X50";"X9";"X26";"X40";"X25";"X21";"X30";"X14";"X27";"X57";"X54";"X19";"X62";"X18";"X8";"X7";"X60";"X3";"X34";"X33";"X52";"X16";"X44";"X64";"X4";"X36";"X47";"X59";"X42";"X6";"X29";"X56";"X12";"X53";"X5";"X63";"X55"
47;24;22;64;23;2;35;48;31;44;32;61;6;21;42;25;34;40;9;49;51;41;30;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;8;53;63;18;60;36;27;3;12;26;15;62;4;50;17;28;43;14;46;59;1;19;50;288
50;288;47;24;22;64;23;2;35;48;31;44;32;61;6;21;42;25;34;40;9;49;51;41;30;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;8;53;63;18;60;36;27;3;12;26;15;62;4;50;17;28;43;14;46;59;1;19
47;24;22;64;23;2;35;48;31;44;32;61;6;21;42;25;34;40;9;49;51;41;30;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;8;53;63;43;60;36;27;3;12;26;15;62;4;50;17;28;18;14;46;59;1;19;50;292
50;292;47;24;22;64;23;2;35;48;31;44;32;61;6;21;42;25;34;40;9;49;51;41;30;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;8;53;63;43;60;36;27;3;12;26;15;62;4;50;17;28;18;14;46;59;1;19
47;24;22;64;23;2;35;48;31;44;32;61;6;21;42;25;34;40;9;49;51;41;18;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;8;53;63;43;60;36;27;3;12;26;15;62;4;50;17;28;30;14;46;59;1;19;50;292
50;292;47;24;22;64;23;2;35;48;31;44;32;61;6;21;42;25;34;40;9;49;51;41;18;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;8;53;63;43;60;36;27;3;12;26;15;62;4;50;17;28;30;14;46;59;1;19
47;24;22;64;23;2;35;48;31;44;32;61;6;21;42;25;34;40;9;49;51;41;18;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;26;15;62;4;50;17;28;30;14;8;59;1;19;50;292
50;292;47;24;22;64;23;2;35;48;31;44;32;61;6;21;42;25;34;40;9;49;51;41;18;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;26;15;62;4;50;17;28;30;14;8;59;1;19
47;24;22;64;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;51;41;18;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;17;28;30;14;8;59;1;19;50;288
50;288;47;24;22;64;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;51;41;18;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;17;28;30;14;8;59;1;19
47;24;22;41;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;51;64;18;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;17;28;30;14;8;59;1;19;50;284
50;284;47;24;22;41;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;51;64;18;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;17;28;30;14;8;59;1;19
47;24;22;41;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;17;28;30;14;8;59;1;19;50;284
50;284;47;24;22;41;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;17;28;30;14;8;59;1;19
47;24;22;41;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;14;28;30;17;8;59;1;19;50;284
50;284;47;24;22;41;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;14;28;30;17;8;59;1;19
47;24;22;41;23;2;35;26;31;64;32;61;6;21;42;25;34;40;9;49;18;44;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;14;28;30;17;8;59;1;19;50;300
50;284;47;24;22;41;23;2;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;43;60;36;27;3;12;48;15;62;4;50;14;28;30;17;8;59;1;19
47;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;2;60;36;27;3;12;48;15;62;4;50;14;28;30;17;8;59;1;19;50;284
50;284;47;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;2;60;36;27;3;12;48;15;62;4;50;14;28;30;17;8;59;1;19
47;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;2;28;36;27;3;12;48;15;62;4;50;14;60;30;17;8;59;1;19;50;284
50;284;47;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;7;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;2;28;36;27;3;12;48;15;62;4;50;14;60;30;17;8;59;1;19
47;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;62;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;2;28;36;27;3;12;48;15;7;4;50;14;60;30;17;8;59;1;19;50;288
50;288;47;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;34;40;9;49;18;64;51;56;10;54;38;62;5;16;55;13;39;11;37;45;52;33;57;58;29;20;46;53;63;2;28;36;27;3;12;48;15;7;4;50;14;60;30;17;8;59;1;19
47;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;55;40;9;49;18;64;51;56;10;54;38;62;5;16;34;13;39;11;37;45;52;33;57;58;29;20;46;53;63;2;28;36;27;3;12;48;15;7;4;50;14;60;30;17;8;59;1;19;50;304
50;304;47;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;55;40;9;49;18;64;51;56;10;54;38;62;5;16;34;13;39;11;37;45;52;33;57;58;29;20;46;53;63;2;28;36;27;3;12;48;15;7;4;50;14;60;30;17;8;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;55;40;9;49;18;64;51;56;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;12;48;15;7;4;50;14;60;30;17;8;59;1;19;50;304
50;304;52;24;22;41;23;43;35;26;31;44;32;61;6;21;42;25;55;40;9;49;18;64;51;56;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;12;48;15;7;4;50;14;60;30;17;8;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;21;42;12;55;40;9;49;18;64;51;56;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;25;48;15;7;4;50;14;60;30;17;8;59;1;19;50;304
50;304;52;24;22;41;23;43;35;26;31;44;32;61;6;21;42;12;55;40;9;49;18;64;51;56;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;25;48;15;7;4;50;14;60;30;17;8;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;21;42;12;55;40;9;49;18;64;51;50;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;25;48;15;7;4;56;14;60;30;17;8;59;1;19;50;304
50;304;52;24;22;41;23;43;35;26;31;44;32;61;6;21;42;12;55;40;9;49;18;64;51;50;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;25;48;15;7;4;56;14;60;30;17;8;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;25;48;15;7;4;56;14;60;30;17;8;59;1;19;50;292
50;292;52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;25;48;15;7;4;56;14;60;30;17;8;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;25;48;15;8;4;56;14;60;30;17;7;59;1;19;50;292
50;292;52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;46;53;63;2;28;36;27;3;25;48;15;8;4;56;14;60;30;17;7;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;28;36;27;3;25;48;15;8;4;56;14;46;30;17;7;59;1;19;50;292
51;292;52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;54;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;28;36;27;3;25;48;15;8;4;56;14;46;30;17;7;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;28;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;1;19;51;292
51;292;52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;28;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;3;18;64;21;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;28;36;27;49;25;48;15;8;4;56;14;46;54;17;7;59;1;19;51;294
51;292;52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;21;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;28;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;1;19
52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;28;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;1;19;51;292
51;292;52;24;22;41;23;43;35;26;31;44;32;61;6;51;42;12;55;40;9;49;18;64;28;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;1;19
52;24;22;41;23;43;35;26;31;1;32;61;6;51;42;12;55;40;9;49;18;64;28;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;44;19;51;292
51;292;52;24;22;41;23;43;35;26;31;1;32;61;6;51;42;12;55;40;9;49;18;64;28;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;44;19
52;24;22;41;19;43;35;26;31;1;32;61;6;51;42;12;55;40;9;49;18;64;28;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;44;23;51;292
51;292;52;24;22;41;19;43;35;26;31;1;32;61;6;51;42;12;55;40;9;49;18;64;28;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;8;4;56;14;46;54;17;7;59;44;23
52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;9;49;18;64;28;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;32;4;56;14;46;54;17;7;59;44;23;51;288
51;288;52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;9;49;18;64;28;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;32;4;56;14;46;54;17;7;59;44;23
52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;28;49;18;64;9;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;32;4;56;14;46;54;17;7;59;44;23;51;296
51;296;52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;28;49;18;64;9;50;10;30;38;62;5;16;34;13;39;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;27;3;25;48;15;32;4;56;14;46;54;17;7;59;44;23
52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;28;49;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;39;3;25;48;15;32;4;56;14;46;54;17;7;59;44;23;51;304
51;304;52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;28;49;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;39;3;25;48;15;32;4;56;14;46;54;17;7;59;44;23
52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;28;49;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;39;3;25;48;56;32;4;15;14;46;54;17;7;59;44;23;51;304
51;304;52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;28;49;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;47;33;57;58;29;20;60;53;63;2;21;36;39;3;25;48;56;32;4;15;14;46;54;17;7;59;44;23
52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;28;47;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;49;33;57;58;29;20;60;53;63;2;21;36;39;3;25;48;56;32;4;15;14;46;54;17;7;59;44;23;51;296
51;296;52;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;55;40;28;47;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;49;33;57;58;29;20;60;53;63;2;21;36;39;3;25;48;56;32;4;15;14;46;54;17;7;59;44;23
55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;49;33;57;58;29;20;60;53;63;2;21;36;39;3;25;48;56;32;4;15;14;46;54;17;7;59;44;23;51;284
51;284;55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;49;33;57;58;29;20;60;53;63;2;21;36;39;3;25;48;56;32;4;15;14;46;54;17;7;59;44;23
55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;49;33;57;58;29;25;60;53;63;2;21;36;39;3;20;48;56;32;4;15;14;46;54;17;7;59;44;23;51;284
51;284;55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;30;38;62;5;16;34;13;27;11;37;45;49;33;57;58;29;25;60;53;63;2;21;36;39;3;20;48;56;32;4;15;14;46;54;17;7;59;44;23
55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;62;38;30;5;16;34;13;27;11;37;45;49;33;57;58;29;25;60;53;63;2;21;36;39;3;20;48;56;32;4;15;14;46;54;17;7;59;44;23;51;280
51;280;55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;62;38;30;5;16;34;13;27;11;37;45;49;33;57;58;29;25;60;53;63;2;21;36;39;3;20;48;56;32;4;15;14;46;54;17;7;59;44;23
55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;62;38;30;5;16;34;13;27;11;37;45;49;33;57;58;29;25;60;53;63;2;44;36;39;3;20;48;56;32;4;15;14;46;54;17;7;59;21;23;51;280
51;280;55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;62;38;30;5;16;34;13;27;11;37;45;49;33;57;58;29;25;60;53;63;2;44;36;39;3;20;48;56;32;4;15;14;46;54;17;7;59;21;23
55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;62;32;30;5;16;34;13;27;11;37;45;49;33;57;58;29;25;60;53;63;2;44;36;39;3;20;48;56;38;4;15;14;46;54;17;7;59;21;23;51;280
51;280;55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;62;32;30;5;16;34;13;27;11;37;45;49;33;57;58;29;25;60;53;63;2;44;36;39;3;20;48;56;38;4;15;14;46;54;17;7;59;21;23
55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;62;32;30;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;63;2;44;36;39;3;20;48;56;27;4;15;14;46;54;17;7;59;21;23;51;272
51;272;55;24;22;41;19;43;35;26;31;1;8;61;6;51;42;12;52;40;28;47;18;64;9;50;10;62;32;30;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;63;2;44;36;39;3;20;48;56;27;4;15;14;46;54;17;7;59;21;23
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;40;28;47;18;64;9;50;10;62;32;30;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;63;51;44;36;39;3;20;48;56;27;4;15;14;46;54;17;7;59;21;23;51;272
51;272;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;40;28;47;18;64;9;50;10;62;32;30;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;63;51;44;36;39;3;20;48;56;27;4;15;14;46;54;17;7;59;21;23
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;9;50;10;62;32;30;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;63;51;44;36;39;3;20;48;40;27;4;15;14;46;54;17;7;59;21;23;51;272
51;272;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;9;50;10;62;32;30;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;63;51;44;36;39;3;20;48;40;27;4;15;14;46;54;17;7;59;21;23
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;9;50;10;62;32;30;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;48;51;44;36;39;3;20;63;40;27;4;15;14;46;54;17;7;59;21;23;51;272
51;272;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;9;50;10;62;32;30;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;48;51;44;36;39;3;20;63;40;27;4;15;14;46;54;17;7;59;21;23
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;9;50;10;62;32;23;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;48;51;44;36;39;3;20;63;40;27;4;15;14;46;54;17;7;59;21;30;51;276
52;276;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;9;50;10;62;32;23;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;48;51;44;36;39;3;20;63;40;27;4;15;14;46;54;17;7;59;21;30
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;50;10;62;32;23;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;48;9;44;36;39;3;20;63;40;27;4;15;14;46;54;17;7;59;21;30;52;276
52;276;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;50;10;62;32;23;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;48;9;44;36;39;3;20;63;40;27;4;15;14;46;54;17;7;59;21;30
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;50;10;62;32;23;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;14;46;54;17;7;59;21;30;52;276
52;276;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;50;10;62;32;23;5;16;34;13;38;11;37;45;49;33;57;58;29;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;14;46;54;17;7;59;21;30
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;33;10;62;32;23;5;16;34;13;38;11;37;45;49;50;57;58;29;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;14;46;54;17;7;59;21;30;52;276
52;276;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;33;10;62;32;23;5;16;34;13;38;11;37;45;49;50;57;58;29;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;14;46;54;17;7;59;21;30
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;33;10;62;32;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;14;46;54;17;7;59;21;30;52;280
52;280;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;33;10;62;32;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;14;46;54;17;7;59;21;30
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;33;10;62;32;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;14;46;54;17;59;7;21;30;52;280
52;280;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;64;51;33;10;62;32;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;14;46;54;17;59;7;21;30
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;14;51;33;10;62;32;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;64;46;54;17;59;7;21;30;52;274
52;274;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;56;28;47;18;14;51;33;10;62;32;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;15;64;46;54;17;59;7;21;30
55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;15;28;47;18;14;51;33;10;62;32;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;56;64;46;54;17;59;7;21;30;52;274
52;274;55;24;22;41;19;43;35;26;31;1;8;61;6;2;42;12;52;15;28;47;18;14;51;33;10;62;32;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;56;64;46;54;17;59;7;21;30
55;24;22;32;19;43;35;26;31;1;8;61;6;2;42;12;52;15;28;47;18;14;51;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;56;64;46;54;17;59;7;21;30;52;262
52;262;55;24;22;32;19;43;35;26;31;1;8;61;6;2;42;12;52;15;28;47;18;14;51;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;56;64;46;54;17;59;7;21;30
55;51;22;32;19;43;35;26;31;1;8;61;6;2;42;12;52;15;28;47;18;14;24;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;56;64;46;54;17;59;7;21;30;52;262
52;262;55;51;22;32;19;43;35;26;31;1;8;61;6;2;42;12;52;15;28;47;18;14;24;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;44;63;39;3;20;36;40;27;4;56;64;46;54;17;59;7;21;30
55;51;22;32;19;43;35;26;31;1;8;61;6;2;42;12;52;15;28;47;18;14;24;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;54;63;39;3;20;36;40;27;4;56;64;46;44;17;59;7;21;30;52;262
52;262;55;51;22;32;19;43;35;26;31;1;8;61;6;2;42;12;52;15;28;47;18;14;24;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;54;63;39;3;20;36;40;27;4;56;64;46;44;17;59;7;21;30
55;51;22;32;19;43;35;26;31;1;8;21;6;2;42;12;52;15;28;47;18;14;24;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;54;63;39;3;20;36;40;27;4;56;64;46;44;17;59;7;61;30;52;262
52;262;55;51;22;32;19;43;35;26;31;1;8;21;6;2;42;12;52;15;28;47;18;14;24;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;54;63;39;3;20;36;40;27;4;56;64;46;44;17;59;7;61;30
55;51;22;32;19;43;35;26;31;1;8;21;6;2;42;12;52;24;28;47;18;14;15;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;54;63;39;3;20;36;40;27;4;56;64;46;44;17;59;7;61;30;52;262
52;262;55;51;22;32;19;43;35;26;31;1;8;21;6;2;42;12;52;24;28;47;18;14;15;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;54;63;39;3;20;36;40;27;4;56;64;46;44;17;59;7;61;30
55;51;22;32;19;43;35;26;31;1;8;21;6;24;42;12;52;2;28;47;18;14;15;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;54;63;39;3;20;36;40;27;4;56;64;46;44;17;59;7;61;30;52;286
52;262;55;51;22;32;19;43;35;26;31;1;8;21;6;2;42;12;52;24;28;47;18;14;15;33;10;62;41;23;5;16;34;13;29;11;37;45;49;50;57;58;38;25;60;53;48;9;54;63;39;3;20;36;40;27;4;56;64;46;44;17;59;7;61;30
