"X1";"X304";"X47";"X9";"X51";"X42";"X54";"X35";"X28";"X5";"X43";"X16";"X60";"X24";"X55";"X63";"X12";"X62";"X46";"X37";"X13";"X1.1";"X20";"X38";"X7";"X44";"X34";"X53";"X4";"X11";"X61";"X52";"X32";"X41";"X50";"X58";"X8";"X30";"X33";"X48";"X45";"X64";"X49";"X57";"X18";"X29";"X10";"X17";"X27";"X6";"X2";"X40";"X15";"X56";"X39";"X21";"X3";"X36";"X59";"X23";"X19";"X25";"X22";"X31";"X26";"X14"
27;9;48;1;44;7;31;14;39;2;3;53;21;42;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;34;23;45;51;43;29;63;17;59;4;56;58;61;49;64;28;55;20;18;15;11;64;220
64;204;27;9;48;42;44;7;31;14;39;2;3;53;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;34;23;45;51;43;29;63;17;59;4;56;58;61;49;64;28;55;20;18;15;11
27;9;48;42;44;7;31;14;39;2;3;53;21;59;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;34;23;45;51;43;29;63;17;1;4;56;58;61;49;64;28;55;20;18;15;11;64;248
64;204;27;9;48;42;44;7;31;14;39;2;3;53;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;34;23;45;51;43;29;63;17;59;4;56;58;61;49;64;28;55;20;18;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;34;23;45;51;43;29;63;17;59;4;56;58;61;49;64;28;55;20;53;15;11;64;204
64;204;27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;34;23;45;51;43;29;63;17;59;4;56;58;61;49;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;49;23;45;51;43;29;63;17;59;4;56;58;61;34;64;28;55;20;53;15;11;64;212
64;212;27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;49;23;45;51;43;29;63;17;59;4;56;58;61;34;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;28;57;22;24;52;5;32;60;50;49;23;45;51;43;29;63;17;59;4;56;58;61;34;64;40;55;20;53;15;11;64;220
64;212;27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;5;32;60;50;49;23;45;51;43;29;63;17;59;4;56;58;61;34;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;29;5;17;59;4;56;58;61;34;64;28;55;20;53;15;11;64;212
64;212;27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;29;5;17;59;4;56;58;61;34;64;28;55;20;53;15;11
27;9;48;42;37;7;31;14;39;2;3;18;21;1;44;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;29;5;17;59;4;56;58;61;34;64;28;55;20;53;15;11;64;240
64;212;27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;26;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;29;5;17;59;4;56;58;61;34;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;58;61;34;64;28;55;20;53;15;11;64;212
64;212;27;9;48;42;44;7;31;14;39;2;3;18;21;1;37;35;6;36;19;33;46;41;25;12;30;10;54;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;58;61;34;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;37;41;25;12;30;10;54;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;58;61;34;64;28;55;20;53;15;11;64;232
64;232;27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;37;41;25;12;30;10;54;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;58;61;34;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;37;41;25;12;30;10;54;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11;64;232
64;232;27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;37;41;25;12;30;10;54;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;37;41;25;12;30;10;26;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;54;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11;64;240
64;232;27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;37;41;25;12;30;10;54;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11;64;240
64;240;27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;43;23;45;51;49;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11;64;244
64;240;27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;57;22;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;22;57;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11;64;252
64;252;27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;22;57;24;52;63;32;60;50;49;23;45;51;43;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11
27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;22;57;24;52;63;32;60;43;49;23;45;51;50;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11;64;252
64;252;27;9;48;42;44;7;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;22;57;24;52;63;32;60;43;49;23;45;51;50;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11
27;9;48;7;44;42;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;22;57;24;52;63;32;60;43;49;23;45;51;50;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11;64;252
65;252;27;9;48;7;44;42;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;8;40;22;57;24;52;63;32;60;43;49;23;45;51;50;26;5;17;59;4;56;34;61;58;64;28;55;20;53;15;11
27;9;48;7;44;42;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;56;40;22;57;24;52;63;32;60;43;49;23;45;51;50;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;11;65;252
65;252;27;9;48;7;44;42;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;56;40;22;57;24;52;63;32;60;43;49;23;45;51;50;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;11
27;9;48;7;44;42;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;32;60;43;49;23;45;51;50;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;248
65;248;27;9;48;7;44;42;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;25;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;32;60;43;49;23;45;51;50;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;50;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;32;60;43;49;23;45;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;248
65;248;27;9;48;7;44;42;31;14;39;2;3;18;21;1;46;35;6;36;19;33;54;41;50;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;32;60;43;49;23;45;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;19;33;54;41;50;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;32;60;43;49;23;1;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;240
65;240;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;19;33;54;41;50;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;32;60;43;49;23;1;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;42;31;14;39;60;3;18;21;45;46;35;6;36;19;33;54;41;50;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;32;2;43;49;23;1;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;272
65;240;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;19;33;54;41;50;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;32;60;43;49;23;1;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;19;33;54;32;50;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;41;60;43;49;23;1;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;246
65;246;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;19;33;54;32;50;12;30;10;37;62;47;16;13;29;38;56;40;22;11;24;52;63;41;60;43;49;23;1;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;29;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;246
65;246;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;29;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;5;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;29;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;250
65;250;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;29;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;47;36;40;33;54;32;50;12;30;10;37;62;6;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;29;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;258
65;250;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;29;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;35;31;14;39;2;3;18;21;45;46;42;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;29;17;59;4;8;34;61;58;64;28;55;20;53;15;57;65;254
65;250;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;29;17;59;4;8;34;61;58;64;28;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;29;17;59;4;8;28;61;58;64;34;55;20;53;15;57;65;250
65;250;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;51;25;26;29;17;59;4;8;28;61;58;64;34;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;61;58;51;34;55;20;53;15;57;65;250
65;250;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;12;30;10;37;62;47;16;13;5;38;56;19;22;11;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;61;58;51;34;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;11;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;61;58;51;34;55;20;53;15;57;65;246
65;246;27;9;48;7;44;42;31;14;39;2;3;18;21;45;46;35;6;36;40;33;54;32;50;11;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;61;58;51;34;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;32;50;11;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;61;58;51;34;55;20;53;15;57;65;246
65;246;27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;32;50;11;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;61;58;51;34;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;30;54;32;50;11;33;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;61;58;51;34;55;20;53;15;57;65;256
65;246;27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;32;50;11;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;61;58;51;34;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;32;61;11;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;50;58;51;34;55;20;53;15;57;65;246
65;246;27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;32;61;11;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;50;58;51;34;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;11;61;32;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;50;58;51;34;55;20;53;15;57;65;244
65;244;27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;11;61;32;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;41;60;43;49;23;1;64;25;26;29;17;59;4;8;28;50;58;51;34;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;11;61;32;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;49;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57;65;244
65;244;27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;11;61;32;30;10;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;49;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57
27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57;65;212
65;212;27;9;48;7;44;42;31;14;39;2;3;21;18;45;46;35;6;36;40;33;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57
27;9;48;7;33;42;31;14;39;2;3;21;18;45;46;35;6;36;40;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57;65;222
66;222;27;9;48;7;33;42;31;14;39;2;3;21;18;45;46;35;6;36;40;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57
27;18;48;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;40;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57;66;222
66;222;27;18;48;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;40;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57
27;18;22;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;40;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;48;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57;66;226
66;222;27;18;48;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;40;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57
27;18;48;7;33;42;31;14;39;32;3;21;9;45;46;35;6;36;40;44;54;11;61;2;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57;66;246
66;222;27;18;48;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;40;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;51;34;55;20;53;15;57
27;18;48;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;51;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;40;34;55;20;53;15;57;66;246
66;246;27;18;48;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;51;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;63;17;60;43;10;23;1;64;25;26;29;41;59;4;8;28;50;58;40;34;55;20;53;15;57
27;18;48;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;51;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;59;4;8;28;50;58;40;34;55;20;53;15;57;66;246
66;246;27;18;48;7;33;42;31;14;39;2;3;21;9;45;46;35;6;36;51;44;54;11;61;32;30;49;37;62;47;16;13;5;38;56;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;59;4;8;28;50;58;40;34;55;20;53;15;57
27;18;48;7;33;42;31;14;39;37;3;21;9;45;46;35;6;36;51;44;54;11;61;32;30;49;2;62;47;16;13;5;38;56;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;59;4;8;28;50;58;40;34;55;20;53;15;57;66;250
66;250;27;18;48;7;33;42;31;14;39;37;3;21;9;45;46;35;6;36;51;44;54;11;61;32;30;49;2;62;47;16;13;5;38;56;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;59;4;8;28;50;58;40;34;55;20;53;15;57
27;18;48;7;33;42;31;14;39;37;3;56;9;45;46;35;6;36;51;44;54;11;61;32;30;49;2;62;47;16;13;5;38;21;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;59;4;8;28;50;58;40;34;55;20;53;15;57;66;250
66;250;27;18;48;7;33;42;31;14;39;37;3;56;9;45;46;35;6;36;51;44;54;11;61;32;30;49;2;62;47;16;13;5;38;21;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;59;4;8;28;50;58;40;34;55;20;53;15;57
27;18;48;7;33;42;31;14;39;37;3;56;9;45;46;35;6;36;51;44;54;59;61;32;30;49;2;62;47;16;13;5;38;21;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;11;4;8;28;50;58;40;34;55;20;53;15;57;66;250
66;250;27;18;48;7;33;42;31;14;39;37;3;56;9;45;46;35;6;36;51;44;54;59;61;32;30;49;2;62;47;16;13;5;38;21;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;11;4;8;28;50;58;40;34;55;20;53;15;57
27;18;48;7;33;42;31;14;39;37;3;56;9;45;38;35;6;36;51;44;54;59;61;32;30;49;2;62;47;16;13;5;46;21;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;11;4;8;28;50;58;40;34;55;20;53;15;57;66;254
66;250;27;18;48;7;33;42;31;14;39;37;3;56;9;45;46;35;6;36;51;44;54;59;61;32;30;49;2;62;47;16;13;5;38;21;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;11;4;8;28;50;58;40;34;55;20;53;15;57
27;18;48;54;33;42;31;14;39;37;3;56;9;45;46;35;6;36;51;44;7;59;61;32;30;49;2;62;47;16;13;5;38;21;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;11;4;8;28;50;58;40;34;55;20;53;15;57;66;250
66;250;27;18;48;54;33;42;31;14;39;37;3;56;9;45;46;35;6;36;51;44;7;59;61;32;30;49;2;62;47;16;13;5;38;21;19;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;11;4;8;28;50;58;40;34;55;20;53;15;57
27;18;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;61;32;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;11;4;8;28;50;58;40;34;55;20;53;15;57;66;262
66;262;27;18;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;61;32;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;29;41;11;4;8;28;50;58;40;34;55;20;53;15;57
27;18;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;61;32;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;41;11;4;8;29;50;58;40;34;55;20;53;15;57;66;262
66;262;27;18;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;61;32;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;41;11;4;8;29;50;58;40;34;55;20;53;15;57
27;18;10;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;61;32;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;48;23;1;64;63;26;28;41;11;4;8;29;50;58;40;34;55;20;53;15;57;66;272
66;262;27;18;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;61;32;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;41;11;4;8;29;50;58;40;34;55;20;53;15;57
27;61;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;18;32;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;41;11;4;8;29;50;58;40;34;55;20;53;15;57;66;262
66;262;27;61;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;18;32;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;41;11;4;8;29;50;58;40;34;55;20;53;15;57
27;61;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;18;11;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;41;32;4;8;29;50;58;40;34;55;20;53;15;57;66;262
66;262;27;61;48;54;33;42;31;14;39;37;3;56;9;45;46;35;19;36;51;44;7;59;18;11;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;41;32;4;8;29;50;58;40;34;55;20;53;15;57
27;61;48;54;33;42;31;41;39;37;3;56;9;45;46;35;19;36;51;44;7;59;18;11;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;14;32;4;8;29;50;58;40;34;55;20;53;15;57;66;250
66;250;27;61;48;54;33;42;31;41;39;37;3;56;9;45;46;35;19;36;51;44;7;59;18;11;30;49;2;62;47;16;13;5;38;21;6;22;12;24;52;25;17;60;43;10;23;1;64;63;26;28;14;32;4;8;29;50;58;40;34;55;20;53;15;57
