"X1";"X26024";"X11";"X6";"X32";"X26";"X25";"X20";"X2";"X13";"X4";"X21";"X27";"X31";"X9";"X5";"X29";"X3";"X7";"X14";"X15";"X24";"X18";"X8";"X1.1";"X23";"X10";"X30";"X28";"X12";"X19";"X17";"X22";"X16"
11;1;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;19;7;9;26;12;17;29;31;5;14;4;16;20;8;112;22246
112;21036;11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;10;22;13;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8;112;21516
113;21036;11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;10;15;32;7;24;23;30;1;28;9;26;12;17;29;31;5;14;4;16;20;8;113;22294
113;21036;11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;26;9;7;12;17;29;31;5;14;4;16;20;8;113;21914
113;21036;11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;10;15;32;29;24;23;30;1;7;9;26;12;17;28;31;5;14;4;16;20;8;113;21236
113;21036;11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;9;1;7;30;26;12;17;29;31;5;14;4;16;20;8;113;22064
113;21036;11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8
11;32;21;18;27;25;2;3;6;13;22;10;15;19;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8;113;22236
113;21036;11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;22;13;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8;113;22334
113;21036;11;19;21;18;27;25;2;3;6;13;22;10;15;32;28;24;23;30;1;7;9;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8;113;21016
113;21016;11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;5;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;19;14;4;16;20;8;113;21690
113;21016;11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;5;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;25;14;4;16;20;8;113;21474
113;21016;11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;24;2;3;6;13;22;9;15;32;28;25;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8;113;21176
113;21016;11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;9;15;10;28;24;23;30;1;7;32;26;12;17;29;31;5;14;4;16;20;8;113;22022
113;21016;11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;2;18;27;25;21;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8;113;22440
113;21016;11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;10;7;1;26;12;17;29;31;5;14;4;16;20;8;113;21236
113;21016;11;19;21;18;27;25;2;3;6;13;22;9;15;32;28;24;23;30;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8;113;20856
113;20856;11;19;21;18;27;25;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;9;15;32;30;24;29;28;1;7;10;26;12;17;23;31;5;14;4;16;20;8;113;22096
113;20856;11;19;21;18;27;25;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;7;27;25;2;3;6;13;22;9;15;32;30;24;23;28;1;18;10;26;12;17;29;31;5;14;4;16;20;8;113;21726
113;20856;11;19;21;18;27;25;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;18;27;25;2;3;6;13;22;9;15;32;30;24;23;28;1;12;10;26;7;17;29;31;5;14;4;16;20;8;113;21296
113;20856;11;19;21;18;27;25;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;6;21;18;27;25;2;3;19;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8;113;21548
113;20856;11;19;21;18;27;25;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;21;25;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8;113;21136
113;21136;11;19;21;25;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8;113;21096
114;21096;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;12;26;17;29;31;5;14;4;16;20;8;114;22100
114;21096;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;25;21;17;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;27;29;31;5;14;4;16;20;8;114;21816
114;21096;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;16;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;19;20;8;114;22430
114;21096;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;25;21;27;18;2;3;6;13;22;7;15;32;30;24;23;28;1;9;10;26;12;17;29;31;5;14;4;16;20;8;114;21256
114;21096;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;1;7;10;26;12;17;29;31;5;14;4;16;20;8
11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8;114;21068
114;21068;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;20;28;7;10;26;12;17;29;31;5;14;4;16;1;8;114;21588
114;21068;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
11;19;25;21;27;18;2;3;6;13;22;4;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;9;16;1;8;114;21328
114;21068;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
11;19;25;21;27;20;2;3;6;13;22;9;15;32;30;24;23;28;18;7;10;26;12;17;29;31;5;14;4;16;1;8;114;21588
114;21068;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;17;28;20;7;10;26;12;23;29;31;5;14;4;16;1;8;114;21988
114;21068;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;20;7;10;26;12;8;29;31;5;14;4;16;1;17;114;21120
114;21068;11;19;25;21;27;18;2;3;6;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8;114;20908
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
12;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;6;17;29;31;5;14;4;16;1;8;114;21448
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;4;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;25;16;1;8;114;22280
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;2;3;11;13;22;9;15;26;30;24;23;28;20;7;10;32;12;17;29;31;5;14;4;16;1;8;114;22088
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;16;31;5;14;4;29;1;8;114;21092
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;2;3;11;13;16;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;22;1;8;114;22240
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;20;18;2;3;11;13;22;9;15;32;30;24;23;28;27;7;10;26;12;17;29;31;5;14;4;16;1;8;114;21648
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;2;3;11;13;22;9;15;32;12;24;23;28;20;7;10;26;30;17;29;31;5;14;4;16;1;8;114;22160
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;17;26;12;10;29;31;5;14;4;16;1;8;114;21462
114;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;29;7;10;26;12;17;20;31;5;14;4;16;1;8;114;21228
115;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;2;3;8;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;11;115;21068
115;20908;6;19;25;21;27;18;2;3;11;13;22;9;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8;115;20888
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;31;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;18;5;14;4;16;1;8;115;21928
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;26;3;11;13;22;2;15;32;30;24;23;28;20;7;10;9;12;17;29;31;5;14;4;16;1;8;115;21424
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;32;27;18;9;3;11;13;22;2;15;21;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8;115;22148
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;10;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;27;26;12;17;29;31;5;14;4;16;1;8;115;21860
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;9;3;11;13;22;2;15;32;8;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;30;115;21910
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;12;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;19;17;29;31;5;14;4;16;1;8;115;21848
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;9;3;26;13;22;2;15;32;30;24;23;28;20;7;10;11;12;17;29;31;5;14;4;16;1;8;115;21876
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;17;7;10;26;12;20;29;31;5;14;4;16;1;8;115;21008
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;7;18;9;3;11;13;22;2;15;32;30;24;23;28;20;27;10;26;12;17;29;31;5;14;4;16;1;8;115;21886
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;1;5;14;4;16;31;8;115;23056
115;20888;6;19;25;21;27;18;9;3;11;13;22;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8;115;20888
115;20888;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;14;7;10;26;12;17;29;31;5;20;4;16;1;8;115;22112
115;20888;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
22;17;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;20;7;10;26;12;19;29;31;5;14;4;16;1;8;115;21248
115;20888;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;17;23;28;20;7;10;26;12;24;29;31;5;14;4;16;1;8;115;21128
115;20888;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
22;19;25;21;27;18;9;3;11;13;6;28;15;32;30;24;23;2;20;7;10;26;12;17;29;31;5;14;4;16;1;8;115;21822
115;20888;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;20;7;10;26;12;17;29;31;5;14;4;16;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8;115;20972
115;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;16;18;9;3;11;13;6;2;15;32;30;24;23;28;27;7;10;26;12;17;29;31;5;14;4;20;1;8;115;22782
115;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;27;18;30;3;11;13;6;2;15;32;9;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8;115;22088
116;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;27;18;9;3;11;31;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;13;5;14;4;20;1;8;116;23562
116;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;27;18;9;3;11;13;6;1;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;2;8;116;21332
116;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;27;18;9;16;11;13;6;2;15;32;30;24;23;28;3;7;10;26;12;17;29;31;5;14;4;20;1;8;116;21572
116;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;4;7;10;26;12;17;29;31;5;14;16;20;1;8;116;21112
116;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;31;29;17;5;14;4;20;1;8;116;21532
116;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;4;12;17;29;31;5;14;26;20;1;8;116;22188
116;20972;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;5;14;4;20;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8;116;20732
116;20732;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;31;28;16;7;10;26;12;17;29;23;4;14;5;20;1;8;116;21092
116;20732;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8
22;19;10;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;25;26;12;17;29;31;4;14;5;20;1;8;116;21448
116;20732;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8
22;19;25;21;27;18;9;3;11;13;6;5;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;2;20;1;8;116;20812
116;20732;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8
22;13;25;21;27;18;9;3;11;19;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8;116;22532
116;20732;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8
22;19;25;21;27;18;9;3;14;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;11;5;20;1;8;116;21212
116;20732;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8
22;19;25;21;27;18;9;3;11;8;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;13;116;21112
116;20732;22;19;25;21;27;18;9;3;11;13;6;2;15;32;30;24;23;28;16;7;10;26;12;17;29;31;4;14;5;20;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;26;12;17;32;31;4;14;5;20;1;8;116;21012
116;21012;22;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;26;12;17;32;31;4;14;5;20;1;8
22;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;12;10;26;7;17;32;31;4;14;5;20;1;8;116;21172
116;21012;22;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;26;12;17;32;31;4;14;5;20;1;8
22;19;25;21;27;18;9;3;7;13;6;2;15;29;30;24;23;28;16;11;10;26;12;17;32;31;4;14;5;20;1;8;116;21112
116;21012;22;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;26;12;17;32;31;4;14;5;20;1;8
26;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;22;12;17;32;31;4;14;5;20;1;8;116;21192
116;21012;22;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;26;12;17;32;31;4;14;5;20;1;8
22;19;25;21;32;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;26;12;17;27;31;4;14;5;20;1;8;116;22052
116;21012;22;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;26;12;17;32;31;4;14;5;20;1;8
22;19;25;21;27;18;9;3;11;13;6;10;15;29;30;24;23;28;16;7;2;26;12;17;32;31;4;14;5;20;1;8;116;21052
116;21012;22;19;25;21;27;18;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;26;12;17;32;31;4;14;5;20;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;17;32;31;4;14;5;20;1;8;116;21092
117;21092;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;17;32;31;4;14;5;20;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;17;20;31;4;14;5;32;1;8;117;21012
117;21012;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;17;20;31;4;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;5;20;31;4;14;17;32;1;8;117;22198
117;21012;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;17;20;31;4;14;5;32;1;8
22;19;25;23;27;26;9;3;11;13;6;2;15;29;30;24;21;28;16;7;10;18;12;17;20;31;4;14;5;32;1;8;117;21372
117;21012;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;17;20;31;4;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;17;20;31;14;4;5;32;1;8;117;21932
117;21012;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;16;7;10;18;12;17;20;31;4;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8;117;20892
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;4;3;11;13;6;2;15;29;30;24;23;28;9;7;10;18;12;17;20;31;16;14;5;32;1;8;117;21152
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;10;23;28;4;7;24;18;12;17;20;31;16;14;5;32;1;8;117;21598
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;20;18;12;17;10;31;16;14;5;32;1;8;117;22182
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;1;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;3;8;117;21212
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;13;26;9;3;11;27;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8;117;22772
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;14;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;6;5;32;1;8;117;21772
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;1;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;6;8;117;21692
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;8;1;32;117;21236
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;29;5;24;23;28;4;7;10;18;12;17;20;31;16;14;30;32;1;8;117;22248
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;16;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;27;14;5;32;1;8;117;22426
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;32;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;3;1;8;117;21812
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;2;15;4;30;24;23;28;29;7;10;18;12;17;20;31;16;14;5;32;1;8;117;21168
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
22;19;25;21;27;26;9;3;11;13;6;4;15;29;30;24;23;28;2;7;10;18;12;17;20;31;16;14;5;32;1;8;117;21172
117;20892;22;19;25;21;27;26;9;3;11;13;6;2;15;29;30;24;23;28;4;7;10;18;12;17;20;31;16;14;5;32;1;8
