"X1";"X256";"X30";"X35";"X6";"X51";"X48";"X39";"X57";"X27";"X49";"X24";"X13";"X64";"X20";"X12";"X19";"X41";"X14";"X55";"X7";"X33";"X63";"X29";"X17";"X5";"X28";"X25";"X42";"X43";"X23";"X59";"X36";"X9";"X8";"X44";"X61";"X56";"X11";"X53";"X16";"X54";"X45";"X62";"X32";"X4";"X52";"X37";"X22";"X38";"X46";"X2";"X1.1";"X58";"X60";"X26";"X40";"X10";"X50";"X34";"X47";"X15";"X3";"X21";"X31";"X18"
59;246;37;10;57;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;7;15;22;38;62;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;49;34;33;24;23;63;3;46;42
37;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;7;15;22;38;62;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;49;34;33;24;23;63;3;57;42;59;248
59;248;37;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;7;15;22;38;62;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;49;34;33;24;23;63;3;57;42
37;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;22;38;62;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;49;34;33;24;23;7;3;57;42;59;248
59;248;37;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;22;38;62;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;49;34;33;24;23;7;3;57;42
37;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;62;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;22;34;33;24;23;7;3;57;42;59;248
59;248;37;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;62;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;22;34;33;24;23;7;3;57;42
62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;22;34;33;24;23;7;3;57;42;59;248
59;248;62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;29;16;18;14;32;11;12;53;51;30;43;61;60;25;50;58;22;34;33;24;23;7;3;57;42
62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;14;32;11;12;53;51;30;43;29;60;25;50;58;22;34;33;24;23;7;3;57;42;59;248
59;248;62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;14;32;11;12;53;51;30;43;29;60;25;50;58;22;34;33;24;23;7;3;57;42
62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;60;25;50;58;22;14;33;24;23;7;3;57;42;59;248
59;248;62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;60;25;50;58;22;14;33;24;23;7;3;57;42
62;10;46;1;19;35;59;41;36;64;48;27;45;47;4;17;54;40;2;13;20;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;60;25;50;58;22;14;33;24;23;7;3;57;42;59;272
59;248;62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;20;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;60;25;50;58;22;14;33;24;23;7;3;57;42
62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;60;25;50;20;22;14;33;24;23;7;3;57;42;59;248
59;248;62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;60;25;50;20;22;14;33;24;23;7;3;57;42
62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;31;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;36;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;60;25;50;20;22;14;33;24;23;7;3;57;42;59;260
59;248;62;10;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;60;25;50;20;22;14;33;24;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;20;22;14;33;24;23;7;3;57;42;59;248
60;248;62;60;46;1;19;35;59;41;54;64;48;27;45;47;4;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;28;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;20;22;14;33;24;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;20;22;14;33;24;23;7;3;57;42;60;248
60;248;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;20;22;14;33;24;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;24;22;14;33;20;23;7;3;57;42;60;248
60;248;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;17;36;40;2;13;58;56;39;63;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;24;22;14;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;17;36;40;2;13;58;22;39;63;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;24;56;14;33;20;23;7;3;57;42;60;252
60;252;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;17;36;40;2;13;58;22;39;63;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;24;56;14;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;17;36;40;2;13;58;22;39;63;15;49;38;37;55;52;8;9;5;21;12;31;4;44;6;61;16;18;34;32;11;26;53;51;30;43;29;10;25;50;24;56;14;33;20;23;7;3;57;42;60;272
60;252;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;17;36;40;2;13;58;22;39;63;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;24;56;14;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;39;17;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;24;56;14;33;20;23;7;3;57;42;60;252
60;252;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;39;17;15;49;38;37;55;52;8;9;5;21;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;10;25;50;24;56;14;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;39;17;15;49;38;37;55;52;8;9;5;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;25;50;24;56;14;33;20;23;7;3;57;42;60;252
60;252;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;39;17;15;49;38;37;55;52;8;9;5;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;25;50;24;56;14;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;39;17;15;49;38;37;55;52;8;9;14;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;25;50;24;56;5;33;20;23;7;3;57;42;60;248
60;248;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;39;17;15;49;38;37;55;52;8;9;14;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;25;50;24;56;5;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;39;17;15;49;38;37;55;52;8;9;14;10;44;31;4;26;6;61;16;18;34;32;11;12;53;51;30;43;29;21;25;50;24;56;5;33;20;23;7;3;57;42;60;250
60;248;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;39;17;15;49;38;37;55;52;8;9;14;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;25;50;24;56;5;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;25;17;15;49;38;37;55;52;8;9;14;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;39;50;24;56;5;33;20;23;7;3;57;42;60;248
60;248;62;60;46;1;19;35;59;41;54;64;48;27;45;47;28;63;36;40;2;13;58;22;25;17;15;49;38;37;55;52;8;9;14;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;39;50;24;56;5;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;49;38;37;55;52;8;9;14;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;39;50;27;56;5;33;20;23;7;3;57;42;60;248
60;248;62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;49;38;37;55;52;8;9;14;10;26;31;4;44;6;61;16;18;34;32;11;12;53;51;30;43;29;21;39;50;27;56;5;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;49;38;37;55;52;18;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;53;51;30;43;29;21;39;50;27;56;5;33;20;23;7;3;57;42;60;248
60;248;62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;49;38;37;55;52;18;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;53;51;30;43;29;21;39;50;27;56;5;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;49;38;37;55;53;18;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;52;51;30;43;29;21;39;50;27;56;5;33;20;23;7;3;57;42;60;240
60;240;62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;49;38;37;55;53;18;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;52;51;30;43;29;21;39;50;27;56;5;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;18;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;52;51;30;43;29;21;39;50;27;56;49;33;20;23;7;3;57;42;60;240
60;240;62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;18;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;52;51;30;43;29;21;39;50;27;56;49;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;18;51;30;43;29;21;39;50;27;56;49;33;20;23;7;3;57;42;60;240
60;240;62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;18;51;30;43;29;21;39;50;27;56;49;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;21;44;6;61;16;8;34;32;11;12;18;51;30;43;29;4;39;50;27;56;49;33;20;23;7;3;57;42;60;272
60;240;62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;61;16;8;34;32;11;12;18;51;30;43;29;21;39;50;27;56;49;33;20;23;7;3;57;42
62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;16;8;34;32;11;12;18;51;30;43;61;21;39;50;27;56;49;33;20;23;7;3;57;42;60;240
60;240;62;60;46;1;19;35;59;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;16;8;34;32;11;12;18;51;30;43;61;21;39;50;27;56;49;33;20;23;7;3;57;42
62;60;46;1;19;35;16;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;59;8;34;32;11;12;18;51;30;43;61;21;39;50;27;56;49;33;20;23;7;3;57;42;60;240
60;240;62;60;46;1;19;35;16;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;59;8;34;32;11;12;18;51;30;43;61;21;39;50;27;56;49;33;20;23;7;3;57;42
62;60;46;1;19;35;16;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;59;8;34;32;11;12;18;51;30;43;33;21;39;50;27;56;49;61;20;23;7;3;57;42;60;240
60;240;62;60;46;1;19;35;16;41;54;64;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;59;8;34;32;11;12;18;51;30;43;33;21;39;50;27;56;49;61;20;23;7;3;57;42
62;60;46;1;19;35;16;41;54;3;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;59;8;34;32;11;12;18;51;30;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42;60;220
60;220;62;60;46;1;19;35;16;41;54;3;48;24;45;47;28;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;59;8;34;32;11;12;18;51;30;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42
62;60;46;1;19;35;16;41;54;3;28;24;45;47;48;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;59;8;34;32;11;12;18;51;30;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42;60;214
61;214;62;60;46;1;19;35;16;41;54;3;28;24;45;47;48;63;36;40;2;13;58;22;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;6;29;59;8;34;32;11;12;18;51;30;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42
62;60;46;1;19;35;16;41;54;3;28;24;45;47;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;59;8;34;32;11;12;18;51;30;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42;61;218
61;218;62;60;46;1;19;35;16;41;54;3;28;24;45;47;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;59;8;34;32;11;12;18;51;30;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42
62;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;59;8;34;32;11;12;18;51;47;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42;61;230
61;230;62;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;59;8;34;32;11;12;18;51;47;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42
59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;62;8;34;32;11;12;18;51;47;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42;61;230
61;230;59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;62;8;34;32;11;12;18;51;47;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42
59;60;46;1;19;35;16;41;54;3;28;12;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;62;8;34;32;11;24;18;51;47;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42;61;246
61;230;59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;62;8;34;32;11;12;18;51;47;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42
59;60;46;1;19;35;12;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;62;8;34;32;11;16;18;51;47;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42;61;238
61;230;59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;62;8;34;32;11;12;18;51;47;43;33;21;39;50;27;56;49;61;20;23;7;64;57;42
59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;56;8;34;32;11;12;18;51;47;43;33;21;39;50;27;62;49;61;20;23;7;64;57;42;61;230
61;230;59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;56;8;34;32;11;12;18;51;47;43;33;21;39;50;27;62;49;61;20;23;7;64;57;42
59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;56;8;34;32;11;12;18;51;47;43;33;21;39;50;27;62;49;61;20;23;7;64;57;42;61;230
61;230;59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;40;2;13;58;6;25;17;15;5;38;37;55;53;52;9;14;10;26;31;4;44;22;29;56;8;34;32;11;12;18;51;47;43;33;21;39;50;27;62;49;61;20;23;7;64;57;42
59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;52;9;14;10;26;31;4;44;22;29;56;8;34;32;11;12;18;51;47;43;33;21;39;50;27;62;49;61;20;23;7;64;57;42;61;230
61;230;59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;52;9;14;10;26;31;4;44;22;29;56;8;34;32;11;12;18;51;47;43;33;21;39;50;27;62;49;61;20;23;7;64;57;42
59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;52;9;14;10;26;31;4;44;22;29;56;8;34;32;11;12;18;42;47;43;33;21;39;50;27;62;49;61;20;23;7;64;57;51;61;230
61;230;59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;52;9;14;10;26;31;4;44;22;29;56;8;34;32;11;12;18;42;47;43;33;21;39;50;27;62;49;61;20;23;7;64;57;51
59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;52;9;43;10;26;31;4;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;49;61;20;23;7;64;57;51;61;234
61;234;59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;52;9;43;10;26;31;4;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;49;61;20;23;7;64;57;51
59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;4;9;43;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;49;61;20;23;7;64;57;51;61;246
61;246;59;60;24;1;19;35;16;41;54;3;28;46;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;4;9;43;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;49;61;20;23;7;64;57;51
59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;4;9;43;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;49;61;20;23;7;64;57;51;61;246
61;246;59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;4;9;43;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;49;61;20;23;7;64;57;51
59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;43;61;20;23;7;64;57;51;61;244
61;244;59;60;46;1;19;35;16;41;54;3;28;24;45;30;48;63;36;5;2;13;58;6;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;43;61;20;23;7;64;57;51
59;36;46;1;19;35;16;41;54;3;28;24;45;30;48;63;60;5;2;13;58;6;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;43;61;20;23;7;64;57;51;61;244
61;244;59;36;46;1;19;35;16;41;54;3;28;24;45;30;48;63;60;5;2;13;58;6;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;43;61;20;23;7;64;57;51
59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;5;2;13;58;45;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;43;61;20;23;7;64;57;51;61;246
61;246;59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;5;2;13;58;45;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;50;27;62;43;61;20;23;7;64;57;51
59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;5;2;13;58;45;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51;61;246
61;246;59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;5;2;13;58;45;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51
59;36;46;1;19;35;16;41;54;3;62;24;6;30;48;63;60;5;2;13;58;45;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;7;27;28;43;61;20;23;50;64;57;51;61;262
61;246;59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;5;2;13;58;45;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51
59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51;61;246
61;246;59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;25;17;15;40;38;37;55;53;4;9;49;10;26;31;52;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51
59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;52;17;15;40;38;37;55;53;4;9;49;10;26;31;25;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51;61;250
61;250;59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;52;17;15;40;38;37;55;53;4;9;49;10;26;31;25;44;22;29;56;8;34;32;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51
59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;52;17;15;40;38;37;55;53;4;9;49;10;26;31;25;32;22;29;56;8;34;44;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51;61;238
62;238;59;36;46;1;19;35;16;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;52;17;15;40;38;37;55;53;4;9;49;10;26;31;25;32;22;29;56;8;34;44;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51
59;36;31;1;19;35;16;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;52;17;15;40;38;37;55;53;4;9;49;10;26;46;25;32;22;29;56;8;34;44;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51;62;238
62;238;59;36;31;1;19;35;16;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;52;17;15;40;38;37;55;53;4;9;49;10;26;46;25;32;22;29;56;8;34;44;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51
59;36;31;1;19;35;44;41;54;3;28;24;6;30;48;63;60;45;2;13;58;5;52;17;15;40;38;37;55;53;4;9;49;10;26;46;25;32;22;29;56;8;34;16;11;12;18;42;47;14;33;21;39;7;27;62;43;61;20;23;50;64;57;51;62;246
