"X1";"X25944";"X20";"X6";"X27";"X19";"X3";"X13";"X18";"X28";"X4";"X31";"X30";"X24";"X26";"X29";"X2";"X5";"X23";"X32";"X8";"X1.1";"X15";"X17";"X9";"X14";"X21";"X11";"X16";"X22";"X10";"X12";"X25";"X7"
114;20140;6;31;23;27;19;21;10;14;11;13;7;2;3;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;5
6;31;23;27;19;21;10;22;11;13;7;2;3;1;30;14;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;5;114;21464
114;20140;6;31;23;27;19;21;10;14;11;13;7;2;3;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;5
6;31;23;27;19;21;10;14;11;13;7;3;2;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;5;114;19980
114;19980;6;31;23;27;19;21;10;14;11;13;7;3;2;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;5
6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;2;114;19900
114;19900;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;2
6;31;23;27;19;21;10;14;11;13;7;3;5;30;1;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;2;114;21178
114;19900;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;2
6;31;23;27;19;21;10;14;11;13;7;3;5;32;30;22;26;17;1;15;8;25;12;28;20;18;29;9;16;24;4;2;114;20944
114;19900;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;2
20;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;6;18;29;9;16;24;4;2;114;20952
114;19900;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;29;9;16;24;4;2
6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29;114;19924
114;19924;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;10;14;11;17;7;3;5;1;30;22;26;13;32;15;8;25;12;28;20;18;2;9;16;24;4;29;114;21384
114;19924;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29
6;31;23;27;19;11;10;14;21;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29;114;20256
114;19924;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29
6;31;22;27;19;21;10;14;11;13;7;3;5;1;30;23;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29;114;20104
115;19924;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;10;14;11;13;7;3;5;18;30;22;26;17;32;15;8;25;12;28;20;1;2;9;16;24;4;29;115;21892
115;19924;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;18;15;8;25;12;28;20;32;2;9;16;24;4;29;115;21324
115;19924;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;4;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;10;29;115;21284
115;19924;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;8;25;12;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29;115;19804
115;19804;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29
6;29;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;31;115;20244
115;19804;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;16;25;8;28;20;18;2;9;12;24;4;29;115;19964
115;19804;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29
6;31;23;27;19;4;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;21;29;115;20682
115;19804;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;10;14;11;12;7;3;5;1;30;22;26;17;32;15;13;25;8;28;20;18;2;9;16;24;4;29;115;20244
115;19804;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;7;14;11;13;10;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29;115;20164
115;19804;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;16;20;18;2;9;28;24;4;29;115;20554
115;19804;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;25;8;28;20;18;2;9;16;24;4;29
6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;24;8;28;20;18;2;9;16;25;4;29;115;19844
115;19844;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;24;8;28;20;18;2;9;16;25;4;29
6;31;23;29;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;24;8;28;20;18;2;9;16;25;4;27;115;20784
115;19844;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;24;8;28;20;18;2;9;16;25;4;29
6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;24;8;29;20;18;2;9;16;25;4;28;115;20244
115;19844;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;24;8;28;20;18;2;9;16;25;4;29
6;31;23;27;19;21;10;14;11;13;7;9;5;1;30;22;26;17;32;15;12;24;8;28;20;18;2;3;16;25;4;29;115;20524
115;19844;6;31;23;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;24;8;28;20;18;2;9;16;25;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;2;9;16;25;4;29;115;19884
115;19884;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;2;9;16;25;4;29
6;31;24;25;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;2;9;16;27;4;29;115;20444
115;19884;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;2;9;16;25;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;18;23;8;28;20;12;2;9;16;25;4;29;115;22534
115;19884;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;2;9;16;25;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;15;32;12;23;8;28;20;18;2;9;16;25;4;29;115;20388
115;19884;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;2;9;16;25;4;29
6;31;24;27;19;21;10;14;11;13;7;3;30;1;5;22;26;17;32;15;12;23;8;28;20;18;2;9;16;25;4;29;115;21646
115;19884;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;2;9;16;25;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;115;19724
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;13;19;21;10;14;11;27;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;116;21392
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;2;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;19;4;29;116;19974
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;4;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;24;29;116;20702
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
20;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;6;18;25;9;16;2;4;29;116;20616
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
5;31;24;27;19;21;10;14;11;13;7;3;6;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;116;20044
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;18;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;31;25;9;16;2;4;29;116;21004
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;2;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;13;4;29;116;20124
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;12;7;3;5;1;30;22;26;17;32;15;13;23;8;28;20;18;25;9;16;2;4;29;116;20204
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;23;14;11;13;7;3;5;1;30;22;26;17;32;15;12;10;8;28;20;18;25;9;16;2;4;29;116;20740
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;1;16;22;26;17;32;15;12;23;8;28;20;18;25;9;30;2;4;29;116;21576
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
24;31;6;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;116;20270
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;1;21;10;14;11;13;7;3;5;19;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;116;20834
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;16;9;25;2;4;29;116;21218
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;22;11;13;7;3;5;1;30;14;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;116;21088
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;5;7;3;13;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;116;20204
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;25;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;14;9;16;2;4;29;116;20268
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;9;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;14;16;2;4;29;116;20004
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;13;11;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;116;19924
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;21;19;27;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;116;19804
116;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;18;30;22;26;17;32;15;12;23;8;28;20;1;25;9;16;2;4;29;116;21284
117;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;15;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;27;12;23;8;28;20;18;25;9;16;2;4;29;117;20950
117;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;25;20;18;28;9;16;2;4;29;117;20364
117;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;18;30;22;26;17;32;15;12;23;8;28;20;1;25;9;16;2;4;29;117;21284
117;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;18;17;32;15;12;23;8;28;20;26;25;9;16;2;4;29;117;20404
117;19724;6;31;24;27;19;21;10;14;11;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;117;19524
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;10;21;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;117;20960
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;15;10;11;14;13;7;3;5;1;30;22;26;17;32;21;12;23;8;28;20;18;25;9;16;2;4;29;117;20982
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;4;2;16;29;117;19904
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;11;24;27;19;21;10;31;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;117;19902
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;4;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;5;29;117;20364
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;16;32;15;12;23;8;28;20;18;25;9;17;2;4;29;117;22580
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;9;12;23;8;28;20;18;25;15;16;2;4;29;117;20004
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;4;25;9;16;2;18;29;117;21032
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;17;21;10;11;14;13;7;3;5;1;30;22;26;19;32;15;12;23;8;28;20;18;25;9;16;2;4;29;117;20404
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;28;5;1;30;22;26;17;32;15;12;23;8;3;20;18;25;9;16;2;4;29;117;19988
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;2;25;9;16;18;4;29;117;20536
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;13;27;19;21;10;11;14;24;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29;117;21164
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;16;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;21;2;4;29;117;21472
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;25;18;20;9;16;2;4;29;117;19684
117;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;25;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;13;9;16;2;4;29;117;19930
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;4;29
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4;118;19524
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;13;21;10;11;14;19;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4;118;20980
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;26;5;1;30;22;3;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4;118;20356
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;25;12;23;8;28;20;18;15;9;16;2;29;4;118;20424
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;24;31;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4;118;19644
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;8;23;12;28;20;18;25;9;16;2;29;4;118;19644
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;16;28;20;18;25;9;8;2;29;4;118;19964
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
15;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;6;12;23;8;28;20;18;25;9;16;2;29;4;118;20124
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;2;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;5;29;4;118;19724
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;16;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;5;2;29;4;118;21304
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;9;25;16;2;29;4;118;19984
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;20;30;22;26;17;32;15;12;23;8;28;1;18;25;9;16;2;29;4;118;20148
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;2;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;27;29;4;118;20466
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;8;12;23;15;28;20;18;25;9;16;2;29;4;118;19704
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;29;25;9;16;2;18;4;118;20844
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;16;25;9;18;2;29;4;118;23082
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;2;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;21;29;4;118;19818
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
8;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;6;28;20;18;25;9;16;2;29;4;118;20164
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;2;15;12;23;8;28;20;18;25;9;16;32;29;4;118;19848
118;19524;6;31;24;27;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4;118;19444
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;29;20;18;25;9;16;2;28;4;119;19884
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;25;26;17;32;15;12;23;8;28;20;18;22;9;16;2;29;4;119;20084
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;29;8;28;20;18;25;9;16;2;23;4;119;20244
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;18;3;5;1;30;22;26;17;32;15;12;23;8;28;20;7;25;9;16;2;29;4;119;20620
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;18;8;28;20;23;25;9;16;2;29;4;119;19804
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;5;13;7;3;14;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4;119;19824
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;9;20;18;25;28;16;2;29;4;119;20732
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;2;9;16;25;29;4;119;19604
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;11;14;13;7;3;26;1;30;22;5;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4;119;21088
119;19444;6;27;24;31;19;21;10;11;14;13;7;3;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4
6;27;24;31;19;21;10;3;14;13;7;11;5;1;30;22;26;17;32;15;12;23;8;28;20;18;25;9;16;2;29;4;119;19804
