"X1";"X27586";"X11";"X7";"X10";"X22";"X31";"X9";"X1.1";"X19";"X2";"X5";"X4";"X23";"X18";"X32";"X14";"X30";"X24";"X17";"X27";"X29";"X15";"X13";"X8";"X26";"X16";"X25";"X28";"X12";"X3";"X21";"X20";"X6"
9;21;22;19;26;5;28;30;15;13;6;25;11;3;18;10;7;1;20;32;27;31;14;17;4;2;12;8;23;24;29;16;113;22442
113;22002;9;21;22;19;26;5;28;30;15;13;6;25;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;29;16
9;21;22;19;26;5;28;30;15;13;6;25;11;3;18;27;7;8;20;32;10;31;14;17;4;2;12;1;23;24;29;16;113;22728
113;22002;9;21;22;19;26;5;28;30;15;13;6;25;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;29;16
9;21;22;19;26;5;29;30;15;13;6;25;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16;113;22042
113;22042;9;21;22;19;26;5;29;30;15;13;6;25;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16
9;21;22;19;26;5;29;30;15;13;6;25;11;3;31;10;7;8;20;32;27;18;14;17;4;2;12;1;23;24;28;16;113;22722
113;22042;9;21;22;19;26;5;29;30;15;13;6;25;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;29;30;15;13;6;21;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16;113;22102
113;22102;9;25;22;19;26;5;29;30;15;13;6;21;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;29;15;30;13;6;21;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16;113;22708
113;22102;9;25;22;19;26;5;29;30;15;13;6;21;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;29;30;15;7;6;21;11;3;18;10;13;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16;113;22742
114;22102;9;25;22;19;26;5;29;30;15;13;6;21;11;3;18;10;7;8;20;32;27;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16;114;21942
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;23;2;12;1;4;24;28;16;114;22780
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;12;10;7;8;20;32;29;31;14;17;4;2;18;1;23;24;28;16;114;23064
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;29;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;19;31;14;17;4;2;12;1;23;24;28;16;114;22102
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;28;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;19;16;114;22162
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;14;7;8;20;32;29;31;10;17;4;2;12;1;23;24;28;16;114;22362
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;20;3;18;10;7;8;11;32;29;31;14;17;4;2;12;1;23;24;28;16;114;23466
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;27;30;15;13;2;21;11;3;18;10;7;8;20;32;29;31;14;17;4;6;12;1;23;24;28;16;114;22222
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;27;5;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16;114;22478
114;21942;9;25;22;19;26;5;27;30;15;13;6;21;11;3;18;10;7;8;20;32;29;31;14;17;4;2;12;1;23;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16;114;21982
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;23;27;30;15;13;6;21;11;3;5;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16;114;22154
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;29;27;30;15;13;6;21;11;3;23;10;7;8;20;32;5;31;14;17;4;2;12;1;18;24;28;16;114;22698
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;5;12;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;27;1;18;24;28;16;114;22992
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;7;27;30;15;13;6;21;11;3;23;10;5;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16;114;22262
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;8;10;7;23;20;32;29;31;14;17;4;2;12;1;18;24;28;16;114;23182
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;12;14;17;4;2;31;1;18;24;28;16;114;22532
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;5;27;30;31;13;6;21;11;3;23;10;7;8;20;32;29;15;14;17;4;2;12;1;18;24;28;16;114;22258
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;20;8;7;32;29;31;14;17;4;2;12;1;18;24;28;16;114;23566
114;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;12;1;18;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;1;12;18;24;28;16;114;22022
114;22022;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;29;31;14;17;4;2;1;12;18;24;28;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;28;31;14;17;4;2;1;12;18;24;29;16;114;21982
115;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;28;31;14;17;4;2;1;12;18;24;29;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;8;7;20;32;28;31;14;17;4;2;1;12;18;24;29;16;115;22522
115;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;28;31;14;17;4;2;1;12;18;24;29;16
9;25;22;19;26;10;27;30;15;13;6;21;11;3;23;5;7;8;20;32;28;31;14;17;4;2;1;12;18;24;29;16;115;22302
115;21982;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;8;20;32;28;31;14;17;4;2;1;12;18;24;29;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16;115;21802
115;21802;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;15;13;6;21;11;10;23;3;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16;115;22562
115;21802;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;17;7;2;20;32;28;31;14;10;4;8;1;12;18;24;29;16;115;23158
115;21802;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;12;28;31;14;17;4;8;1;32;18;24;29;16;115;22258
115;21802;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;29;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;19;16;115;21982
115;21802;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;29;20;32;28;31;14;17;4;8;1;12;18;24;2;16;115;23424
115;21802;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;15;13;6;21;18;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;11;24;29;16;115;23428
115;21802;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;8;14;17;4;31;1;12;18;24;29;16;115;22852
115;21802;9;25;22;19;26;5;27;30;15;13;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16;115;21842
115;21842;9;25;22;19;26;5;27;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
24;25;22;19;26;5;27;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;9;29;16;115;22246
115;21842;9;25;22;19;26;5;27;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;13;15;6;2;11;3;23;10;7;21;20;32;28;31;14;17;4;8;1;12;18;24;29;16;115;22788
115;21842;9;25;22;19;26;5;27;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;10;27;30;13;15;6;21;11;3;23;5;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16;115;22082
115;21842;9;25;22;19;26;5;27;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;13;15;6;21;11;20;23;10;7;2;3;32;28;31;14;17;4;8;1;12;18;24;29;16;115;22474
115;21842;9;25;22;19;26;5;27;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;27;19;26;5;22;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16;115;22442
115;21842;9;25;22;19;26;5;27;30;13;15;6;21;11;3;23;10;7;2;20;32;28;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16;115;22114
115;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;32;21;11;3;23;10;7;2;20;6;13;31;14;17;4;8;1;12;18;24;29;16;115;23038
115;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;15;5;27;30;28;26;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16;115;22818
115;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;20;3;23;10;7;2;11;32;13;31;14;17;4;8;1;12;18;24;29;16;115;23442
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;16;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;27;116;22920
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;17;14;31;4;8;1;12;18;24;29;16;116;22534
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;8;20;32;13;31;14;17;4;2;1;12;18;24;29;16;116;22294
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
1;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;9;12;18;24;29;16;116;22954
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;31;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;26;14;17;4;8;1;12;18;24;29;16;116;22154
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;8;17;4;14;1;12;18;24;29;16;116;23074
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;20;2;32;13;31;14;17;4;8;1;12;18;24;29;16;116;22908
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;17;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;30;4;8;1;12;18;24;29;16;116;22994
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
4;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;9;8;1;12;18;24;29;16;116;23114
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;7;15;6;21;11;3;23;10;28;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16;116;22748
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;1;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;6;12;18;24;29;16;116;22954
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;8;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;5;1;12;18;24;29;16;116;22574
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;4;2;20;32;13;31;14;17;7;8;1;12;18;24;29;16;116;23434
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;1;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;30;12;18;24;29;16;116;23334
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;23;5;27;30;28;15;6;21;11;3;26;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16;116;22474
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;4;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;28;8;1;12;18;24;29;16;116;22960
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;23;15;6;21;11;3;28;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16;116;22354
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;20;2;32;13;31;14;17;4;8;1;12;18;24;29;16;116;22908
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
15;25;22;19;26;5;27;30;28;9;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16;116;22414
116;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
4;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;9;8;1;12;18;24;29;16;116;23114
117;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;29;18;24;12;16;117;22630
117;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;18;1;12;8;24;29;16;117;22204
117;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;3;19;26;5;27;30;28;15;6;21;11;22;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16;117;23076
117;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;31;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;22;14;17;4;8;1;12;18;24;29;16;117;22314
117;22114;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;20;32;13;31;14;17;4;8;1;12;18;24;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16;117;22234
117;22234;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;19;26;5;27;30;28;15;31;21;11;3;23;10;7;2;24;32;13;6;14;17;4;8;1;12;18;20;29;16;117;22656
117;22234;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;32;2;24;7;13;31;14;17;4;8;1;12;18;20;29;16;117;23294
117;22234;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;19;26;5;27;30;16;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;28;117;22356
117;22234;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;23;3;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16;117;23012
117;22234;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;19;17;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;26;4;8;1;12;18;20;29;16;117;23374
117;22234;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;19;3;5;27;30;28;15;6;21;11;26;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16;117;23572
117;22234;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;32;7;2;24;10;13;31;14;17;4;8;1;12;18;20;29;16;117;23214
117;22234;9;25;22;19;26;5;27;30;28;15;6;21;11;3;23;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16;117;21954
117;21954;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;1;8;12;18;20;29;16;117;22114
117;21954;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;23;26;5;27;30;28;15;6;11;21;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16;117;23282
117;21954;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;23;26;5;27;30;28;4;6;21;11;3;19;10;7;2;24;32;13;31;14;17;15;8;1;12;18;20;29;16;117;22554
117;21954;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;8;10;7;2;24;32;13;31;14;17;4;19;1;12;18;20;29;16;117;22192
117;21954;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;23;26;5;27;30;28;15;6;3;11;21;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16;117;22830
117;21954;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;23;26;27;5;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16;117;22622
117;21954;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;31;14;17;4;8;1;12;18;20;29;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;18;14;17;4;8;1;12;31;20;29;16;117;21514
118;21514;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;18;14;17;4;8;1;12;31;20;29;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;2;7;10;24;32;13;18;14;17;4;8;1;12;31;20;29;16;118;22634
118;21514;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;13;18;14;17;4;8;1;12;31;20;29;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16;118;21100
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;8;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;23;1;12;31;20;13;16;118;21930
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;31;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;23;20;13;16;118;21900
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;23;26;5;27;30;16;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;28;118;21262
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;31;14;17;4;8;1;12;18;20;13;16;118;21540
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;23;26;24;27;30;28;15;6;21;11;3;19;10;7;2;5;32;29;18;14;17;4;8;1;12;31;20;13;16;118;21302
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;4;10;7;2;24;32;29;18;14;17;19;8;1;12;31;20;13;16;118;21642
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;23;26;5;27;30;28;15;6;21;11;3;4;10;7;2;24;32;29;18;14;17;19;8;1;12;31;20;13;16;118;21642
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;23;26;5;27;30;28;15;20;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;6;13;16;118;22316
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;18;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;23;14;17;4;8;1;12;31;20;13;16;118;21340
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;23;26;5;27;30;32;15;6;21;11;3;19;10;7;2;24;28;29;18;14;17;4;8;1;12;31;20;13;16;118;21240
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
9;25;22;23;26;5;27;30;28;15;6;11;21;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16;118;22416
118;21100;9;25;22;23;26;5;27;30;28;15;6;21;11;3;19;10;7;2;24;32;29;18;14;17;4;8;1;12;31;20;13;16
