"X1";"X26418";"X14";"X2";"X25";"X18";"X27";"X31";"X3";"X12";"X4";"X30";"X9";"X23";"X11";"X21";"X20";"X13";"X29";"X26";"X6";"X16";"X8";"X32";"X22";"X5";"X28";"X24";"X17";"X7";"X10";"X1.1";"X19";"X15"
21;6;2;11;1;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;3;28;23;15;7;16;32;24;12;4;18;139;20076
139;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;30;22;17;29;13;8;9;10;14;20;31;19;1;28;23;15;7;16;32;24;12;4;18;139;20016
139;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
21;6;1;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;2;28;23;15;7;16;32;24;12;4;18;139;19876
139;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
23;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;21;15;7;16;32;24;12;4;18;139;20116
139;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;32;16;24;12;4;18;139;20256
140;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;30;8;9;10;14;20;13;19;1;28;23;15;7;16;32;24;12;4;18;140;20416
140;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
20;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;21;30;19;1;28;23;15;7;16;32;24;12;4;18;140;20996
140;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
21;9;2;11;3;5;27;26;25;31;22;17;29;13;8;6;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18;140;20076
140;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;8;25;31;22;17;29;13;26;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18;140;21078
140;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;1;17;29;13;8;9;10;14;20;30;19;22;28;23;15;7;16;32;24;12;4;18;140;19802
140;19796;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;30;19;1;28;23;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18;140;19756
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;18;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;13;140;20260
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;17;3;5;27;26;25;31;22;11;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18;140;20954
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;28;14;20;23;19;1;10;30;15;7;16;32;24;12;4;18;140;21394
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;4;23;19;1;28;30;15;7;16;32;24;12;20;18;140;19848
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;13;1;9;10;14;20;23;19;8;28;30;15;7;16;32;24;12;4;18;140;20316
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;13;29;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18;140;20860
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;1;25;31;22;17;29;13;8;9;10;14;20;23;19;26;28;30;15;7;16;32;24;12;4;18;140;20086
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;10;26;25;31;22;17;29;13;8;9;27;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18;140;21206
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;28;31;22;17;29;13;8;9;10;14;20;23;19;1;25;30;15;7;16;32;24;12;4;18;140;20276
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;32;16;24;12;4;18;140;20216
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;23;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;11;19;1;28;30;15;7;16;32;24;12;4;18;140;20490
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;29;17;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18;140;20596
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;23;8;9;10;14;20;13;19;1;28;30;15;7;16;32;24;12;4;18;140;21056
140;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;18;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;25;140;20216
141;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;18;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;29;141;20036
141;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;12;1;28;30;15;7;16;32;24;19;4;18;141;20214
141;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;15;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;27;7;16;32;24;12;4;18;141;21078
141;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
14;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;21;20;23;19;1;28;30;15;7;16;32;24;12;4;18;141;21266
141;19756;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;30;15;7;16;32;24;12;4;18
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30;141;19636
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;17;3;5;27;26;25;31;22;11;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30;141;20754
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;7;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;27;16;32;24;12;4;30;141;21726
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;12;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;25;4;30;141;20894
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;31;22;12;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;17;4;30;141;20432
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;7;20;23;19;1;28;18;15;14;16;32;24;12;4;30;141;20496
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;7;10;14;20;23;19;1;28;18;15;9;16;32;24;12;4;30;141;20076
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;19;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;3;1;28;18;15;7;16;32;24;12;4;30;141;20464
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;23;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;6;19;1;28;18;15;7;16;32;24;12;4;30;141;20478
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;22;31;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30;141;20776
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;32;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;3;24;12;4;30;141;21634
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;12;10;14;20;23;19;1;28;18;15;7;16;32;24;9;4;30;141;20596
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;1;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;6;28;18;15;7;16;32;24;12;4;30;141;19996
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;16;15;7;18;32;24;12;4;30;141;19928
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;7;23;19;1;28;18;15;20;16;32;24;12;4;30;141;22360
141;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;7;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;5;16;32;24;12;4;30;141;19956
142;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;31;22;17;29;13;4;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;8;30;142;19816
142;19636;21;6;2;11;3;5;27;26;25;31;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;32;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;142;19656
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;30;12;4;24;142;20256
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;12;31;24;16;4;30;142;19816
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;31;1;28;18;15;7;16;19;24;12;4;30;142;20236
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;8;26;25;32;22;17;29;13;27;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;142;21476
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;28;10;14;20;23;19;1;9;18;15;7;16;31;24;12;4;30;142;21114
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;22;3;5;27;26;25;32;11;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;142;20098
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;11;2;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;142;19976
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;14;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;6;20;23;19;1;28;18;15;7;16;31;24;12;4;30;142;20776
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;30;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;6;142;20898
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;17;27;26;25;32;22;5;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;142;20458
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;20;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;6;23;19;1;28;18;15;7;16;31;24;12;4;30;142;21130
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;4;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;11;30;142;20276
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;31;16;7;24;12;4;30;142;22004
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;22;25;32;26;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;142;19696
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;26;27;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;142;19676
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;18;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;6;15;7;16;31;24;12;4;30;142;20198
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;1;23;19;20;28;18;15;7;16;31;24;12;4;30;142;20426
142;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;4;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;8;30;142;19836
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;18;10;14;20;23;19;1;28;9;15;7;16;31;24;12;4;30;143;20172
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;16;8;9;10;14;20;23;19;1;28;18;15;7;13;31;24;12;4;30;143;19896
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;31;16;7;24;12;4;30;143;22004
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;23;32;22;17;29;13;8;9;10;14;20;25;19;1;28;18;15;7;16;31;24;12;4;30;143;20356
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;16;9;10;14;20;23;19;1;28;18;15;7;8;31;24;12;4;30;143;20256
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;29;11;3;5;27;26;25;32;22;17;2;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;143;21794
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;16;18;15;7;28;31;24;12;4;30;143;20410
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;4;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;22;30;143;20620
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;28;32;22;17;29;13;8;9;10;14;20;23;19;1;25;18;15;7;16;31;24;12;4;30;143;20216
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;29;3;5;27;26;25;32;22;17;11;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;143;21362
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;30;19;1;28;18;15;7;16;31;24;12;4;23;143;20056
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;24;9;10;14;20;23;19;1;28;18;15;7;16;31;8;12;4;30;143;21220
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;24;14;20;23;19;1;28;18;15;7;16;31;10;12;4;30;143;22186
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;12;28;18;15;7;16;31;24;1;4;30;143;19956
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;24;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;5;12;4;30;143;21744
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;23;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;11;19;1;28;18;15;7;16;31;24;12;4;30;143;20350
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;23;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;11;19;1;28;18;15;7;16;31;24;12;4;30;143;20350
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;20;13;8;9;10;14;29;23;19;1;28;18;15;7;16;31;24;12;4;30;143;20936
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;19;8;9;10;14;20;23;13;1;28;18;15;7;16;31;24;12;4;30;143;21194
143;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;22;32;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30;143;21336
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;20;25;32;22;17;29;13;8;9;10;14;26;23;19;1;28;18;15;7;16;31;24;12;4;30;144;20456
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;30;28;18;15;7;16;31;24;12;4;1;144;19834
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;4;30
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4;144;19656
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;27;26;25;16;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;32;31;24;12;30;4;144;20162
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;31;16;24;12;30;4;144;19996
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;27;12;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;26;30;4;144;20360
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;7;1;28;18;15;19;16;31;24;12;30;4;144;21842
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
8;6;2;11;3;5;27;26;25;32;22;17;29;13;21;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4;144;20754
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
25;6;2;11;3;5;27;26;21;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4;144;19996
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;18;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;27;15;7;16;31;24;12;30;4;144;19916
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;15;14;20;23;19;1;28;18;10;7;16;31;24;12;30;4;144;20616
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;16;7;31;24;12;30;4;144;20656
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;27;26;1;32;22;17;29;13;8;9;10;14;20;23;19;25;28;18;15;7;16;31;24;12;30;4;144;20580
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;27;26;25;32;19;17;29;13;8;9;10;14;20;23;22;1;28;18;15;7;16;31;24;12;30;4;144;20096
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
21;6;2;11;3;5;18;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;27;15;7;16;31;24;12;30;4;144;19916
144;19656;21;6;2;11;3;5;27;26;25;32;22;17;29;13;8;9;10;14;20;23;19;1;28;18;15;7;16;31;24;12;30;4
