"X1";"X260";"X54";"X31";"X27";"X63";"X61";"X14";"X26";"X5";"X30";"X19";"X33";"X10";"X34";"X13";"X41";"X64";"X11";"X49";"X12";"X37";"X1.1";"X18";"X62";"X8";"X23";"X16";"X40";"X32";"X58";"X51";"X4";"X50";"X48";"X36";"X24";"X28";"X42";"X46";"X3";"X21";"X25";"X45";"X17";"X53";"X22";"X29";"X56";"X57";"X55";"X15";"X52";"X47";"X2";"X39";"X35";"X7";"X38";"X43";"X59";"X60";"X20";"X9";"X44";"X6"
49;272;51;36;59;23;62;2;56;42;48;37;32;47;58;55;53;64;33;11;24;35;29;40;1;50;30;10;31;43;13;57;14;38;18;27;19;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;7;44;16;28;21;9;5;34;8;6;54;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;58;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;19;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;7;44;16;28;21;9;5;34;8;6;54;17;63;49;49;272
49;272;51;36;59;23;62;2;56;42;48;37;32;50;58;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;19;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;7;44;16;28;21;9;5;34;8;6;54;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;58;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;7;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;54;17;63;49;49;276
50;276;51;36;59;23;62;2;56;42;48;37;32;50;58;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;7;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;54;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;58;55;53;64;33;11;24;10;29;40;1;47;30;35;31;43;13;57;14;38;18;27;7;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;54;17;63;49;50;284
50;276;51;36;59;23;62;2;56;42;48;37;32;50;58;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;7;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;54;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;7;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;58;17;63;49;50;276
50;276;51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;7;60;4;41;46;12;20;25;45;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;58;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;7;60;4;41;45;12;20;25;46;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;58;17;63;49;50;270
50;270;51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;24;35;29;40;1;47;30;10;31;43;13;57;14;38;18;27;7;60;4;41;45;12;20;25;46;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;58;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;24;30;29;40;1;47;35;10;31;43;13;57;14;38;18;27;7;60;4;41;45;12;20;25;46;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;58;17;63;49;50;270
50;270;51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;24;30;29;40;1;47;35;10;31;43;13;57;14;38;18;27;7;60;4;41;45;12;20;25;46;3;22;52;15;26;61;39;19;44;16;28;21;9;5;34;8;6;58;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;24;30;29;40;1;47;35;10;31;43;13;57;14;38;18;27;7;60;4;41;45;12;20;25;46;3;21;52;15;26;61;39;19;44;16;28;22;9;5;34;8;6;58;17;63;49;50;270
50;270;51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;24;30;29;40;1;47;35;10;31;43;13;57;14;38;18;27;7;60;4;41;45;12;20;25;46;3;21;52;15;26;61;39;19;44;16;28;22;9;5;34;8;6;58;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;43;13;57;14;38;18;27;7;60;4;41;45;12;20;25;46;3;21;52;15;26;61;39;19;44;16;28;22;9;5;24;8;6;58;17;63;49;50;258
50;258;51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;43;13;57;14;38;18;27;7;60;4;41;45;12;20;25;46;3;21;52;15;26;61;39;19;44;16;28;22;9;5;24;8;6;58;17;63;49
51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;43;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;26;61;39;19;44;16;12;22;9;5;24;8;6;58;17;63;49;50;258
50;258;51;36;59;23;62;2;56;42;48;37;32;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;43;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;26;61;39;19;44;16;12;22;9;5;24;8;6;58;17;63;49
51;36;59;43;62;2;56;42;48;37;32;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;26;61;39;19;44;16;12;22;9;5;24;8;6;58;17;63;49;50;266
50;266;51;36;59;43;62;2;56;42;48;37;32;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;26;61;39;19;44;16;12;22;9;5;24;8;6;58;17;63;49
51;36;59;43;62;2;56;42;48;37;32;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;26;24;8;6;58;17;63;49;50;266
50;266;51;36;59;43;62;2;56;42;48;37;32;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;26;24;8;6;58;17;63;49
51;36;59;43;62;2;56;32;48;37;42;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;26;24;8;6;58;17;63;49;50;266
50;266;51;36;59;43;62;2;56;32;48;37;42;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;26;24;8;6;58;17;63;49
51;36;59;43;62;2;56;32;48;37;42;50;54;55;53;64;24;11;34;30;29;40;1;47;35;10;31;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;26;33;8;6;58;17;63;49;50;274
50;266;51;36;59;43;62;2;56;32;48;37;42;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;31;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;26;24;8;6;58;17;63;49
51;31;59;43;62;2;56;32;48;37;42;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;36;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;26;24;8;6;58;17;63;49;50;278
50;278;51;31;59;43;62;2;56;32;48;37;42;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;36;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;26;24;8;6;58;17;63;49
51;31;59;43;62;2;56;32;48;37;42;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;36;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49;50;278
50;278;51;31;59;43;62;2;56;32;48;37;42;50;54;55;53;64;33;11;34;30;29;40;1;47;35;10;36;23;13;57;14;38;18;27;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49
51;31;59;43;62;2;56;32;48;37;42;50;54;27;53;64;33;11;34;30;29;40;1;47;35;10;36;23;13;57;14;38;18;55;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49;50;298
50;298;51;31;59;43;62;2;56;32;48;37;42;50;54;27;53;64;33;11;34;30;29;40;1;47;35;10;36;23;13;57;14;38;18;55;7;60;4;41;45;28;20;25;46;3;21;52;15;5;61;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49
51;31;59;43;62;2;56;32;48;37;42;50;54;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;38;18;55;7;60;4;41;45;28;20;25;46;3;21;52;15;5;47;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49;50;298
50;298;51;31;59;43;62;2;56;32;48;37;42;50;54;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;38;18;55;7;60;4;41;45;28;20;25;46;3;21;52;15;5;47;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49
51;31;59;56;62;2;43;32;48;37;42;50;54;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;38;18;55;7;60;4;41;45;28;20;25;46;3;21;52;15;5;47;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49;50;294
50;294;51;31;59;56;62;2;43;32;48;37;42;50;54;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;38;18;55;7;60;4;41;45;28;20;25;46;3;21;52;15;5;47;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49
51;31;59;56;62;2;43;32;48;37;42;50;54;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;46;3;21;52;15;5;47;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49;50;288
50;288;51;31;59;56;62;2;43;32;48;37;42;50;54;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;46;3;21;52;15;5;47;39;19;44;16;12;22;9;8;24;26;6;58;17;63;49
51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;46;3;21;52;15;5;47;54;19;44;16;12;22;9;8;24;26;6;58;17;63;49;50;288
50;288;51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;46;3;21;52;15;5;47;54;19;44;16;12;22;9;8;24;26;6;58;17;63;49
51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;46;3;21;52;49;5;47;54;19;44;16;12;22;9;8;24;26;6;58;17;63;15;50;288
50;288;51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;46;3;21;52;49;5;47;54;19;44;16;12;22;9;8;24;26;6;58;17;63;15
51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;16;12;22;9;46;24;26;6;58;17;63;15;50;288
51;288;51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;64;33;11;34;30;29;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;16;12;22;9;46;24;26;6;58;17;63;15
51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;64;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;16;12;22;29;46;24;26;6;58;17;63;15;51;288
51;288;51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;64;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;16;12;22;29;46;24;26;6;58;17;63;15
51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;46;24;26;6;58;17;63;15;51;288
51;288;51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;46;24;26;6;58;17;63;15
51;31;59;56;53;2;43;32;48;37;42;50;39;27;62;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;46;24;26;6;58;17;63;15;51;292
51;288;51;31;59;56;62;2;43;32;48;37;42;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;46;24;26;6;58;17;63;15
51;37;59;56;62;2;43;32;48;31;42;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;46;24;26;6;58;17;63;15;51;296
51;296;51;37;59;56;62;2;43;32;48;31;42;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;46;24;26;6;58;17;63;15
51;37;59;56;62;2;43;32;48;46;42;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;288
51;288;51;37;59;56;62;2;43;32;48;46;42;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;37;59;56;62;2;43;32;48;46;54;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;42;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;292
51;288;51;37;59;56;62;2;43;32;48;46;42;50;39;27;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;25;8;3;21;52;49;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;37;59;56;62;2;43;32;48;46;42;50;39;25;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;49;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;284
51;284;51;37;59;56;62;2;43;32;48;46;42;50;39;25;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;49;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;32;59;56;62;2;43;37;48;46;42;50;39;25;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;49;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;260
51;260;51;32;59;56;62;2;43;37;48;46;42;50;39;25;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;49;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;32;12;56;62;2;43;37;48;46;42;50;39;25;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;49;5;47;54;19;44;64;59;22;29;31;24;26;6;58;17;63;15;51;266
51;260;51;32;59;56;62;2;43;37;48;46;42;50;39;25;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;49;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;32;59;56;62;2;43;49;48;46;42;50;39;25;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;256
51;256;51;32;59;56;62;2;43;49;48;46;42;50;39;25;53;16;33;11;34;30;9;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;32;59;56;62;2;43;9;48;46;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;260
51;260;51;32;59;56;62;2;43;9;48;46;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;57;14;55;18;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;32;59;56;62;2;43;9;48;18;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;57;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;244
51;244;51;32;59;56;62;2;43;9;48;18;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;57;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;32;59;56;46;2;43;9;48;18;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;57;14;55;62;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;246
51;244;51;32;59;56;62;2;43;9;48;18;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;57;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;57;59;56;62;2;43;9;48;18;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;244
51;244;51;57;59;56;62;2;43;9;48;18;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;248
51;248;51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;57;59;56;62;18;43;9;48;7;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;2;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;270
51;248;51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;31;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;16;24;26;6;58;17;63;15;51;248
51;248;51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;31;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;16;24;26;6;58;17;63;15
51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15;51;248
51;248;51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;23;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;64;12;22;29;31;24;26;6;58;17;63;15
51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;64;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;23;12;22;29;31;24;26;6;58;17;63;15;51;248
51;248;51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;1;61;35;10;36;64;13;32;14;55;46;38;7;60;4;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;23;12;22;29;31;24;26;6;58;17;63;15
51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;23;12;22;29;31;24;26;6;58;17;63;15;51;236
52;236;51;57;59;56;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;23;12;22;29;31;24;26;6;58;17;63;15
51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;12;22;29;31;24;26;6;58;17;63;15;52;236
52;236;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;30;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;12;22;29;31;24;26;6;58;17;63;15
51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;63;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;12;22;29;31;24;26;6;58;17;30;15;52;238
52;238;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;11;34;63;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;12;22;29;31;24;26;6;58;17;30;15
51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15;52;238
52;238;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15
51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;63;12;34;33;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15;52;270
52;238;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15
51;57;59;23;62;32;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;4;61;35;10;36;64;13;18;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15;52;282
52;238;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;4;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;37;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15
51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;4;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15;52;238
52;238;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;4;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15
51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;20;64;13;32;14;55;46;38;7;60;1;41;45;28;36;27;8;3;21;52;4;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15;52;250
52;238;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;20;27;8;3;21;52;4;5;47;54;19;44;56;11;22;29;31;24;26;6;58;17;30;15
51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;11;27;8;3;21;52;4;5;47;54;19;44;56;20;22;29;31;24;26;6;58;17;30;15;52;238
52;238;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;11;27;8;3;21;52;4;5;47;54;19;44;56;20;22;29;31;24;26;6;58;17;30;15
51;57;59;23;62;18;43;31;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;11;27;8;3;21;52;4;5;47;54;19;44;56;20;22;29;9;24;26;6;58;17;30;15;52;270
52;238;51;57;59;23;62;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;11;27;8;3;21;52;4;5;47;54;19;44;56;20;22;29;31;24;26;6;58;17;30;15
51;57;62;23;59;18;43;9;48;2;42;50;39;25;53;16;33;12;34;63;49;40;37;61;35;10;36;64;13;32;14;55;46;38;7;60;1;41;45;28;11;27;8;3;21;52;4;5;47;54;19;44;56;20;22;29;31;24;26;6;58;17;30;15;52;236
