"X1";"X26142";"X2";"X20";"X26";"X28";"X4";"X31";"X7";"X15";"X19";"X24";"X8";"X13";"X11";"X5";"X17";"X16";"X22";"X10";"X21";"X12";"X3";"X27";"X18";"X29";"X25";"X30";"X32";"X14";"X1.1";"X6";"X9";"X23"
115;20664;23;21;27;22;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1
23;21;27;22;20;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;18;6;12;3;9;11;5;7;4;10;29;1;115;21424
115;20664;23;21;27;22;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;2;31;15;14;25;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1;115;21190
115;20664;23;21;27;22;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1
23;21;27;9;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;22;11;5;7;4;10;29;1;115;22322
115;20664;23;21;27;22;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;11;15;14;2;17;26;13;16;28;20;6;12;3;9;31;5;7;4;10;29;1;115;21168
115;20664;23;21;27;22;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1
23;21;27;8;18;19;24;30;32;22;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1;115;22092
115;20664;23;21;27;22;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;4;7;5;10;29;1;115;21824
115;20664;23;21;27;22;18;19;24;30;32;8;25;31;15;14;2;17;26;13;16;28;20;6;12;3;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;115;20764
115;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;16;30;32;8;25;31;15;14;3;17;26;13;24;28;20;6;12;2;9;11;5;7;4;10;29;1;115;22286
115;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;13;24;30;32;8;25;31;15;14;3;17;26;19;16;28;20;6;12;2;9;11;5;7;4;10;29;1;115;22960
115;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;14;15;31;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;115;21736
115;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;28;16;20;6;12;2;9;11;5;7;4;10;29;1;115;21792
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;25;18;19;24;30;32;8;22;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;116;20924
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;1;20;6;12;2;9;11;5;7;4;10;29;28;116;21980
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;9;31;15;14;3;17;26;13;16;28;20;6;12;2;25;11;5;7;4;10;29;1;116;21960
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;7;16;28;20;6;12;2;9;11;5;13;4;10;29;1;116;21284
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;30;19;24;18;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;116;21024
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;4;13;16;28;20;6;12;2;9;11;5;7;26;10;29;1;116;23366
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;5;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;30;7;4;10;29;1;116;21600
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;1;12;2;9;11;5;7;4;10;29;6;116;21364
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;11;28;20;6;12;2;9;16;5;7;4;10;29;1;116;22164
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;29;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;3;1;116;21062
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;29;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;19;1;116;21424
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;7;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;27;4;10;29;1;116;21814
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;10;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;24;29;1;116;21918
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;9;6;12;2;20;11;5;7;4;10;29;1;116;22102
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;14;1;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;3;116;21004
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;32;8;25;31;15;1;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;14;116;21364
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;21;27;22;18;19;24;30;31;8;25;32;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;116;21024
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
23;16;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;21;28;20;6;12;2;9;11;5;7;4;10;29;1;116;22390
116;20764;23;21;27;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;116;20624
116;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;12;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;22;2;9;11;5;7;4;10;29;1;116;21828
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;16;18;19;24;30;32;8;25;31;15;14;3;17;26;13;22;28;20;6;12;2;9;11;5;7;4;10;29;1;117;22566
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;24;30;32;8;25;31;15;10;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;14;29;1;117;20784
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;9;12;2;6;11;5;7;4;10;29;1;117;21024
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;1;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;24;117;22454
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;5;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;23;7;4;10;29;1;117;22018
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;24;30;3;8;25;31;15;14;32;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;117;21676
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;28;16;20;6;12;2;9;11;5;7;4;10;29;1;117;21652
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;17;30;32;8;25;31;15;14;3;24;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;117;21264
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;24;19;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;117;21024
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;16;24;30;32;8;25;31;15;14;3;17;26;13;19;28;20;6;12;2;9;11;5;7;4;10;29;1;117;22166
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;17;24;30;32;8;25;31;15;14;3;19;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;117;20744
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;7;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;23;4;10;29;1;117;21774
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;24;30;32;8;31;25;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;117;20824
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;10;4;7;29;1;117;20864
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
20;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;27;6;12;2;9;11;5;7;4;10;29;1;117;21524
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;21;23;22;18;19;24;5;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;30;7;4;10;29;1;117;21540
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;15;23;22;18;19;24;30;32;8;25;31;21;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;117;21414
117;20624;27;21;23;22;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;22;23;21;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;117;20624
117;20624;27;22;23;21;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;22;23;21;11;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;18;5;7;4;10;29;1;117;21638
117;20624;27;22;23;21;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;22;23;21;13;19;24;30;32;8;25;31;15;14;3;17;26;18;16;28;20;6;12;2;9;11;5;7;4;10;29;1;117;22924
118;20624;27;22;23;21;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;22;23;21;18;19;24;30;32;17;25;31;15;14;3;8;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1;118;21986
118;20624;27;22;23;21;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;22;23;2;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;21;9;11;5;7;4;10;29;1;118;21286
118;20624;27;22;23;21;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
16;22;23;21;18;19;24;30;32;8;25;31;15;14;3;17;26;13;27;28;20;6;12;2;9;11;5;7;4;10;29;1;118;22700
118;20624;27;22;23;21;18;19;24;30;32;8;25;31;15;14;3;17;26;13;16;28;20;6;12;2;9;11;5;7;4;10;29;1
27;22;23;21;18;19;28;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1;118;20524
118;20524;27;22;23;21;18;19;28;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;22;23;21;18;1;28;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;19;118;21574
118;20524;27;22;23;21;18;19;28;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;22;28;21;18;19;23;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1;118;20844
118;20524;27;22;23;21;18;19;28;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
14;22;23;21;18;19;28;30;32;8;25;31;15;27;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1;118;22660
118;20524;27;22;23;21;18;19;28;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;22;1;21;18;19;28;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;23;118;21754
118;20524;27;22;23;21;18;19;28;30;32;8;25;31;15;14;3;17;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1;118;20384
118;20384;27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;4;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;22;10;29;1;118;22436
118;20384;27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;22;17;21;29;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;18;1;118;21144
118;20384;27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;30;17;21;18;19;28;22;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1;118;20784
118;20384;27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;6;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;22;12;2;9;11;5;7;4;10;29;1;118;20752
118;20384;27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;13;26;23;16;24;20;6;12;2;9;11;5;7;4;10;29;1;118;22858
118;20384;27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;22;17;21;18;19;28;30;32;8;25;31;15;3;14;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1;118;21264
118;20384;27;22;17;21;18;19;28;30;32;8;25;31;15;14;3;23;26;13;16;24;20;6;12;2;9;11;5;7;4;10;29;1
27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1;118;20404
118;20404;27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
12;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;27;2;9;11;5;3;4;10;29;1;118;21842
118;20404;27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;17;21;18;19;28;30;32;8;25;31;23;14;7;15;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1;118;21620
118;20404;27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;1;12;2;9;11;5;3;4;10;29;6;118;21004
118;20404;27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;17;21;18;19;28;10;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;30;29;1;118;21280
119;20404;27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;17;26;18;19;28;30;32;8;25;31;15;14;7;23;21;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1;119;20564
119;20404;27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;17;21;18;19;28;30;32;9;25;31;15;14;7;23;26;13;16;24;20;6;12;2;8;11;5;3;4;10;29;1;119;20884
119;20404;27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;17;28;18;19;21;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1;119;21044
119;20404;27;22;17;21;18;19;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1;119;20404
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;20;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;19;6;12;2;9;11;5;3;4;10;29;1;119;20964
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;20;13;16;24;26;6;12;2;9;11;5;3;4;10;29;1;119;21604
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;5;2;9;11;12;3;4;10;29;1;119;20724
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;5;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;19;3;4;10;29;1;119;21498
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;1;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;19;119;21454
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;2;25;31;15;14;7;23;26;13;16;24;20;6;12;8;9;11;5;3;4;10;29;1;119;20664
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;13;21;18;17;28;30;32;8;25;31;15;14;7;23;26;19;16;24;20;6;12;2;9;11;5;3;4;10;29;1;119;22560
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;24;23;26;13;16;7;20;6;12;2;9;11;5;3;4;10;29;1;119;21078
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;11;6;12;2;9;20;5;3;4;10;29;1;119;21618
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;29;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;15;1;119;20480
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;6;16;24;20;13;12;2;9;11;5;3;4;10;29;1;119;20884
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;11;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;19;5;3;4;10;29;1;119;21614
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;2;26;13;16;24;20;6;12;23;9;11;5;3;4;10;29;1;119;21868
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;5;20;6;12;2;9;11;24;3;4;10;29;1;119;21844
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;3;26;13;16;24;20;6;12;2;9;11;5;23;4;10;29;1;119;22248
119;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;4;20;6;12;2;9;11;5;3;24;10;29;1;119;21774
120;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;5;26;13;16;24;20;6;12;2;9;11;23;3;4;10;29;1;120;22092
120;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;5;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;17;3;4;10;29;1;120;20978
120;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;9;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;19;11;5;3;4;10;29;1;120;21662
120;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;2;12;9;11;5;3;4;10;29;1;120;20524
120;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;24;32;8;25;31;15;14;7;23;26;13;16;30;20;6;12;2;9;11;5;3;4;10;29;1;120;20684
120;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;16;24;20;6;12;2;9;11;5;3;4;10;29;1
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;1;24;20;6;12;2;9;11;5;3;4;10;29;16;120;20404
120;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;1;24;20;6;12;2;9;11;5;3;4;10;29;16
27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;1;24;20;6;12;11;9;2;5;3;4;10;29;16;120;20684
120;20404;27;22;19;21;18;17;28;30;32;8;25;31;15;14;7;23;26;13;1;24;20;6;12;2;9;11;5;3;4;10;29;16
27;22;19;21;23;17;28;30;32;8;25;31;15;14;7;18;26;13;1;24;20;6;12;2;9;11;5;3;4;10;29;16;120;20404
120;20404;27;22;19;21;23;17;28;30;32;8;25;31;15;14;7;18;26;13;1;24;20;6;12;2;9;11;5;3;4;10;29;16
27;8;19;21;23;17;28;30;32;22;25;31;15;14;7;18;26;13;1;24;20;6;12;2;9;11;5;3;4;10;29;16;120;21936
