"X1";"X290";"X17";"X56";"X22";"X16";"X49";"X48";"X57";"X6";"X43";"X19";"X63";"X64";"X54";"X41";"X9";"X11";"X52";"X12";"X55";"X53";"X60";"X46";"X62";"X36";"X47";"X21";"X4";"X14";"X51";"X27";"X32";"X29";"X44";"X38";"X13";"X33";"X18";"X34";"X20";"X31";"X2";"X1.1";"X5";"X39";"X7";"X24";"X8";"X25";"X10";"X40";"X59";"X50";"X23";"X45";"X35";"X15";"X28";"X30";"X58";"X37";"X26";"X61";"X42";"X3"
58;288;2;17;18;32;63;19;4;41;35;10;28;36;1;12;42;46;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;3;43;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;59;57;38;53;11;48;50;39;54
2;17;18;32;63;19;4;41;35;10;28;36;1;12;43;46;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;3;42;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;59;57;38;53;11;48;50;39;54;58;288
58;288;2;17;18;32;63;19;4;41;35;10;28;36;1;12;43;46;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;3;42;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;59;57;38;53;11;48;50;39;54
2;17;18;32;63;19;4;41;35;10;28;36;1;12;43;46;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;3;42;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;50;57;38;53;11;48;59;39;54;58;288
58;288;2;17;18;32;63;19;4;41;35;10;28;36;1;12;43;46;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;3;42;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;50;57;38;53;11;48;59;39;54
2;17;18;32;63;19;4;41;35;10;28;36;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;50;57;38;53;11;48;59;39;54;58;288
58;288;2;17;18;32;63;19;4;41;35;10;28;36;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;50;57;38;53;11;48;59;39;54
2;17;32;18;63;19;4;41;35;10;28;36;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;50;57;38;53;11;48;59;39;54;58;290
58;290;2;17;32;18;63;19;4;41;35;10;28;36;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;8;13;9;55;14;61;26;47;30;50;57;38;53;11;48;59;39;54
2;17;32;18;63;19;4;41;35;10;28;36;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;13;9;55;14;61;26;47;30;50;57;38;53;11;48;59;8;54;58;290
58;290;2;17;32;18;63;19;4;41;35;10;28;36;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;13;9;55;14;61;26;47;30;50;57;38;53;11;48;59;8;54
2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;59;8;54;58;290
58;290;2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;15;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;59;8;54
2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;59;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54;58;290
58;290;2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;49;31;16;37;58;23;20;59;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54
2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;23;31;16;37;58;49;20;59;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54;58;290
58;290;2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;23;31;16;37;58;49;20;59;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54
2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;23;31;16;37;58;49;59;20;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54;58;290
58;290;2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;23;31;16;37;58;49;59;20;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54
2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;23;31;16;20;58;49;59;37;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54;58;290
58;290;2;17;32;18;63;19;4;41;35;10;28;13;1;12;43;3;40;33;22;60;34;25;56;23;31;16;20;58;49;59;37;7;5;62;27;46;42;44;6;45;24;29;52;51;64;21;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54
2;17;32;18;63;19;4;41;35;10;28;21;1;12;43;3;40;33;22;60;34;25;56;23;31;16;20;58;49;59;37;7;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54;58;282
58;282;2;17;32;18;63;19;4;41;35;10;28;21;1;12;43;3;40;33;22;60;34;25;56;23;31;16;20;58;49;59;37;7;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;61;26;47;30;50;57;38;53;11;48;15;8;54
2;17;32;18;63;19;4;41;35;10;28;21;1;12;43;3;40;33;22;60;34;25;56;61;31;16;20;58;49;59;37;7;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;30;50;57;38;53;11;48;15;8;54;58;282
59;282;2;17;32;18;63;19;4;41;35;10;28;21;1;12;43;3;40;33;22;60;34;25;56;61;31;16;20;58;49;59;37;7;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;30;50;57;38;53;11;48;15;8;54
2;17;32;18;63;19;4;41;35;10;28;21;1;12;43;3;40;7;22;60;34;25;56;61;31;16;20;58;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;30;50;57;38;53;11;48;15;8;54;59;276
59;276;2;17;32;18;63;19;4;41;35;10;28;21;1;12;43;3;40;7;22;60;34;25;56;61;31;16;20;58;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;30;50;57;38;53;11;48;15;8;54
2;17;32;18;63;1;4;41;35;10;28;21;19;12;43;3;40;7;22;60;34;25;56;61;31;16;20;58;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;30;50;57;38;53;11;48;15;8;54;59;268
59;268;2;17;32;18;63;1;4;41;35;10;28;21;19;12;43;3;40;7;22;60;34;25;56;61;31;16;20;58;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;30;50;57;38;53;11;48;15;8;54
2;17;32;18;63;1;4;41;35;10;28;21;19;12;43;3;40;7;22;60;34;25;56;61;31;16;20;58;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;30;50;57;38;54;11;48;15;8;53;59;268
59;268;2;17;32;18;63;1;4;41;35;10;28;21;19;12;43;3;40;7;22;60;34;25;56;61;31;16;20;58;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;30;50;57;38;54;11;48;15;8;53
2;17;32;18;63;30;4;41;35;10;28;21;19;12;43;3;40;7;22;60;34;25;56;61;31;16;20;58;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;54;11;48;15;8;53;59;272
59;272;2;17;32;18;63;30;4;41;35;10;28;21;19;12;43;3;40;7;22;60;34;25;56;61;31;16;20;58;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;54;11;48;15;8;53
2;17;32;18;63;30;4;41;35;10;28;58;19;12;43;3;40;7;22;60;34;25;56;61;31;16;20;21;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;54;11;48;15;8;53;59;276
59;276;2;17;32;18;63;30;4;41;35;10;28;58;19;12;43;3;40;7;22;60;34;25;56;61;31;16;20;21;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;54;11;48;15;8;53
2;17;32;18;63;30;4;41;35;10;28;58;19;12;43;54;40;7;22;60;34;25;56;61;31;16;20;21;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;3;11;48;15;8;53;59;276
59;276;2;17;32;18;63;30;4;41;35;10;28;58;19;12;43;54;40;7;22;60;34;25;56;61;31;16;20;21;49;59;37;33;5;62;27;46;42;44;6;45;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;3;11;48;15;8;53
2;17;32;18;63;30;4;41;35;10;28;58;19;12;43;54;40;7;22;60;45;25;56;61;31;16;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;3;11;48;15;8;53;59;276
59;276;2;17;32;18;63;30;4;41;35;10;28;58;19;12;43;54;40;7;22;60;45;25;56;61;31;16;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;3;11;48;15;8;53
2;17;32;18;63;30;4;41;35;10;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;16;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;3;11;48;15;8;53;59;282
59;282;2;17;32;18;63;30;4;41;35;10;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;16;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;3;11;48;15;8;53
2;17;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;3;11;48;15;8;53;59;286
59;286;2;17;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;29;52;51;64;13;39;36;9;55;14;23;26;47;1;50;57;38;3;11;48;15;8;53
2;17;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;1;52;51;64;13;39;36;9;55;14;23;26;47;29;50;57;38;3;11;48;15;8;53;59;286
59;286;2;17;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;1;52;51;64;13;39;36;9;55;14;23;26;47;29;50;57;38;3;11;48;15;8;53
2;55;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;1;52;51;64;13;39;36;9;17;14;23;26;47;29;50;57;38;3;11;48;15;8;53;59;286
59;286;2;55;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;59;37;33;5;62;27;46;42;44;6;34;24;1;52;51;64;13;39;36;9;17;14;23;26;47;29;50;57;38;3;11;48;15;8;53
2;55;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;59;37;33;5;62;27;46;42;44;14;34;24;1;52;51;64;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53;59;292
59;292;2;55;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;59;37;33;5;62;27;46;42;44;14;34;24;1;52;51;64;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53
2;55;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;51;37;33;5;62;27;46;42;44;14;34;24;1;52;59;64;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53;59;280
59;280;2;55;32;18;63;30;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;51;37;33;5;62;27;46;42;44;14;34;24;1;52;59;64;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53
2;55;32;18;63;46;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;51;37;33;5;62;27;30;42;44;14;34;24;1;52;59;64;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53;59;280
59;280;2;55;32;18;63;46;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;51;37;33;5;62;27;30;42;44;14;34;24;1;52;59;64;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53
2;55;32;18;63;46;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53;59;280
59;280;2;55;32;18;63;46;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53
2;55;32;18;63;46;4;41;35;16;28;58;19;12;39;54;40;7;22;60;45;25;56;61;43;10;20;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;13;31;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53;59;286
59;280;2;55;32;18;63;46;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;20;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53
2;55;32;18;63;20;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;46;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53;59;272
59;272;2;55;32;18;63;20;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;46;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;13;39;36;9;17;6;23;26;47;29;50;57;38;3;11;48;15;8;53
2;55;32;18;63;20;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;11;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;13;39;36;9;17;6;23;26;47;29;50;57;38;3;46;48;15;8;53;59;284
59;284;2;55;32;18;63;20;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;11;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;13;39;36;9;17;6;23;26;47;29;50;57;38;3;46;48;15;8;53
2;55;32;18;63;20;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;11;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;36;39;13;9;17;6;23;26;47;29;50;57;38;3;46;48;15;8;53;59;276
59;276;2;55;32;18;63;20;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;11;21;49;51;37;33;5;62;27;64;42;44;14;34;24;1;52;59;30;36;39;13;9;17;6;23;26;47;29;50;57;38;3;46;48;15;8;53
2;55;32;18;63;20;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;11;21;49;51;37;33;5;62;27;64;3;44;14;34;24;1;52;59;30;36;39;13;9;17;6;23;26;47;29;50;57;38;42;46;48;15;8;53;59;272
60;272;2;55;32;18;63;20;4;41;35;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;11;21;49;51;37;33;5;62;27;64;3;44;14;34;24;1;52;59;30;36;39;13;9;17;6;23;26;47;29;50;57;38;42;46;48;15;8;53
2;55;32;18;63;20;4;41;62;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;11;21;49;51;37;33;5;35;27;64;3;44;14;34;24;1;52;59;30;36;39;13;9;17;6;23;26;47;29;50;57;38;42;46;48;15;8;53;60;272
60;272;2;55;32;18;63;20;4;41;62;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;43;10;11;21;49;51;37;33;5;35;27;64;3;44;14;34;24;1;52;59;30;36;39;13;9;17;6;23;26;47;29;50;57;38;42;46;48;15;8;53
2;55;32;18;63;20;4;41;62;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;23;10;11;21;49;51;37;33;5;35;27;64;3;44;14;34;24;1;52;59;30;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;53;60;272
60;272;2;55;32;18;63;20;4;41;62;16;28;58;19;12;31;54;40;7;22;60;45;25;56;61;23;10;11;21;49;51;37;33;5;35;27;64;3;44;14;34;24;1;52;59;30;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;53
2;55;32;18;63;20;4;41;62;16;28;58;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;64;3;44;14;34;25;1;52;59;30;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;53;60;272
60;272;2;55;32;18;63;20;4;41;62;16;28;58;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;64;3;44;14;34;25;1;52;59;30;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;53
2;55;32;18;63;20;4;41;62;16;28;64;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;14;34;25;1;52;59;30;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;53;60;272
60;272;2;55;32;18;63;20;4;41;62;16;28;64;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;14;34;25;1;52;59;30;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;53
2;55;53;18;63;20;4;41;62;16;28;64;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;14;34;25;1;52;59;30;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;32;60;268
60;268;2;55;53;18;63;20;4;41;62;16;28;64;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;14;34;25;1;52;59;30;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;32
2;55;53;18;63;20;4;41;62;16;28;64;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;30;34;25;1;52;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;32;60;274
60;274;2;55;53;18;63;20;4;41;62;16;28;64;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;30;34;25;1;52;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;32
2;55;53;18;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;64;34;25;1;52;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;32;60;274
60;274;2;55;53;18;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;64;34;25;1;52;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;32
2;55;53;18;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;59;51;37;33;5;35;27;58;3;44;64;34;25;1;52;49;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;32;60;286
60;274;2;55;53;18;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;64;34;25;1;52;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;46;48;15;8;32
2;55;53;18;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;64;34;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;52;48;15;8;32;60;274
60;274;2;55;53;18;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;3;44;64;34;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;52;48;15;8;32
2;55;53;3;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;18;44;64;34;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;52;48;15;8;32;60;278
60;278;2;55;53;3;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;24;56;61;23;10;11;21;49;51;37;33;5;35;27;58;18;44;64;34;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;52;48;15;8;32
2;55;53;3;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;27;56;61;23;10;11;21;49;51;37;33;5;35;24;58;18;44;64;34;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;52;48;15;8;32;60;274
60;274;2;55;53;3;63;20;4;41;62;16;28;30;19;12;31;54;40;7;22;60;45;27;56;61;23;10;11;21;49;51;37;33;5;35;24;58;18;44;64;34;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;52;48;15;8;32
2;55;53;3;63;20;4;41;34;16;28;30;19;12;31;54;40;7;22;60;45;27;56;61;23;10;11;21;49;51;37;33;5;35;24;58;18;44;64;62;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;52;48;15;8;32;60;274
60;274;2;55;53;3;63;20;4;41;34;16;28;30;19;12;31;54;40;7;22;60;45;27;56;61;23;10;11;21;49;51;37;33;5;35;24;58;18;44;64;62;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;50;57;38;42;52;48;15;8;32
2;55;53;3;63;20;4;41;34;50;28;30;19;12;31;54;40;7;22;60;45;27;56;61;23;10;11;21;49;51;37;33;5;35;24;58;18;44;64;62;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32;60;274
60;274;2;55;53;3;63;20;4;41;34;50;28;30;19;12;31;54;40;7;22;60;45;27;56;61;23;10;11;21;49;51;37;33;5;35;24;58;18;44;64;62;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32
2;55;53;3;63;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;51;37;33;5;35;24;58;18;40;64;62;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32;60;262
60;262;2;55;53;3;63;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;51;37;33;5;35;24;58;18;40;64;62;25;1;46;59;14;36;39;13;9;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32
2;55;53;3;63;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;24;58;18;40;64;62;25;1;51;59;14;36;39;13;9;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32;60;266
60;266;2;55;53;3;63;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;24;58;18;40;64;62;25;1;51;59;14;36;39;13;9;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32
2;55;53;3;9;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;24;58;18;40;64;62;25;1;51;59;14;36;39;13;63;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32;60;266
60;266;2;55;53;3;9;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;24;58;18;40;64;62;25;1;51;59;14;36;39;13;63;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32
2;55;53;3;24;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;9;58;18;40;64;62;25;1;51;59;14;36;39;13;63;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32;60;264
60;264;2;55;53;3;24;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;9;58;18;40;64;62;25;1;51;59;14;36;39;13;63;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32
2;55;53;3;1;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;9;58;18;40;64;62;25;24;51;59;14;36;39;13;63;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32;60;264
60;264;2;55;53;3;1;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;9;58;18;40;64;62;25;24;51;59;14;36;39;13;63;17;6;43;26;47;29;16;57;38;42;52;48;15;8;32
2;6;53;3;1;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;9;58;18;40;64;62;25;24;51;59;14;36;39;13;63;17;55;43;26;47;29;16;57;38;42;52;48;15;8;32;60;264
60;264;2;6;53;3;1;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;23;10;11;21;49;46;37;33;5;35;9;58;18;40;64;62;25;24;51;59;14;36;39;13;63;17;55;43;26;47;29;16;57;38;42;52;48;15;8;32
2;6;53;3;1;20;4;41;34;50;28;30;19;12;31;54;44;7;22;60;45;27;56;61;9;10;11;21;49;46;37;33;5;35;23;58;18;40;64;62;25;24;51;59;14;36;39;13;63;17;55;43;26;47;29;16;57;38;42;52;48;15;8;32;60;264
