"X1";"X5834049";"X2";"X12";"X14";"X4";"X23";"X19";"X11";"X21";"X18";"X17";"X10";"X20";"X15";"X9";"X7";"X26";"X3";"X25";"X1.1";"X24";"X8";"X22";"X13";"X16";"X5";"X6"
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;11;25;17;20;4;10;22;23;187;5496075
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;13;26;12;7;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5463955
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;20;6;2;14;5;1;9;21;8;18;3;19;13;25;17;11;4;10;22;23;187;5479524
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
4;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;15;10;22;23;187;5494420
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;9;1;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5440668
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;8;16;7;26;12;13;6;2;14;5;1;9;21;24;18;3;19;20;25;17;11;4;10;22;23;187;5446975
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
26;24;16;7;15;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5447932
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;5;14;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5665254
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;19;5;1;9;21;8;18;3;14;20;25;17;11;4;10;22;23;187;5454038
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;13;16;7;26;12;24;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5463669
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
18;24;16;7;26;12;13;6;2;14;5;1;9;21;8;15;3;19;20;25;17;11;4;10;22;23;187;5578295
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;14;6;2;13;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5437343
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;23;17;11;4;10;22;25;187;5452181
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;18;1;9;21;8;5;3;19;20;25;17;11;4;10;22;23;187;5634085
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;11;14;5;1;9;21;8;18;3;19;20;25;17;2;4;10;22;23;187;5448221
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
13;24;16;7;26;12;15;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5518099
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;19;1;9;21;8;18;3;5;20;25;17;11;4;10;22;23;187;5575257
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;8;14;5;1;9;21;2;18;3;19;20;25;17;11;4;10;22;23;187;5494966
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
26;24;16;7;15;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5447932
187;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;9;12;13;6;2;14;5;1;26;21;8;18;3;19;20;25;17;11;4;10;22;23;187;5510132
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;18;8;21;3;19;20;25;17;11;4;10;22;23;188;5489799
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;5;26;12;13;6;2;14;7;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;188;5600302
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;4;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;7;10;22;23;188;5441706
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;3;9;21;8;18;1;19;20;25;17;11;4;10;22;23;188;5539795
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
9;24;16;7;26;12;13;6;2;14;5;1;15;21;8;18;3;19;20;25;17;11;4;10;22;23;188;5523146
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;3;5;1;9;21;8;18;14;19;20;25;17;11;4;10;22;23;188;5450474
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;19;3;18;20;25;17;11;4;10;22;23;188;5467755
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;12;7;26;16;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;188;5489329
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;23;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;16;188;5455883
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;22;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;13;23;188;5437576
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;9;26;12;13;6;2;14;5;1;7;21;8;18;3;19;20;25;17;11;4;10;22;23;188;5494204
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;23;11;4;10;22;17;188;5443343
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;17;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;7;11;4;10;22;23;188;5445963
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;20;19;3;25;17;11;4;10;22;23;188;5449443
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;21;6;2;14;5;1;9;13;8;18;3;19;20;25;17;11;4;10;22;23;188;5484713
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;10;3;19;20;25;17;11;4;18;22;23;188;5601796
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;19;2;14;5;1;9;21;8;18;3;6;20;25;17;11;4;10;22;23;188;5454144
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;14;2;6;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;188;5445139
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;3;9;21;8;18;1;19;20;25;17;11;4;10;22;23;188;5539795
188;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;16;24;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;188;5437621
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;5;13;6;2;14;12;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;189;5722758
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;12;7;26;16;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;189;5489329
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;9;16;7;26;12;13;6;2;14;5;1;24;21;8;18;3;19;20;25;17;11;4;10;22;23;189;5489696
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;3;13;6;2;14;5;1;9;21;8;18;12;19;20;25;17;11;4;10;22;23;189;5445152
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;1;7;26;12;13;6;2;14;5;16;9;21;8;18;3;19;20;25;17;11;4;10;22;23;189;5466576
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;4;11;17;10;22;23;189;5441141
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;8;6;2;14;5;1;9;21;13;18;3;19;20;25;17;11;4;10;22;23;189;5504334
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;18;14;5;1;9;21;8;2;3;19;20;25;17;11;4;10;22;23;189;5446561
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;17;6;2;14;5;1;9;21;8;18;3;19;20;25;13;11;4;10;22;23;189;5474617
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;12;16;7;26;24;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;189;5475498
189;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23;189;5435571
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;9;12;13;6;2;18;5;1;26;21;8;14;3;19;20;25;17;11;4;10;22;23;189;5509884
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
7;24;16;15;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23;189;5475832
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;20;3;19;14;25;17;11;4;10;22;23;189;5477515
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;18;5;1;9;21;11;14;3;19;20;25;17;8;4;10;22;23;189;5441906
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;5;2;18;6;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23;189;5699185
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;8;6;2;18;5;1;9;21;13;14;3;19;20;25;17;11;4;10;22;23;189;5501321
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;7;16;24;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23;189;5437036
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;10;5;1;9;21;8;14;3;19;20;25;17;11;4;18;22;23;189;5602579
189;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;5;18;2;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23;189;5666543
190;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;20;3;19;14;25;17;11;4;10;22;23;190;5477515
190;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;18;5;1;9;21;22;14;3;19;20;25;17;11;4;10;8;23;190;5517152
190;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;14;26;12;13;6;2;18;5;1;9;21;8;7;3;19;20;25;17;11;4;10;22;23;190;5614005
190;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;18;2;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23;190;5446511
190;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;21;18;5;1;9;2;8;14;3;19;20;25;17;11;4;10;22;23;190;5474905
190;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;11;17;4;10;22;23;190;5438512
190;5435571;15;24;16;7;26;12;13;6;2;18;5;1;9;21;8;14;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;190;5435819
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;3;8;18;21;19;20;25;17;11;4;10;22;23;190;5517284
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;25;2;14;5;1;9;21;8;18;3;19;20;6;17;11;4;10;22;23;190;5454688
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;10;3;19;20;25;17;11;4;18;22;23;190;5601796
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;20;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;24;25;17;11;4;10;22;23;190;5485273
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;17;13;6;2;14;5;1;9;21;8;18;3;19;20;25;12;11;4;10;22;23;190;5492868
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;23;4;10;22;11;190;5451715
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;26;16;7;24;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;190;5436509
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;17;2;14;5;1;9;21;8;18;3;19;20;25;6;11;4;10;22;23;190;5449940
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
25;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;15;17;11;4;10;22;23;190;5442369
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;14;13;6;2;12;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;190;5436803
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;14;12;13;6;2;26;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;190;5637194
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;22;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;6;23;190;5439136
190;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;22;10;4;23;190;5473912
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;11;3;19;20;25;17;18;4;10;22;23;191;5594266
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;5;12;13;6;2;14;26;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;191;5611647
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;10;19;20;25;17;11;4;3;22;23;191;5516971
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;4;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;13;10;22;23;191;5483769
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;9;26;12;13;6;2;14;5;1;7;21;8;18;3;19;20;25;17;11;4;10;22;23;191;5494204
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;10;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;6;22;23;191;5448775
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;10;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;6;22;23;191;5448775
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;20;2;14;5;1;9;21;8;18;3;19;6;25;17;11;4;10;22;23;191;5482955
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
18;24;16;7;26;12;13;6;2;14;5;1;9;21;8;15;3;19;20;25;17;11;4;10;22;23;191;5578295
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;17;14;5;1;9;21;8;18;3;19;20;25;2;11;4;10;22;23;191;5445673
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;20;3;19;18;25;17;11;4;10;22;23;191;5475500
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;3;13;6;2;14;5;1;9;21;8;18;12;19;20;25;17;11;4;10;22;23;191;5445152
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;20;8;18;3;19;21;25;17;11;4;10;22;23;191;5474213
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;25;20;17;11;4;10;22;23;191;5534841
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;22;5;1;9;21;8;18;3;19;20;25;17;11;4;10;14;23;191;5440248
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;17;14;5;1;9;21;8;18;3;19;20;25;2;11;4;10;22;23;191;5445673
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;4;8;18;3;19;20;25;17;11;21;10;22;23;191;5476042
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;6;13;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;191;5437118
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;6;13;12;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;191;5440478
191;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;3;2;14;5;1;9;21;8;18;6;19;20;25;17;11;4;10;22;23;191;5448145
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;23;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;13;192;5436667
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;4;17;11;25;10;22;23;192;5472044
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;11;20;25;17;19;4;10;22;23;192;5519426
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;11;17;4;10;22;23;192;5438760
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;22;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;26;23;192;5451756
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;5;7;26;12;13;6;2;14;16;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;192;5602008
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;21;16;7;26;12;13;6;2;14;5;1;9;24;8;18;3;19;20;25;17;11;4;10;22;23;192;5462007
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;11;17;25;4;10;22;23;192;5443917
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;2;13;6;12;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;192;5441949
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;11;17;25;4;10;22;23;192;5443917
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;3;12;13;6;2;14;5;1;9;21;8;18;26;19;20;25;17;11;4;10;22;23;192;5525796
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;18;13;6;2;14;5;1;9;21;8;12;3;19;20;25;17;11;4;10;22;23;192;5438612
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;6;13;12;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;192;5440478
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;9;21;20;18;3;19;8;25;17;11;4;10;22;23;192;5473427
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;23;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;6;192;5438013
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;6;7;26;12;13;16;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23;192;5445870
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;23;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;16;192;5455883
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;12;13;6;2;14;5;1;17;21;8;18;3;19;20;25;9;11;4;10;22;23;192;5519817
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;26;23;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;12;192;5438850
192;5435819;15;24;16;7;26;12;13;6;2;14;5;1;9;21;8;18;3;19;20;25;17;11;4;10;22;23
15;24;16;7;19;12;13;6;2;14;5;1;9;21;8;18;3;26;20;25;17;11;4;10;22;23;192;5491361
