"X1";"X288";"X31";"X12";"X61";"X4";"X54";"X16";"X39";"X36";"X7";"X10";"X21";"X48";"X15";"X63";"X60";"X37";"X47";"X26";"X27";"X50";"X18";"X32";"X44";"X62";"X5";"X6";"X9";"X34";"X43";"X25";"X56";"X13";"X51";"X19";"X24";"X57";"X49";"X52";"X46";"X41";"X20";"X17";"X40";"X58";"X23";"X53";"X33";"X1.1";"X35";"X64";"X42";"X45";"X55";"X22";"X2";"X38";"X28";"X11";"X8";"X3";"X59";"X29";"X14";"X30"
59;236;59;48;54;37;6;31;43;12;29;52;11;25;50;51;8;4;16;32;27;58;24;30;41;2;26;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;9;17;5;60;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55
59;48;54;37;6;31;43;12;29;52;11;25;50;51;9;4;16;32;27;58;24;30;41;2;26;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;8;17;5;60;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55;59;236
59;236;59;48;54;37;6;31;43;12;29;52;11;25;50;51;9;4;16;32;27;58;24;30;41;2;26;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;8;17;5;60;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55
59;48;54;37;6;31;43;12;29;52;11;25;50;51;9;4;16;32;27;58;24;30;41;2;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;8;17;5;26;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55;59;236
59;236;59;48;54;37;6;31;43;12;29;52;11;25;50;51;9;4;16;32;27;58;24;30;41;2;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;8;17;5;26;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55
59;48;54;37;6;31;43;12;29;52;11;2;50;51;9;4;16;32;27;58;24;30;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;8;17;5;26;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55;59;236
59;236;59;48;54;37;6;31;43;12;29;52;11;2;50;51;9;4;16;32;27;58;24;30;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;8;17;5;26;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55
59;48;54;37;6;31;43;12;29;52;11;2;50;51;9;4;16;32;27;58;24;30;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;8;42;14;35;45;17;5;26;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55;59;248
59;236;59;48;54;37;6;31;43;12;29;52;11;2;50;51;9;4;16;32;27;58;24;30;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;8;17;5;26;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55
59;48;54;37;8;31;43;12;29;52;11;2;50;51;9;4;16;32;27;58;24;30;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;6;17;5;26;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55;59;248
59;248;59;48;54;37;8;31;43;12;29;52;11;2;50;51;9;4;16;32;27;58;24;30;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;6;17;5;26;3;22;40;57;21;44;46;10;20;13;38;56;15;53;55
59;48;54;44;8;31;43;12;29;52;11;2;50;51;9;4;16;32;27;58;24;30;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;6;17;5;26;3;22;40;57;21;37;46;10;20;13;38;56;15;53;55;59;240
59;240;59;48;54;44;8;31;43;12;29;52;11;2;50;51;9;4;16;32;27;58;24;30;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;6;17;5;26;3;22;40;57;21;37;46;10;20;13;38;56;15;53;55
59;48;54;44;8;31;43;12;29;30;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;6;17;5;26;3;22;40;57;21;37;46;10;20;13;38;56;15;53;55;59;220
60;220;59;48;54;44;8;31;43;12;29;30;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;45;42;14;35;6;17;5;26;3;22;40;57;21;37;46;10;20;13;38;56;15;53;55
59;48;54;44;8;31;43;12;29;45;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;40;57;21;37;46;10;20;13;38;56;15;53;55;60;232
60;232;59;48;54;44;8;31;43;12;29;45;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;40;57;21;37;46;10;20;13;38;56;15;53;55
59;48;54;44;8;31;43;12;29;45;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;40;57;13;37;46;10;20;21;38;56;15;53;55;60;232
60;232;59;48;54;44;8;31;43;12;29;45;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;34;18;23;39;49;64;61;36;47;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;40;57;13;37;46;10;20;21;38;56;15;53;55
59;48;54;44;8;31;43;12;29;45;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;34;18;23;39;49;64;61;36;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;38;56;15;53;55;60;232
60;232;59;48;54;44;8;31;43;12;29;45;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;34;18;23;39;49;64;61;36;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;38;56;15;53;55
59;48;54;44;8;31;43;12;29;45;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;38;56;15;53;55;60;234
60;234;59;48;54;44;8;31;43;12;29;45;11;2;50;51;9;4;16;32;27;58;24;52;41;25;60;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;38;56;15;53;55
59;48;54;44;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;25;51;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;38;56;15;53;55;60;218
60;218;59;48;54;44;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;25;51;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;38;56;15;53;55
59;48;54;44;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;25;51;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;53;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;38;56;15;14;55;60;250
60;218;59;48;54;44;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;25;51;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;38;56;15;53;55
38;48;54;44;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;25;51;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;59;56;15;53;55;60;218
60;218;38;48;54;44;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;25;51;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;59;56;15;53;55
38;48;54;25;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;44;51;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;59;56;15;53;55;60;218
60;218;38;48;54;25;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;44;51;19;33;36;18;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;59;56;15;53;55
38;48;54;25;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;59;56;15;53;55;60;218
60;218;38;48;54;25;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;59;56;15;53;55
38;48;54;25;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;49;64;61;34;40;28;7;1;63;62;30;42;46;35;6;17;5;26;3;22;47;57;13;37;14;10;20;21;59;56;15;53;55;60;230
60;218;38;48;54;25;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;35;6;17;5;26;3;22;47;57;13;37;46;10;20;21;59;56;15;53;55
38;48;54;25;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;20;6;17;5;26;3;22;47;57;13;37;46;10;35;21;59;56;15;53;55;60;218
60;218;38;48;54;25;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;20;6;17;5;26;3;22;47;57;13;37;46;10;35;21;59;56;15;53;55
38;48;54;13;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;20;6;17;5;26;3;22;47;57;25;37;46;10;35;21;59;56;15;53;55;60;218
60;218;38;48;54;13;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;49;64;61;34;40;28;7;1;63;62;30;42;14;20;6;17;5;26;3;22;47;57;25;37;46;10;35;21;59;56;15;53;55
38;48;54;13;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;42;14;20;6;17;49;26;3;22;47;57;25;37;46;10;35;21;59;56;15;53;55;60;220
60;220;38;48;54;13;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;42;14;20;6;17;49;26;3;22;47;57;25;37;46;10;35;21;59;56;15;53;55
38;48;54;13;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;14;63;62;30;42;1;20;6;17;49;26;3;22;47;57;25;37;46;10;35;21;59;56;15;53;55;60;250
60;220;38;48;54;13;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;42;14;20;6;17;49;26;3;22;47;57;25;37;46;10;35;21;59;56;15;53;55
38;48;54;13;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;21;14;20;6;17;49;26;3;22;47;57;25;37;46;10;35;42;59;56;15;53;55;60;220
60;220;38;48;54;13;8;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;21;14;20;6;17;49;26;3;22;47;57;25;37;46;10;35;42;59;56;15;53;55
38;48;54;13;22;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;21;14;20;6;17;49;26;3;8;47;57;25;37;46;10;35;42;59;56;15;53;55;60;220
60;220;38;48;54;13;22;31;43;12;29;45;11;2;50;60;9;4;16;32;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;21;14;20;6;17;49;26;3;8;47;57;25;37;46;10;35;42;59;56;15;53;55
38;48;54;13;22;31;43;12;29;45;11;32;50;60;9;4;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;21;14;20;6;17;49;26;3;8;47;57;25;37;46;10;35;42;59;56;15;53;55;60;220
60;220;38;48;54;13;22;31;43;12;29;45;11;32;50;60;9;4;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;40;28;7;1;63;62;30;21;14;20;6;17;49;26;3;8;47;57;25;37;46;10;35;42;59;56;15;53;55
38;48;54;13;22;40;43;12;29;45;11;32;50;60;9;4;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;17;49;26;3;8;47;57;25;37;46;10;35;42;59;56;15;53;55;60;236
60;236;38;48;54;13;22;40;43;12;29;45;11;32;50;60;9;4;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;17;49;26;3;8;47;57;25;37;46;10;35;42;59;56;15;53;55
38;15;54;13;22;40;43;12;29;45;11;32;50;60;9;4;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;17;49;26;3;8;47;57;25;37;46;10;35;42;59;56;48;53;55;60;236
60;236;38;15;54;13;22;40;43;12;29;45;11;32;50;60;9;4;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;17;49;26;3;8;47;57;25;37;46;10;35;42;59;56;48;53;55
38;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;26;3;8;47;57;25;37;46;10;35;42;59;56;48;53;55;60;236
61;236;38;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;26;3;8;47;57;25;37;46;10;35;42;59;56;48;53;55
38;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;10;26;42;59;56;48;53;55;61;236
61;236;38;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;58;24;52;41;18;51;19;33;36;44;23;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;10;26;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;58;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;10;26;42;59;56;48;53;55;61;228
61;228;23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;58;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;10;26;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;26;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;10;58;42;59;56;48;53;55;61;230
61;230;23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;26;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;10;58;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;26;58;42;59;56;48;53;55;61;224
61;224;23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;26;58;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;52;38;18;51;19;33;36;44;41;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;26;58;42;59;56;48;53;55;61;232
61;224;23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;26;58;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;34;10;24;52;41;18;51;19;33;36;44;38;39;5;64;61;27;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;26;58;42;59;56;48;53;55;61;226
61;224;23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;25;37;46;26;58;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;37;25;46;26;58;42;59;56;48;53;55;61;224
61;224;23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;52;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;57;37;25;46;26;58;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;57;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;52;37;25;46;26;58;42;59;56;48;53;55;61;226
61;226;23;15;54;13;22;40;43;12;29;45;11;32;50;60;9;17;16;2;27;10;24;57;41;18;51;19;33;36;44;38;39;5;64;61;34;31;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;52;37;25;46;26;58;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;44;38;39;5;64;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;52;37;25;46;26;58;42;59;56;48;53;55;61;224
61;224;23;15;54;13;22;40;43;12;29;45;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;44;38;39;5;64;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;52;37;25;46;26;58;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;44;38;39;5;64;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;52;58;25;46;26;37;42;59;56;48;53;55;61;224
61;224;23;15;54;13;22;40;43;12;29;45;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;44;38;39;5;64;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;3;8;47;52;58;25;46;26;37;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;45;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;8;38;39;5;64;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;3;44;47;52;58;25;46;26;37;42;59;56;48;53;55;61;224
61;224;23;15;54;13;22;40;43;12;29;45;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;8;38;39;5;64;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;3;44;47;52;58;25;46;26;37;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;64;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;8;38;39;5;45;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;3;44;47;52;58;25;46;26;37;42;59;56;48;53;55;61;214
61;214;23;15;54;13;22;40;43;12;29;64;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;8;38;39;5;45;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;3;44;47;52;58;25;46;26;37;42;59;56;48;53;55
23;15;54;13;22;40;43;12;29;64;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;8;38;39;5;45;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;48;44;47;52;58;25;46;26;37;42;59;56;3;53;55;61;214
61;214;23;15;54;13;22;40;43;12;29;64;11;32;50;60;31;17;16;2;27;10;24;57;41;18;51;19;33;36;8;38;39;5;45;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;48;44;47;52;58;25;46;26;37;42;59;56;3;53;55
23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;10;24;57;41;18;51;19;33;36;8;38;39;5;45;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;48;44;47;52;58;25;46;26;37;42;59;56;3;53;55;61;214
61;214;23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;10;24;57;41;18;51;19;33;36;8;38;39;5;45;61;34;9;28;7;1;63;62;30;21;14;20;6;4;49;35;48;44;47;52;58;25;46;26;37;42;59;56;3;53;55
23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;10;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;63;62;30;21;45;20;6;4;49;35;48;44;47;52;58;25;46;26;37;42;59;56;3;53;55;61;230
61;230;23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;10;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;63;62;30;21;45;20;6;4;49;35;48;44;47;52;58;25;46;26;37;42;59;56;3;53;55
23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;10;62;30;21;45;20;6;4;49;35;48;44;47;52;58;25;46;26;37;42;59;56;3;53;55;61;228
61;228;23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;10;62;30;21;45;20;6;4;49;35;48;44;47;52;58;25;46;26;37;42;59;56;3;53;55
23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;10;62;30;21;45;20;6;4;49;35;48;59;47;52;58;25;46;26;37;42;44;56;3;53;55;61;228
61;228;23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;10;62;30;21;45;20;6;4;49;35;48;59;47;52;58;25;46;26;37;42;44;56;3;53;55
23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;10;62;30;21;45;20;6;4;49;35;48;59;47;52;46;25;58;26;37;42;44;56;3;53;55;61;228
61;228;23;15;54;13;2;40;43;12;29;64;11;32;50;60;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;10;62;30;21;45;20;6;4;49;35;48;59;47;52;46;25;58;26;37;42;44;56;3;53;55
23;15;54;13;2;60;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;10;62;30;21;45;20;6;4;49;35;48;59;47;52;46;25;58;26;37;42;44;56;3;53;55;61;236
61;236;23;15;54;13;2;60;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;1;10;62;30;21;45;20;6;4;49;35;48;59;47;52;46;25;58;26;37;42;44;56;3;53;55
23;15;54;13;2;60;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;52;46;25;58;1;37;42;44;56;3;53;55;61;254
62;254;23;15;54;13;2;60;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;52;46;25;58;1;37;42;44;56;3;53;55
23;15;54;13;2;52;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55;62;266
62;266;23;15;54;13;2;52;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;39;5;14;61;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55
23;15;54;13;2;52;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;61;5;14;39;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55;62;266
62;266;23;15;54;13;2;52;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;61;5;14;39;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55
23;15;54;13;2;52;43;5;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;61;12;14;39;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55;62;282
62;266;23;15;54;13;2;52;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;61;5;14;39;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55
23;15;54;13;2;52;43;5;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;61;12;14;39;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55;62;282
62;266;23;15;54;13;2;52;43;12;29;64;11;32;50;40;31;17;16;22;27;63;24;57;41;18;51;19;33;36;8;38;61;5;14;39;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55
23;15;54;13;2;52;43;12;29;64;11;32;50;40;31;17;22;16;27;63;24;57;41;18;51;19;33;36;8;38;61;5;14;39;34;9;28;7;26;10;62;30;21;45;20;6;4;49;35;48;59;47;60;46;25;58;1;37;42;44;56;3;53;55;62;286
