"X1";"X294";"X50";"X62";"X49";"X55";"X20";"X32";"X53";"X41";"X1.1";"X48";"X54";"X57";"X40";"X27";"X63";"X51";"X2";"X34";"X23";"X43";"X33";"X19";"X26";"X29";"X61";"X22";"X44";"X58";"X64";"X14";"X30";"X16";"X18";"X31";"X56";"X21";"X37";"X10";"X6";"X17";"X15";"X28";"X60";"X11";"X8";"X46";"X5";"X24";"X13";"X42";"X47";"X45";"X35";"X39";"X25";"X59";"X12";"X7";"X52";"X9";"X4";"X3";"X36";"X38"
56;280;38;7;44;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;26;61;2;57;32;47;14;50;55;6;48;25;58;34;53;33;28;46;36;42;11;5;30;56;20;37;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62
49;7;44;24;64;60;15;39;51;1;8;43;13;59;38;41;23;54;17;4;26;61;2;57;32;47;14;50;55;6;48;25;58;34;53;33;28;46;36;42;11;5;30;56;20;37;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62;56;294
56;280;38;7;44;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;26;61;2;57;32;47;14;50;55;6;48;25;58;34;53;33;28;46;36;42;11;5;30;56;20;37;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62
38;7;44;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;26;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;36;42;11;5;30;56;20;32;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62;56;276
57;276;38;7;44;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;26;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;36;42;11;5;30;56;20;32;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62
38;7;30;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;26;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;36;42;11;5;44;56;20;32;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62;57;272
57;272;38;7;30;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;26;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;36;42;11;5;44;56;20;32;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62
38;7;30;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;36;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;26;42;11;5;44;56;20;32;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62;57;260
57;260;38;7;30;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;36;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;26;42;11;5;44;56;20;32;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;62
38;7;30;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;36;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;26;57;260
57;260;38;7;30;24;64;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;36;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;29;31;18;52;16;9;63;12;22;45;3;10;26
38;7;30;24;29;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;36;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;63;12;22;45;3;10;26;57;260
57;260;38;7;30;24;29;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;36;61;2;57;37;47;14;50;55;6;48;25;58;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;63;12;22;45;3;10;26
38;7;30;24;29;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;36;61;2;47;37;57;14;50;55;6;48;25;58;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;63;12;22;45;3;10;26;57;260
57;260;38;7;30;24;29;60;15;39;51;1;8;43;13;59;49;41;23;54;17;4;36;61;2;47;37;57;14;50;55;6;48;25;58;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;63;12;22;45;3;10;26
38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;4;36;61;2;47;37;57;14;50;55;6;48;25;58;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;59;12;22;45;3;10;26;57;260
57;260;38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;4;36;61;2;47;37;57;14;50;55;6;48;25;58;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;59;12;22;45;3;10;26
38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;4;36;61;2;47;37;57;14;50;55;6;48;25;10;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;59;12;22;45;3;58;26;57;264
57;264;38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;4;36;61;2;47;37;57;14;50;55;6;48;25;10;34;53;33;28;46;62;42;11;5;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;59;12;22;45;3;58;26
38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;4;36;61;2;47;37;57;14;50;55;6;48;25;10;34;53;33;28;46;62;42;11;22;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;59;12;5;45;3;58;26;57;264
57;264;38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;4;36;61;2;47;37;57;14;50;55;6;48;25;10;34;53;33;28;46;62;42;11;22;44;56;20;32;40;19;21;35;27;64;31;18;52;16;9;59;12;5;45;3;58;26
38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;10;34;53;33;28;46;62;42;11;22;44;56;4;32;40;19;21;35;27;64;31;18;52;16;9;59;12;5;45;3;58;26;57;266
57;266;38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;10;34;53;33;28;46;62;42;11;22;44;56;4;32;40;19;21;35;27;64;31;18;52;16;9;59;12;5;45;3;58;26
38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;19;21;10;27;64;31;18;52;16;9;59;12;5;45;3;58;26;57;262
57;262;38;7;30;24;29;60;15;39;51;1;8;43;13;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;19;21;10;27;64;31;18;52;16;9;59;12;5;45;3;58;26
38;7;30;24;29;60;19;39;51;1;8;43;13;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;9;59;12;5;45;3;58;26;57;262
57;262;38;7;30;24;29;60;19;39;51;1;8;43;13;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;9;59;12;5;45;3;58;26
38;7;30;24;29;60;19;39;51;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;13;59;12;5;45;3;58;26;57;262
57;262;38;7;30;24;29;60;19;39;51;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;13;59;12;5;45;3;58;26
38;7;30;24;29;60;19;39;51;1;8;43;9;63;49;41;23;54;17;20;36;42;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;61;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;13;59;12;5;45;3;58;26;57;268
57;262;38;7;30;24;29;60;19;39;51;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;13;59;12;5;45;3;58;26
38;7;30;19;29;60;24;39;51;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;13;59;12;5;45;3;58;26;57;258
57;258;38;7;30;19;29;60;24;39;51;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;13;59;12;5;45;3;58;26
38;7;30;19;29;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;13;59;12;5;45;3;58;26;57;258
57;258;38;7;30;19;29;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;22;44;56;4;32;40;15;21;10;27;64;31;18;52;16;13;59;12;5;45;3;58;26
38;7;30;19;29;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;13;44;56;4;32;40;15;21;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26;57;258
57;258;38;7;30;19;29;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;14;50;55;6;48;25;35;34;53;33;28;46;62;42;11;13;44;56;4;32;40;15;21;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26
38;7;30;19;14;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;29;50;55;6;48;25;35;34;53;33;28;46;62;42;11;13;44;56;4;32;40;15;21;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26;57;258
57;258;38;7;30;19;14;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;29;50;55;6;48;25;35;34;53;33;28;46;62;42;11;13;44;56;4;32;40;15;21;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26
38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;29;50;55;6;48;25;35;34;53;14;28;46;62;42;11;13;44;56;4;32;40;15;21;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26;57;258
57;258;38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;29;50;55;6;48;25;35;34;53;14;28;46;62;42;11;13;44;56;4;32;40;15;21;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26
38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;29;50;55;6;48;25;35;34;53;14;28;46;21;42;11;13;44;56;4;32;40;15;62;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26;57;252
57;252;38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;2;47;37;57;29;50;55;6;48;25;35;34;53;14;28;46;21;42;11;13;44;56;4;32;40;15;62;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26
38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;57;47;37;2;29;50;55;6;48;25;35;34;53;14;28;46;21;42;11;13;44;56;4;32;40;15;62;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26;57;252
58;252;38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;57;47;37;2;29;50;55;6;48;25;35;34;53;14;28;46;21;42;11;13;44;56;4;32;40;15;62;10;27;64;31;18;52;16;22;59;12;5;45;3;58;26
38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;57;47;37;2;29;50;55;6;48;25;35;34;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;59;12;5;45;3;58;26;58;252
58;252;38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;57;47;37;2;29;50;55;6;48;25;35;34;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;59;12;5;45;3;58;26
38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;57;59;37;2;29;50;55;6;48;25;35;34;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;47;12;5;45;3;58;26;58;252
58;252;38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;57;59;37;2;29;50;55;6;48;25;35;34;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;57;59;37;2;29;50;55;6;34;25;35;48;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;47;12;5;45;3;58;26;58;252
58;252;38;7;30;19;33;60;51;39;24;1;8;43;9;63;49;41;23;54;17;20;36;61;57;59;37;2;29;50;55;6;34;25;35;48;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;50;1;8;43;9;63;49;41;23;54;17;20;36;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;47;12;5;45;3;58;26;58;252
58;252;38;7;30;19;33;60;51;39;50;1;8;43;9;63;49;41;23;54;17;20;36;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;36;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;47;12;5;45;3;58;26;58;262
58;262;38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;36;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;46;21;42;11;13;31;56;4;32;40;15;62;10;27;64;44;18;52;16;22;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;36;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;46;21;42;11;22;31;56;4;32;40;15;62;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;262
58;262;38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;36;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;46;21;42;11;22;31;56;4;32;40;15;62;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;36;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;22;21;42;11;46;31;56;4;32;40;15;62;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;262
58;262;38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;36;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;22;21;42;11;46;31;56;4;32;40;15;62;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;22;21;42;11;46;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;262
58;262;38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;22;21;42;11;46;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;36;54;17;20;62;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;22;21;42;11;46;31;56;4;32;40;15;23;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;270
58;262;38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;34;25;35;48;53;14;28;22;21;42;11;46;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;34;25;35;48;53;46;28;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;262
58;262;38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;34;25;35;48;53;46;28;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;28;25;35;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;274
58;274;38;7;30;19;33;60;51;39;50;1;8;43;49;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;28;25;35;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;60;51;39;50;1;8;43;30;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;28;25;35;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;278
58;278;38;7;49;19;33;60;51;39;50;1;8;43;30;63;9;41;23;54;17;20;62;61;57;59;37;2;29;24;55;6;28;25;35;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;60;51;39;50;1;8;43;30;63;9;41;23;54;17;25;62;61;57;59;37;2;29;24;55;6;28;20;35;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;266
58;266;38;7;49;19;33;60;51;39;50;1;8;43;30;63;9;41;23;54;17;25;62;61;57;59;37;2;29;24;55;6;28;20;35;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;60;51;39;50;1;8;43;30;63;9;41;23;54;17;25;62;61;57;59;37;2;29;35;55;6;28;20;24;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;274
58;274;38;7;49;19;33;60;51;39;50;1;8;43;30;63;9;41;23;54;17;25;62;61;57;59;37;2;29;35;55;6;28;20;24;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;57;59;37;2;29;35;50;6;28;20;24;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;274
58;274;38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;57;59;37;2;29;35;50;6;28;20;24;48;53;46;34;22;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;24;48;53;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;274
58;274;38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;24;48;53;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;60;51;39;55;1;8;43;30;34;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;24;48;53;46;63;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;278
58;274;38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;24;48;53;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;20;35;50;6;28;29;24;48;53;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;294
58;274;38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;24;48;53;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26;58;274
58;274;38;7;49;19;33;60;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;3;58;26
38;7;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;60;58;26;58;258
59;258;38;7;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;54;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;60;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;7;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;60;58;26;59;258
59;258;38;54;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;7;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;57;21;42;11;14;31;56;4;32;40;15;36;10;27;64;44;18;52;16;13;47;12;5;45;60;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;7;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;57;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;12;5;45;60;58;26;59;258
59;258;38;54;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;7;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;57;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;12;5;45;60;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;7;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;60;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;12;5;45;57;58;26;59;258
59;258;38;54;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;7;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;60;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;12;5;45;57;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;5;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;60;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;12;7;45;57;58;26;59;258
59;258;38;54;49;19;33;3;51;39;55;1;8;43;30;63;9;41;23;5;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;60;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;12;7;45;57;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;60;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26;59;254
59;254;38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;60;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;25;5;17;23;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;60;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26;59;272
59;254;38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;46;34;60;21;42;11;14;31;56;4;32;52;15;36;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;52;34;60;21;42;11;14;31;56;4;32;46;15;36;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26;59;254
59;254;38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;17;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;52;34;60;21;42;11;14;31;56;4;32;46;15;36;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;60;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;52;34;17;21;42;11;14;31;56;4;32;46;15;36;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26;59;254
59;254;38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;60;25;62;61;22;59;37;2;29;35;50;6;28;20;53;48;24;52;34;17;21;42;11;14;31;56;4;32;46;15;36;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;60;25;62;61;22;59;37;2;29;35;50;6;28;20;36;48;24;52;34;17;21;42;11;14;31;56;4;32;46;15;53;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26;59;254
59;254;38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;60;25;62;61;22;59;37;2;29;35;50;6;28;20;36;48;24;52;34;17;21;42;11;14;31;56;4;32;46;15;53;10;27;64;44;18;40;16;13;47;9;7;45;57;58;26
38;54;49;19;33;3;51;39;55;1;8;43;30;63;12;41;23;5;60;25;62;61;22;59;37;2;29;35;50;6;28;20;36;48;24;52;34;17;21;42;11;14;31;56;4;32;46;15;53;10;27;64;44;18;40;58;13;47;9;7;45;57;16;26;59;254
