"X1";"X28320";"X21";"X5";"X12";"X13";"X14";"X17";"X25";"X28";"X32";"X7";"X27";"X4";"X20";"X11";"X22";"X31";"X19";"X3";"X23";"X18";"X1.1";"X6";"X26";"X10";"X9";"X16";"X30";"X2";"X29";"X24";"X8";"X15"
6;3;2;23;1;25;8;7;12;13;24;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;10;14;17;29;30;31;148;21466
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;30;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;10;31;148;21442
148;20122;6;3;2;23;1;25;8;7;12;13;10;5;16;32;22;11;15;27;20;4;19;9;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;148;20022
148;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;32;2;23;1;25;8;7;12;13;10;9;16;3;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;148;21952
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;11;10;9;16;32;22;13;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;149;21082
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
26;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;6;24;14;17;29;30;31;149;21642
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;29;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;16;30;31;149;21818
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;26;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;7;24;14;17;29;30;31;149;21698
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;18;15;27;20;4;19;5;21;11;28;26;24;14;17;29;30;31;149;21846
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
15;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;6;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;149;20262
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;14;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;13;17;29;30;31;149;20122
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;26;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;7;24;14;17;29;30;31;149;21698
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;31;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;23;149;20822
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;28;19;5;21;18;4;26;24;14;17;29;30;31;149;21170
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;22;9;16;32;10;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;149;20864
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;28;18;26;24;14;17;29;30;31;149;20662
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;17;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;7;29;30;31;149;22068
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;16;23;1;25;8;7;12;13;10;9;2;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;149;21642
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;9;2;23;1;25;8;7;12;13;10;3;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;149;20422
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;18;22;11;15;27;20;4;19;5;21;32;28;26;24;14;17;29;30;31;149;21022
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
22;3;2;23;1;25;8;7;12;13;10;9;16;32;6;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;149;20712
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;31;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;22;149;20482
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;21;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;1;18;28;26;24;14;17;29;30;31;149;20306
149;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;27;10;9;16;32;22;11;15;13;20;4;19;5;21;18;28;26;24;14;17;29;30;31;149;21358
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;14;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;12;17;29;30;31;150;20562
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;11;7;12;13;10;9;16;32;22;8;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;150;20422
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;14;22;11;15;27;20;4;19;5;21;18;28;26;24;32;17;29;30;31;150;20470
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;22;12;13;10;9;16;32;7;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;150;21104
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;30;19;5;21;18;28;26;24;14;17;29;4;31;150;20922
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;31;18;28;26;24;14;17;29;30;21;150;20622
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;10;12;13;7;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;150;20342
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;30;29;17;31;150;20702
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;18;20;4;19;5;21;27;28;26;24;14;17;29;30;31;150;21002
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;8;23;1;25;2;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;150;20662
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;18;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;2;28;26;24;14;17;29;30;31;150;20620
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;22;9;16;32;10;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;150;20864
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;19;9;16;32;22;11;15;27;20;4;10;5;21;18;28;26;24;14;17;29;30;31;150;21424
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;21;22;11;15;27;20;4;19;5;32;18;28;26;24;14;17;29;30;31;150;21242
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;12;2;23;1;25;8;7;3;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;150;20662
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;9;7;12;13;10;8;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;150;20782
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;21;4;19;5;20;18;28;26;24;14;17;29;30;31;150;20422
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;24;22;11;15;27;20;4;19;5;21;18;28;26;32;14;17;29;30;31;150;20142
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;20;27;4;19;5;21;18;28;26;24;14;17;29;30;31;150;20602
150;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;21;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;23;18;28;26;24;14;17;29;30;31;150;20582
151;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;9;13;10;12;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20842
151;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;14;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;12;17;29;30;31;151;20562
151;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;14;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;3;17;29;30;31;151;20822
151;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;4;15;27;20;11;19;5;21;18;28;26;24;14;17;29;30;31;151;20942
151;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;1;25;8;30;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;7;31;151;21662
151;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;13;23;1;25;8;7;12;2;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20542
151;20022;6;3;2;23;1;25;8;7;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20002
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
11;3;2;23;7;25;8;1;12;13;10;9;16;32;22;6;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20202
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;25;8;21;12;13;10;9;16;32;22;11;15;27;20;4;19;5;1;18;28;26;24;14;17;29;30;31;151;20656
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;20;27;15;4;19;5;21;18;28;26;24;14;17;29;30;31;151;21374
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;25;8;1;12;13;10;9;15;32;22;11;16;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20562
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;25;8;1;12;13;10;21;16;32;22;11;15;27;20;4;19;5;9;18;28;26;24;14;17;29;30;31;151;20964
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;25;21;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;8;18;28;26;24;14;17;29;30;31;151;22038
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
29;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;6;30;31;151;21974
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;21;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;7;18;28;26;24;14;17;29;30;31;151;21206
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;27;7;25;8;1;12;13;10;9;16;32;22;11;15;23;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20362
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;1;8;25;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20404
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;21;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;2;18;28;26;24;14;17;29;30;31;151;20410
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;15;23;7;25;8;1;12;13;10;9;16;32;22;11;2;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20442
151;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
12;3;2;23;7;25;8;1;6;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31;151;20982
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;25;29;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;8;30;31;152;22488
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;29;30;31
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;152;20002
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;9;13;10;12;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;152;20902
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;28;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;2;26;24;14;17;31;30;29;152;20852
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;31;21;18;28;26;24;14;17;5;30;29;152;20800
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;14;26;24;28;17;31;30;29;152;20766
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;14;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;3;17;31;30;29;152;20802
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;17;4;19;5;21;18;28;26;24;14;20;31;30;29;152;20062
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;13;8;1;12;25;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;152;20246
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;20;16;32;22;11;15;27;9;4;19;5;21;18;28;26;24;14;17;31;30;29;152;21218
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;21;12;13;10;9;16;32;22;11;15;27;20;4;19;5;1;18;28;26;24;14;17;31;30;29;152;20656
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;28;32;22;11;15;27;20;4;19;5;21;18;16;26;24;14;17;31;30;29;152;21302
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;29;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;13;152;20324
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;32;1;12;13;10;9;16;8;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;152;22016
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;16;22;32;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;152;20922
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;27;12;13;10;9;16;32;22;11;15;1;20;4;19;5;21;18;28;26;24;14;17;31;30;29;152;21696
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;31;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;25;30;29;152;20062
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;11;10;9;16;32;22;13;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;152;21062
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
22;3;2;23;7;25;8;1;12;13;10;9;16;32;6;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;152;20692
152;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;14;18;28;26;24;21;17;31;30;29;152;20932
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;5;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;3;21;18;28;26;24;14;17;31;30;29;153;20242
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;18;15;27;20;4;19;5;21;11;28;26;24;14;17;31;30;29;153;21746
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;30;17;31;14;29;153;20278
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;27;9;16;32;22;11;15;10;20;4;19;5;21;18;28;26;24;14;17;31;30;29;153;21396
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;11;8;1;12;13;10;9;16;32;22;25;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;153;21000
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;30;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;13;29;153;20224
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
29;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;6;153;21870
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;5;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;2;21;18;28;26;24;14;17;31;30;29;153;20122
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;31;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;16;30;29;153;21158
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;32;1;12;13;10;9;16;8;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29;153;22016
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;29;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;7;153;21760
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;26;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;23;24;14;17;31;30;29;153;20162
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;30;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;10;29;153;21322
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;16;20;22;11;15;27;32;4;19;5;21;18;28;26;24;14;17;31;30;29;153;20482
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;8;1;12;13;10;9;5;32;22;11;15;27;20;4;19;16;21;18;28;26;24;14;17;31;30;29;153;21422
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
6;3;2;23;7;25;21;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;8;18;28;26;24;14;17;31;30;29;153;22038
153;20002;6;3;2;23;7;25;8;1;12;13;10;9;16;32;22;11;15;27;20;4;19;5;21;18;28;26;24;14;17;31;30;29
