"X1";"X274";"X38";"X21";"X48";"X30";"X22";"X8";"X35";"X46";"X63";"X14";"X57";"X58";"X18";"X62";"X59";"X24";"X52";"X49";"X32";"X5";"X31";"X50";"X34";"X9";"X11";"X55";"X16";"X1.1";"X53";"X26";"X3";"X23";"X33";"X37";"X6";"X44";"X41";"X64";"X40";"X20";"X45";"X61";"X7";"X4";"X12";"X15";"X19";"X13";"X43";"X17";"X54";"X28";"X10";"X2";"X56";"X36";"X47";"X27";"X51";"X60";"X25";"X42";"X29";"X39"
17;12;55;47;15;35;41;30;23;59;54;49;60;36;64;32;40;14;8;20;44;4;11;39;42;28;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;33;62;16;37;57;26;22;21;10;56;3;29;53;1;63;2;62;256
62;256;17;12;55;47;15;35;41;30;23;59;54;49;60;36;64;32;40;14;8;20;44;4;11;39;42;28;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;33;62;16;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;35;41;30;23;59;54;49;60;36;64;32;40;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;33;62;16;37;57;26;22;21;10;56;3;29;53;1;63;2;62;256
62;256;17;12;55;47;15;35;41;30;23;59;54;49;60;36;64;32;40;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;33;62;16;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;35;41;30;23;59;54;49;60;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;33;62;40;37;57;26;22;21;10;56;3;29;53;1;63;2;62;272
62;272;17;12;55;47;15;35;41;30;23;59;54;49;60;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;33;62;40;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;35;41;30;23;59;33;49;60;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;54;62;40;37;57;26;22;21;10;56;3;29;53;1;63;2;62;276
62;276;17;12;55;47;15;35;41;30;23;59;33;49;60;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;54;62;40;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;26;41;30;23;59;33;49;60;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;54;62;40;37;57;35;22;21;10;56;3;29;53;1;63;2;62;284
62;276;17;12;55;47;15;35;41;30;23;59;33;49;60;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;58;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;54;62;40;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;35;41;30;23;59;33;49;60;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;62;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;54;58;40;37;57;26;22;21;10;56;3;29;53;1;63;2;62;274
62;274;17;12;55;47;15;35;41;30;23;59;33;49;60;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;62;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;54;58;40;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;35;41;30;23;59;33;49;58;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;62;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;29;53;1;63;2;62;274
62;274;17;12;55;47;15;35;41;30;23;59;33;49;58;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;62;18;5;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;62;18;30;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;29;53;1;63;2;62;260
62;260;17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;14;8;20;28;4;11;39;42;44;6;27;43;51;45;38;62;18;30;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;62;18;30;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;29;53;1;63;2;62;260
62;260;17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;62;18;30;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;29;53;1;63;2
17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;62;18;30;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;1;53;29;63;2;62;260
62;260;17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;62;18;30;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;1;53;29;63;2
17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;13;45;38;62;18;30;51;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;1;53;29;63;2;62;268
63;260;17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;62;18;30;13;52;9;48;61;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;1;53;29;63;2
17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;1;53;29;63;2;63;262
63;262;17;12;55;47;15;35;41;5;23;59;33;49;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;19;24;7;54;60;40;37;57;26;22;21;10;56;3;1;53;29;63;2
17;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;19;24;7;54;60;40;37;57;26;49;21;10;56;3;1;53;29;63;2;63;262
63;262;17;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;19;24;7;54;60;40;37;57;26;49;21;10;56;3;1;53;29;63;2
17;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;19;24;7;54;60;40;37;57;10;49;21;26;56;3;1;53;29;63;2;63;262
63;262;17;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;19;24;7;54;60;40;37;57;10;49;21;26;56;3;1;53;29;63;2
17;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;7;54;60;40;37;57;10;49;21;26;56;3;1;53;29;19;2;63;266
63;266;17;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;7;54;60;40;37;57;10;49;21;26;56;3;1;53;29;19;2
17;12;55;47;15;35;41;5;23;59;33;4;58;36;64;32;16;42;8;20;28;22;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;7;54;60;40;37;57;10;49;21;26;56;3;1;53;29;19;2;63;272
63;266;17;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;20;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;7;54;60;40;37;57;10;49;21;26;56;3;1;53;29;19;2
20;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;17;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;7;54;60;40;37;57;10;49;21;26;56;3;1;53;29;19;2;63;266
63;266;20;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;17;28;4;11;39;14;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;7;54;60;40;37;57;10;49;21;26;56;3;1;53;29;19;2
20;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;7;54;60;14;37;57;10;49;21;26;56;3;1;53;29;19;2;63;266
63;266;20;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;38;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;7;54;60;14;37;57;10;49;21;26;56;3;1;53;29;19;2
20;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;38;54;60;14;37;57;10;49;21;26;56;3;1;53;29;19;2;63;260
63;260;20;12;55;47;15;35;41;5;23;59;33;22;58;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;38;54;60;14;37;57;10;49;21;26;56;3;1;53;29;19;2
58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;38;54;60;14;37;57;10;49;21;26;56;3;1;53;29;19;2;63;260
63;260;58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;13;52;9;48;62;25;50;46;34;31;63;24;38;54;60;14;37;57;10;49;21;26;56;3;1;53;29;19;2
58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;21;52;9;48;62;25;50;46;34;31;63;24;38;54;60;14;37;57;10;49;13;26;56;3;1;53;29;19;2;63;260
63;260;58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;21;52;9;48;62;25;50;46;34;31;63;24;38;54;60;14;37;57;10;49;13;26;56;3;1;53;29;19;2
36;12;55;47;15;35;41;5;23;59;33;22;20;58;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;21;52;9;48;62;25;50;46;34;31;63;24;38;54;60;14;37;57;10;49;13;26;56;3;1;53;29;19;2;63;280
63;260;58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;21;52;9;48;62;25;50;46;34;31;63;24;38;54;60;14;37;57;10;49;13;26;56;3;1;53;29;19;2
58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;21;52;9;48;62;25;50;46;34;2;63;24;38;54;60;14;37;57;10;49;13;26;56;3;1;53;29;19;31;63;260
63;260;58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;51;45;7;61;18;30;21;52;9;48;62;25;50;46;34;2;63;24;38;54;60;14;37;57;10;49;13;26;56;3;1;53;29;19;31
58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;18;30;21;52;9;48;62;25;50;46;34;2;63;24;38;54;60;14;37;57;10;49;13;26;56;3;1;51;29;19;31;63;264
63;264;58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;18;30;21;52;9;48;62;25;50;46;34;2;63;24;38;54;60;14;37;57;10;49;13;26;56;3;1;51;29;19;31
58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;18;30;21;52;9;48;62;25;57;46;34;2;63;24;38;54;60;14;37;50;10;49;13;26;56;3;1;51;29;19;31;63;264
63;264;58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;18;30;21;52;9;48;62;25;57;46;34;2;63;24;38;54;60;14;37;50;10;49;13;26;56;3;1;51;29;19;31
58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;18;30;21;52;9;48;3;25;57;46;34;2;63;24;38;54;60;14;37;50;10;49;13;26;56;62;1;51;29;19;31;63;264
63;264;58;12;55;47;15;35;41;5;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;18;30;21;52;9;48;3;25;57;46;34;2;63;24;38;54;60;14;37;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;47;15;35;41;63;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;18;30;21;52;9;48;3;25;57;46;34;2;5;24;38;54;60;14;37;50;10;49;13;26;56;62;1;51;29;19;31;63;264
63;264;58;12;55;47;15;35;41;63;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;18;30;21;52;9;48;3;25;57;46;34;2;5;24;38;54;60;14;37;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;47;18;35;41;63;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;15;30;21;52;9;48;3;25;57;46;34;2;5;24;38;54;60;14;37;50;10;49;13;26;56;62;1;51;29;19;31;63;264
63;264;58;12;55;47;18;35;41;63;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;15;30;21;52;9;48;3;25;57;46;34;2;5;24;38;54;60;14;37;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;14;18;35;41;63;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;15;30;21;52;9;48;3;25;57;46;34;2;5;24;38;54;60;47;37;50;10;49;13;26;56;62;1;51;29;19;31;63;268
63;268;58;12;55;14;18;35;41;63;23;59;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;44;6;27;43;53;45;7;61;15;30;21;52;9;48;3;25;57;46;34;2;5;24;38;54;60;47;37;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;14;18;35;41;63;23;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;43;53;45;7;61;15;30;21;52;9;48;3;25;57;46;34;2;5;24;38;54;60;47;37;50;10;49;13;26;56;62;1;51;29;19;31;63;256
63;256;58;12;55;14;18;35;41;63;23;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;43;53;45;7;61;15;30;21;52;9;48;3;25;57;46;34;2;5;24;38;54;60;47;37;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;14;18;35;41;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;43;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;2;5;24;38;54;60;47;37;50;10;49;13;26;56;62;1;51;29;19;31;63;256
64;256;58;12;55;14;18;35;41;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;43;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;2;5;24;38;54;60;47;37;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;14;18;35;41;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;43;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;2;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;31;64;256
64;256;58;12;55;14;18;35;41;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;43;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;2;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;14;18;35;41;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;43;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;31;64;256
64;256;58;12;55;14;18;35;41;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;43;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;43;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;31;64;256
64;256;58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;43;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;10;17;28;4;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;43;5;24;38;37;60;47;54;50;8;49;13;26;56;62;1;51;29;19;31;64;264
64;256;58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;25;57;46;34;43;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;31
58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;31;57;46;34;43;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;25;64;256
64;256;58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;17;28;4;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;31;57;46;34;43;5;24;38;37;60;47;54;50;10;49;13;26;56;62;1;51;29;19;25
58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;17;28;49;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;31;57;46;34;43;5;24;38;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25;64;260
64;260;58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;17;28;49;11;39;40;59;6;27;2;53;45;7;61;15;30;21;52;9;23;3;31;57;46;34;43;5;24;38;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25
58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;2;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;21;52;9;23;3;31;57;46;34;43;5;24;38;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25;64;248
64;248;58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;2;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;21;52;9;23;3;31;57;46;34;43;5;24;38;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25
58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;2;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;9;23;3;31;57;46;34;43;5;24;21;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25;64;248
64;248;58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;2;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;9;23;3;31;57;46;34;43;5;24;21;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25
58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;2;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;9;23;3;31;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25;64;236
64;236;58;12;55;14;41;35;18;63;48;44;33;22;20;36;64;32;16;42;8;2;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;9;23;3;31;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25
58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;2;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;9;23;3;31;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25;64;236
64;236;58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;2;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;9;23;3;31;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25
58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;9;23;3;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25;64;246
64;246;58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;9;23;3;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;56;62;1;51;29;19;25
58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;3;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25;64;246
64;246;58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;3;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25
58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;3;2;57;46;10;43;24;5;21;37;60;47;54;50;34;4;13;26;9;62;1;51;29;19;25;64;258
64;246;58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;3;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25
58;12;20;14;41;36;18;63;48;44;33;22;55;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;3;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25;64;252
64;246;58;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;3;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25
3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25;64;246
64;246;3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;16;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;46;34;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25
3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;46;16;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25;64;246
64;246;3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;46;16;43;24;5;21;37;60;47;54;50;10;4;13;26;9;62;1;51;29;19;25
3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;4;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;51;29;19;25;64;246
64;246;3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;4;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;51;29;19;25
3;12;60;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;4;16;43;24;5;21;37;55;47;54;50;10;46;13;26;9;62;1;51;29;19;25;64;252
64;246;3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;4;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;51;29;19;25
3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;51;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;4;29;19;25;64;246
64;246;3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;39;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;51;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;4;29;19;25
3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;4;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;51;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;39;29;19;25;64;246
65;246;3;12;55;14;41;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;49;11;4;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;51;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;39;29;19;25
3;12;55;14;49;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;41;11;4;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;51;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;39;29;19;25;65;246
65;246;3;12;55;14;49;36;18;63;48;44;33;22;20;35;64;32;34;42;8;31;28;41;11;4;40;59;6;27;17;53;45;7;61;15;30;38;52;56;23;58;2;57;51;16;43;24;5;21;37;60;47;54;50;10;46;13;26;9;62;1;39;29;19;25
