"X1";"X298";"X44";"X3";"X53";"X46";"X13";"X24";"X62";"X20";"X37";"X49";"X40";"X16";"X63";"X45";"X10";"X34";"X39";"X48";"X30";"X57";"X58";"X28";"X6";"X43";"X59";"X15";"X9";"X7";"X51";"X25";"X5";"X42";"X21";"X32";"X50";"X55";"X19";"X33";"X8";"X11";"X36";"X61";"X54";"X17";"X23";"X52";"X22";"X47";"X14";"X2";"X4";"X29";"X18";"X60";"X31";"X41";"X27";"X1.1";"X38";"X64";"X26";"X35";"X12";"X56"
48;40;54;4;24;9;19;30;63;15;13;62;18;55;49;46;34;3;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;47;14;37;6;51;61;12;43;39;58;57;22;11;23;7;45;52;2;32;1;8;35;10;38;56;252
56;252;48;40;54;4;24;9;19;30;63;15;13;62;18;55;49;46;34;3;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;47;14;37;6;51;61;12;43;39;58;57;22;11;23;7;45;52;2;32;1;8;35;10;38
48;39;54;4;24;9;19;30;63;15;13;62;18;55;49;46;34;3;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;47;14;37;6;51;61;12;43;40;58;57;22;11;23;7;45;52;2;32;1;8;35;10;38;56;252
56;252;48;39;54;4;24;9;19;30;63;15;13;62;18;55;49;46;34;3;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;47;14;37;6;51;61;12;43;40;58;57;22;11;23;7;45;52;2;32;1;8;35;10;38
48;39;54;4;24;9;19;30;63;15;13;62;18;55;49;46;3;34;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;47;14;37;6;51;61;12;43;40;58;57;22;11;23;7;45;52;2;32;1;8;35;10;38;56;248
56;248;48;39;54;4;24;9;19;30;63;15;13;62;18;55;49;46;3;34;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;47;14;37;6;51;61;12;43;40;58;57;22;11;23;7;45;52;2;32;1;8;35;10;38
48;39;54;4;24;9;19;30;63;15;13;62;18;55;49;46;3;34;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;40;58;57;22;11;23;7;45;52;2;32;1;8;47;10;38;56;248
56;248;48;39;54;4;24;9;19;30;63;15;13;62;18;55;49;46;3;34;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;40;58;57;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;34;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;40;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38;56;232
56;232;48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;34;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;40;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;24;9;19;30;63;15;13;62;18;59;49;46;3;34;41;33;56;50;57;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;40;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38;56;248
56;232;48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;34;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;40;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;34;41;33;56;16;59;29;5;26;44;60;17;27;28;50;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;40;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38;56;236
57;232;48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;34;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;40;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38;57;232
57;232;48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;23;20;35;14;37;6;51;61;12;43;34;58;55;22;11;42;7;45;52;2;32;1;8;47;10;38;57;256
57;232;48;39;54;4;24;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;59;29;5;26;44;60;17;27;28;16;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;16;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;59;29;5;26;44;60;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38;57;232
57;232;48;39;54;4;16;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;59;29;5;26;44;60;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;16;9;19;30;63;15;13;62;18;57;24;46;3;40;41;33;56;50;59;29;5;26;44;60;17;27;28;49;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38;57;252
57;232;48;39;54;4;16;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;59;29;5;26;44;60;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;16;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;60;29;5;26;44;59;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38;57;232
57;232;48;39;54;4;16;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;60;29;5;26;44;59;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;34;58;55;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;16;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;60;29;5;26;44;59;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;1;8;47;10;38;57;232
57;232;48;39;54;4;16;9;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;60;29;5;26;44;59;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;1;8;47;10;38
48;39;54;4;16;1;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;60;29;5;26;44;59;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;9;8;47;10;38;57;236
57;236;48;39;54;4;16;1;19;30;63;15;13;62;18;57;49;46;3;40;41;33;56;50;60;29;5;26;44;59;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;9;8;47;10;38
48;39;54;4;16;1;19;30;63;15;13;62;18;57;49;46;3;40;41;33;38;50;60;29;5;26;44;59;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;9;8;47;10;56;57;236
57;236;48;39;54;4;16;1;19;30;63;15;13;62;18;57;49;46;3;40;41;33;38;50;60;29;5;26;44;59;17;27;28;24;64;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;9;8;47;10;56
48;39;54;4;16;1;19;30;63;15;13;62;18;57;49;46;3;40;41;33;38;50;60;29;64;26;44;59;17;27;28;24;5;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;9;8;47;10;56;57;234
57;234;48;39;54;4;16;1;19;30;63;15;13;62;18;57;49;46;3;40;41;33;38;50;60;29;64;26;44;59;17;27;28;24;5;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;9;8;47;10;56
48;39;54;4;16;17;19;30;63;15;13;62;18;57;49;46;3;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;9;8;47;10;56;57;234
57;234;48;39;54;4;16;17;19;30;63;15;13;62;18;57;49;46;3;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;32;9;8;47;10;56
48;39;54;4;16;17;19;30;63;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;3;9;8;47;10;56;57;234
57;234;48;39;54;4;16;17;19;30;63;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;14;37;6;51;61;12;43;55;58;34;22;11;23;7;45;52;2;3;9;8;47;10;56
48;39;54;4;16;17;19;30;63;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;14;43;55;58;34;22;11;23;7;45;52;2;3;9;8;47;10;56;57;234
57;234;48;39;54;4;16;17;19;30;63;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;14;43;55;58;34;22;11;23;7;45;52;2;3;9;8;47;10;56
48;39;54;4;16;17;19;30;14;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;63;43;55;58;34;22;11;23;7;45;52;2;3;9;8;47;10;56;57;234
57;234;48;39;54;4;16;17;19;30;14;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;63;43;55;58;34;22;11;23;7;45;52;2;3;9;8;47;10;56
48;39;54;4;16;17;19;30;14;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;63;43;7;58;34;22;11;23;55;45;52;2;3;9;8;47;10;56;57;234
57;234;48;39;54;4;16;17;19;30;14;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;63;43;7;58;34;22;11;23;55;45;52;2;3;9;8;47;10;56
48;39;54;30;16;17;19;4;14;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;63;43;7;58;34;22;11;23;55;45;52;2;3;9;8;47;10;56;57;262
57;234;48;39;54;4;16;17;19;30;14;15;13;62;18;57;49;46;32;40;41;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;63;43;7;58;34;22;11;23;55;45;52;2;3;9;8;47;10;56
48;39;54;4;16;17;19;30;14;15;13;62;18;57;49;46;32;40;2;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;56;57;238
57;238;48;39;54;4;16;17;19;30;14;15;13;62;18;57;49;46;32;40;2;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;61;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;56
48;39;54;4;16;17;19;30;14;15;13;62;18;61;49;46;32;40;2;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;56;57;242
57;242;48;39;54;4;16;17;19;30;14;15;13;62;18;61;49;46;32;40;2;33;38;50;60;29;64;26;44;59;1;27;28;24;5;31;53;36;21;25;42;20;35;12;37;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;56
48;39;54;4;16;17;19;30;14;15;13;24;18;61;49;46;32;40;2;33;38;50;60;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;42;20;35;12;37;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;56;57;240
57;240;48;39;54;4;16;17;19;30;14;15;13;24;18;61;49;46;32;40;2;33;38;50;60;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;42;20;35;12;37;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;56
48;39;54;4;16;17;19;30;14;15;13;24;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;60;20;35;12;37;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;56;57;240
57;240;48;39;54;4;16;17;19;30;14;15;13;24;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;60;20;35;12;37;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;56
48;39;54;4;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;60;20;35;12;37;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;24;57;240
58;240;48;39;54;4;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;60;20;35;12;37;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;24
48;39;54;4;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;60;20;37;12;35;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;24;58;240
58;240;48;39;54;4;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;60;20;37;12;35;6;51;57;63;43;7;58;34;22;11;23;55;45;52;41;3;9;8;47;10;24
48;39;54;4;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;60;55;37;12;35;6;51;57;63;43;7;58;34;22;11;23;20;45;52;41;3;9;8;47;10;24;58;240
58;240;48;39;54;4;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;60;55;37;12;35;6;51;57;63;43;7;58;34;22;11;23;20;45;52;41;3;9;8;47;10;24
48;39;54;60;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;6;51;57;63;43;7;58;34;22;11;23;20;45;52;41;3;9;8;47;10;24;58;250
58;250;48;39;54;60;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;38;50;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;6;51;57;63;43;7;58;34;22;11;23;20;45;52;41;3;9;8;47;10;24
48;39;54;60;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;6;51;57;63;43;7;58;34;22;11;23;20;45;52;41;3;9;8;47;10;24;58;250
58;250;48;39;54;60;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;6;51;57;63;43;7;58;34;22;11;23;20;45;52;41;3;9;8;47;10;24
48;39;54;7;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;6;51;57;63;43;60;58;34;22;11;23;20;45;52;41;3;9;8;47;10;24;58;242
58;242;48;39;54;7;16;17;19;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;6;51;57;63;43;60;58;34;22;11;23;20;45;52;41;3;9;8;47;10;24
48;39;54;7;16;17;34;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;6;51;57;63;43;60;58;19;22;11;23;20;45;52;41;3;9;8;47;10;24;58;242
58;242;48;39;54;7;16;17;34;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;6;51;57;63;43;60;58;19;22;11;23;20;45;52;41;3;9;8;47;10;24
48;39;54;7;16;17;34;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;9;51;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;8;47;10;24;58;234
58;234;48;39;54;7;16;17;34;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;36;21;25;4;55;37;12;35;9;51;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;8;47;10;24
36;39;54;7;16;17;34;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;48;21;25;4;55;37;12;35;9;51;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;8;47;10;24;58;234
58;234;36;39;54;7;16;17;34;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;48;21;25;4;55;37;12;35;9;51;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;8;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;48;21;25;4;55;37;12;35;9;51;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;16;47;10;24;58;234
58;234;36;39;54;7;8;17;34;30;14;15;13;56;18;61;49;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;48;21;25;4;55;37;12;35;9;51;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;51;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;48;21;25;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;16;47;10;24;58;248
58;248;36;39;54;7;8;17;34;30;14;15;13;56;18;61;51;46;32;40;2;33;50;38;42;29;64;26;44;59;1;27;28;62;5;31;53;48;21;25;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;51;46;32;40;2;33;50;38;42;25;64;26;44;59;1;27;28;62;5;31;53;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;16;47;10;24;58;248
58;248;36;39;54;7;8;17;34;30;14;15;13;56;18;61;51;46;32;40;2;33;50;38;42;25;64;26;44;59;1;27;28;62;5;31;53;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;41;3;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;33;50;38;42;25;64;26;44;59;1;27;28;62;5;31;53;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;51;3;6;16;47;10;24;58;230
58;230;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;33;50;38;42;25;64;26;44;59;1;27;28;62;5;31;53;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;51;3;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;33;50;38;42;25;64;26;44;59;1;27;28;62;5;31;3;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;51;53;6;16;47;10;24;58;230
58;230;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;33;50;38;42;25;64;26;44;59;1;27;28;62;5;31;3;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;51;53;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;3;50;38;42;25;64;26;44;59;1;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;51;53;6;16;47;10;24;58;222
58;222;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;3;50;38;42;25;64;26;44;59;1;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;51;53;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;3;50;38;42;25;64;26;1;59;44;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;51;53;6;16;47;10;24;58;218
58;218;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;3;50;38;42;25;64;26;1;59;44;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;43;60;58;19;22;11;23;20;45;52;51;53;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;3;50;38;42;25;64;26;1;59;44;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;43;60;53;19;22;11;23;20;45;52;51;58;6;16;47;10;24;58;218
58;218;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;3;50;38;42;25;64;26;1;59;44;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;43;60;53;19;22;11;23;20;45;52;51;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;3;50;38;51;25;64;26;1;59;44;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;43;60;53;19;22;11;23;20;45;52;42;58;6;16;47;10;24;58;218
58;218;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;2;3;50;38;51;25;64;26;1;59;44;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;43;60;53;19;22;11;23;20;45;52;42;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;43;3;50;38;51;25;64;26;1;59;44;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;2;60;53;19;22;11;23;20;45;52;42;58;6;16;47;10;24;58;214
58;214;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;43;3;50;38;51;25;64;26;1;59;44;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;2;60;53;19;22;11;23;20;45;52;42;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;43;44;50;38;51;25;64;26;1;59;3;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;2;60;53;19;22;11;23;20;45;52;42;58;6;16;47;10;24;58;228
58;228;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;43;44;50;38;51;25;64;26;1;59;3;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;2;60;53;19;22;11;23;20;45;52;42;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;44;50;38;51;25;64;26;1;59;3;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24;58;228
59;228;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;44;50;38;51;25;64;26;1;59;3;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;26;50;38;51;25;64;44;1;59;3;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24;59;230
59;228;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;44;50;38;51;25;64;26;1;59;3;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;63;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;44;50;63;51;25;64;26;1;59;3;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;38;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24;59;224
59;224;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;44;50;63;51;25;64;26;1;59;3;27;28;62;5;31;33;48;21;29;4;55;37;12;35;9;49;57;38;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;33;50;63;51;25;64;26;1;59;3;27;28;62;5;31;44;48;21;29;4;55;37;12;35;9;49;57;38;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24;59;224
59;224;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;33;50;63;51;25;64;26;1;59;3;27;28;62;5;31;44;48;21;29;4;55;37;12;35;9;49;57;38;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;33;50;63;51;25;64;26;1;59;3;27;28;62;5;31;44;48;21;29;37;55;4;12;35;9;49;57;38;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24;59;224
59;224;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;33;50;63;51;25;64;26;1;59;3;27;28;62;5;31;44;48;21;29;37;55;4;12;35;9;49;57;38;2;60;53;19;22;11;23;20;45;52;43;58;6;16;47;10;24
36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;33;50;63;51;25;64;26;1;59;3;27;28;62;5;31;44;48;21;29;37;55;4;12;35;9;49;57;38;2;60;53;19;22;24;23;20;45;52;43;58;6;16;47;10;11;59;224
59;224;36;39;54;7;8;17;34;30;14;15;13;56;18;61;41;46;32;40;42;33;50;63;51;25;64;26;1;59;3;27;28;62;5;31;44;48;21;29;37;55;4;12;35;9;49;57;38;2;60;53;19;22;24;23;20;45;52;43;58;6;16;47;10;11
