"X1";"X28028";"X13";"X30";"X14";"X3";"X20";"X29";"X7";"X17";"X27";"X23";"X28";"X26";"X11";"X5";"X9";"X21";"X4";"X22";"X1.1";"X16";"X15";"X32";"X12";"X24";"X19";"X6";"X18";"X8";"X25";"X31";"X10";"X2"
5;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;22;31;13;23;11;20;3;12;32;28;29;14;15;16;8;1;129;21480
129;20544;23;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;22;31;13;5;11;20;3;12;32;28;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;22;31;13;5;11;1;3;12;32;28;29;14;15;16;8;20;129;20910
129;20544;23;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;22;31;13;5;11;20;3;12;32;28;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;3;31;13;5;11;20;22;12;32;28;29;14;15;16;8;1;129;22242
129;20544;23;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;22;31;13;5;11;20;3;12;32;28;29;14;15;16;8;1
23;18;17;25;19;2;10;9;7;24;26;4;6;27;30;21;22;31;13;5;11;20;3;12;32;28;29;14;15;16;8;1;129;21620
129;20544;23;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;22;31;13;5;11;20;3;12;32;28;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;30;4;6;27;26;21;22;31;13;5;11;20;3;12;32;28;29;14;15;16;8;1;129;20884
129;20544;23;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;22;31;13;5;11;20;3;12;32;28;29;14;15;16;8;1
23;18;17;25;19;24;10;9;16;2;26;4;6;27;30;21;22;31;13;5;11;20;3;12;32;28;29;14;15;7;8;1;129;21524
129;20544;23;18;17;25;19;24;10;9;7;2;26;4;6;27;30;21;22;31;13;5;11;20;3;12;32;28;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1;129;20344
129;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;5;24;10;9;7;2;26;4;6;28;30;21;22;31;13;19;11;20;3;12;32;27;29;14;15;16;8;1;129;21330
129;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;27;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;18;29;14;15;16;8;1;129;21204
129;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;24;14;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;10;15;16;8;1;129;21044
129;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;32;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;18;27;29;14;15;16;8;1;129;21644
129;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;8;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;28;1;129;20568
129;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;30;10;9;7;2;26;4;6;28;24;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1;129;20824
129;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;12;5;11;20;3;13;32;27;29;14;15;16;8;1;129;20504
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;12;11;20;3;5;32;27;29;14;15;16;8;1;130;20824
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
11;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;23;20;3;12;32;27;29;14;15;16;8;1;130;21386
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
3;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;23;12;32;27;29;14;15;16;8;1;130;21334
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;9;17;25;19;24;10;18;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1;130;21054
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;31;26;4;6;28;30;21;22;2;13;5;11;20;3;12;32;27;29;14;15;16;8;1;130;21900
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;29;27;14;15;16;8;1;130;21144
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;8;5;11;20;3;12;32;27;29;14;15;16;13;1;130;20384
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;3;31;13;5;11;20;22;12;32;27;29;14;15;16;8;1;130;22042
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;14;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;17;15;16;8;1;130;21614
130;20344;23;18;17;25;19;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;25;17;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1;130;20184
130;20184;23;18;19;25;17;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;25;17;24;10;9;7;2;26;4;6;28;30;21;5;31;13;22;11;20;3;12;32;27;29;14;15;16;8;1;130;21276
130;20184;23;18;19;25;17;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;25;17;24;10;9;7;2;26;4;6;28;15;21;22;31;13;5;11;20;3;12;32;27;29;14;30;16;8;1;130;21948
130;20184;23;18;19;25;17;24;10;9;7;2;26;4;6;28;30;21;22;31;13;5;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;25;17;24;5;9;7;2;26;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;130;20184
130;20184;23;18;19;25;17;24;5;9;7;2;26;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;27;19;25;17;24;5;9;7;2;26;4;6;28;30;21;22;31;13;10;11;20;3;12;32;18;29;14;15;16;8;1;130;21124
130;20184;23;18;19;25;17;24;5;9;7;2;26;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;29;19;25;17;24;5;9;7;2;26;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;18;14;15;16;8;1;130;20984
130;20184;23;18;19;25;17;24;5;9;7;2;26;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;25;17;24;5;9;7;2;26;4;20;28;30;21;22;31;13;10;11;6;3;12;32;27;29;14;15;16;8;1;130;21426
130;20184;23;18;19;25;17;24;5;9;7;2;26;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;130;20164
130;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
3;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;23;12;32;27;29;14;15;16;8;1;130;21154
130;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;31;4;6;28;30;21;22;25;13;10;11;20;3;12;32;27;29;14;15;16;8;1;130;20624
130;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;10;6;28;30;21;22;31;13;4;11;20;3;12;32;27;29;14;15;16;8;1;130;20484
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;6;24;5;9;7;2;25;4;17;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;131;21038
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;7;5;9;24;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;131;21016
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;32;25;4;6;28;30;21;22;31;13;10;11;20;3;12;2;27;29;14;15;16;8;1;131;21170
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;11;22;31;13;10;21;20;3;12;32;27;29;14;15;16;8;1;131;21374
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;11;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;18;20;3;12;32;27;29;14;15;16;8;1;131;21256
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;30;19;26;17;24;5;9;7;2;25;4;6;28;18;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;131;20524
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;14;11;20;3;12;32;27;29;10;15;16;8;1;131;20444
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;15;31;13;10;11;20;3;12;32;27;29;14;22;16;8;1;131;23086
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;10;31;13;22;11;20;3;12;32;27;29;14;15;16;8;1;131;21296
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;3;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;5;12;32;27;29;14;15;16;8;1;131;21004
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;21;6;28;30;4;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;131;21448
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;22;6;28;30;21;4;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;131;21608
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;20;10;11;13;3;12;32;27;29;14;15;16;8;1;131;21162
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
26;18;19;23;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;131;20404
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;14;31;13;10;11;20;3;12;32;27;29;22;15;16;8;1;131;22120
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;22;7;2;25;4;6;28;30;21;9;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;131;21536
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;24;17;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;131;20444
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
10;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;23;11;20;3;12;32;27;29;14;15;16;8;1;131;21060
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;16;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;17;8;1;131;21550
131;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;32;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;9;27;29;14;15;16;8;1;131;21284
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;22;25;4;6;28;30;21;2;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;132;21706
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;30;28;6;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;132;21330
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;27;21;22;31;13;10;11;20;3;12;32;30;29;14;15;16;8;1;132;20484
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;20;6;28;30;21;22;31;13;10;11;4;3;12;32;27;29;14;15;16;8;1;132;20486
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;15;27;29;14;32;16;8;1;132;21230
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;32;6;28;30;21;22;31;13;10;11;20;3;12;4;27;29;14;15;16;8;1;132;20780
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;29;10;11;20;3;12;32;27;13;14;15;16;8;1;132;20440
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;5;24;17;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;132;21428
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;29;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;19;14;15;16;8;1;132;20984
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;3;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;19;12;32;27;29;14;15;16;8;1;132;21268
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;22;30;21;28;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;132;21164
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;15;10;11;20;3;12;32;27;29;14;13;16;8;1;132;20644
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;16;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;18;8;1;132;21810
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;16;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;18;8;1;132;21810
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;11;9;7;2;25;4;6;28;30;21;22;31;13;10;5;20;3;12;32;27;29;14;15;16;8;1;132;20844
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;22;2;25;4;6;28;30;21;7;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;132;21466
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;31;26;17;24;5;9;7;2;25;4;6;28;30;21;22;19;13;10;11;20;3;12;32;27;29;14;15;16;8;1;132;20964
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;10;22;31;13;21;11;20;3;12;32;27;29;14;15;16;8;1;132;21096
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;3;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;24;12;32;27;29;14;15;16;8;1;132;21188
132;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;8;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;26;1;132;21406
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;15;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;6;16;8;1;133;20944
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;16;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;17;8;1;133;21550
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;2;9;7;5;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;133;20444
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;11;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;18;20;3;12;32;27;29;14;15;16;8;1;133;21256
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;14;30;21;22;31;13;10;11;20;3;12;32;27;29;28;15;16;8;1;133;20864
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;14;11;20;3;12;32;27;29;10;15;16;8;1;133;20444
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;8;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;6;1;133;20644
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;21;28;30;6;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;133;21504
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;15;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;9;16;8;1;133;20904
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;27;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;7;29;14;15;16;8;1;133;22246
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;32;21;22;31;13;10;11;20;3;12;30;27;29;14;15;16;8;1;133;20564
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;28;26;17;24;5;9;7;2;25;4;6;19;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;133;20384
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
1;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;23;133;21144
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;14;29;27;15;16;8;1;133;22444
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;12;10;11;20;3;13;32;27;29;14;15;16;8;1;133;20364
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;15;29;14;27;16;8;1;133;22490
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;10;4;6;28;30;21;22;31;13;25;11;20;3;12;32;27;29;14;15;16;8;1;133;20648
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;30;19;26;17;24;5;9;7;2;25;4;6;28;18;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;133;20524
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;5;24;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;133;21856
133;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;25;9;7;2;5;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;133;20910
134;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;20;6;28;30;21;22;31;13;10;11;4;3;12;32;27;29;14;15;16;8;1;134;20486
134;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;14;20;3;12;32;27;29;11;15;16;8;1;134;20484
134;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;7;26;17;24;5;9;19;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1;134;21176
134;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;20;13;10;11;31;3;12;32;27;29;14;15;16;8;1;134;20884
134;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;17;24;5;9;7;2;25;12;6;28;30;21;22;31;13;10;11;20;3;4;32;27;29;14;15;16;8;1;134;20404
134;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
23;18;19;26;8;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;17;1;134;20774
134;20164;23;18;19;26;17;24;5;9;7;2;25;4;6;28;30;21;22;31;13;10;11;20;3;12;32;27;29;14;15;16;8;1
