"X1";"X27316";"X11";"X12";"X13";"X29";"X18";"X21";"X16";"X17";"X5";"X1.1";"X7";"X8";"X15";"X30";"X22";"X2";"X6";"X9";"X26";"X27";"X28";"X3";"X20";"X4";"X14";"X31";"X19";"X25";"X10";"X32";"X23";"X24"
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;30;25;28;17;12;20;21;16;4;135;20922
135;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;28;10;29;32;19;18;11;24;6;25;30;17;12;20;21;16;4;135;21658
135;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;28;7;15;5;13;31;6;10;29;32;19;18;11;24;8;25;30;17;12;20;21;16;4;135;20592
135;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;17;24;28;25;30;11;12;20;21;16;4;135;21004
135;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;28;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;2;25;30;17;12;20;21;16;4;135;21940
135;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;30;25;28;17;12;20;21;16;4;135;20922
135;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;24;18;11;19;28;25;30;17;12;20;21;16;4;135;20242
136;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;6;7;15;5;13;31;8;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4;136;21122
136;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;31;2;1;9;8;7;15;5;13;23;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4;136;20122
136;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;19;31;6;10;29;32;13;18;11;24;28;25;30;17;12;20;21;16;4;136;21098
136;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;10;26;27;3;23;2;1;9;8;7;15;5;13;31;6;22;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4;136;20396
136;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;16;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;31;4;136;20532
136;19962;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;29;32;19;18;11;24;28;25;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4;136;19902
136;19902;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;18;15;5;13;31;6;10;25;32;19;7;11;24;28;29;30;17;12;20;21;16;4;136;20832
136;19902;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;12;17;30;20;21;16;4;136;21650
136;19902;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4
14;22;26;27;7;23;2;1;9;8;3;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4;136;20002
136;19902;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;19;7;15;5;13;31;6;10;25;32;8;18;11;24;28;29;30;17;12;20;21;16;4;136;20572
136;19902;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;29;28;24;30;17;12;20;21;16;4;136;20722
136;19902;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4
14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;20;17;12;30;21;16;4;136;22122
136;19902;14;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;11;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4;136;19862
136;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;1;9;8;7;15;5;25;31;6;10;13;32;19;18;14;24;28;29;30;17;12;20;21;16;4;136;20204
136;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;13;9;8;7;15;5;1;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4;136;20502
136;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
31;22;26;27;3;23;2;1;9;8;7;15;5;13;11;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4;136;20628
136;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
28;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;11;29;30;17;12;20;21;16;4;136;21238
136;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;1;9;8;7;15;5;13;21;6;10;25;32;19;18;14;24;28;29;30;17;12;20;31;16;4;136;20022
136;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;12;17;30;20;21;16;4;136;21370
136;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;28;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;2;29;30;17;12;20;21;16;4;136;21840
137;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;16;17;12;20;21;30;4;137;21414
137;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;1;23;2;3;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4;137;20142
137;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;24;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;3;28;29;30;17;12;20;21;16;4;137;20286
137;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;13;23;2;1;9;8;7;15;5;3;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4;137;20962
137;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;4;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;6;137;21382
137;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;1;9;8;7;15;5;13;4;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;31;137;20692
137;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;6;10;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4;137;19862
137;19862;11;22;26;27;3;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;18;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4;137;19794
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;19;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;26;3;14;24;28;29;30;17;12;20;21;16;4;137;20494
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;28;7;15;5;13;31;10;6;25;32;19;3;14;24;8;29;30;17;12;20;21;16;4;137;20516
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;12;28;29;30;17;24;20;21;16;4;137;20096
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;8;27;18;23;2;1;9;26;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4;137;20814
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;16;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;26;4;137;20752
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;10;31;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4;137;21072
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;23;26;27;18;22;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4;137;19914
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;6;9;8;7;15;5;13;31;10;1;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4;137;20434
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;12;29;30;17;28;20;21;16;4;137;20530
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;25;2;1;9;8;7;15;5;13;31;10;6;23;32;19;3;14;24;28;29;30;17;12;20;21;16;4;137;20794
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;3;1;9;8;7;15;5;13;31;10;6;25;32;19;2;14;24;28;29;30;17;12;20;21;16;4;137;20074
137;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;16;20;21;12;4;137;19914
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
9;22;26;27;18;23;2;1;11;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4;138;20314
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;30;25;32;19;3;14;24;28;29;6;17;12;20;21;16;4;138;21378
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;12;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;18;20;21;16;4;138;20464
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;30;19;3;14;24;28;29;32;17;12;20;21;16;4;138;20994
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;20;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;26;21;16;4;138;21234
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;16;32;19;3;14;24;28;29;30;17;12;20;21;25;4;138;20560
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;29;15;5;13;31;10;6;25;32;19;3;14;24;28;7;30;17;12;20;21;16;4;138;21462
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;29;7;15;5;13;31;10;6;25;32;19;3;14;24;28;8;30;17;12;20;21;16;4;138;21064
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;12;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;7;20;21;16;4;138;20314
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;29;28;24;30;17;12;20;21;16;4;138;20654
138;19794;11;22;26;27;18;23;2;1;9;8;7;15;5;13;31;10;6;25;32;19;3;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4;138;19874
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;15;2;3;9;8;7;23;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4;138;20272
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;14;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;18;24;28;29;30;17;12;20;21;16;4;138;20298
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;25;9;8;7;15;5;13;31;10;6;3;32;19;1;14;24;28;29;30;17;12;20;21;16;4;138;21368
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;28;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;18;29;30;17;12;20;21;16;4;138;20314
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;6;7;15;5;13;31;10;8;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4;138;20914
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;16;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;22;4;138;20988
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;25;27;18;23;2;3;9;8;7;15;5;13;31;10;6;26;32;19;1;14;24;28;29;30;17;12;20;21;16;4;138;20514
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
15;22;26;27;18;23;2;3;9;8;7;11;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4;138;20034
138;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;14;9;8;7;15;5;13;31;10;6;25;32;19;1;3;24;28;29;30;17;12;20;21;16;4;138;20234
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;16;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;26;4;139;20872
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
15;22;26;27;18;23;2;3;9;8;7;11;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4;139;20034
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
15;22;26;27;18;23;2;3;9;8;7;11;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4;139;20034
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;7;15;24;13;31;10;6;25;32;19;1;14;5;28;29;30;17;12;20;21;16;4;139;21840
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;12;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;27;20;21;16;4;139;20816
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;7;15;16;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;5;4;139;20434
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;30;31;10;6;25;32;19;1;14;24;28;29;13;17;12;20;21;16;4;139;21326
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;29;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;3;30;17;12;20;21;16;4;139;21610
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;20;1;14;24;28;29;30;17;12;19;21;16;4;139;20454
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;31;15;5;13;7;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4;139;21068
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;24;1;14;19;28;29;30;17;12;20;21;16;4;139;20154
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;21;20;12;16;4;139;20254
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;17;12;20;21;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4;139;19874
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;15;2;3;9;8;7;23;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4;139;20272
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;12;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;23;20;17;16;4;139;20568
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;2;3;28;8;7;15;5;13;31;10;6;25;32;19;1;14;24;9;29;30;21;12;20;17;16;4;139;21444
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
13;22;26;27;18;23;2;3;9;8;7;15;5;11;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4;139;21034
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;7;18;23;2;3;9;8;27;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4;139;20624
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;10;23;2;3;9;8;7;15;5;13;31;18;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4;139;20436
139;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;4;29;30;21;12;20;17;16;28;139;20334
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;12;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;18;20;17;16;4;140;20504
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;30;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;22;21;12;20;17;16;4;140;20274
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;6;3;9;8;7;15;5;13;31;10;2;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4;140;20214
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;2;3;10;8;7;15;5;13;31;9;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4;140;20294
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;2;3;9;14;7;15;5;13;31;10;6;25;32;19;1;8;24;28;29;30;21;12;20;17;16;4;140;20274
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;17;24;28;29;30;21;12;20;14;16;4;140;20144
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;28;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;26;29;30;21;12;20;17;16;4;140;20474
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;2;3;9;8;7;15;20;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;5;17;16;4;140;22616
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;15;18;23;2;3;9;8;7;27;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4;140;20268
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;20;30;21;12;29;17;16;4;140;20994
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;25;18;23;2;3;9;8;7;15;5;13;31;10;6;27;32;19;1;14;24;28;29;30;21;12;20;17;16;4;140;20874
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;17;6;25;32;19;1;14;24;28;29;30;21;12;20;10;16;4;140;20870
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
11;22;26;27;18;23;19;3;9;8;7;15;5;13;31;10;6;25;32;2;1;14;24;28;29;30;21;12;20;17;16;4;140;21112
140;19874;11;22;26;27;18;23;2;3;9;8;7;15;5;13;31;10;6;25;32;19;1;14;24;28;29;30;21;12;20;17;16;4
