"X1";"X304";"X47";"X9";"X32";"X28";"X10";"X64";"X17";"X11";"X23";"X26";"X4";"X33";"X59";"X29";"X49";"X12";"X34";"X48";"X44";"X45";"X3";"X2";"X22";"X61";"X16";"X37";"X15";"X8";"X14";"X53";"X50";"X6";"X60";"X39";"X24";"X30";"X58";"X13";"X54";"X63";"X20";"X19";"X18";"X55";"X42";"X38";"X43";"X46";"X25";"X27";"X21";"X62";"X57";"X36";"X40";"X5";"X41";"X51";"X7";"X52";"X35";"X56";"X31";"X1.1"
59;226;37;22;26;24;15;28;53;11;1;20;52;42;45;36;12;30;34;58;43;63;56;17;49;32;4;5;19;61;14;21;29;62;31;6;51;18;64;41;27;10;38;48;33;13;16;59;46;50;7;23;44;47;25;9;60;35;57;39;55;40;54;2;3;8
37;22;26;24;15;28;53;11;1;20;52;42;45;36;12;30;34;58;43;63;56;17;49;32;4;5;19;61;14;21;29;31;62;6;51;18;64;41;27;10;38;48;33;13;16;59;46;50;7;23;44;47;25;9;60;35;57;39;55;40;54;2;3;8;59;230
59;230;37;22;26;24;15;28;53;11;1;20;52;42;45;36;12;30;34;58;43;63;56;17;49;32;4;5;19;61;14;21;29;31;62;6;51;18;64;41;27;10;38;48;33;13;16;59;46;50;7;23;44;47;25;9;60;35;57;39;55;40;54;2;3;8
37;22;26;24;15;28;53;11;1;20;52;42;45;36;12;30;34;58;43;63;56;17;49;32;4;5;19;61;14;21;29;31;62;6;51;18;64;41;27;54;38;48;33;13;16;59;46;50;7;23;44;47;25;9;60;35;57;39;55;40;10;2;3;8;59;230
59;230;37;22;26;24;15;28;53;11;1;20;52;42;45;36;12;30;34;58;43;63;56;17;49;32;4;5;19;61;14;21;29;31;62;6;51;18;64;41;27;54;38;48;33;13;16;59;46;50;7;23;44;47;25;9;60;35;57;39;55;40;10;2;3;8
37;22;26;24;15;28;53;11;1;20;52;42;45;36;12;30;34;58;43;63;56;17;49;32;4;5;19;61;14;21;29;31;44;6;51;18;64;41;27;54;38;48;33;13;16;59;46;50;7;23;62;47;25;9;60;35;57;39;55;40;10;2;3;8;59;228
60;228;37;22;26;24;15;28;53;11;1;20;52;42;45;36;12;30;34;58;43;63;56;17;49;32;4;5;19;61;14;21;29;31;44;6;51;18;64;41;27;54;38;48;33;13;16;59;46;50;7;23;62;47;25;9;60;35;57;39;55;40;10;2;3;8
37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;56;17;49;1;4;5;19;61;14;21;29;31;44;6;51;18;64;41;27;54;38;48;33;13;16;59;46;50;7;23;62;47;25;9;60;35;57;39;55;40;10;2;3;8;60;228
60;228;37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;56;17;49;1;4;5;19;61;14;21;29;31;44;6;51;18;64;41;27;54;38;48;33;13;16;59;46;50;7;23;62;47;25;9;60;35;57;39;55;40;10;2;3;8
37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;56;17;49;1;4;5;19;61;14;21;9;31;44;6;51;18;64;41;27;54;38;48;33;13;16;59;46;50;7;23;62;47;25;29;60;35;57;39;55;40;10;2;3;8;60;228
60;228;37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;56;17;49;1;4;5;19;61;14;21;9;31;44;6;51;18;64;41;27;54;38;48;33;13;16;59;46;50;7;23;62;47;25;29;60;35;57;39;55;40;10;2;3;8
37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;56;17;49;1;4;5;19;61;14;21;9;31;44;6;51;18;64;41;27;54;38;10;33;13;16;59;46;50;7;23;62;47;25;29;60;35;57;39;55;40;48;2;3;8;60;228
60;228;37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;56;17;49;1;4;5;19;61;14;21;9;31;44;6;51;18;64;41;27;54;38;10;33;13;16;59;46;50;7;23;62;47;25;29;60;35;57;39;55;40;48;2;3;8
37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;56;17;49;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;57;39;55;40;48;2;3;8;60;228
60;228;37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;56;17;49;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;57;39;55;40;48;2;3;8
37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;57;17;49;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8;60;228
60;228;37;22;26;24;15;28;53;11;32;20;52;42;45;36;12;30;34;58;43;63;57;17;49;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8
37;22;26;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8;60;246
60;246;37;22;26;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8
37;22;26;34;15;28;53;11;32;20;52;42;45;36;49;30;24;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8;60;254
60;246;37;22;26;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8
26;22;37;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8;60;244
60;244;26;22;37;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;51;18;13;41;27;54;38;10;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8
26;22;37;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;41;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8;60;242
60;242;26;22;37;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;41;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;29;60;35;56;39;55;40;48;2;3;8
26;22;37;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;41;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;39;55;40;48;2;29;8;60;242
60;242;26;22;37;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;41;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;39;55;40;48;2;29;8
26;2;37;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;41;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;39;55;40;48;22;29;8;60;242
60;242;26;2;37;24;15;28;53;11;32;20;52;42;45;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;41;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;39;55;40;48;22;29;8
26;2;37;24;15;28;53;11;32;20;52;42;22;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;41;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;39;55;40;48;45;29;8;60;242
60;242;26;2;37;24;15;28;53;11;32;20;52;42;22;36;49;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;41;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;39;55;40;48;45;29;8
26;2;37;24;15;28;53;11;32;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;49;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;39;55;40;48;45;29;8;60;238
60;238;26;2;37;24;15;28;53;11;32;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;49;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;39;55;40;48;45;29;8
26;2;37;24;15;28;53;11;32;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;45;29;8;60;238
60;238;26;2;37;24;15;28;53;11;32;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;45;29;8
26;2;37;24;15;28;53;11;32;20;52;42;22;36;27;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;39;41;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;45;29;8;60;250
60;238;26;2;37;24;15;28;53;11;32;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;21;9;31;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;45;29;8
26;2;37;24;15;28;53;11;32;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;31;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;45;29;21;60;246
60;246;26;2;37;24;15;28;53;11;32;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;31;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;45;29;21
26;2;37;24;15;28;53;11;31;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;45;29;21;60;248
60;248;26;2;37;24;15;28;53;11;31;20;52;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;45;29;21
26;2;37;24;15;28;53;11;31;20;45;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;52;29;21;60;256
60;256;26;2;37;24;15;28;53;11;31;20;45;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;38;51;33;64;16;59;46;50;7;23;62;47;25;3;60;35;56;49;55;40;48;52;29;21
26;2;37;24;15;28;53;11;31;46;45;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;38;51;33;64;16;59;20;50;7;23;62;47;25;3;60;35;56;49;55;40;48;52;29;21;60;244
60;244;26;2;37;24;15;28;53;11;31;46;45;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;38;51;33;64;16;59;20;50;7;23;62;47;25;3;60;35;56;49;55;40;48;52;29;21
26;2;37;24;15;28;53;11;31;46;45;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;51;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;55;40;48;52;29;21;60;244
61;244;26;2;37;24;15;28;53;11;31;46;45;42;22;36;41;30;34;58;43;63;57;17;12;1;4;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;51;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;55;40;48;52;29;21
26;2;37;24;15;28;53;11;31;46;45;42;22;36;41;30;34;4;43;63;57;17;12;1;58;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;51;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;55;40;48;52;29;21;61;244
61;244;26;2;37;24;15;28;53;11;31;46;45;42;22;36;41;30;34;4;43;63;57;17;12;1;58;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;51;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;55;40;48;52;29;21
26;22;37;24;15;28;53;11;31;46;45;42;2;36;41;30;34;4;43;63;57;17;12;1;58;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;51;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;55;40;48;52;29;21;61;244
61;244;26;22;37;24;15;28;53;11;31;46;45;42;2;36;41;30;34;4;43;63;57;17;12;1;58;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;51;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;55;40;48;52;29;21
26;22;37;24;15;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;58;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;51;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;55;40;48;52;29;21;61;250
61;250;26;22;37;24;15;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;58;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;51;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;55;40;48;52;29;21
26;22;37;24;15;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;58;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;40;48;52;29;21;61;250
61;250;26;22;37;24;15;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;58;5;19;61;14;8;9;32;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;40;48;52;29;21
26;22;37;24;15;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;58;5;48;61;14;8;9;32;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;40;19;52;29;21;61;266
61;266;26;22;37;24;15;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;58;5;48;61;14;8;9;32;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;40;19;52;29;21
26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;5;48;61;14;8;9;32;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;40;19;52;29;21;61;266
61;266;26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;5;48;61;14;8;9;32;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;40;19;52;29;21
26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;5;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;32;19;52;29;21;61;268
61;268;26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;5;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;32;19;52;29;21
26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;5;48;61;14;8;9;40;56;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;44;49;51;32;19;52;29;21;61;274
61;268;26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;5;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;20;50;7;23;62;38;25;3;60;35;56;49;51;32;19;52;29;21
26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;32;19;52;29;21;61;268
61;268;26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;32;19;52;29;21
26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;38;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;43;25;3;60;35;56;49;51;32;19;52;29;21;61;288
61;268;26;22;37;24;58;28;53;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;32;19;52;29;21
26;22;37;24;58;28;19;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;32;53;52;29;21;61;268
61;268;26;22;37;24;58;28;19;11;31;46;45;42;2;36;41;30;17;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;32;53;52;29;21
26;22;37;17;58;28;19;11;31;46;45;42;2;36;41;30;24;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;32;53;52;29;21;61;276
61;276;26;22;37;17;58;28;19;11;31;46;45;42;2;36;41;30;24;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;32;53;52;29;21
26;22;37;17;58;28;19;11;31;46;45;42;2;32;41;30;24;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21;61;280
61;280;26;22;37;17;58;28;19;11;31;46;45;42;2;32;41;30;24;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;10;18;13;39;27;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21
26;22;37;17;58;28;19;11;31;46;45;42;2;32;41;30;24;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;27;18;13;39;10;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21;61;276
61;276;26;22;37;17;58;28;19;11;31;46;45;42;2;32;41;30;24;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;27;18;13;39;10;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21
26;22;37;17;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;27;18;13;39;10;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21;61;268
61;268;26;22;37;17;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;27;18;13;39;10;54;47;55;33;64;16;59;5;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21
26;22;37;5;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21;61;264
61;264;26;22;37;5;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;63;57;34;12;1;15;20;48;61;14;8;9;40;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21
26;22;37;5;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;63;57;34;40;1;15;20;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21;61;266
61;266;26;22;37;5;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;63;57;34;40;1;15;20;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;35;56;49;51;36;53;52;29;21
26;22;37;5;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;35;57;34;40;1;15;20;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21;61;268
61;268;26;22;37;5;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;35;57;34;40;1;15;20;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21
26;22;37;5;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21;61;268
61;268;26;22;37;5;58;28;19;11;31;46;45;42;2;32;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21
26;22;37;46;58;28;19;11;31;5;45;42;2;32;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21;61;280
62;280;26;22;37;46;58;28;19;11;31;5;45;42;2;32;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21
26;22;11;46;58;28;19;37;31;5;45;42;2;32;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21;62;292
62;280;26;22;37;46;58;28;19;11;31;5;45;42;2;32;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21
26;22;37;46;58;28;19;11;31;5;45;43;2;32;24;30;41;4;42;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21;62;288
62;280;26;22;37;46;58;28;19;11;31;5;45;42;2;32;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;23;62;38;25;3;60;63;56;49;51;36;53;52;29;21
26;22;37;46;58;28;19;11;31;5;45;42;2;23;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;32;62;38;25;3;60;63;56;49;51;36;53;52;29;21;62;284
62;284;26;22;37;46;58;28;19;11;31;5;45;42;2;23;24;30;41;4;43;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;32;62;38;25;3;60;63;56;49;51;36;53;52;29;21
26;22;37;46;58;28;19;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;32;62;38;25;3;60;63;56;49;51;36;53;52;29;21;62;284
62;284;26;22;37;46;58;28;19;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;7;32;62;38;25;3;60;63;56;49;51;36;53;52;29;21
26;22;37;46;58;28;19;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;62;32;7;38;25;3;60;63;56;49;51;36;53;52;29;21;62;284
62;284;26;22;37;46;58;28;19;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;62;32;7;38;25;3;60;63;56;49;51;36;53;52;29;21
37;22;26;46;58;28;19;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;62;32;7;38;25;3;60;63;56;49;51;36;53;52;29;21;62;286
62;284;26;22;37;46;58;28;19;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;62;32;7;38;25;3;60;63;56;49;51;36;53;52;29;21
26;22;37;46;58;28;63;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;62;32;7;38;25;3;60;19;56;49;51;36;53;52;29;21;62;284
62;284;26;22;37;46;58;28;63;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;13;39;10;54;47;55;33;64;16;59;17;50;62;32;7;38;25;3;60;19;56;49;51;36;53;52;29;21
26;22;37;46;58;28;63;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;7;39;10;54;47;55;33;64;16;59;17;50;62;32;13;38;25;3;60;19;56;49;51;36;53;52;29;21;62;284
62;284;26;22;37;46;58;28;63;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;7;39;10;54;47;55;33;64;16;59;17;50;62;32;13;38;25;3;60;19;56;49;51;36;53;52;29;21
26;22;37;46;58;28;63;11;31;5;43;42;2;23;24;30;41;4;45;35;57;34;40;1;20;15;48;61;14;8;9;12;44;6;27;18;7;39;10;16;47;55;33;64;54;59;17;50;62;32;13;38;25;3;60;19;56;49;51;36;53;52;29;21;62;284
