"X1";"X26580";"X11";"X14";"X32";"X28";"X30";"X3";"X25";"X15";"X27";"X19";"X1.1";"X20";"X26";"X4";"X24";"X12";"X23";"X18";"X13";"X8";"X17";"X6";"X29";"X5";"X2";"X7";"X22";"X21";"X16";"X9";"X31";"X10"
10;6;15;3;12;11;13;16;5;25;2;4;1;9;27;18;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31;124;21556
124;19992;10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;12;11;13;20;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;16;32;31;124;21588
124;19992;10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;30;17;23;19;21;22;20;32;31;124;20392
124;19992;10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;12;11;13;16;5;25;2;4;22;18;27;9;7;24;28;14;29;8;26;1;17;23;19;21;30;20;32;31;124;20636
124;19992;10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;12;11;13;16;18;25;2;4;1;5;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31;124;21158
124;19992;10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;19;26;22;17;23;8;21;30;20;32;31;124;20626
124;19992;10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;31;21;30;20;32;19;124;20072
124;19992;10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31;124;19972
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
11;6;15;3;9;10;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31;125;20112
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;8;12;7;24;28;14;29;27;26;22;17;23;19;21;30;20;32;31;125;20220
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;31;29;8;26;22;17;23;19;21;30;20;32;14;125;20960
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;30;23;19;21;17;20;32;31;125;20612
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;30;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;6;20;32;31;125;21724
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;30;14;29;8;26;22;17;23;19;21;28;20;32;31;125;20552
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;24;13;16;5;25;2;4;1;18;27;12;7;11;28;14;29;8;26;22;17;23;19;21;30;20;32;31;125;21568
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;21;22;17;23;19;26;30;20;32;31;125;20292
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;32;20;30;31;125;20492
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;25;11;13;16;5;9;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31;125;20984
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
30;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;10;20;32;31;125;22014
125;19972;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;17;23;19;21;30;20;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31;125;19892
125;19892;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;12;11;13;16;5;25;2;4;1;18;27;9;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31;125;19912
125;19892;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;14;28;29;8;26;22;20;23;19;21;30;17;32;31;125;21212
125;19892;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;9;11;13;16;5;25;2;20;1;18;27;12;7;24;28;14;29;8;26;22;4;23;19;21;30;17;32;31;125;21180
125;19892;10;6;15;3;9;11;13;16;5;25;2;4;1;18;27;12;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31;125;19832
125;19832;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;2;9;12;13;16;5;25;3;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31;125;19932
125;19832;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;21;26;22;20;23;19;8;30;17;32;31;125;20994
125;19832;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;9;12;13;16;5;25;2;11;1;18;27;4;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31;125;20272
125;19832;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;9;12;13;16;5;25;2;8;1;18;27;11;7;24;28;14;29;4;26;22;20;23;19;21;30;17;32;31;125;19972
126;19832;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;7;12;13;16;5;25;2;4;1;18;27;11;9;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31;126;20012
126;19832;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;14;28;29;8;26;22;20;23;19;21;30;17;32;31;126;21072
126;19832;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;28;14;29;8;26;22;20;23;19;21;30;17;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31;126;19792
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;8;29;14;26;22;20;23;19;21;30;28;32;31;126;20392
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;16;5;25;22;4;1;18;27;11;7;24;17;14;29;8;26;2;20;23;19;21;30;28;32;31;126;20880
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;30;21;19;28;32;31;126;20592
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;28;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;12;32;31;126;20758
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;16;25;5;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31;126;20632
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;17;5;25;2;4;1;18;27;11;7;24;16;14;29;8;26;22;20;23;19;21;30;28;32;31;126;20896
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;8;24;17;14;29;7;26;22;20;23;19;21;30;28;32;31;126;19932
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;17;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;6;14;29;8;26;22;20;23;19;21;30;28;32;31;126;21770
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;16;5;11;2;4;1;18;27;25;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31;126;22070
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;23;17;14;29;8;26;22;20;24;19;21;30;28;32;31;126;19932
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
22;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;10;20;23;19;21;30;28;32;31;126;20960
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;25;5;16;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31;126;20890
126;19792;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;17;14;29;8;26;22;20;23;19;21;30;28;32;31
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;126;19672
126;19672;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;29;7;24;31;14;11;8;26;22;20;23;19;21;30;28;32;17;126;21830
126;19672;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;14;31;29;8;26;22;20;23;19;21;30;28;32;17;126;20712
126;19672;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;29;7;24;31;14;11;8;26;22;20;23;19;21;30;28;32;17;126;21830
126;19672;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;22;31;14;29;8;26;24;20;23;19;21;30;28;32;17;126;19792
127;19672;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;6;15;3;9;12;13;16;5;25;32;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;2;17;127;21440
127;19672;10;6;15;3;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;19712
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;11;6;9;12;13;16;5;25;2;4;1;18;27;15;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;19812
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;15;6;9;12;1;16;5;25;2;4;13;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;20652
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;19;7;24;31;14;29;8;26;22;20;23;11;21;30;28;32;17;127;21688
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;19;20;23;22;21;30;28;32;17;127;19872
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;15;6;9;12;13;16;5;25;2;4;1;14;27;11;7;24;31;18;29;8;26;22;20;23;19;21;30;28;32;17;127;21552
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;15;6;25;12;13;16;5;9;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;20724
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;15;6;9;12;13;16;4;25;2;5;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;20232
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;3;15;6;9;12;13;16;5;25;2;28;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;4;32;17;127;20616
127;19712;10;3;15;6;9;12;13;16;5;25;2;4;1;18;27;11;7;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;19652
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;25;15;6;9;12;13;16;5;7;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;21224
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;19;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;5;21;30;28;32;17;127;20970
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;5;16;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;19872
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;21;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;12;30;28;32;17;127;21086
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;23;4;1;18;27;11;3;24;31;14;29;8;26;22;20;2;19;21;30;28;32;17;127;21328
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;26;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;7;22;20;23;19;21;30;28;32;17;127;20732
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;23;24;31;14;29;8;26;22;20;3;19;21;30;28;32;17;127;20952
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
5;7;15;6;9;12;13;16;10;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;127;20132
127;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
20;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;10;23;19;21;30;28;32;17;127;21936
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;8;5;25;2;4;1;18;27;11;3;24;31;14;29;16;26;22;20;23;19;21;30;28;32;17;128;20012
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;19;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;9;21;30;28;32;17;128;20762
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;11;6;9;12;13;16;5;25;2;4;1;18;27;15;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;128;19752
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;2;3;1;18;27;11;4;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;128;19892
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;26;24;31;14;29;8;3;22;20;23;19;21;30;28;32;17;128;20886
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;18;16;5;25;2;4;1;13;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;128;21466
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;1;12;13;16;5;25;2;4;9;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;128;20332
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;2;6;9;12;13;16;5;25;15;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17;128;20052
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;26;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;15;22;20;23;19;21;30;28;32;17;128;20228
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;19;3;24;31;14;29;8;26;22;20;23;11;21;30;28;32;17;128;21588
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;24;2;4;1;18;27;11;3;25;31;14;29;8;26;22;20;23;19;21;30;28;32;17;128;20652
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;17;21;30;28;32;19;128;19812
128;19652;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;31;14;29;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;128;19692
128;19692;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;29;14;19;8;26;22;20;23;31;21;30;28;32;17;128;20352
128;19692;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;29;2;4;1;18;27;11;3;24;25;14;31;8;26;22;20;23;19;21;30;28;32;17;128;19792
128;19692;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;26;13;16;5;25;2;4;1;18;27;11;3;24;29;14;31;8;12;22;20;23;19;21;30;28;32;17;128;20388
128;19692;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;9;12;13;16;5;26;2;4;1;18;27;11;3;24;29;14;31;8;25;22;20;23;19;21;30;28;32;17;128;20052
128;19692;10;7;15;6;9;12;13;16;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;128;19692
128;19692;10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;19;22;20;23;26;21;30;28;32;17;128;20072
128;19692;10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;16;5;13;9;12;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;128;20492
129;19692;10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;23;8;26;22;20;31;19;21;30;28;32;17;129;20532
129;19692;10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;27;12;13;9;5;25;2;4;1;18;16;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;129;19976
129;19692;10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;16;12;27;9;5;25;2;4;1;18;13;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;129;20788
129;19692;10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;6;16;12;13;9;11;25;2;4;1;18;27;5;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;129;20352
129;19692;10;7;15;6;16;12;13;9;5;25;2;4;1;18;27;11;3;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;129;19692
129;19692;10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;31;29;14;24;8;26;22;20;23;19;21;30;28;32;17;129;20652
129;19692;10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;3;16;12;13;9;5;25;2;28;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;4;32;17;129;20596
129;19692;10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;20;22;26;23;19;21;30;28;32;17;129;20052
129;19692;10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;3;20;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;16;23;19;21;30;28;32;17;129;21366
129;19692;10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;3;16;1;13;9;5;25;2;4;12;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;129;21232
129;19692;10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;7;15;3;16;12;13;9;5;25;2;8;1;18;27;11;6;24;29;14;31;4;26;22;20;23;19;21;30;28;32;17;129;19832
129;19692;10;7;15;3;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
10;3;15;7;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17;129;19692
129;19692;10;3;15;7;16;12;13;9;5;25;2;4;1;18;27;11;6;24;29;14;31;8;26;22;20;23;19;21;30;28;32;17
