"X1";"X302";"X51";"X57";"X49";"X33";"X34";"X25";"X28";"X46";"X60";"X64";"X17";"X55";"X8";"X59";"X44";"X21";"X38";"X10";"X24";"X2";"X39";"X3";"X13";"X11";"X48";"X12";"X31";"X62";"X18";"X63";"X61";"X14";"X15";"X35";"X22";"X9";"X45";"X27";"X6";"X7";"X53";"X5";"X37";"X16";"X56";"X36";"X54";"X52";"X32";"X4";"X30";"X50";"X23";"X19";"X29";"X40";"X1.1";"X47";"X43";"X20";"X26";"X58";"X41";"X42"
58;212;31;63;37;58;59;43;62;19;25;26;4;53;17;20;28;12;7;36;1;18;15;38;21;54;45;24;33;8;57;48;61;44;41;23;29;39;10;16;35;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;52;55;3;32;34;60;5;46;49;51
31;63;37;58;59;43;62;19;25;26;4;53;17;20;28;12;7;35;1;18;15;38;21;54;45;24;33;8;57;48;61;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;52;55;3;32;34;60;5;46;49;51;58;218
58;218;31;63;37;58;59;43;62;19;25;26;4;53;17;20;28;12;7;35;1;18;15;38;21;54;45;24;33;8;57;48;61;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;52;55;3;32;34;60;5;46;49;51
31;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;7;35;1;18;15;38;21;54;45;24;33;8;57;48;61;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;52;55;3;32;34;60;5;46;49;51;58;194
58;194;31;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;7;35;1;18;15;38;21;54;45;24;33;8;57;48;61;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;52;55;3;32;34;60;5;46;49;51
31;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;7;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;52;55;3;32;34;60;5;46;49;51;58;210
58;210;31;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;7;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;52;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;7;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;31;55;3;32;34;60;5;46;49;51;58;210
58;210;52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;7;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;8;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;19;57;48;7;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;31;55;3;32;34;60;5;46;49;51;58;222
58;210;52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;7;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;22;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;7;31;55;3;32;34;60;5;46;49;51;58;210
58;210;52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;10;16;36;2;27;50;42;9;6;30;64;47;56;13;14;11;40;7;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;10;16;36;42;27;50;2;9;6;30;64;47;56;13;14;11;40;7;31;55;3;32;34;60;5;46;49;51;58;210
59;210;52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;10;16;36;42;27;50;2;9;6;30;64;47;56;13;14;11;40;7;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;16;36;42;27;10;2;9;6;30;64;47;56;13;14;11;40;7;31;55;3;32;34;60;5;46;49;51;59;226
59;226;52;63;37;58;59;12;62;19;25;26;4;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;16;36;42;27;10;2;9;6;30;64;47;56;13;14;11;40;7;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;16;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;7;31;55;3;32;34;60;5;46;49;51;59;226
59;226;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;16;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;7;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;13;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;16;36;42;27;10;2;9;6;30;64;47;56;20;14;4;40;7;31;55;3;32;34;60;5;46;49;51;59;234
59;226;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;16;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;7;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;11;26;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;16;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;7;31;55;3;32;34;60;5;46;49;51;59;238
59;226;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;16;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;7;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;60;5;46;49;51;59;226
59;226;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;24;33;8;57;48;22;44;41;23;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;60;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;60;33;8;57;48;22;44;41;23;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;24;5;46;49;51;59;226
59;226;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;60;33;8;57;48;22;44;41;23;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;24;5;46;49;51
52;63;37;58;59;12;62;19;25;42;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;60;33;8;57;48;22;44;41;23;29;39;50;7;36;26;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;24;5;46;49;51;59;246
59;226;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;60;33;8;57;48;22;44;41;23;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;24;5;46;49;51
52;63;37;58;59;12;62;19;25;26;23;53;17;20;28;43;61;35;1;18;15;38;21;54;45;60;33;8;57;48;22;44;41;11;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;24;5;46;49;51;59;234
59;226;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;61;35;1;18;15;38;21;54;45;60;33;8;57;48;22;44;41;23;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;24;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;24;5;46;49;51;59;230
59;230;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;39;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;40;16;31;55;3;32;34;24;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;39;16;31;55;3;32;34;24;5;46;49;51;59;230
59;230;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;14;4;39;16;31;55;3;32;34;24;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;3;32;34;24;5;46;49;51;59;230
59;230;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;3;32;34;24;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;24;32;34;3;5;46;49;51;59;230
59;230;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;24;32;34;3;5;46;49;51
52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;24;32;34;3;49;46;5;51;59;230
59;230;52;63;37;58;59;12;62;19;25;26;11;53;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;57;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;24;32;34;3;49;46;5;51
52;63;37;58;59;12;62;19;25;26;11;57;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;53;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;24;32;34;3;49;46;5;51;59;230
59;230;52;63;37;58;59;12;62;19;25;26;11;57;17;20;28;43;48;35;1;18;15;38;21;54;45;60;33;8;53;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;24;32;34;3;49;46;5;51
52;63;37;58;59;12;62;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;24;32;34;3;49;46;5;51;59;230
59;230;52;63;37;58;59;12;62;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;14;39;16;31;55;24;32;34;3;49;46;5;51
52;63;37;58;59;12;62;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;31;39;16;14;55;24;32;34;3;49;46;5;51;59;230
59;230;52;63;37;58;59;12;62;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;31;39;16;14;55;24;32;34;3;49;46;5;51
52;63;37;58;59;12;32;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;59;230
59;230;52;63;37;58;59;12;32;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;23;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;59;238
59;238;52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;40;50;7;36;42;27;10;2;9;6;30;64;47;56;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;40;50;7;36;42;27;56;2;9;6;30;64;47;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;59;238
59;238;52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;48;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;40;50;7;36;42;27;56;2;9;6;30;64;47;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;47;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;40;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;59;242
60;242;52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;47;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;40;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;47;35;33;18;45;38;21;54;15;60;1;8;53;61;22;44;41;58;29;40;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;60;258
60;242;52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;47;35;1;18;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;40;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;47;35;1;40;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;60;250
60;250;52;63;37;23;59;12;32;19;25;26;11;57;17;20;28;43;47;35;1;40;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;23;59;12;57;19;25;26;11;32;17;20;28;43;47;35;1;40;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;60;250
60;250;52;63;37;23;59;12;57;19;25;26;11;32;17;20;28;43;47;35;1;40;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;35;1;23;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;60;252
60;252;52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;35;1;23;45;38;21;54;15;60;33;8;53;61;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;61;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51;60;248
60;248;52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;61;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;13;4;31;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;61;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;49;46;5;51;60;248
60;248;52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;61;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;29;18;50;7;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;49;46;5;51
52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;61;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;29;18;50;49;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51;60;248
60;248;52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;61;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;29;18;50;49;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51
52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;61;18;50;49;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51;60;246
60;246;52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;61;18;50;49;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51
52;63;37;40;59;12;57;23;25;26;11;32;17;20;28;43;47;29;1;19;45;38;21;54;15;60;33;8;53;35;22;44;41;58;61;18;50;49;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51;60;256
60;246;52;63;37;40;59;12;57;19;25;26;11;32;17;20;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;22;44;41;58;61;18;50;49;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51
52;63;37;40;59;12;57;19;25;26;11;32;17;22;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;41;58;61;18;50;49;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51;60;258
60;258;52;63;37;40;59;12;57;19;25;26;11;32;17;22;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;41;58;61;18;50;49;36;42;27;56;2;9;6;30;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51
52;63;37;40;59;12;30;19;25;26;11;32;17;22;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;41;58;61;18;50;49;36;42;27;56;2;9;6;57;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51;60;258
60;258;52;63;37;40;59;12;30;19;25;26;11;32;17;22;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;41;58;61;18;50;49;36;42;27;56;2;9;6;57;64;48;10;31;4;13;39;16;14;55;24;62;34;3;7;46;5;51
52;63;37;40;59;12;30;19;25;26;11;32;17;22;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;18;50;49;36;42;27;56;2;9;6;57;64;48;10;31;4;13;41;16;14;55;24;62;34;3;7;46;5;51;60;260
60;260;52;63;37;40;59;12;30;19;25;26;11;32;17;22;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;18;50;49;36;42;27;56;2;9;6;57;64;48;10;31;4;13;41;16;14;55;24;62;34;3;7;46;5;51
52;63;37;40;59;12;30;19;25;26;11;32;51;22;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;18;50;49;36;42;27;56;2;9;6;57;64;48;10;31;4;13;41;16;14;55;24;62;34;3;7;46;5;17;60;260
60;260;52;63;37;40;59;12;30;19;25;26;11;32;51;22;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;18;50;49;36;42;27;56;2;9;6;57;64;48;10;31;4;13;41;16;14;55;24;62;34;3;7;46;5;17
52;63;37;40;59;12;30;19;25;26;11;32;51;18;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;22;50;49;36;42;27;56;2;9;6;57;64;48;10;31;4;13;41;16;14;55;24;62;34;3;7;46;5;17;60;244
60;244;52;63;37;40;59;12;30;19;25;26;11;32;51;18;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;22;50;49;36;42;27;56;2;9;6;57;64;48;10;31;4;13;41;16;14;55;24;62;34;3;7;46;5;17
52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;22;50;49;36;42;12;56;2;9;6;57;64;48;10;31;4;13;41;16;14;55;24;62;34;3;7;46;5;17;60;236
60;236;52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;1;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;22;50;49;36;42;12;56;2;9;6;57;64;48;10;31;4;13;41;16;14;55;24;62;34;3;7;46;5;17
52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;13;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;22;50;49;36;42;12;56;2;9;6;57;64;48;10;31;4;1;41;16;14;55;24;62;34;3;7;46;5;17;60;244
60;244;52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;13;23;45;38;21;54;15;60;33;8;53;35;20;44;39;58;61;22;50;49;36;42;12;56;2;9;6;57;64;48;10;31;4;1;41;16;14;55;24;62;34;3;7;46;5;17
52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;13;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;12;56;2;9;6;57;64;48;10;31;4;1;41;16;14;60;24;62;34;3;7;46;5;17;60;244
60;244;52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;13;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;12;56;2;9;6;57;64;48;10;31;4;1;41;16;14;60;24;62;34;3;7;46;5;17
52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;13;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;2;9;6;57;64;48;10;31;4;1;41;16;14;60;24;62;12;3;7;46;5;17;60;244
60;244;52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;13;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;2;9;6;57;64;48;10;31;4;1;41;16;14;60;24;62;12;3;7;46;5;17
52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;13;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;2;9;6;57;64;48;10;31;4;1;41;16;14;60;24;62;12;7;3;46;5;17;60;244
60;244;52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;13;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;2;9;6;57;64;48;10;31;4;1;41;16;14;60;24;62;12;7;3;46;5;17
52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;2;9;6;57;13;48;10;31;4;1;41;16;14;60;24;62;12;7;3;46;5;17;60;248
61;248;52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;2;9;6;57;13;48;10;31;4;1;41;16;14;60;24;62;12;7;3;46;5;17
52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;6;57;13;48;10;31;4;1;41;16;14;60;24;62;12;2;3;46;5;17;61;248
61;248;52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;6;57;13;48;10;31;4;1;41;16;14;60;24;62;12;2;3;46;5;17
52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;6;57;13;48;10;31;4;1;41;16;14;60;24;12;62;2;3;46;5;17;61;248
61;248;52;63;37;40;59;27;30;19;25;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;6;57;13;48;10;31;4;1;41;16;14;60;24;12;62;2;3;46;5;17
52;63;37;40;6;27;30;19;25;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;59;57;13;48;10;31;4;1;41;16;14;60;24;12;62;2;3;46;5;17;61;248
61;248;52;63;37;40;6;27;30;19;25;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;59;57;13;48;10;31;4;1;41;16;14;60;24;12;62;2;3;46;5;17
25;63;37;40;6;27;30;19;52;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;59;57;13;48;10;31;4;1;41;16;14;60;24;12;62;2;3;46;5;17;61;248
61;248;25;63;37;40;6;27;30;19;52;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;53;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;59;57;13;48;10;31;4;1;41;16;14;60;24;12;62;2;3;46;5;17
25;63;37;40;6;27;30;19;52;26;11;32;51;18;28;43;47;29;64;23;45;38;21;54;15;55;33;8;3;35;20;44;39;58;61;22;50;49;36;42;34;56;7;9;59;57;13;48;10;31;4;1;41;16;14;60;24;12;62;2;53;46;5;17;61;248
