"X1";"X304";"X43";"X11";"X37";"X32";"X53";"X20";"X35";"X41";"X15";"X40";"X50";"X26";"X13";"X14";"X34";"X1.1";"X19";"X42";"X7";"X6";"X29";"X57";"X16";"X2";"X18";"X38";"X12";"X46";"X8";"X36";"X58";"X45";"X64";"X56";"X55";"X17";"X22";"X5";"X61";"X3";"X10";"X59";"X51";"X31";"X33";"X47";"X9";"X48";"X39";"X62";"X24";"X44";"X63";"X4";"X25";"X23";"X21";"X54";"X27";"X60";"X28";"X52";"X49";"X30"
52;292;63;21;51;39;23;2;54;37;12;17;14;1;31;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;59;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;50;55;3;20;48;34;49;7;25;4;18;11;27;29;19;30;47;57
63;21;51;39;23;2;54;37;12;17;14;1;31;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;50;55;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57;52;292
52;292;63;21;51;39;23;2;54;37;12;17;14;1;31;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;50;55;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57
63;31;51;39;23;2;54;37;12;17;14;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;50;55;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57;52;292
52;292;63;31;51;39;23;2;54;37;12;17;14;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;50;55;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57
63;31;51;39;23;55;54;37;12;17;14;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;50;2;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57;52;308
52;308;63;31;51;39;23;55;54;37;12;17;14;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;50;2;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57
63;31;51;39;23;55;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57;52;292
52;292;63;31;51;39;23;55;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;53;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57
53;31;51;39;23;55;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57;52;284
52;284;53;31;51;39;23;55;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;18;11;27;29;19;30;47;57
53;31;51;39;23;27;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;18;11;55;29;19;30;47;57;52;284
52;284;53;31;51;39;23;27;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;18;11;55;29;19;30;47;57
53;11;51;39;23;27;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;18;31;55;29;19;30;47;57;52;284
52;284;53;11;51;39;23;27;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;36;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;18;31;55;29;19;30;47;57
53;11;51;39;23;27;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57;52;284
52;284;53;11;51;39;23;27;54;37;12;17;50;1;21;42;56;9;41;43;26;32;10;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;64;58;5;13;52;14;2;3;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57
53;11;51;39;23;27;54;37;12;17;50;1;21;42;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;64;58;10;13;52;14;2;3;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57;52;268
52;268;53;11;51;39;23;27;54;37;12;17;50;1;21;42;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;64;58;10;13;52;14;2;3;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57
53;11;51;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;64;58;10;13;52;14;2;42;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57;52;284
53;284;53;11;51;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;64;58;10;13;52;14;2;42;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57
53;11;51;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;64;58;52;13;10;14;2;42;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57;53;284
53;284;53;11;51;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;64;58;52;13;10;14;2;42;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57
53;11;64;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;51;58;52;13;10;14;2;42;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57;53;282
53;282;53;11;64;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;51;58;52;13;10;14;2;42;20;48;34;49;7;59;4;36;31;55;29;19;30;47;57
53;11;64;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;51;58;52;13;10;57;2;42;20;48;34;49;7;59;4;36;31;55;29;19;30;47;14;53;282
53;282;53;11;64;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;51;58;52;13;10;57;2;42;20;48;34;49;7;59;4;36;31;55;29;19;30;47;14
53;11;64;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;51;58;52;34;10;57;2;42;20;48;13;49;7;59;4;36;31;55;29;19;30;47;14;53;282
53;282;53;11;64;39;23;27;54;37;12;17;50;1;21;3;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;51;58;52;34;10;57;2;42;20;48;13;49;7;59;4;36;31;55;29;19;30;47;14
53;11;64;39;23;27;3;37;12;17;50;1;21;54;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;51;58;52;34;10;57;2;42;20;48;13;49;7;59;4;36;31;55;29;19;30;47;14;53;266
53;266;53;11;64;39;23;27;3;37;12;17;50;1;21;54;56;9;41;43;26;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;62;18;44;51;58;52;34;10;57;2;42;20;48;13;49;7;59;4;36;31;55;29;19;30;47;14
53;11;64;39;23;27;3;37;12;17;50;1;21;54;56;9;41;43;62;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;26;18;44;51;58;52;34;10;57;2;42;20;48;13;49;7;59;4;36;31;55;29;19;30;47;14;53;270
53;270;53;11;64;39;23;27;3;37;12;17;50;1;21;54;56;9;41;43;62;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;60;6;28;45;26;18;44;51;58;52;34;10;57;2;42;20;48;13;49;7;59;4;36;31;55;29;19;30;47;14
53;11;64;39;23;27;3;37;12;17;50;1;21;54;56;9;41;43;62;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;10;57;2;60;20;48;13;49;7;59;4;36;31;55;29;19;30;47;14;53;270
53;270;53;11;64;39;23;27;3;37;12;17;50;1;21;54;56;9;41;43;62;32;5;46;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;10;57;2;60;20;48;13;49;7;59;4;36;31;55;29;19;30;47;14
53;11;64;39;23;27;3;37;12;17;50;1;21;54;56;9;41;43;62;32;5;19;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;10;57;2;60;20;48;13;49;7;59;4;36;31;55;29;46;30;47;14;53;274
53;274;53;11;64;39;23;27;3;37;12;17;50;1;21;54;56;9;41;43;62;32;5;19;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;10;57;2;60;20;48;13;49;7;59;4;36;31;55;29;46;30;47;14
56;11;64;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;62;32;5;19;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;10;57;2;60;20;48;13;49;7;59;4;36;31;55;29;46;30;47;14;53;270
53;270;56;11;64;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;62;32;5;19;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;10;57;2;60;20;48;13;49;7;59;4;36;31;55;29;46;30;47;14
56;11;64;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;62;32;5;57;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;10;19;2;60;20;48;13;49;7;59;4;36;31;55;29;46;30;47;14;53;268
53;268;56;11;64;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;62;32;5;57;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;10;19;2;60;20;48;13;49;7;59;4;36;31;55;29;46;30;47;14
56;11;64;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;10;32;5;57;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;62;19;2;60;20;48;13;49;7;59;4;36;31;55;29;46;30;47;14;53;268
53;268;56;11;64;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;10;32;5;57;35;61;38;8;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;62;19;2;60;20;48;13;49;7;59;4;36;31;55;29;46;30;47;14
56;11;64;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;62;19;2;60;20;48;13;49;7;59;4;36;31;55;29;46;8;47;14;53;268
53;268;56;11;64;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;58;52;34;62;19;2;60;20;48;13;49;7;59;4;36;31;55;29;46;8;47;14
56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;20;48;13;49;7;59;4;36;31;55;29;46;8;47;14;53;272
53;272;56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;20;48;13;49;7;59;4;36;31;55;29;46;8;47;14
56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;48;13;49;7;59;4;36;20;55;29;46;8;47;14;53;272
53;272;56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;9;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;48;13;49;7;59;4;36;20;55;29;46;8;47;14
56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;4;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;48;13;49;7;59;9;36;20;55;29;46;8;47;14;53;272
53;272;56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;4;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;48;13;49;7;59;9;36;20;55;29;46;8;47;14
56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;4;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;13;48;7;59;9;36;20;55;29;46;8;47;14;53;272
53;272;56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;4;41;43;10;32;5;57;35;61;38;30;24;63;33;15;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;13;48;7;59;9;36;20;55;29;46;8;47;14
56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;13;48;7;59;9;36;20;55;29;46;8;47;14;53;276
53;276;56;11;58;39;23;27;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;13;48;7;59;9;36;20;55;29;46;8;47;14
56;11;58;39;23;13;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;27;48;7;59;9;36;20;55;29;46;8;47;14;53;276
53;276;56;11;58;39;23;13;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;27;48;7;59;9;36;20;55;29;46;8;47;14
56;11;58;39;23;13;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;29;46;8;47;14;53;276
53;276;56;11;58;39;23;13;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;25;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;29;46;8;47;14
56;11;58;39;23;13;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;29;46;8;47;25;53;276
54;276;56;11;58;39;23;13;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;64;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;29;46;8;47;25
56;11;58;39;23;13;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;64;46;8;47;25;54;276
54;276;56;11;58;39;23;13;3;37;12;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;64;46;8;47;25
56;11;58;39;23;12;3;37;13;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;64;46;8;47;25;54;280
54;280;56;11;58;39;23;12;3;37;13;17;50;1;21;54;53;15;41;43;10;32;5;57;35;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;64;46;8;47;25
56;11;58;39;23;12;3;37;13;17;50;1;21;54;53;15;41;43;10;32;5;57;46;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;64;35;8;47;25;54;280
54;280;56;11;58;39;23;12;3;37;13;17;50;1;21;54;53;15;41;43;10;32;5;57;46;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;59;9;36;7;55;64;35;8;47;25
56;11;58;39;23;36;3;37;13;17;50;1;21;54;53;15;41;43;10;32;5;57;46;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;59;9;12;7;55;64;35;8;47;25;54;268
54;268;56;11;58;39;23;36;3;37;13;17;50;1;21;54;53;15;41;43;10;32;5;57;46;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;59;9;12;7;55;64;35;8;47;25
56;11;58;39;23;36;3;37;13;17;50;1;21;54;53;15;41;43;10;32;5;57;46;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;55;9;12;7;59;64;35;8;47;25;54;268
54;268;56;11;58;39;23;36;3;37;13;17;50;1;21;54;53;15;41;43;10;32;5;57;46;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;55;9;12;7;59;64;35;8;47;25
56;11;58;10;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;46;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;55;9;12;7;59;64;35;8;47;25;54;260
54;260;56;11;58;10;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;46;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;20;55;9;12;7;59;64;35;8;47;25
56;11;58;10;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;46;55;9;12;7;59;64;35;8;47;25;54;260
54;260;56;11;58;10;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;46;55;9;12;7;59;64;35;8;47;25
56;11;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;11;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;46;55;9;12;7;59;64;35;10;47;25
56;11;58;8;23;36;3;25;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;46;55;9;12;7;59;64;35;10;47;37;54;268
54;260;56;11;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;4;14;16;22;40;42;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;27;48;46;55;9;12;7;59;64;35;10;47;25
56;11;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;4;14;16;22;40;27;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;11;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;4;14;16;22;40;27;6;28;45;26;18;44;51;29;52;34;62;19;2;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25
56;11;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;2;14;16;22;40;27;6;28;45;26;18;44;51;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;11;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;38;30;24;63;33;2;14;16;22;40;27;6;28;45;26;18;44;51;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25
56;38;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;11;30;24;63;33;2;14;16;22;40;27;6;28;45;26;18;44;51;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;38;58;8;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;61;11;30;24;63;33;2;14;16;22;40;27;6;28;45;26;18;44;51;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25
56;38;58;61;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;8;11;30;24;63;33;2;14;16;22;40;27;6;28;45;26;18;44;51;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;38;58;61;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;8;11;30;24;63;33;2;14;16;22;40;27;6;28;45;26;18;44;51;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25
56;38;58;61;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;8;40;30;24;63;33;2;14;16;22;11;27;6;28;45;26;18;44;51;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;38;58;61;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;8;40;30;24;63;33;2;14;16;22;11;27;6;28;45;26;18;44;51;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25
56;38;58;51;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;8;40;30;24;63;33;2;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;38;58;51;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;8;40;30;24;63;33;2;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;62;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25
56;38;58;51;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;8;40;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25;54;248
54;248;56;38;58;51;23;36;3;37;13;17;50;1;21;54;53;15;41;43;39;32;5;57;20;8;40;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25
56;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;40;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;40;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;42;48;46;55;9;12;7;59;64;35;10;47;25
56;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;40;48;46;55;9;12;7;59;64;35;10;47;25;54;260
54;260;56;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;40;48;46;55;9;12;7;59;64;35;10;47;25
56;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;40;48;46;55;9;12;35;59;64;7;10;47;25;54;260
54;260;56;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;40;48;46;55;9;12;35;59;64;7;10;47;25
56;38;58;51;23;36;3;37;13;17;50;1;21;20;48;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;40;53;46;55;9;12;35;59;64;7;10;47;25;54;268
55;260;56;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;61;29;52;34;2;19;4;60;31;49;40;48;46;55;9;12;35;59;64;7;10;47;25
61;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;56;29;52;34;2;19;4;60;31;49;40;48;46;55;9;12;35;59;64;7;10;47;25;55;260
55;260;61;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;14;16;22;11;27;6;28;45;26;18;44;56;29;52;34;2;19;4;60;31;49;40;48;46;55;9;12;35;59;64;7;10;47;25
61;38;58;51;23;36;3;37;13;17;50;1;21;20;53;15;41;43;39;32;5;57;54;8;42;30;24;63;33;62;6;16;22;11;27;14;28;45;26;18;44;56;29;52;34;2;19;4;60;31;49;40;48;46;55;9;12;35;59;64;7;10;47;25;55;260
